area,tecnologia,division,proyecto
SMD,AOI COMPONENTES,B&S 3,PK MY 13 FORD
SMD,AOI PASTA,B&S 3,PK MY 13 FORD
SMD,ASSYS,B&S 3,PK MY 13 FORD
SMD,DEK,B&S 3,PK MY 13 FORD
SMD,HORNO DE REFLUJO,B&S 3,PK MY 13 FORD
SMD,LASER MARKING,B&S 3,PK MY 13 FORD
SMD,SIPLACE,B&S 3,PK MY 13 FORD
SMD,SX2_1,B&S 3,PK MY 13 FORD
SMD,SX2_2,B&S 3,PK MY 13 FORD
SMD,SX2_3,B&S 3,PK MY 13 FORD
