area,tecnologia,division,proyecto
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,B&S,Fob K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,B&S,Fob K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S,Fob K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,B&S,Fob K2XX
BACKEND/ENSAMBLE FINAL,Kitting,B&S,Fob K2XX
