area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD GOLPEADA/DAÑADA,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDAD GOLPEADA/DAÑADA,PROVEEDOR,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTES ARRANCADOS,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTES ARRANCADOS,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTES DAÑADOS/GOLPEADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTES DAÑADOS/GOLPEADO,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PRUEBAS,MEDICION,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,MATERIAL OBSOLETO,MÉTODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAÍDA AL PISO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAÍDA AL PISO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA POR EQUIPO -EOS,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,COMPONENTE ARRANCADO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,COMPONENTE DAÑADO/GOLPEADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,COMPONENTE DAÑADO/GOLPEADO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,EXCESO DE LACA,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,EXCESO DE LACA,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,INSUFICIENCIA DE LACA,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,INSUFICIENCIA DE LACA,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,MATERIAL OBSOLETO,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,PRUEBAS DE INGENIERIA,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,SET UP DE EQUIPO,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,LAQUEADO,UNIDAD CAIDA AL PISO,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,COMPONENTES ARRANCADOS,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,COMPONENTES ARRANCADOS,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,COMPONENTES DAÑADOS/GOLPEADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,COMPONENTES DAÑADOS/GOLPEADO,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,CONTAMINACIÓN,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,CONTAMINACIÓN,MÉTODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,FALLA DE PRENSA,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,PCB DAÑADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,PCB DAÑADO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,PINES DOBLADOS DEL CONECTOR,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,PINES DOBLADOS DEL CONECTOR,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,PINES DOBLADOS DEL CONECTOR,PROVEEDOR,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,UNIDAD CAÍDA AL PISO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRESSFIT,UNIDAD CAÍDA AL PISO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CONECTOR DAÑADO,PROVEEDOR,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL OBSOLETO,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRA DE ORO OBSOLETA,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PINES DE CONECTOR SUMIDOS,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PINES DE CONECTOR SUMIDOS,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SET UP DE EQUIPO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,COBRE EXPUESTO,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,COMPONENTES ARRANCADOS,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,COMPONENTES ARRANCADOS,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,COMPONENTES DAÑADOS/GOLPEADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,COMPONENTES DAÑADOS/GOLPEADO,MÁQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,PCB MAL CORTADO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,PCB MAL CORTADO,MAQUINA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,UNIDAD CAÍDA AL PISO,MANO DE OBRA,PSAD,RENAULT
BACKEND/ENSAMBLE FINAL,SAWING,UNIDAD CAÍDA AL PISO,MAQUINA,PSAD,RENAULT
SMD,AOI,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,RENAULT
SMD,AOI,COMPONENTE ARRANCADO,MAQUINA,PSAD,RENAULT
SMD,AOI,COMPONENTE DAÑADO (GOLPEADO),MANO DE OBRA,PSAD,RENAULT
SMD,AOI,COMPONENTE DAÑADO (GOLPEADO),MAQUINA,PSAD,RENAULT
SMD,AOI,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,RENAULT
SMD,AOI,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,AOI,PCB ABORTADO,MAQUINA,PSAD,RENAULT
SMD,AOI,PRUEBAS DE INGENIERÍA,METODO,PSAD,RENAULT
SMD,AOI,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,RENAULT
SMD,AOI,UNIDAD CAIDA AL PISO,EQUIPO,PSAD,RENAULT
SMD,AOI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
SMD,ASPI,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,ASPI,PÁNEL BARRIDO,MANO DE OBRA,PSAD,RENAULT
SMD,ASPI,PCB ABORTADO,MAQUINA,PSAD,RENAULT
SMD,ASPI,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
SMD,ASPI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
SMD,ASYS,DESPLAZADO,MANO DE OBRA,PSAD,RENAULT
SMD,ASYS,DESPLAZADO,MAQUINA,PSAD,RENAULT
SMD,ASYS,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,ASYS,PANEL ATORADO,MANO DE OBRA,PSAD,RENAULT
SMD,ASYS,PANEL ATORADO,MAQUINA,PSAD,RENAULT
SMD,ASYS,PANEL ATORADO,METODO,PSAD,RENAULT
SMD,ASYS,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
SMD,ASYS,SET UP EQUIPO,MANO DE OBRA,PSAD,RENAULT
SMD,ASYS,SET UP EQUIPO,MAQUINA,PSAD,RENAULT
SMD,ASYS,UNIDAD CAIDA AL PISO,EQUIPO,PSAD,RENAULT
SMD,ASYS,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,COMPONENTE ARRANCADO,MAQUINA,PSAD,RENAULT
SMD,HORNO,COMPONENTE DAÑADO (GOLPEADO),MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,COMPONENTE DAÑADO (GOLPEADO),MAQUINA,PSAD,RENAULT
SMD,HORNO,COMPONENTE DE CANTO (DE LADO),MAQUINA,PSAD,RENAULT
SMD,HORNO,COMPONENTE DE CANTO (DE LADO),METODO,PSAD,RENAULT
SMD,HORNO,COMPONENTE FALTANTE,MAQUINA,PSAD,RENAULT
SMD,HORNO,COMPONENTE FALTANTE,METODO,PSAD,RENAULT
SMD,HORNO,CONTAMINACIÓN,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,CONTAMINACIÓN,MAQUINA,PSAD,RENAULT
SMD,HORNO,CONTAMINACIÓN,METODO,PSAD,RENAULT
SMD,HORNO,CONTAMINACIÓN,PROVEEDOR,PSAD,RENAULT
SMD,HORNO,CORTOS /PUENTE DE SOLDADURA,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,CORTOS /PUENTE DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,HORNO,CORTOS /PUENTE DE SOLDADURA,METODO,PSAD,RENAULT
SMD,HORNO,DESPLAZADO,MAQUINA,PSAD,RENAULT
SMD,HORNO,INSUFICIENCIA DE SOLDADURA LADO A ,MAQUINA,PSAD,RENAULT
SMD,HORNO,INSUFICIENCIA DE SOLDADURA LADO A ,METODO,PSAD,RENAULT
SMD,HORNO,INSUFICIENCIA DE SOLDADURA LADO B ,MAQUINA,PSAD,RENAULT
SMD,HORNO,INSUFICIENCIA DE SOLDADURA LADO B ,METODO,PSAD,RENAULT
SMD,HORNO,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,HORNO,PANEL ATORADO,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,PANEL ATORADO,MAQUINA,PSAD,RENAULT
SMD,HORNO,PANEL ATORADO,METODO,PSAD,RENAULT
SMD,HORNO,PCB ABORTADO,MAQUINA,PSAD,RENAULT
SMD,HORNO,PERLAS DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,HORNO,PERLAS DE SOLDADURA,METODO,PSAD,RENAULT
SMD,HORNO,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
SMD,HORNO,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,RENAULT
SMD,HORNO,SOLDADURA POROSA,MAQUINA,PSAD,RENAULT
SMD,HORNO,SOLDADURA POROSA,METODO,PSAD,RENAULT
SMD,HORNO,SOLDADURA POROSA,PROVEEDOR,PSAD,RENAULT
SMD,HORNO,TOMBSTONE,MAQUINA,PSAD,RENAULT
SMD,HORNO,TOMBSTONE,METODO,PSAD,RENAULT
SMD,HORNO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CONTAMINACIÓN,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CONTAMINACIÓN,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CONTAMINACIÓN,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CONTAMINACIÓN,PROVEEDOR,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CORTOS /PUENTE DE SOLDADURA,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CORTOS /PUENTE DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,CORTOS /PUENTE DE SOLDADURA,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,EXCESO DE SOLDADURA,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO A ,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO A ,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO B ,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,INSUFICIENCIA DE SOLDADURA LADO B ,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PANEL ATORADO,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PANEL ATORADO,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PANEL ATORADO,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PCB ABORTADO,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PCB DEFECTUOSO,PROVEEDOR,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PERLAS DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PERLAS DE SOLDADURA,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,SET UP EQUIPO,MANO DE OBRA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,SET UP EQUIPO,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,MAQUINA,PSAD,RENAULT
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,METODO,PSAD,RENAULT
SMD,IMPRESION DE PASTA,SOLDADURA POROSA,PROVEEDOR,PSAD,RENAULT
SMD,IMPRESION DE PASTA,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
SMD,LASER,COBRE EXPUESTO,MANO DE OBRA,PSAD,RENAULT
SMD,LASER,COBRE EXPUESTO,MAQUINA,PSAD,RENAULT
SMD,LASER,COBRE EXPUESTO,METODO,PSAD,RENAULT
SMD,LASER,COBRE EXPUESTO,PROVEEDOR,PSAD,RENAULT
SMD,LASER,DATA MATRIX DUPLICADO,MAQUINA,PSAD,RENAULT
SMD,LASER,DATA MATRIX DUPLICADO,METODO,PSAD,RENAULT
SMD,LASER,DATA MATRIX ILEGIBLE,MAQUINA,PSAD,RENAULT
SMD,LASER,DATA MATRIX ILEGIBLE,METODO,PSAD,RENAULT
SMD,LASER,DATA MATRIX INCORRECTO,MAQUINA,PSAD,RENAULT
SMD,LASER,DATA MATRIX INCORRECTO,METODO,PSAD,RENAULT
SMD,LASER,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,LASER,MATERIAL OBSOLETO,METODO,PSAD,RENAULT
SMD,LASER,PANEL ATORADO,MANO DE OBRA,PSAD,RENAULT
SMD,LASER,PANEL ATORADO,MAQUINA,PSAD,RENAULT
SMD,LASER,PANEL ATORADO,METODO,PSAD,RENAULT
SMD,LASER,SIN IMPRESIÓN DE DATA MATRIX,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE ADICIONAL,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE ARRANCADO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE BOCA BAJO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE BOCA BAJO,METODO,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE CON POLARIDAD INVERTIDA,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE CON POLARIDAD INVERTIDA,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DAÑADO (GOLPEADO),MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DAÑADO (GOLPEADO),MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DAÑADO (GOLPEADO),METODO,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DAÑADO (GOLPEADO),PROVEEDOR,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DE CANTO (DE LADO),MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE DE CANTO (DE LADO),METODO,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE EQUIVOCADO,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE EQUIVOCADO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE EQUIVOCADO,METODO,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE EQUIVOCADO,PROVEEDOR,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE FALTANTE,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,COMPONENTE FALTANTE,METODO,PSAD,RENAULT
SMD,SIPLACE,CORTOS /PUENTE DE SOLDADURA,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,CORTOS /PUENTE DE SOLDADURA,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,CORTOS /PUENTE DE SOLDADURA,METODO,PSAD,RENAULT
SMD,SIPLACE,DESPLAZADO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,DESPLAZADO,METODO,PSAD,RENAULT
SMD,SIPLACE,LIBERACIÓN DE EQUIPO,METODO,PSAD,RENAULT
SMD,SIPLACE,MATERIAL OBSOLETO,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,PANEL ATORADO,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,PANEL ATORADO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,PANEL ATORADO,METODO,PSAD,RENAULT
SMD,SIPLACE,PCB ABORTADO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,PIN ELEVADO ,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,PIN ELEVADO ,MAQUINA  ,PSAD,RENAULT
SMD,SIPLACE,PIN ELEVADO ,PROVEEDOR,PSAD,RENAULT
SMD,SIPLACE,PRUEBAS DE INGENIERIA,METODO,PSAD,RENAULT
SMD,SIPLACE,SET UP EQUIPO,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,SET UP EQUIPO,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,SIN PRUEBA ANTERIOR,MANO DE OBRA,PSAD,RENAULT
SMD,SIPLACE,TOMBSTONE,MAQUINA,PSAD,RENAULT
SMD,SIPLACE,TOMBSTONE,METODO,PSAD,RENAULT
SMD,SIPLACE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PSAD,RENAULT
