area,tecnologia,division,proyecto
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,CAP INSPECTION,B&S 2,TG1C UNIVERSAL
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,OLA,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,INSERCION DE PINES (UMG y EBERHARD),B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,CURADO,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,HOT TEST,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIPM LOGIC
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,INSERCION DE PINES (UMG y EBERHARD),B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,CURADO,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,HOT TEST,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIPM MEDIUM
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,APLICACION DE GRASA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,PROGRAMACION,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,LEAK TEST,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,LASER WELDING,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,CARGA Y DESCARGA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE ROLL PIN Y VALVULA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,MEDICION DE ALTURA,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,AOI DE ROBOT,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,RETOQUE,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,APPLICATIVE TEST,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,EMPAQUE,B&S 2,TIS 1D CHRYSLER
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,APLICACION DE GRASA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMACION,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,LEAK TEST,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,LASER WELDING,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,CARGA Y DESCARGA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE ROLL PIN Y VALVULA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,MEDICION DE ALTURA,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,AOI DE ROBOT,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,RETOQUE,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,APPLICATIVE TEST,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,B&S 2,TIS 1D GM K2XX
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,APLICACION DE GRASA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,PROGRAMACION,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,LEAK TEST,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,LASER WELDING,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,CARGA Y DESCARGA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE ROLL PIN Y VALVULA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,MEDICION DE ALTURA,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,AOI DE ROBOT,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,RETOQUE,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,APPLICATIVE TEST,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,EMPAQUE,B&S 2,TIS 1D MMC
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,DISPENSADO DE PU,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,PRUEBA DE AMBIENTE,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,CAP INSPECTION,B&S 2,TIS1C127 BMW
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,DISPENSADO DE PU,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,PRUEBA DE AMBIENTE,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,CAP INSPECTION,B&S 2,TIS1C127 HMC
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,DISPENSADO DE PU,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,PRUEBA DE AMBIENTE,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,CAP INSPECTION,B&S 2,TIS1C127 NISSAN
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,DISPENSADO DE PU,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,PRUEBA DE AMBIENTE,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE SEAL,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BATERIA,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,SOLDADO DE ANTENA,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,SOLDADO DE BATERIA,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,MIX,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE VALVULA,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,CAP INSPECTION,B&S 2,TIS1C127 GM
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,LAQUEADO,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,LASER MARKING,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,TXK
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,ENSAMBLE,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER HOUSING,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE LOWER HOUSING,B&S 2,TXK
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,MINI OLA,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,PRESS FIT ,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,CERRADO,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,WIN
BACKEND/ENSAMBLE FINAL,ICT,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,CERRADO,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,PROGRAMACION,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,"FLASHING 
(Test Software)",B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,B&S 2,WK_WD RFHUB
BACKEND/ENSAMBLE FINAL,KITTING,B&S 2,WK_WD RFHUB
