No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
130747	ZSCR	551	034-2	NA	5WY8746	NA	A2C53255998	1	3011	073		1342	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	56.1	4956678415
130752	ZSCR	551	034-2	NA	5WY8903	NA	A2C31623500	1				1342	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4956677998
130757	ZSCR	551	034-2	NA	5WY8903	NA	A2C31623500	1				1342	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4956677998
130763	ZSCR	551	040-1	NA	5WY8903	NA	A2C31623500	1				1401	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4956678016
130768	ZSCR	551	034-3	NA	5WY8903	NA	A2C31623500	1				1343	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4956678035
130779	ZSCR	551	040-1	NA	5WY8906	NA	A2C31624400	1				1401	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	883.54	4956678074
130903	ZSCR	551	034-2	NA	5WY8906	NA	A2C31624400	1				1342	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	883.54	4956678100
130903	ZSCR	551	034-2	NA	5WY8906	NA	A2C53255998	1	3011	073		1342	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	56.1	4956678432
130903	ZSCR	551	034-2	NA	5WY8906	NA	A2C53299661	1	3011	073		1342	Plastic housing bottom Ford v8/v10	NA	ROH	NA	18.18	4956678432
130903	ZSCR	551	034-2	NA	5WY8906	NA	A2C53320598	4	3011	073		1342	contact plate charcoal	NA	ROH	NA	11.24	4956678432
130903	ZSCR	551	034-2	NA	5WY8906	NA	A2C53365377	1.5	3011	073		1342	Dow Corning 7091 Black 250 Kg	NA	ROH	NA	0.26	4956678432
130910	ZSCR	551	050-3	NA	5WY8905	NA	A2C53255998	20				1503	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	1122	
131960	ZSCR	551	042-4	NA	5WY8614	NA	A2C53185400	2				1424	"housing bottom LOP 330,0x 180,0"	NA	ROH	NA	104.58	
131965	ZSCR	551	042-4	NA	5WY8614	NA	A2C53185400	2				1424	"housing bottom LOP 330,0x 180,0"	NA	ROH	NA	104.58	
131970	ZSCR	551	040-2	NA	5WY8614	NA	A2C53185560	1				1402	pin header 36P V 4R BK Z	NA	ROH	NA	31.08	
132009	ZSCR	551	040-4	NA	A2C53331465	NA	A2C53331467	1				1404	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	974.55	
132009	ZSCR	551	040-4	NA	A2C53331465	NA	A2C53331468	1				1404	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	413.45	
132022	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53217005	153.6	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	69.12	4956678499
132022	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53331510	2	3011	073		1342	"housing bottom 204,0x 267,6"	NA	ROH	NA	160.68	4956678499
132027	ZSCR	551	040-1	NA	A2C53331465	NA	A2C53331467	1				1401	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	974.55	
132027	ZSCR	551	040-1	NA	A2C53331465	NA	A2C53331468	1				1401	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	413.45	
132031	ZSCR	551	040-1	NA	A2C53331465	NA	A2C53331467	1				1401	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	974.55	
132031	ZSCR	551	040-1	NA	A2C53331465	NA	A2C53331468	1				1401	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	413.45	
132052	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53217005	1075.2	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	483.84	4956678499
132052	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53331510	14	3011	073		1342	"housing bottom 204,0x 267,6"	NA	ROH	NA	1124.76	4956678499
132052	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53365602	215.6	3011	073		1342	Dow Corning 7091 Black 25.5 Kg	NA	ROH	NA	38.81	4956678499
132139	MB1A	551	023-2	NA	NA	NA	A2C31623700	1				1232	engine control el	NA	HALB	S.Real/AutoBF	1101.09	
132142	ZSCR	551	040-3	NA	5WY8903	NA	A2C31623500	2				1403	engine control el	NA	HALB	S.Real/AutoBF	2084.42	4956678056
132147	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1				1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4956678074
132151	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53299661	2	3011	073		1342	Plastic housing bottom Ford v8/v10	NA	ROH	NA	36.36	4956678457
132157	ZSCR	551	042-4	NA	5WY8743	NA	A2C53394371	1				1424	engine control el	NA	HALB	S.Real/AutoBF	1141.28	4956677776
132165	ZSCR	551	034-2	NA	A2C31623800	NA	A2C31624400	1				1342	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	883.54	4956678167
132165	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53255998	1	3011	073		1342	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	56.1	4956678457
132165	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53299661	1	3011	073		1342	Plastic housing bottom Ford v8/v10	NA	ROH	NA	18.18	4956678457
132165	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53365377	1800	3011	073		1342	Dow Corning 7091 Black 250 Kg	NA	ROH	NA	306	4956678457
132170	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53217005	2000	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	900	4956678457
132170	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53299618	1	3011	073		1342	AL Housing TOP	NA	ROH	NA	54.55	4956678457
132170	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53320598	4	3011	073		1342	contact plate charcoal	NA	ROH	NA	11.24	4956678457
132191	ZSCR	551	050-2	NA	A2C31623800	NA	A2C53299618	1				1502	AL Housing TOP	NA	ROH	NA	54.55	
