No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
280193	19/03/2013	ZSCR	551	034-2	NA	'054	A2C53381624	NA	A2C53334853	100	3011	054		1342	certification label identi spool part p	NA	ROH	NA	62	PS_VW10 LC_ULISES VILLE	NO	4965808506
280408	19/03/2013	MB1A	551	070-2	NA	'054	NA	NA	A2C53367683	6	3011	054		1702	pcb VW ZZDIV AC VW10G RdW 1	NA	ROH	NA	117	PS_VW10 LC_ULISES VILLE	NO	4965808522
280506	20/03/2013	ZSCR	551	034-2	NA	'054	A2C82735300	NA	A2C83145200	620	3011	054		1342	certification label identificati	NA	ROH	NA	186	PSAD_GM BRASIL_ANA TAPI	NO	4965808590
280510	20/03/2013	ZSCR	551	034-2	NA	'054	A2C53372300	NA	A2C53377332	2	3011	054		1342	pin header 100P H 3R 1018 VI	NA	ROH	NA	83.36	PS_VW10 LC_ULISES VILLE	NO	4965808538
280516	20/03/2013	ZSCR	551	034-2	NA	'054	A2C82735500	NA	A2C83145200	400	3011	054		1342	certification label identificati	NA	ROH	NA	120	PSAD_GM BRASIL_ANA TAPI	NO	4965808590
280700	20/03/2013	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C53399629	1				1301	pcb assy HONHRS5 RO V13	NA	HALB	S.Real/AutoBF	359.52	PS_HONDA HRS5_	NO	4965807860
280702	20/03/2013	ZSCR	551	030-1	NA	'054	5WK44781	NA	A2C80800700	1				1301	ACU VW10 MY12 12 NAR BOSE	NA	HALB	S.Real/AutoBF	308.65	PS_VW10 LC_ULISES VILLE	NO	4965807994
280708	20/03/2013	ZSCR	551	030-1	NA	'054	A2C81622000	NA	A2C53399629	1				1301	pcb assy HONHRS5 RO V13	NA	HALB	S.Real/AutoBF	359.52	PS_HONDA HRS5_	NO	4965807860
280726	20/03/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4965807934
280734	20/03/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1				1301	SMD B FIAT 326 V15	NA	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4965807850
280752	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	30	3011	054		1342	sticker	NA	ROH	NA	15.9	PS_VW10 LC_ULISES VILLE	NO	4965808310
280752	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	14	3011	054		1342	COVER	NA	ROH	NA	47.88	PS_VW10 LC_ULISES VILLE	NO	4965808310
280752	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C53163642	2	3011	054		1342	housing FIP	NA	ROH	NA	42.86	PS_VW10 LC_ULISES VILLE	NO	4965808310
280756	20/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30202900	3	3011	054		1342	multipoint connector 84P H 2SYS AFAD	NA	ROH	NA	122.37	PS_CHRYSLER MY2013_EDWI	NO	4965808139
280756	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44753	NA	A2C53330109	9	3011	054		1342	socket	NA	ROH	NA	176.04	PS_CHRYSLER MY2013_EDWI	NO	4965808139
280756	20/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53424009	54	3011	054		1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	10.26	PS_CHRYSLER MY2013_EDWI	NO	4965808139
280756	20/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	6	3011	054		1342	cover RAP T BK	NA	ROH	NA	35.88	PS_CHRYSLER MY2013_EDWI	NO	4965808139
280758	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	1	3011	054		1342	cover RAP T BK	NA	ROH	NA	5.25	PS_FIAT BRAZIL_EDWIN RO	NO	4965808167
280758	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332369	15	3011	054		1342	base plate B	NA	ROH	NA	132.3	PS_FIAT BRAZIL_EDWIN RO	NO	4965808167
280767	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44773	NA	6593757501	31	3011	054		1342	Bracket Capacitor Cap Cradle	NA	ROH	NA	36.58	PS_ARAMIS III_FERNANDO	NO	4965808103
280767	20/03/2013	ZSCR	551	034-2	NA	'054	5WK43771	NA	A2C00049991	37	3011	054		1342	"470uF,20%,35V,HOL,AL,ELEC CAP/ELXZ350ETD"	NA	ROH	NA	45.14	PS_ARAMIS III_FERNANDO	NO	4965808103
280831	20/03/2013	ZSCR	551	034-2	NA	'054	A2C33209600	NA	A2C53330105	9	3011	054		1342	socket	NA	ROH	NA	116.73	PS_HONDA HRS6_JUAN CHAV	NO	4965808212
280835	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53324560	100	3011	054		1342	certification label spool part p	NA	ROH	NA	52	PS_ARAMIS III_FERNANDO	NO	4965808119
280837	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	20	3011	054		1342	sticker	NA	ROH	NA	10.6	PS_VW10 LC_ULISES VILLE	NO	4965808310
280837	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44286	NA	A2C00027389	6	3011	054		1342	COVER	NA	ROH	NA	16.62	PS_VW10 LC_ULISES VILLE	NO	4965808310
280837	20/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	19	3011	054		1342	COVER	NA	ROH	NA	64.98	PS_VW10 LC_ULISES VILLE	NO	4965808310
280838	20/03/2013	ZSCR	551	034-2	NA	'054	5WY85270	NA	A2C00022191	10	3011	054		1342	sticker	NA	ROH	NA	9.6	PSAD_GM BRASIL_ANA TAPI	NO	4965808602
280838	20/03/2013	ZSCR	551	034-2	NA	'054	5WY88030	NA	A2C53408549	10	3011	054		1342	housing D= 2	NA	ROH	NA	153.7	PSAD_GM BRASIL_ANA TAPI	NO	4965808612
280838	20/03/2013	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C83145200	930	3011	054		1342	certification label identificati	NA	ROH	NA	279	PSAD_GM BRASIL_ANA TAPI	NO	4965808590
281005	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44630	NA	A2C32519400	9	3011	054		1342	COVER	NA	ROH	NA	77.22	PSAD_VW20_ULISES VILLEG	NO	4965808640
281005	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44630	NA	A2C53424040	32	3011	054		1342	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	9.6	PSAD_VW20_ULISES VILLEG	NO	4965808640
281006	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44354	NA	A2C30901300	1	3011	054		1342	base plate	NA	ROH	NA	10.69	PS_HYUNDAI_	NO	4965808227
281006	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44354	NA	A2C53381596	1	3011	054		1342	COVER	NA	ROH	NA	5.59	PS_HYUNDAI_	NO	4965808227
281007	21/03/2013	ZSCR	551	034-2	NA	'054	5WY88020	NA	A2C53408549	1	3011	054		1342	housing D= 2	NA	ROH	NA	15.37	PSAD_GM BRASIL_ANA TAPI	NO	4965808617
281009	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C00027389	2	3011	054		1342	COVER	NA	ROH	NA	5.54	PS_VW10 LC_ULISES VILLE	NO	4965808553
281009	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	18	3011	054		1342	COVER	NA	ROH	NA	61.56	PS_VW10 LC_ULISES VILLE	NO	4965808310
281010	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	20	3011	054		1342	sticker	NA	ROH	NA	10.6	PS_VW10 LC_ULISES VILLE	NO	4965808310
281012	21/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C30199000	3	3011	054		1342	base plate	NA	ROH	NA	21.45	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281012	21/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	13	3011	054		1342	cover RAP T BK	NA	ROH	NA	77.74	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281014	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	4	3011	054		1342	cover RAP T BK	NA	ROH	NA	21	PS_FIAT BRAZIL_EDWIN RO	NO	4965808167
281016	21/03/2013	ZSCR	551	034-2	NA	'054	5WK43024	NA	6593331401	115	3011	054		1342	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	31.05	PS_HONDA HRS5_	NO	4965808184
281016	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44690	NA	A2C53397769	1	3011	054		1342	housing	NA	ROH	NA	22.54	PS_HONDA HRS5_	NO	4965808195
281017	21/03/2013	ZSCR	551	034-2	NA	'054	5WY88050	NA	A2C53408549	7	3011	054		1342	housing D= 2	NA	ROH	NA	107.59	PSAD_GM BRASIL_ANA TAPI	NO	4965808617
281017	21/03/2013	ZSCR	551	034-2	NA	'054	A2C82735200	NA	A2C83145200	400	3011	054		1342	certification label identificati	NA	ROH	NA	120	PSAD_GM BRASIL_ANA TAPI	NO	4965808590
281018	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44288	NA	A2C53377332	5	3011	054		1342	pin header 100P H 3R 1018 VI	NA	ROH	NA	208.4	PS_VW10 LC_ULISES VILLE	NO	4965808570
281019	21/03/2013	ZSCR	551	034-2	NA	'054	5WK44288	NA	A2C53377332	5	3011	054		1342	pin header 100P H 3R 1018 VI	NA	ROH	NA	208.4	PS_VW10 LC_ULISES VILLE	NO	4965808570
281066	21/03/2013	ZSCR	551	050-1	NA	'054	5WK44781	NA	A2C80800700	1				1501	ACU VW10 MY12 12 NAR BOSE	NA	HALB	S.Real/AutoBF	308.65	PS_VW10 LC_ULISES VILLE	NO	4965808006
281068	21/03/2013	ZSCR	551	050-1	NA	'054	5WK44781	NA	A2C80800700	1				1501	ACU VW10 MY12 12 NAR BOSE	NA	HALB	S.Real/AutoBF	308.65	PS_VW10 LC_ULISES VILLE	NO	4965808006
281093	21/03/2013	ZSCR	551	030-1	NA	'054	5WY89080	NA	A2C53342620	3	3011	054		1301	pcb DC main	NA	ROH	NA	62.28	PS_ARAMIS 2012_EDWIN RO	NO	4965808091
281130	21/03/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4965807934
281132	21/03/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4965807934
281134	21/03/2013	ZSCR	551	030-1	NA	'054	A2C5339962993	NA	A2C5339962992	1				1301	pcb assy HONHRS5 RO V13 BOTTOM	NA	HALB	S.Real/AutoBF	63.53	PS_HONDA HRS5_	NO	4965807883
281161	21/03/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	1				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	53.88	PS_HONDA HRS6_JUAN CHAV	NO	4965807934
281199	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281201	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281202	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281204	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281206	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281207	21/03/2013	ZSCR	551	030-1	NA	'054	5WK44774	NA	A2C53338029	6	3011	054		1301	pcb panel multiple 6-up main	NA	ROH	NA	148.92	PS_ARAMIS III_FERNANDO	NO	4965808103
281214	21/03/2013	ZSCR	551	030-1	NA	'054	A2C53429875A	NA	A2C53429875B	1				1301	Hyundai circuit board assy 12FL SMD Bot	NA	HALB	S.Real/AutoBF	86.33	PS_HYUNDAI_	NO	4965807954
281221	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281224	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	1				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	122.04	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281227	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	1	3011	054		1301	pcb SVI	NA	ROH	NA	15.48	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281229	21/03/2013	ZSCR	551	030-1	NA	'054	A2C80954100	NA	A2C8095410092	6				1301	pcb assy VW10 V07 Bottom	NA	HALB	S.Real/AutoBF	232.38	PS_VW10 LC_ULISES VILLE	NO	4965808030
281230	21/03/2013	ZSCR	551	030-1	NA	'054	5WK44600	NA	A2C8021660092	6				1301	pcb assy HONHRS6 V04 BOTTOM	NA	HALB	S.Real/AutoBF	323.28	PS_HONDA HRS6_JUAN CHAV	NO	4965807934
281231	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C3108070092	12				1301	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	1464.48	PS_CHRYSLER MY2013_EDWI	NO	4965807832
281284	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31748900	NA	A2C53412221	24	3011	054		1301	pcb GM BRAZIL S	NA	ROH	NA	359.04	PSAD_GM BRASIL_ANA TAPI	NO	4965808625
281292	21/03/2013	ZSCR	551	030-1	NA	'054	A2C53429875B	NA	A2C53390127	12	3011	054		1301	pcb DIVACU>6 main	NA	ROH	NA	162	PS_HYUNDAI_	NO	4965808227
281293	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054		1301	pcb SVI	NA	ROH	NA	92.88	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281294	21/03/2013	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	6	3011	054		1301	pcb SVI	NA	ROH	NA	92.88	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281297	21/03/2013	ZSCR	551	030-1	NA	'054	A2C53429875A	NA	A2C53429875B	1				1301	Hyundai circuit board assy 12FL SMD Bot	NA	HALB	S.Real/AutoBF	86.33	PS_HYUNDAI_	NO	4965807975
281528	22/03/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332366	3	3011	054		1342	cover RAP T BK	NA	ROH	NA	15.75	PS_FIAT BRAZIL_EDWIN RO	NO	4965808167
281528	22/03/2013	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332369	3	3011	054		1342	base plate B	NA	ROH	NA	26.46	PS_FIAT BRAZIL_EDWIN RO	NO	4965808167
281529	22/03/2013	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32519400	2	3011	054		1342	COVER	NA	ROH	NA	17.16	PSAD_VW20_ULISES VILLEG	NO	4965808640
281530	22/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	48	3011	054		1342	sticker	NA	ROH	NA	25.44	PS_VW10 LC_ULISES VILLE	NO	4965808310
281530	22/03/2013	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	8	3011	054		1342	COVER	NA	ROH	NA	27.36	PS_VW10 LC_ULISES VILLE	NO	4965808310
281531	22/03/2013	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32519400	1	3011	054		1342	COVER	NA	ROH	NA	8.58	PSAD_VW20_ULISES VILLEG	NO	4965808640
281531	22/03/2013	ZSCR	551	034-2	NA	'054	A2C30910800	NA	A2C32519500	3	3011	054		1342	base plate	NA	ROH	NA	16.2	PSAD_VW20_ULISES VILLEG	NO	4965808640
281532	22/03/2013	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054		1342	cover RAP T BK	NA	ROH	NA	5.98	PS_CHRYSLER MY2013_EDWI	NO	4965808139
281533	22/03/2013	ZSCR	551	034-2	NA	'054	A2C53375496MI2	NA	A2C53125063	3	3011	054		1342	multipoint connector 96P H 2SYS B-B	NA	ROH	NA	115.71	PS_ARAMIS III_FERNANDO	NO	4965808103
281578	22/03/2013	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000200	1				1301	SMD B FIAT 326 V15	NA	HALB	S.Real/AutoBF	83.65	PS_FIAT BRAZIL_EDWIN RO	NO	4965807850
281580	22/03/2013	ZSCR	551	030-1	NA	'054	A2C8095410093	NA	A2C8095410092	1				1301	pcb assy VW10 V07 Bottom	NA	HALB	S.Real/AutoBF	38.73	PS_VW10 LC_ULISES VILLE	NO	4965808030
