No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
499309	8/2/2014	ZSCR	551	034-2	NA	'054	A2C87074800	NA	A2C53338471	22	3011	54	 	1342	contact element	NA	ROH	NA	22.44	PS_SDM10+_C.CAROLINA OT	NO	
499808	8/3/2014	ZSCR	551	030-1	NA	'054	A2C94490800	NA	A2C94490800	1	3011	54	 	1301	pcb assy HONHRS5 V37	NA	HALB	S.Real	180.62	PS_HONDA HRS5_.	NO	
499890	8/3/2014	ZSCR	551	040-3	NA	'054	A2C94490800	NA	A2C94490800	1	3011	54	 	1403	pcb assy HONHRS5 V37	NA	HALB	S.Real	180.62	PS_HONDA HRS5_.	NO	
499952	8/3/2014	ZSCR	551	040-1	NA	'054	A2C86832600	NA	6593331401	3	3011	54	 	1401	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	0.78	PS_HONDA HRS6_J.JUAN CH	NO	
499952	8/3/2014	ZSCR	551	040-1	NA	'054	A2C86784600	NA	A2C53405780	1	3011	54	 	1401	housing	NA	ROH	NA	26.37	PS_HONDA HRS6_J.JUAN CH	NO	
500530	8/4/2014	ZSCR	551	034-2	NA	'054	A2C87074800	NA	A2C40000025	2	3011	54	 	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	13.66	PS_SDM10+_C.CAROLINA OT	NO	
502730	8/9/2014	ZSCR	551	034-2	NA	'054	A2C91764000	NA	A2C53395715	1	3011	54	 	1342	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM10+_C.CAROLINA OT	NO	
502731	8/9/2014	ZSCR	551	034-2	NA	'054	A2C85621400	NA	A2C53408549	1	3011	54	 	1342	housing D= 2	NA	ROH	NA	20.53	PSAD_GM BRASIL_A.ANA TA	NO	
502797	8/9/2014	ZSCR	551	030-1	NA	'054	A2C83042800	NA	A2C8304280093	3	3011	54	 	1301	pcb assy MGNT75 Top	NA	HALB	S.Real	416.52	PSAD_PSA CAN_J.JOSE ORT	NO	
503425	8/10/2014	ZSCR	551	034-2	NA	'054	A2C5339962003	NA	A2C5339962003	1	3011	54	 	1342	pcb assy V4c	NA	HALB	S.Real	212.13	PS_HONDA HRS5_.	NO	
504477	8/12/2014	ZSCR	551	034-1	NA	'054	A2C91763900	NA	A2C40000022	1	3011	54	 	1341	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	6.73	PS_SDM10+_C.CAROLINA OT	NO	
504501	8/12/2014	ZSCR	551	040-3	NA	'054	A2C5339962003	NA	A2C5339962003	1	3011	54	 	1403	pcb assy V4c	NA	HALB	S.Real	212.13	PS_HONDA HRS5_.	NO	
504703	8/13/2014	ZSCR	551	035-1	0	'054	A2C830078009201	NA	A2C40002645	1	3011	54	 	1351	"C CER,X7R,10nF,10%,50V,0603,Sn"		ROH	NA	0.01	OES_VOLVO P1_L.LPL AUTO	NO	
504703	8/13/2014	ZSCR	551	035-1	0	'054	A2C830078009201	NA	A2C40004189	12	3011	54	 	1351	"R LIN,3K,5%,TK200,100mW,0603"		ROH	NA	0.12	OES_VOLVO P1_L.LPL AUTO	NO	
