No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
404026	1/23/2014	ZSCR	551	030-1	NA	'054	5WY75821	NA	A2C53094754	4	3011	054	 	1301	pcb panel multiple 4-up	NA	ROH	NA	82.96	PS_FORD_.	NO	4974563332
404347	1/24/2014	ZSCR	551	030-1	NA	'054	A2C8333800002	NA	A2C32679900	6	3011	054	 	1301	pcb	NA	ROH	NA	117.6	PS_HONDA HRS6_J.JUAN CH	NO	4974563454
404379	1/24/2014	ZSCR	551	030-1	NA	'054	A2C84906800	NA	A2C80217700	4	3011	054	 	1301	pcb assy HONHRS6 D_20	NA	HALB	S.Real	1229.92	PS_HONDA HRS6_J.JUAN CH	NO	
404382	1/24/2014	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	154.96	PS_FIAT BRAZIL_E.EDWIN	NO	
404423	1/24/2014	ZSCR	551	034-2	NA	'054	A2C84851600	NA	A2C84835300	1	3011	054	 	1342	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	
404425	1/24/2014	ZSCR	551	040-2	NA	'054	A2C91764100	NA	A2C91764100	1	3011	054	 	1402	ACU MY14 12 SDM30.12.I	NA	FERT	NA	313.1	PS_SDM10+_C.CAROLINA OT	NO	
404429	1/24/2014	ZSCR	551	034-2	NA	'054	A2C91085700	NA	A2C91085700	1	3011	054	 	1342	ACU MY11 18 R SDM10+	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO	
404430	1/24/2014	ZSCR	551	040-2	NA	'054	A2C83972000	NA	A2C8397200093	2	3011	054	 	1402	pcb topSMD Top	NA	HALB	S.Real	717.5	PS_SDM10+_C.CAROLINA OT	NO	
404451	1/24/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53332369	2	3011	054	 	1342	base plate B	NA	ROH	NA	13.92	PS_FIAT BRAZIL_E.EDWIN	NO	4974564086
404451	1/24/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53337250	2	3011	054	 	1342	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	0.38	PS_FIAT BRAZIL_E.EDWIN	NO	4974564086
404451	1/24/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53408763	2	3011	054	 	1342	pcb assy	NA	HALB	S.Real	309.92	PS_FIAT BRAZIL_E.EDWIN	NO	
404458	1/24/2014	ZSCR	551	040-1	NA	'054	5WK44682	NA	A2C80217700	1	3011	054	 	1401	pcb assy HONHRS6 D_20	NA	HALB	S.Real	307.48	PS_HONDA HRS6_J.JUAN CH	NO	
404464	1/24/2014	ZSCR	551	042-4	NA	'054	A2C84851600	NA	A2C84835300	1	3011	054	 	1424	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	
404469	1/24/2014	ZSCR	551	040-2	NA	'054	A2C86816800	NA	A2C86816800	1	3011	054	 	1402	ACU DAGARM3 MY10 RO 18 X204 Pelvi	NA	FERT	NA	455.04	PS_ARAMIS III_E.EDWIN R	NO	
404472	1/24/2014	ZSCR	551	042-4	NA	'054	A2C37820800	NA	A2C53243156MI	1	3011	054	 	1424	MI assy C207 WITHOUT PPS / RO	NA	HALB	S.Real	340.35	PS_ARAMIS II MCG_F.FERN	NO	
404486	1/24/2014	ZSCR	551	034-2	NA	'054	A2C91085700	NA	A2C91085700	1	3011	054	 	1342	ACU MY11 18 R SDM10+	NA	FERT	NA	427.68	PS_SDM10+_C.CAROLINA OT	NO	
404487	1/24/2014	ZSCR	551	034-2	NA	'054	A2C91085500	NA	A2C91085500	1	3011	054	 	1342	ACU MY11 12 R SDM10+	NA	FERT	NA	390.9	PS_SDM10+_C.CAROLINA OT	NO	
