No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
584310	06/02/2015	ZSCR	551	035-1	0	'050	A2C31624100T	NA	A2C00047063	1	3011	050		1351	"4,0V,60Ohm,P-DSO-28/TLE7242-2G 4 Channel"		ROH	NA	19.87	ES_V8 V10_O.OSCAR GARCI	NO	4986545962
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	2576322069	17				1351	"1UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	7.65	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	2576322069	7				1351	"1UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	3.15	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6576362050	2				1351	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	0.06	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	6576362050	12				1351	"10NF,10%,100V,X7R,0805,NISN,CE"		ROH	NA	0.36	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6576372070	76				1351	"100OHM,7A,SMD,BEAD/BDS4.6/3/8."		ROH	NA	86.64	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6576372070	74				1351	"100OHM,7A,SMD,BEAD/BDS4.6/3/8."		ROH	NA	84.36	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017613A	NA	6577362068	6				1351	"220NF,10%,50V,X7R,1206,NISN,CE"		ROH	NA	0.6	ES_CEC_O.OSCAR GARCIA	NO	4986545412
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	6577362068	3				1351	"220NF,10%,50V,X7R,1206,NISN,CE"		ROH	NA	0.3	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	6577672013	1				1351	"4.95V,28V,100MA,VOLT REG/"		ROH	NA	1.65	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6592392036	4				1351	"22UF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	8.16	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6592672095	2				1351	LOGIC ICS / 74HC02		ROH	NA	0.76	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6593352012	2				1351	"1R5,1%,TK50,1W,0207_SMD_CHP,FI"		ROH	NA	3.8	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6594352009	1				1351	"47K5,1%,TK100,1W,0207_SMD_CHP,"		ROH	NA	1.66	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6594352012	24				1351	"100K,1%,TK100,1W,0207_SMD_CHP,"		ROH	NA	30	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6594352012	15				1351	"100K,1%,TK100,1W,0207_SMD_CHP,"		ROH	NA	18.75	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6594352027	3				1351	"0R1,1%,TK100,1W,0207_SMD_CHP,F"		ROH	NA	4.98	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6594352027	1				1351	"0R1,1%,TK100,1W,0207_SMD_CHP,F"		ROH	NA	1.66	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	6594352030	12				1351	"6K8,1%,TK100,1W,0207_SMD_CHP,F"		ROH	NA	19.92	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	6594352030	6				1351	"6K8,1%,TK100,1W,0207_SMD_CHP,F"		ROH	NA	9.96	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	6596362078	1				1351	16V -10+20% CERAMIC CAPACITOR		ROH	NA	1.26	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017613A	NA	9151160	1				1351	"24R,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.01	ES_CEC_O.OSCAR GARCIA	NO	4986545412
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017613A	NA	9151184	3				1351	"220R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.03	ES_CEC_O.OSCAR GARCIA	NO	4986545412
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017613A	NA	9151192	1				1351	"470R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.01	ES_CEC_O.OSCAR GARCIA	NO	4986545412
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	9151192	1				1351	"470R,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.01	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	9156020	1				1351	"4K7,1%,TK50,250MW,MINIMELF0204"		ROH	NA	0.09	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017613A	NA	9156561	2				1351	"4K22,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.18	ES_CEC_O.OSCAR GARCIA	NO	4986545412
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	9156561	1				1351	"4K22,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.09	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	9156653	1				1351	"34K8,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.09	ES_CEC_O.OSCAR GARCIA	NO	4986545497
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	9166455	20				1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.4	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	9166455	8				1351	"365R,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.16	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	9166573	3				1351	"5K62,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.06	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017609A	NA	9166573	1				1351	"5K62,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.02	ES_CEC_O.OSCAR GARCIA	NO	4986545151
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	9166718	3				1351	"150K,1%,TK100,125MW,0805,FIX R"		ROH	NA	0.06	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610B	NA	9166945	1				1351	"2K4,1%,TK100,125MW,0805,FIX RE"		ROH	NA	0.02	ES_CEC_O.OSCAR GARCIA	NO	4986545339
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017610A	NA	A2C00000346	3				1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	0.21	ES_CEC_O.OSCAR GARCIA	NO	4986545302
584734	07/02/2015	ZSCR	551	035-1	0	'050	6521017614A	NA	A2C00001994	5				1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	0.65	ES_CEC_O.OSCAR GARCIA	NO	4986545497
