No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
249551	1/4/2013	MB1A	551	064-2	NA	'WHSE	NA	NA	A2C53365041	2000				1642	housing	NA	ROH	NA	2040	S2_KEY FOB_ANTONIO ALAR	NO	x
251186	1/8/2013	ZSCR	551	034-2	NA	'100	A2C00021599A	NA	A2C00021599A	1				1342	Subens LC Module SID902 (Exotic)	NA	HALB	S.Real/AutoBF	167.14	OES_OTIS SID 902_ (APR	NO	
252205	1/11/2013	ZSCR	551	022-2	NA	'045	5WY7777	NA	5WY7777	1				1222	"""Transmitter #1, 295 NA 2007 5 BUTTON """	NA	FERT	NA	99.18	S1_EZKEY_LUIS LIZARRAGA	NO	
262406	2/4/2013	ZSCR	551	040-4	NA	'015	5WY8866	NA	A2C53428271	6				1404	TIPM MY11 7C S1 BUX LOG MODEL	NA	HALB	S.Real	1478.34	S1_TIPM LOGIC_PABLO PAL	NO	
262895	2/6/2013	ZSCR	551	030-1	NA	'050	A2C8191280093	NA	A2C8191280093	1				1301	pcb assy main SID913 SMD TOP	NA	HALB	S.Real	870.44	ES_SID904_HERIBERTO SAN	NO	
263069	2/6/2013	ZSCR	551	034-4	NA	'054	6521017608	NA	6521017608	1				1344	TARJETA M.B. ENS. V8-12V	NA	HALB	S.Real/AutoBF	1148.07	PS_ARAMIS 2013_EDWIN RO	NO	
263145	2/6/2013	ZSCR	551	030-1	NA	'050	A2C31624400B	NA	A2C31624400B	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	352.58	ES_V8 V10_ALVARO MEDINA	NO	
264735	2/10/2013	ZSCR	551	030-1	NA	'050	A2C3286590192	NA	A2C53324698	3	3011	050	 	1301	pcb panel multiple 3-up	NA	ROH	NA	85.02	ES_B299_ARTURO NERI-LOZ	NO	4964947130
264930	2/10/2013	ZSCR	551	030-1	NA	'050	A2C3286590193	NA	A2C3286590193	1				1301	pcb assy EMS2205 SMD TOP	NA	HALB	S.Real	323.3	ES_B299_ARTURO NERI-LOZ	NO	
264962	2/10/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
264964	2/10/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
264984	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
264985	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
264990	2/11/2013	ZSCR	551	040-5	NA	'050	A2C31624100T	NA	A2C31624100T	1				1405	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
264992	2/11/2013	ZSCR	551	040-5	NA	'050	A2C3286560193	NA	A2C3286560193	1				1405	pcb assy EMS2205 TOP	NA	HALB	S.Real	324.37	ES_B299_ARTURO NERI-LOZ	NO	
264993	2/11/2013	ZSCR	551	030-1	NA	'050	A2C3286560193	NA	A2C3286560192	1				1301	pcb assy EMS2205 BOT	NA	HALB	S.Real/AutoBF	165.73	ES_B299_ARTURO NERI-LOZ	NO	
264995	2/11/2013	ZSCR	551	042-4	NA	'050	A2C3286560193	NA	A2C3286560192	1				1424	pcb assy EMS2205 BOT	NA	HALB	S.Real/AutoBF	165.73	ES_B299_ARTURO NERI-LOZ	NO	
265001	2/11/2013	ZSCR	551	040-3	NA	'050	A2C31624400T	NA	A2C31624400B	1				1403	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	352.58	ES_V8 V10_ALVARO MEDINA	NO	
265003	2/11/2013	MB1A	551	010-4	95000089	'050	NA	NA	A2C31624100B	1				1104	circuit board assy FOR MY10 V8/V	QN410087698	HALB	S.Real/AutoBF	345.41	ES_V8 V10_ALVARO MEDINA	NO	4964944198
265208	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
265211	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31624400T	NA	A2C31624400T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	809.54	ES_V8 V10_ALVARO MEDINA	NO	
265213	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31623800	NA	A2C31623800	1				1301	engine control el	NA	HALB	S.Real/AutoBF	989.61	ES_V8 V10_ALVARO MEDINA	NO	
265222	2/11/2013	ZSCR	551	050-2	NA	'050	A2C31624400T	NA	A2C31624400T	2				1502	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	1619.08	ES_V8 V10_ALVARO MEDINA	NO	
265224	2/11/2013	ZSCR	551	030-1	NA	'050	A2C31624400B	NA	A2C53390573	1	3011	050	 	1301	laminated PCB FOR MY10 V8/V	NA	ROH	NA	87.6	ES_V8 V10_ALVARO MEDINA	NO	4964947116
265261	2/11/2013	ZSCR	551	030-1	NA	'050	A2C53331467	NA	A2C53331467	1				1301	circuit board assy V152 SID908 E	NA	HALB	S.Real/AutoBF	865.46	ES_SID908_HERIBERTO SAN	NO	
265326	2/12/2013	MB1A	551	010-4	95000089	'050	NA	NA	A2C31624100B	3				1104	circuit board assy FOR MY10 V8/V	QN410087698	HALB	S.Real/AutoBF	1036.23	ES_V8 V10_ALVARO MEDINA	NO	4964944198
265327	2/12/2013	ZSCR	551	040-4	NA	'050	A2C31624300T	NA	A2C31624300B	1				1404	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	352.31	ES_V8 V10_ALVARO MEDINA	NO	
265328	2/12/2013	ZSCR	551	050-2	NA	'050	A2C31624100T	NA	A2C31624100B	1				1502	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	345.41	ES_V8 V10_ALVARO MEDINA	NO	
265329	2/12/2013	ZSCR	551	040-5	NA	'050	A2C31624100T	NA	A2C31624100T	1				1405	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
265333	2/12/2013	ZSCR	551	030-1	NA	'050	A2C31624500T	NA	A2C31624500B	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	351.62	ES_V8 V10_ALVARO MEDINA	NO	
265336	2/12/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
265340	2/12/2013	ZSCR	551	040-5	NA	'050	A2C3286590193	NA	A2C3286590193	2				1405	pcb assy EMS2205 SMD TOP	NA	HALB	S.Real	646.6	ES_B299_ARTURO NERI-LOZ	NO	
265371	2/12/2013	ZSCR	551	030-1	NA	'050	A2C31624400T	NA	A2C31624400T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	809.54	ES_V8 V10_ALVARO MEDINA	NO	
265496	2/12/2013	ZSCR	551	040-5	NA	'050	A2C3286590193	NA	A2C3286590193	1				1405	pcb assy EMS2205 SMD TOP	NA	HALB	S.Real	323.3	ES_B299_ARTURO NERI-LOZ	NO	
265565	2/12/2013	ZSCR	551	034-2	NA	'015	5WY8844	NA	A2C31231300	1				1342	SUB PCB TOP THD ASSY. PROD MY12 S1_MY12	NA	HALB	S.Real/AutoBF	227.53	S1_TIPM LOGIC_PABLO PAL	NO	
265567	2/12/2013	ZSCR	551	030-1	NA	'015	5WY8844	NA	A2C31231300	2				1301	SUB PCB TOP THD ASSY. PROD MY12 S1_MY12	NA	HALB	S.Real/AutoBF	455.06	S1_TIPM LOGIC_PABLO PAL	NO	
265569	2/12/2013	ZSCR	551	040-1	NA	'015	5WY8844	NA	A2C31231300	1				1401	SUB PCB TOP THD ASSY. PROD MY12 S1_MY12	NA	HALB	S.Real/AutoBF	227.53	S1_TIPM LOGIC_PABLO PAL	NO	
265638	2/12/2013	ZSCR	551	040-4	NA	'015	5WY8838	NA	A2C53428149	1				1404	TIPM 7Ci MY11 PV MED PROD INT ASSEM	NA	HALB	S.Real	223.66	S1_TIPM MEDIUM_PABLO PA	NO	
265639	2/12/2013	ZSCR	551	040-4	NA	'015	A2C73658000	NA	A2C73658000	7				1404	TIPM 7Ci MY13 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	1575.56	S1_TIPM MEDIUM_PABLO PA	NO	
265640	2/12/2013	ZSCR	551	034-2	NA	'015	A2C31231400T	NA	A2C31231400T	2				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	470.44	S1_TIPM LOGIC_PABLO PAL	NO	
265641	2/12/2013	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400	1				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real/AutoBF	245.35	S1_TIPM LOGIC_PABLO PAL	NO	
265643	2/12/2013	ZSCR	551	040-1	NA	'015	A2C31231400T	NA	A2C31231400T	3				1401	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	705.66	S1_TIPM LOGIC_PABLO PAL	NO	
265722	2/13/2013	ZSCR	551	040-1	NA	'045	A2C33289000	NA	A2C33289000	7				1401	Control device PV	NA	FERT	NA	425.6	S6_ESCL_MIGUEL ZAVALA-M	NO	
265723	2/13/2013	ZSCR	551	034-8	NA	'045	A2C33288500	NA	A2C33288500	5				1348	pcb assy	NA	HALB	S.Real	295.2	S6_ESCL_MIGUEL ZAVALA-M	NO	
265727	2/13/2013	ZSCR	551	030-1	NA	'045	A2C33289000	NA	A2C33289000	8				1301	Control device PV	NA	FERT	NA	486.4	S6_ESCL_MIGUEL ZAVALA-M	NO	
265740	2/13/2013	ZSCR	551	034-2	NA	'045	A2C33289000	NA	A2C33289000	8				1342	Control device PV	NA	FERT	NA	486.4	S6_ESCL_MIGUEL ZAVALA-M	NO	
265741	2/13/2013	ZSCR	551	034-2	NA	'045	A2C33289000	NA	A2C33289000	2				1342	Control device PV	NA	FERT	NA	121.6	S6_ESCL_MIGUEL ZAVALA-M	NO	
265744	2/13/2013	ZSCR	551	034-2	NA	'015	A2C33278700	NA	A2C33278700	2				1342	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	492.18	S1_TIPM LOGIC_PABLO PAL	NO	
265755	2/13/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	2				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	1587.3	ES_V8 V10_ALVARO MEDINA	NO	
265756	2/13/2013	ZSCR	551	030-1	NA	'050	A2C31624100T	NA	A2C31624100T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	793.65	ES_V8 V10_ALVARO MEDINA	NO	
265761	2/13/2013	ZSCR	551	030-1	NA	'050	A2C3286560193	NA	A2C3286560193	3				1301	pcb assy EMS2205 TOP	NA	HALB	S.Real	973.11	ES_B299_ARTURO NERI-LOZ	NO	
265763	2/13/2013	ZSCR	551	030-1	NA	'050	A2C53389534B	NA	A2C53389534T	2				1301	M3C.PCB circuit board assy TOP	NA	HALB	S.Real/AutoBF	70	ES_M3C_ARTURO NERI-LOZA	NO	
265765	2/13/2013	ZSCR	551	030-1	NA	'050	A2C53389534B	NA	A2C53389534T	1				1301	M3C.PCB circuit board assy TOP	NA	HALB	S.Real/AutoBF	35	ES_M3C_ARTURO NERI-LOZA	NO	
265772	2/13/2013	ZSCR	551	040-5	NA	'050	A2C53389534B	NA	A2C53389534T	1				1405	M3C.PCB circuit board assy TOP	NA	HALB	S.Real/AutoBF	35	ES_M3C_ARTURO NERI-LOZA	NO	
265774	2/13/2013	ZSCR	551	030-1	NA	'050	A2C31624300T	NA	A2C31624300T	1				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	845.64	ES_V8 V10_ALVARO MEDINA	NO	
265781	2/13/2013	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400	4				1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real/AutoBF	981.4	S1_TIPM LOGIC_PABLO PAL	NO	
265782	2/13/2013	ZSCR	551	034-2	NA	'015	A2C33278700	NA	A2C33278700	1				1342	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	246.09	S1_TIPM LOGIC_PABLO PAL	NO	
265783	2/13/2013	ZSCR	551	030-1	NA	'015	A2C31231400T	NA	A2C31231400T	1				1301	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	235.22	S1_TIPM LOGIC_PABLO PAL	NO	
265784	2/13/2013	ZSCR	551	040-2	NA	'015	A2C33278700	NA	A2C33278700	1				1402	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	246.09	S1_TIPM LOGIC_PABLO PAL	NO	
265870	2/13/2013	ZSCR	551	040-1	NA	'045	A2C34710700	NA	A2C3471080093	2				1401	GM GLOBAL A BCM HIGH TOP THD ASM	NA	HALB	S.Real	857.52	S1_GLOBAL A_LUIS LIZARR	NO	
265876	2/13/2013	ZSCR	551	030-1	NA	'050	A2C3286560193	NA	A2C3286560193	1				1301	pcb assy EMS2205 TOP	NA	HALB	S.Real	324.37	ES_B299_ARTURO NERI-LOZ	NO	
265885	2/13/2013	MB1A	551	040-5	K96019	'050	NA	NA	A2C82286100	2				1095	pcb 4-lay FR-4	NA	ROH	NA	86.74	ES_SID913_HERIBERTO SAN	NO	4964943911
265893	2/13/2013	ZSCR	551	030-1	NA	'050	A2C53389534B	NA	A2C53389534B	4				1301	M3C.PCB circuit board assy BOT	NA	HALB	S.Real	583.64	ES_M3C_ARTURO NERI-LOZA	NO	
265961	2/13/2013	ZSCR	551	034-2	NA	'073	5WY8903	NA	A2C31623500	1				1342	engine control el	NA	HALB	S.Real/AutoBF	973.44	ES_V8 V10_ALVARO MEDINA	NO	
265962	2/13/2013	ZSCR	551	040-1	NA	'073	5WY8903	NA	A2C31623500	1				1401	engine control el	NA	HALB	S.Real/AutoBF	973.44	ES_V8 V10_ALVARO MEDINA	NO	
265968	2/13/2013	ZSCR	551	030-1	NA	'050	A2C31624500T	NA	A2C31624500T	10				1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	8278.9	ES_V8 V10_ALVARO MEDINA	NO	
265972	2/13/2013	ZSCR	551	030-1	NA	'050	A2C5340020493	NA	A2C5340020493	1				1301	pcb assy M3C Top	NA	HALB	S.Real/AutoBF	36.01	ES_M3C_ARTURO NERI-LOZA	NO	
265976	2/13/2013	ZSCR	551	040-1	NA	'045	A2C34710700	NA	A2C34710700	1				1401	GM GLOBAL A BCM HIGH CONTENT	NA	FERT	NA	499.93	S1_GLOBAL A_LUIS LIZARR	NO	
266003	2/13/2013	ZSCR	551	034-2	NA	'073	A2C31623800	NA	A2C31623800	1				1342	engine control el	NA	HALB	S.Real/AutoBF	989.61	ES_V8 V10_ALVARO MEDINA	NO	
266059	2/13/2013	ZSCR	551	034-2	NA	'073	A2C81542200	NA	A2C00013954	1	3011	073	 	1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	0.3	ES_SID913_HERIBERTO SAN	NO	
266059	2/13/2013	ZSCR	551	034-2	NA	'073	A2C81542200	NA	A2C53145187	1	3011	073	 	1342	housing cover UPP T	NA	ROH	NA	151.29	ES_SID913_HERIBERTO SAN	NO	
266059	2/13/2013	ZSCR	551	034-2	NA	'073	A2C81542200	NA	A2C53301810	1	3011	073	 	1342	"pan head screw M4 x 12,00 1246"	NA	ROH	NA	0.65	ES_SID913_HERIBERTO SAN	NO	
266059	2/13/2013	ZSCR	551	034-2	NA	'073	A2C81542200	NA	A2C81857100	1				1342	electronic assy SID913	NA	HALB	S.Real/AutoBF	1402.61	ES_SID913_HERIBERTO SAN	NO	
266086	2/13/2013	ZSCR	551	030-1	NA	'015	5WY8919	NA	A2C8083670093	1				1301	MY12 SPDJB LOOP MODEL B TMI TOP	NA	HALB	S.Real	240.38	S1_SPDJB_PABLO PALMER-C	NO	
266088	2/13/2013	ZSCR	551	042-4	NA	'015	68163903AB	NA	A2C33278700	2				1424	TIPM MY11 7C CAN BUX LOG MODEL	NA	HALB	S.Real	492.18	S1_TIPM LOGIC_PABLO PAL	NO	
266089	2/13/2013	ZSCR	551	030-1	NA	'015	5WY8844	NA	A2C31231400T	4				1301	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	940.88	S1_TIPM LOGIC_PABLO PAL	NO	
