No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
280300	19/03/2013	ZSCR	551	030-1	NA	'045	5WY8606R	NA	40340074	2	3011	045		1301	Subassy SMD ECU PEPS MY11	NA	HALB	S.Real	228.36	S1_PEPS_JAVIER BECERRA	NO	4965979992
281443	22/03/2013	ZSCR	551	030-1	NA	'045	A2C30852700	NA	A2C30852700	1	3011	045		1301	pcb assy	NA	HALB	S.Real	159.96	S1_PEPS_JAVIER BECERRA	NO	4965980006
283122	26/03/2013	ZSCR	551	034-2	NA	'045	A2C53282678	NA	A2C53282678	7	3011	045		1342	ABM Base Sub Assy	NA	HALB	S.Real	745.22	S1_ABM_MANUEL MANZANO-G	NO	4965980012
283493	26/03/2013	ZSCR	551	030-1	NA	'045	A2C32209800	NA	A2C32209800	2	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	205.66	S1_PK MY 13 FORD_MANUEL	NO	4965979955
283529	27/03/2013	ZSCR	551	030-1	NA	'045	40091530	NA	40091530	48	3011	045		1301	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	989.76	S1_PATS_MANUEL MANZANO-	NO	4965979976
283530	27/03/2013	ZSCR	551	030-1	NA	'045	40091530	NA	40091530	13	3011	045		1301	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	268.06	S1_PATS_MANUEL MANZANO-	NO	4965979976
283531	27/03/2013	ZSCR	551	040-1	NA	'045	40091530	NA	40091530	3	3011	045		1401	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	61.86	S1_PATS_MANUEL MANZANO-	NO	4965979982
283532	27/03/2013	ZSCR	551	030-1	NA	'045	40091530	NA	40091530	10	3011	045		1301	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	206.2	S1_PATS_MANUEL MANZANO-	NO	4965979976
283556	27/03/2013	ZSCR	551	034-2	NA	'045	A2C53282679	NA	A2C53282679	4	3011	045		1342	ABM + ALM Sub Assy	NA	HALB	S.Real	507.52	S1_ABM_MANUEL MANZANO-G	NO	4965980031
283768	27/03/2013	ZSCR	551	030-1	NA	'045	5WY7703	NA	40091530	1	3011	045		1301	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	20.62	S1_PATS_MANUEL MANZANO-	NO	4965979976
