No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
385649	03/12/2013	ZSCR	551	034-2	NA	'100	A2C53138321	NA	A2C53129031	4	3011	100		1342	cover	NA	ROH	NA	264.12	OES_ETM_. (APROBACION	NO	4973575015
385692	03/12/2013	ZSCR	551	034-2	NA	'100	A2C53138318	NA	A2C00040138	10	3011	100		1342	"5V,500mA,NOT APPLICABLE,PENTAWATT,VOLT R"	NA	ROH	NA	76.1	OES_ETM_. (APROBACION	NO	4973575003
385703	03/12/2013	ZSCR	551	030-1	NA	'100	5WK4810	NA	6596672019	62	3011	100		1301	CIRCUITO INT. SKIM ASIC SO16	NA	ROH	NA	650.38	OES_SKIM_. (APROBACION	NO	4973574799
385706	03/12/2013	ZSCR	551	030-1	NA	'100	5WY7198	NA	A2C00307700	6	3011	100		1301	"IC MCU PRO/HC08AB16A,A1,QFP64,STD IC - M"	NA	ROH	NA	87.6	OES_SKIM_. (APROBACION	NO	4973574821
385775	03/12/2013	ZSCR	551	040-4	NA	'100	5WY8285	NA	A2C53168554	1	3011	100		1404	multipoint connector 154P H 2SYS	NA	ROH	NA	51.28	OES_OTIS SID 902_. (AP	NO	4973574715
385787	03/12/2013	ZSCR	551	034-2	NA	'100	5WY8251	NA	A2C53168618	2	3011	100		1342	"housing UPP 360,0x 193,0"	NA	ROH	NA	85.58	OES_CD338_. (APROBACIO	NO	4973574995
385788	03/12/2013	ZSCR	551	042-4	NA	'100	5WY8251	NA	A2C53088024	1	3011	100		1424	"housing bottom 21,0x 200,0"	NA	ROH	NA	43.41	OES_CD338_. (APROBACIO	NO	4973574995
385826	03/12/2013	ZSCR	551	034-2	NA	'100	5WY8158	NA	A2C00011821	3	3011	100		1342	"3.3uF,5%,250V,MKT,FILM CAP/"	NA	ROH	NA	7.17	OES_OTIS SID 902_. (AP	NO	4973574699
385826	03/12/2013	ZSCR	551	034-2	NA	'100	5WY8158	NA	A2C00022981	2	3011	100		1342	"680uF,20%,100V,HOL,AL,ELEC CAP/"	NA	ROH	NA	18.08	OES_OTIS SID 902_. (AP	NO	4973574699
385826	03/12/2013	ZSCR	551	034-2	NA	'100	5WY8158	NA	A2C00024289	3	3011	100		1342	"220uF,20%,35V,HOL,AL,ELEC CAP/J LEAD ++"	NA	ROH	NA	5.28	OES_OTIS SID 902_. (AP	NO	4973574699
