No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
437533	4/1/2014	ZSCR	551	030-1	NA	'054	A2C8681670093	NA	A2C8681670092	1				1301	pcb assy DAGARM3 V18EDR BOTTOM	NA	HALB	S.Real/AutoBF	89.42	PS_ARAMIS III_E.EDWIN R	NO	
437585	4/1/2014	ZSCR	551	040-1	NA	'054	5WY88050	NA	A2C53417787	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PSAD_GM BRASIL_A.ANA TA	NO	
437646	4/1/2014	ZSCR	551	050-1	NA	'054	5WK44781	NA	A2C80954100	1				1501	pcb assy VW10 V07	NA	HALB	S.Real/AutoBF	258.41	PS_VW10 LC_U.ULISES VIL	NO	
438008	4/2/2014	ZSCR	551	040-2	NA	'054	5WK44461	NA	A2C53404914	1				1402	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO	
438010	4/2/2014	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C92572300	1				1403	pcb assy GMSMD30	NA	HALB	S.Real/AutoBF	260.01	PS_SDM30_C.CAROLINA OTA	NO	
438054	4/2/2014	ZSCR	551	040-1	NA	'054	A2C85800900	NA	A2C83341500	1				1401	pcb topSMD	NA	HALB	S.Real/AutoBF	224.89	PS_SDM10+_C.CAROLINA OT	NO	
438090	4/2/2014	ZSCR	551	040-3	NA	'054	A2C82544800	NA	A2C82544900	2				1403	pcb assy OPLA4400 440XXESE	NA	HALB	S.Real/AutoBF	430.8	PSAD_OPEL 4400_J.JOSE O	NO	
438110	4/2/2014	ZSCR	551	034-4	NA	'054	5WK44461	NA	A2C53404914	1				1344	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO	
438129	4/2/2014	ZSCR	551	034-2	NA	'054	5WK44040	NA	A2C53279728	2				1342	keypad assy	NA	HALB	S.Real/AutoBF	948.3	OC_OCS NISSAN_A.ANA TAP	NO	
438457	4/3/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
438482	4/3/2014	ZSCR	551	034-3	NA	'054	5WK44252	NA	A2C53364457	1				1343	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	
438485	4/3/2014	ZSCR	551	040-1	NA	'054	5WY88040	NA	A2C53412214	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	
438486	4/3/2014	ZSCR	551	042-4	NA	'054	5WY782780	NA	A2C53139779	1				1424	circuit board assy	NA	HALB	S.Real/AutoBF	384.89	PS_FORD_.	NO	
438492	4/3/2014	ZSCR	551	050-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1501	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
438509	4/3/2014	ZSCR	551	050-1	NA	'054	A2C83377600	NA	A2C83377700	1				1501	pcb assy RCMT5 LR	NA	HALB	S.Real/AutoBF	466.91	PSAD_LAND ROVER_J.JOSE	NO	
438527	4/3/2014	ZSCR	551	040-3	NA	'054	5WY88040	NA	A2C53412214	4				1403	pcb assy	NA	HALB	S.Real/AutoBF	598.84	PSAD_GM BRASIL_A.ANA TA	NO	
438529	4/3/2014	ZSCR	551	042-4	NA	'054	5WY88040	NA	A2C53412214	1				1424	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	
438550	4/3/2014	ZSCR	551	042-4	NA	'054	A2C86832700	NA	A2C8333800002	6				1424	pcb assy HONHRS6 V12B	NA	HALB	S.Real/AutoBF	1709.88	PS_HONDA HRS6_J.JUAN CH	NO	
