No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	apd		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
664790	21/09/2015	MB1A	951	064-2	NA	015	NA	NA	A2C91049300	1	3011	015		1642	housing	NA	ROH	NA	4.26	S1_TG1C NISSAN_. (APRO	NO	4994000019
664884	21/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C00052450	7	3011	015		1095	"EM OTH BATTERY/CR2050HR,340mAh,3V"	NA	ROH	NA	52.22	S1_TIS 1D REDI_. (APRO	NO	4993999851
665692	23/09/2015	MB1A	551	034-2	K96019	015	A2C95894600	NA	A2C90198300	2	3011	015		1095	valve housing assy	NA	ROH	NA	9.18	S1_TIS 1D REDI_. (APRO	NO	4993999870
665759	23/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C00052450	19	3011	015		1095	"EM OTH BATTERY/CR2050HR,340mAh,3V"	NA	ROH	NA	141.74	S1_TIS 1D REDI_. (APRO	NO	4993999870
665760	23/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C00052450	3	3011	015		1095	"EM OTH BATTERY/CR2050HR,340mAh,3V"	NA	ROH	NA	22.38	S1_TIS 1D REDI_. (APRO	NO	4993999870
665766	23/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C86176400	22	3011	015		1095	housing assy TPM	NA	ROH	NA	122.98	S1_TIS 1D REDI_. (APRO	NO	4993999870
665773	23/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C86176400	8	3011	015		1095	housing assy TPM	NA	ROH	NA	44.72	S1_TIS 1D REDI_. (APRO	NO	4993999870
665856	23/09/2015	MB1A	951	064-2	NA	015	NA	NA	A2C91049300	1	3011	015		1642	housing	NA	ROH	NA	4.26	S1_TG1C UNIVERSAL_. (A	NO	4994000019
666395	25/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C00510300	8	3011	015		1095	"EM OTH BATTERY/CR2450HR-EX,500mAh,3V"	NA	ROH	NA	60.96	S1_TIS1C HMC 162_. (AP	NO	4993999922
666399	25/09/2015	MB1A	551	034-2	K96019	015	NA	NA	A2C53422372	7	3011	015		1095	housing	NA	ROH	NA	15.96	S1_TIS1C HMC 162_. (AP	NO	4993999922
666414	25/09/2015	MB1A	551	034-2	K96019	015	5WY8829	NA	A2C53422372	3	3011	015		1095	housing	NA	ROH	NA	6.84	S1_TIS1C HMC 162_. (AP	NO	4993999922
666543	25/09/2015	MB1A	551	040-4	B30301-02395	015	NA	NA	A2C53371501	156	3011	015		1095	cover	NA	ROH	NA	212.16	S1_BMW FBD4_. (APROBAC	NO	4993999773
