No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
363122	10/14/2013	ZSCR	551	040-3	NA	'015	A2C84975300	NA	A2C86767700	2	3011	015	 	1403	circuit board assy TPM	NA	HALB	S.Real/AutoBF	54.7	S5_TIS1C127 HMC_A.ADRIA	NO	4971966087
363337	10/15/2013	ZSCR	551	030-1	NA	'015	A2C83144100	NA	A2C8314440093	4	3011	015	 	1301	circuit board assy TPM Top	NA	HALB	S.Real	141.88	S1_TG1C UNIVERSAL_J.JAI	NO	4971966266
363370	10/15/2013	ZSCR	551	040-3	NA	'015	S180052048	NA	A2C82208300	1	3011	015	 	1403	control device TPM 433 MHz	NA	HALB	S.Real/AutoBF	52.74	S5_TIS1C127 NISSAN_C.CA	NO	4971966051
363620	10/16/2013	ZSCR	551	034-2	NA	'050	A2C53389675B	NA	A2C00053178	39	3011	050	 	1342	"MICRO,TWIN,12V,RELAY/G8ND-27UR"	NA	ROH	NA	398.19	S1_DCU_A.ADRIAN CEBALLO	NO	4971966898
364159	10/18/2013	ZSCR	551	040-3	NA	'015	A2C53348715	NA	A2C53402830	2	3011	015	 	1403	parts kit assy TPM	NA	HALB	S.Real/AutoBF	92.78	S1_TG1C DCX_J.JAIME JIM	NO	4971966041
364172	10/18/2013	ZSCR	551	034-2	NA	'015	A2C84975300	NA	A2C84975300	6	3011	015	 	1342	wheel unit TPM HMC	NA	FERT	NA	319.02	S5_TIS1C127 HMC_A.ADRIA	NO	4971966571
364176	10/18/2013	ZSCR	551	050-1	NA	'015	S180052033	NA	A2C53407338	3	3011	015	 	1501	Control device TG1C NISSAN 315 ASK	NA	HALB	S.Real/AutoBF	162.63	S1_TG1C NISSAN_J.JAIME	NO	4971966169
364181	10/18/2013	ZSCR	551	040-3	NA	'015	A2C53402231	NA	A2C53402230	1	3011	015	 	1403	module assy TPM 315 MHz	NA	HALB	S.Real/AutoBF	43.42	S5_TG1C HONDA_M.MIGUEL	NO	4971966026
364873	10/19/2013	ZSCR	551	034-2	NA	'015	A2C37350900	NA	A2C8158270093	196	3011	015	 	1342	circuit board assy TPM TOP	NA	HALB	S.Real	5601.68	S1_TG1C NISSAN_J.JAIME	NO	4971966689
364877	10/19/2013	ZSCR	551	034-2	NA	'015	A2C37350900	NA	A2C8158270093	199	3011	015	 	1342	circuit board assy TPM TOP	NA	HALB	S.Real	5687.42	S1_TG1C NISSAN_J.JAIME	NO	4971966716
365738	10/21/2013	ZSCR	551	035-1	0	'050	A2C53328412B	NA	A2C00000196	6	3011	050	 	1351	"18V,200mW,SOT23,ZENER/BZX84C18"		ROH	NA	0.54	S1_DCU_M.MIGUEL BANUELO	NO	4971966744
365738	10/21/2013	ZSCR	551	035-1	0	'050	A2C53328412T	NA	A2C00003685	76	3011	050	 	1351	"R LIN,10K,5%,TK200,100mW,0603"		ROH	NA	0.76	S1_DCU_M.MIGUEL BANUELO	NO	4971966758
365738	10/21/2013	ZSCR	551	035-1	0	'050	A2C53328412T	NA	A2C00004463	14	3011	050	 	1351	"R LIN,10K,1%,TK100,100mW,0603"		ROH	NA	0.14	S1_DCU_M.MIGUEL BANUELO	NO	4971966758
365837	10/21/2013	ZSCR	551	030-1	NA	'015	5WK50228	NA	A2C3752390093	2	3011	015	 	1301	circuit board assy BMWZZDIV 868MHZ TOP	NA	HALB	S.Real	136.62	S5_TIS1C127 HMC_A.ADRIA	NO	4971966436
365900	10/22/2013	ZSCR	551	040-3	NA	'015	A2C53397674	NA	A2C37351700	1	3011	015	 	1403	parts kit assy TPM 315 MHz	NA	HALB	S.Real/AutoBF	44.68	S1_TG1C NISSAN_J.JAIME	NO	4971966004
365953	10/22/2013	ZSCR	551	034-2	NA	'015	S180052033	NA	A2C53407338	3	3011	015	 	1342	Control device TG1C NISSAN 315 ASK	NA	HALB	S.Real/AutoBF	162.63	S1_TG1C NISSAN_J.JAIME	NO	4971965358
365956	10/22/2013	ZSCR	551	034-2	NA	'015	A2C37346700	NA	A2C37346500	1	3011	015	 	1342	housing assy TPM 433 MHz	NA	HALB	S.Real/AutoBF	42.94	S1_TG1C NISSAN_J.JAIME	NO	4971964917
365959	10/22/2013	ZSCR	551	034-2	NA	'015	A2C37346700	NA	A2C37346500	2	3011	015	 	1342	housing assy TPM 433 MHz	NA	HALB	S.Real/AutoBF	85.88	S1_TG1C NISSAN_J.JAIME	NO	4971964917
365962	10/22/2013	ZSCR	551	040-2	NA	'015	A2C81582700	NA	A2C81582700	1	3011	015	 	1402	circuit board assy TPM	NA	HALB	S.Real/AutoBF	28.58	S1_TG1C NISSAN_J.JAIME	NO	4971965993
365968	10/22/2013	ZSCR	551	040-2	NA	'015	A2C37350900	NA	A2C37350900	1	3011	015	 	1402	housing assy TPM 315 MHz	NA	HALB	S.Real/AutoBF	43.03	S1_TG1C NISSAN_J.JAIME	NO	4971965887
365971	10/22/2013	ZSCR	551	034-2	NA	'015	A2C37350900	NA	A2C37350900	1	3011	015	 	1342	housing assy TPM 315 MHz	NA	HALB	S.Real/AutoBF	43.03	S1_TG1C NISSAN_J.JAIME	NO	4971964925
365972	10/22/2013	ZSCR	551	034-2	NA	'015	S180052032	NA	S180052032	2	3011	015	 	1342	TG1C Nissan 433MHz ASK	NA	FERT	NA	112.26	S1_TG1C NISSAN_J.JAIME	NO	4971966638
365973	10/22/2013	ZSCR	551	034-2	NA	'015	A2C37346700	NA	A2C37346500	1	3011	015	 	1342	housing assy TPM 433 MHz	NA	HALB	S.Real/AutoBF	42.94	S1_TG1C NISSAN_J.JAIME	NO	4971964917
