No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	045		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
580761	28/01/2015	ZSCR	551	034-9	NA	'045	A2C81507400	NA	A2C34525301	6	3011	045		1349	housing bottom assy	NA	ROH	NA	17.58	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
580763	28/01/2015	MB1A	551	040-2	K96019	'045	NA	NA	A2C87540701	16	3011	045		1095	pcb assy	NA	HALB	S.Real	2192.8	S6_WEBASTO MUSTANG S550	NO	4986408471
580769	28/01/2015	MB1A	551	042-4	K96019	'045	NA	NA	A2C87540701	16	3011	045		1095	pcb assy	NA	HALB	S.Real	2192.8	S6_WEBASTO MUSTANG S550	NO	4986408471
580777	28/01/2015	MB1A	551	040-1	K96019	'045	NA	NA	A2C87540701	1	3011	045		1095	pcb assy	NA	HALB	S.Real	137.05	S6_WEBASTO MUSTANG S550	NO	4986408471
580782	28/01/2015	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	1	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	54.43	S6_KWANG JIN_J.JAVIER B	NO	4986409336
580845	28/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	8800630143	4	3011	045		1402	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4986409704
580845	28/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C00004906	4	3011	045		1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	6.52	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
580845	28/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C34525301	4	3011	045		1402	housing bottom assy	NA	ROH	NA	11.72	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
580847	28/01/2015	ZSCR	551	022-2	NA	'045	A2C32335900	NA	A2C34525600	2	3011	045		1222	cover	NA	ROH	NA	4.88	S1_FOB K2XX_L.LUIS LOPE	NO	4986409941
580959	29/01/2015	ZSCR	551	030-1	NA	'045	A2C8275211092	NA	A2C8275211092	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	298.12	S2_CMF1_.	NO	4986408213
580960	29/01/2015	ZSCR	551	030-1	NA	'045	A2C8275211092	NA	A2C8275211092	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	298.12	S2_CMF1_.	NO	4986408213
580962	29/01/2015	ZSCR	551	040-2	NA	'045	A2C8275221092	NA	A2C8275221092	2	3011	045		1402	electronic assy BCU Bottom	NA	HALB	S.Real/AutoBF	293.76	S2_CMF1_.	NO	4986409410
581019	29/01/2015	ZSCR	551	030-1	NA	'045	A2C8754070192	NA	A2C8754070192	6	3011	045		1301	pcb assy SMD BOT	NA	HALB	S.Real/AutoBF	187.56	S6_WEBASTO MUSTANG S550	NO	4986408334
581186	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	8800630143	8	3011	045		1403	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.24	S1_FOB K2XX_L.LUIS LOPE	NO	4986409704
581186	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C00004906	8	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	13.04	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581186	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336000	NA	A2C34524802	7	3011	045		1403	housing cover assy	NA	ROH	NA	106.75	S1_FOB K2XX_L.LUIS LOPE	NO	4986409815
581186	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	8	3011	045		1403	housing bottom assy	NA	ROH	NA	23.44	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581190	29/01/2015	ZSCR	551	034-9	NA	'045	A2C32335900	NA	8800630143	2	3011	045		1349	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.06	S1_FOB K2XX_L.LUIS LOPE	NO	4986409704
581190	29/01/2015	ZSCR	551	034-9	NA	'045	A2C32335900	NA	A2C00004906	2	3011	045		1349	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.26	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581190	29/01/2015	ZSCR	551	034-9	NA	'045	A2C32335900	NA	A2C34525301	2	3011	045		1349	housing bottom assy	NA	ROH	NA	5.86	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581191	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C00004906	7	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	11.41	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581191	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.96	S1_FOB K2XX_L.LUIS LOPE	NO	4986409753
581191	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336000	NA	A2C34524802	3	3011	045		1403	housing cover assy	NA	ROH	NA	45.75	S1_FOB K2XX_L.LUIS LOPE	NO	4986409815
581191	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	7	3011	045		1403	housing bottom assy	NA	ROH	NA	20.51	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581222	29/01/2015	ZSCR	551	040-2	NA	'045	A2C85271400	NA	A2C85271400	3	3011	045		1402	pcb assy	NA	HALB	S.Real/AutoBF	142.23	S6_ESCL D2UX_. (APROBA	NO	4986409502
581230	29/01/2015	ZSCR	551	040-2	NA	'045	A2C87427800		A2C87427800	1	3011	045		1402	BCU VW PQ25 MY14 ZE 315max V30	NA	FERT	NA	321.52	S4_PQ25 LP3_. (APROBAC	NO	4986408911
581236	29/01/2015	ZSCR	551	042-4	NA	'045	A2C85271400	NA	A2C85271400	12	3011	045		1424	pcb assy	NA	HALB	S.Real/AutoBF	568.92	S6_ESCL D2UX_. (APROBA	NO	4986409515
581254	29/01/2015	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C00004906	2	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.26	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581254	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.96	S1_FOB K2XX_L.LUIS LOPE	NO	4986409753
581254	29/01/2015	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C34525301	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.93	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581254	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34525402	1	3011	045		1403	housing cover assy	NA	ROH	NA	15.94	S1_FOB K2XX_L.LUIS LOPE	NO	4986409889
581254	29/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34525500	2	3011	045		1403	Side caps	NA	ROH	NA	28.38	S1_FOB K2XX_L.LUIS LOPE	NO	4986409928
581255	29/01/2015	ZSCR	551	034-9	NA	'045	A2C82705700	0	A2C82705700	1	3011	045		1349	parts kit assy	NA	FERT	NA	110.97	S1_FOB K2XX_L.LUIS LOPE	NO	4986408586
581288	29/01/2015	ZSCR	551	040-1	NA	'045	A2C82752110	NA	A2C82752110	2	3011	045		1401	electronic assy BCU	NA	HALB	S.Real	601.92	S2_CMF1_. (APROBACION	NO	4986409022
581348	30/01/2015	ZSCR	551	030-1	NA	'045	A2C84807900	NA	A2C84807900	4	3011	045		1301	pcb assy BCU	NA	HALB	S.Real/AutoBF	421.6	S4_PQ GATEWAY MY13_.	NO	4986408312
581362	30/01/2015	ZSCR	551	034-2	NA	'045	A2C32707401	NA	A2C32707401	1	3011	045		1342	pcb assy BCU 315 V30	NA	HALB	S.Real	304.78	S4_PQ25 LP3_. (APROBAC	NO	4986407718
581492	30/01/2015	ZSCR	551	030-1	NA	'045	A2C32707402	NA	A2C32707402	1	3011	045		1301	pcb assy BCU 315 V30	NA	HALB	S.Real	304.69	S4_PQ25 LP3_.	NO	4986407755
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C00004906	21	3011	045		1402	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	34.23	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C32336100	NA	A2C34524701	4	3011	045		1402	housing bottom assy	NA	ROH	NA	11.84	S1_FOB K2XX_L.LUIS LOPE	NO	4986409753
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C32336000	NA	A2C34524802	8	3011	045		1402	housing cover assy	NA	ROH	NA	122	S1_FOB K2XX_L.LUIS LOPE	NO	4986409815
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C34525301	18	3011	045		1402	housing bottom assy	NA	ROH	NA	52.74	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C32336100	NA	A2C34525402	4	3011	045		1402	housing cover assy	NA	ROH	NA	63.76	S1_FOB K2XX_L.LUIS LOPE	NO	4986409889
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C32336100	NA	A2C34525500	8	3011	045		1402	Side caps	NA	ROH	NA	113.52	S1_FOB K2XX_L.LUIS LOPE	NO	4986409928
581598	30/01/2015	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C34525600	15	3011	045		1402	cover	NA	ROH	NA	36.6	S1_FOB K2XX_L.LUIS LOPE	NO	4986409941
581621	30/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C00004906	7	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	11.41	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581621	30/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	7	3011	045		1403	housing bottom assy	NA	ROH	NA	20.51	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581627	30/01/2015	ZSCR	551	040-2	NA	'045	A2C5343851181	NA	A2C5343851181	3	3011	045		1402	"""IHM Housing lower VW PQ25 LP3"""""""	NA	HALB	S.Real	15.24	S4_PQ25 LP3_. (APROBAC	NO	4986407872
581627	30/01/2015	ZSCR	551	040-2	NA	'045	A2C87427800	604AB	A2C87427800	1	3011	045		1402	BCU VW PQ25 MY14 ZE 315max V30	NA	FERT	NA	321.52	S4_PQ25 LP3_. (APROBAC	NO	4986408911
581643	30/01/2015	ZSCR	551	040-3	NA	'045	A2C83287000	NA	A2C83287000	3	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	147.06	S6_ESCL ALPHA_. (APROB	NO	4986409446
581645	30/01/2015	ZSCR	551	040-3	NA	'045	A2C83287000	NA	A2C83287000	43	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	2107.86	S6_ESCL ALPHA_. (APROB	NO	4986409446
581647	30/01/2015	ZSCR	551	030-1	NA	'045	A2C85504500	KAAF	A2C85504500	78	3011	045		1301	control device	NA	FERT	NA	3686.28	S6_ESCL ALPHA_. (APROB	NO	4986408900
581671	30/01/2015	ZSCR	551	040-3	NA	'045	A2C31544300	NA	A2C00004906	2	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.26	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
581671	30/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.96	S1_FOB K2XX_L.LUIS LOPE	NO	4986409753
581671	30/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	2	3011	045		1403	housing bottom assy	NA	ROH	NA	5.86	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
581673	30/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C32335900	2	3011	045		1403	315MHz 3 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	99.74	S1_FOB K2XX_L.LUIS LOPE	NO	4986409238
581687	30/01/2015	ZSCR	551	034-2	NA	'045	A2C82752211	NA	A2C82752211	1	3011	045		1342	electronic assy BCU	NA	HALB	S.Real	267.93	S2_CMF1_. (APROBACION	NO	4986409079
581690	30/01/2015	ZSCR	551	040-3	NA	'045	A2C87540701	NA	A2C87540701	13	3011	045		1403	pcb assy	NA	HALB	S.Real	1781.65	S6_WEBASTO MUSTANG S550	NO	4986409207
581709	30/01/2015	ZSCR	551	040-1	NA	'045	A2C34172200	NA	A2C34172200	2	3011	045		1401	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	108.86	S6_KWANG JIN_J.JAVIER B	NO	4986409305
581710	30/01/2015	ZSCR	551	040-2	NA	'045	A2C3417220093	NA	A2C3417220093	1	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real	26.85	S6_KWANG JIN_J.JAVIER B	NO	4986407781
581711	30/01/2015	ZSCR	551	034-2	NA	'045	A2C34172200	NA	A2C34172200	3	3011	045		1342	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	163.29	S6_KWANG JIN_J.JAVIER B	NO	4986409281
581712	30/01/2015	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	8	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	435.44	S6_KWANG JIN_J.JAVIER B	NO	4986409336
581712	30/01/2015	ZSCR	551	040-2	NA	'045	A2C3417220093	NA	A2C3417220093	2	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real	53.7	S6_KWANG JIN_J.JAVIER B	NO	4986407781
581713	30/01/2015	MB1A	551	010-3	95000005	'045	NA	NA	A2C34172200	7	3011	045		1103	TSG*GM PWE PCB TOP MAN. ASSEMB	QN410107291	HALB	S.Real/AutoBF	381.01	410107291_KWANG	NO	4986408452
581714	30/01/2015	ZSCR	551	040-2	NA	'045	A2C73843507	7986	A2C73843507	8	3011	045		1402	DCM*GM GLOBAL NEC_EX2	NA	FERT	NA	368.48	S6_KWANG JIN_J.JAVIER B	NO	4986408575
581724	30/01/2015	ZSCR	551	040-1	NA	'045	A2C82752211	NA	A2C82752211	2	3011	045		1401	electronic assy BCU	NA	HALB	S.Real	535.86	S2_CMF1_. (APROBACION	NO	4986409099
581748	30/01/2015	ZSCR	551	035-1	0	'045	A2C3233760093	NA	A2C00658300	1	3011	045		1351	"EM SWITCH,20A,15V,SMD,TACT"		ROH	NA	0.95	S1_FOB K2XX_A.ALEX ADMI	NO	4986409737
581766	31/01/2015	ZSCR	551	030-1	NA	'045	A2C8480810093	NA	A2C8480810093	12	3011	045		1301	pcb assy BCU Top	NA	HALB	S.Real	1199.76	S4_PQ GATEWAY MY13_. (	NO	4986408140
581839	31/01/2015	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	5	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	272.15	S6_KWANG JIN_J.JAVIER B	NO	4986409336
581840	31/01/2015	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	21	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	1143.03	S6_KWANG JIN_J.JAVIER B	NO	4986409336
581869	31/01/2015	ZSCR	551	030-1	NA	'045	5WK50244	NA	A2C53361994	1	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	303.06	S4_PQ25 LP3_. (APROBAC	NO	4986407837
582043	31/01/2015	ZSCR	551	040-2	NA	'045	A2C5343851081	NA	A2C5343851081	1	3011	045		1402	IHM Housing upper VW PQ25 LP3	NA	HALB	S.Real	5.39	S4_PQ25 LP3_. (APROBAC	NO	4986407854
582043	31/01/2015	ZSCR	551	040-2	NA	'045	A2C5343851181	NA	A2C5343851181	1	3011	045		1402	"""IHM Housing lower VW PQ25 LP3"""""""	NA	HALB	S.Real	5.08	S4_PQ25 LP3_. (APROBAC	NO	4986407872
582043	31/01/2015	ZSCR	551	040-2	NA	'045	A2C94671200	NA	A2C94671200	4	3011	045		1402	pcb assy BCU 315 V20	NA	HALB	S.Real	77	S4_PQ25 LP3_. (APROBAC	NO	4986409222
582057	31/01/2015	MB1A	551	010-3	95000005	'045	NA	NA	A2C34172200	9	3011	045		1103	TSG*GM PWE PCB TOP MAN. ASSEMB	QN410107291	HALB	S.Real/AutoBF	489.87	410107291_KWANG	NO	4986408452
582060	31/01/2015	MB1A	951	025-4	NA	'045	NA	NA	A2C30852700	1	3011	045		1254	pcb assy	NA	HALB	S.Real	152.89	S6_WEBASTO_M.MIGUEL ZAV	NO	4986408373
582061	31/01/2015	ZSCR	551	040-2	NA	'045	A2C84807900	NA	A2C84807900	1	3011	045		1402	pcb assy BCU	NA	HALB	S.Real/AutoBF	105.4	S4_PQ GATEWAY MY13_. (	NO	4986409477
582090	31/01/2015	ZSCR	551	040-3	NA	'045	A2C31544300	NA	A2C00004906	2	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.26	S1_FOB K2XX_L.LUIS LOPE	NO	4986409718
582090	31/01/2015	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1403	housing bottom assy	NA	ROH	NA	2.96	S1_FOB K2XX_L.LUIS LOPE	NO	4986409753
582090	31/01/2015	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34525301	2	3011	045		1403	housing bottom assy	NA	ROH	NA	5.86	S1_FOB K2XX_L.LUIS LOPE	NO	4986409864
582121	01/02/2015	ZSCR	551	040-2	NA	'045	S180192170A	1	S180192170A	1	3011	045		1402	BCM CMF1 IKEY (US) WITHOUT ESCL	NA	FERT	NA	313.69	S2_CMF1_. (APROBACION	NO	4986408938
582158	01/02/2015	ZSCR	551	034-2	NA	'045	A2C32336000	NA	A2C34524802	1	3011	045		1342	housing cover assy	NA	ROH	NA	15.25	S1_FOB K2XX_L.LUIS LOPE	NO	4986409815
582158	01/02/2015	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	1	3011	045		1342	cover	NA	ROH	NA	2.44	S1_FOB K2XX_L.LUIS LOPE	NO	4986409941
582373	01/02/2015	ZSCR	551	030-1	NA	'045	A2C82752210	NA	A2C82752210	1	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	294.29	S2_CMF1_. (APROBACION	NO	4986408000
582425	01/02/2015	MB1A	551	012-1	95000005	'045	NA	NA	A2C34172200	3	3011	045		1121	TSG*GM PWE PCB TOP MAN. ASSEMB	QN410107287	HALB	S.Real/AutoBF	163.29	410107287_KWANG	NO	4986408452
582466	02/02/2015	ZSCR	551	030-1	NA	'045	A2C8754070192	NA	A2C8754070192	6	3011	045		1301	pcb assy SMD BOT	NA	HALB	S.Real/AutoBF	187.56	S6_WEBASTO MUSTANG S550	NO	4986408334
582467	02/02/2015	MB1A	551	062-4	NA	'045	NA	NA	A2C30852704	12	3011	045		1624	pcb assy	NA	HALB	S.Real	1843.56	S6_WEBASTO_M.MIGUEL ZAV	NO	4986408404
582468	02/02/2015	ZSCR	551	030-1	NA	'045	A2C8275261093	NA	A2C8275261092	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	209.12	S2_CMF1_. (APROBACION	NO	4986408270
582469	02/02/2015	ZSCR	551	030-1	NA	'045	A2C8275221193	NA	A2C8275221192	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	293.66	S2_CMF1_. (APROBACION	NO	4986408246
582470	02/02/2015	ZSCR	551	030-1	NA	'045	A2C8275221192	NA	A2C8275221192	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	293.66	S2_CMF1_. (APROBACION	NO	4986408246
582496	02/02/2015	ZSCR	551	030-1	NA	'045	A2C8275221193	NA	A2C8275221192	4	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	587.32	S2_CMF1_. (APROBACION	NO	4986408246
582507	02/02/2015	ZSCR	551	030-1	NA	'045	A2C53361994T	NA	A2C53361994T	2	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	565.18	S4_PQ25 LP3_. (APROBAC	NO	4986407837
582508	02/02/2015	ZSCR	551	030-1	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986407967
582509	02/02/2015	ZSCR	551	030-1	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986407967
582513	02/02/2015	ZSCR	551	030-1	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986407967
582515	02/02/2015	ZSCR	551	030-1	NA	'045	A2C82752110	NA	A2C82752110	2	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	601.92	S2_CMF1_. (APROBACION	NO	4986407967
582517	02/02/2015	ZSCR	551	040-1	NA	'045	A2C82752110	NA	A2C82752110	2	3011	045		1401	electronic assy BCU	NA	HALB	S.Real	601.92	S2_CMF1_. (APROBACION	NO	4986409022
582521	02/02/2015	ZSCR	551	030-1	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986407967
582522	02/02/2015	ZSCR	551	040-1	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1401	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986409022
582730	02/02/2015	ZSCR	551	040-1	NA	'045	A2C84798400	NA	A2C84807900	4	3011	045		1401	pcb assy BCU	NA	HALB	S.Real/AutoBF	421.6	S4_PQ GATEWAY MY13_. (	NO	4986409487
582736	02/02/2015	ZSCR	551	040-3	NA	'045	A2C87540701	NA	A2C87540701	2	3011	045		1403	pcb assy	NA	HALB	S.Real	274.1	S6_WEBASTO MUSTANG S550	NO	4986409207
582737	02/02/2015	ZSCR	551	040-3	NA	'045	A2C85504500	NA	A2C85271400	5	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	237.05	S6_ESCL D2UX_. (APROBA	NO	4986409533
582738	02/02/2015	ZSCR	551	040-1	NA	'045	A2C30852704	NA	A2C30852704	3	3011	045		1401	pcb assy	NA	HALB	S.Real	460.89	S6_WEBASTO_M.MIGUEL ZAV	NO	4986407686
582739	02/02/2015	ZSCR	551	040-3	NA	'045	A2C82752110	NA	A2C82752110	1	3011	045		1403	electronic assy BCU	NA	HALB	S.Real	300.96	S2_CMF1_. (APROBACION	NO	4986409037
582739	02/02/2015	ZSCR	551	040-3	NA	'045	A2C82752211	NA	A2C82752211	6	3011	045		1403	electronic assy BCU	NA	HALB	S.Real	1607.58	S2_CMF1_. (APROBACION	NO	4986409134
