No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C00003685	33	3011	050	 	1351	"R LIN,10K,5%,TK200,100mW,0603"		ROH	NA	0.33	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411B	NA	A2C00003689	29	3011	050	 	1351	"R LIN,4K7,5%,TK200,100mW,0603"		ROH	NA	0.29	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328412B	NA	A2C00003848	258	3011	050	 	1351	"R LIN,47R,5%,TK200,100mW,0603"		ROH	NA	2.58	S1_DCU_MIGUEL BANUELOS	NO	4966375831
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411B	NA	A2C00004349	3	3011	050	 	1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.03	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53338452T	NA	A2C00006952	1065	3011	050	 	1351	"C CER,X7R,100nF,10%,16V,0603,Sn,STANDARD"		ROH	NA	21.3	S1_DCU_MIGUEL BANUELOS	NO	4966375856
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411B	NA	A2C00011372	124	3011	050	 	1351	"220nF,10%,10V,X7R,0603,Sn,CER CAP/CC"		ROH	NA	6.2	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328412B	NA	A2C00011372	3807	3011	050	 	1351	"220nF,10%,10V,X7R,0603,Sn,CER CAP/CC"		ROH	NA	190.35	S1_DCU_MIGUEL BANUELOS	NO	4966375831
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C00022031	11	3011	050	 	1351	"4,EQ ISO,konvex 1206,7K5,1%,63mW,NET RES"		ROH	NA	0.66	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53338452T	NA	A2C00025110	122	3011	050	 	1351	"15uF,10%,10V,SMD,TA,ELEC CAP/LOW ESR +++"		ROH	NA	69.54	S1_DCU_MIGUEL BANUELOS	NO	4966375856
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C00025363	60	3011	050	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.2	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411B	NA	A2C00025363	70	3011	050	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.4	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328412B	NA	A2C00025363	396	3011	050	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	7.92	S1_DCU_MIGUEL BANUELOS	NO	4966375831
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53338452T	NA	A2C00025363	14	3011	050	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.28	S1_DCU_MIGUEL BANUELOS	NO	4966375856
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328412B	NA	A2C00031095	170	3011	050	 	1351	"75V,250mA,1,FAST, SOD323,RECT DIODE/BAS1"		ROH	NA	15.3	S1_DCU_MIGUEL BANUELOS	NO	4966375831
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53338452T	NA	A2C00031095	127	3011	050	 	1351	"75V,250mA,1,FAST, SOD323,RECT DIODE/BAS1"		ROH	NA	11.43	S1_DCU_MIGUEL BANUELOS	NO	4966375856
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C00038706	24	3011	050	 	1351	"NUP2105L/350W,24V,SOT23,Dual SUP DIODE ("		ROH	NA	9.12	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C00046274	4	3011	050	 	1351	"220uF,20%,35V,SMD,AL,105C,Standardtype,R"		ROH	NA	3.4	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53338452T	NA	A2C00047999	21	3011	050	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/ ++ Open"		ROH	NA	5.67	S1_DCU_MIGUEL BANUELOS	NO	4966375856
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411T	NA	A2C40022068	10	3011	050	 	1351	"IC MCU BLK/UPD70F3371,A1,64LQFP,FLASH,32"		ROH	NA	106.1	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290306	4/15/2013	ZSCR	551	035-1	0	'050	A2C53328411B	NA	A2C52004186	4	3011	050	 	1351	"75V,100mA,2,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	0.84	S1_DCU_MIGUEL BANUELOS	NO	4966375797
290308	4/15/2013	ZSCR	551	035-1	0	'050	A2C8064010092	NA	A2C00031131	89	3011	050	 	1351	"R LIN,470R,1%,TK100,63mW,0402"		ROH	NA	0.89	S5_TIS1C127 HMC_	NO	4966375906
