No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
525156	25/09/2014	ZSCR	551	040-2	NA	'045	A2C81541800	NA	A2C81541900	1	3011	045		1402	housing cover assy	NA	ROH	NA	27.45	S1_PK MY 13 FORD_M.MANU	NO	4983927570
541644	28/10/2014	ZSCR	551	040-3	NA	'045	A2C31244600	NA	A2C31227300	5	3011	045		1403	housing assy	NA	ROH	NA	13.05	S1_PK MY 13 FORD_M.MANU	NO	4983927108
542121	29/10/2014	ZSCR	551	042-4	NA	'045	A2C31243600	NA	A2C31227300	13	3011	045		1424	housing assy	NA	ROH	NA	33.93	S1_PK MY 13 FORD_M.MANU	NO	4983927147
542629	30/10/2014	ZSCR	551	040-4	NA	'045	A2C31244500	NA	A2C31227300	227	3011	045		1404	housing assy	NA	ROH	NA	592.47	S1_PK MY 13 FORD_M.MANU	NO	4983927136
542689	30/10/2014	ZSCR	551	030-1	NA	'045	A2C7402430193	NA	A2C7402430193	1				1301	pcb topTHD BCU GM high Global A	NA	HALB	S.Real	347.3	S1_BCM K2XX_L.LUIS LIZA	NO	4983924306
542692	30/10/2014	ZSCR	551	030-1	NA	'045	A2C7402490293	NA	A2C7402490293	1				1301	pcb topTHD BCU GM mid Global A	NA	HALB	S.Real	319.51	S1_BCM K2XX_L.LUIS LIZA	NO	4983924352
542771	31/10/2014	ZSCR	551	030-1	NA	'045	A2C8271860092	NA	A2C8271860092	2				1301	pcb assy bottom	NA	HALB	S.Real	108.14	S1_PEPS PK 1 WAY_M.MANU	NO	4983924385
543959	02/11/2014	ZSCR	551	030-1	NA	'045	5WY7703	NA	40091530	2				1301	SMD ESPEJO PATS CLIP ON MY08	NA	HALB	S.Real	37.9	S1_PATS_M.MANUEL MANZAN	NO	4983923952
544641	03/11/2014	ZSCR	551	030-1	NA	'045	A2C7402430193	NA	A2C00054060	56	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	215.6	S1_BCM K2XX_L.LUIS LIZA	NO	4983926354
544669	03/11/2014	ZSCR	551	030-1	NA	'045	A2C9089940092	NA	A2C9089940092	2				1301	electronic assy bottom	NA	HALB	S.Real	91.18	S1_PK MY 13 FORD_M.MANU	NO	4983924434
544682	03/11/2014	ZSCR	551	040-3	NA	'045	5WY5974	NA	A2C53353727	1				1403	circuit board assy FOG FORD P	NA	HALB	S.Real/AutoBF	166.69	S1_PEPS_J.JAVIER BECERR	NO	4983925463
544943	04/11/2014	ZSCR	551	040-3	NA	'045	A2C31243600	NA	A2C31227300	3	3011	045		1403	housing assy	NA	ROH	NA	7.83	S1_PK MY 13 FORD_M.MANU	NO	4983927108
545182	04/11/2014	ZSCR	551	042-4	NA	'045	A2C31243300	NA	A2C31227300	5	3011	045		1424	housing assy	NA	ROH	NA	13.05	S1_PK MY 13 FORD_M.MANU	NO	4983927147
545195	04/11/2014	ZSCR	551	040-3	NA	'045	A2C31244500	NA	A2C31227300	5	3011	045		1403	housing assy	NA	ROH	NA	13.05	S1_PK MY 13 FORD_M.MANU	NO	4983927108
545709	05/11/2014	MB1A	551	010-3	95000014	'045	NA	NA	A2C80174100	4				1103	bracket FOG FORD PEPS	QN410080784	ROH	NA	123.84	410080784_PEPS_J	NO	4983923390
545734	05/11/2014	ZSCR	551	034-2	NA	'045	A2C9089940092	NA	A2C9089940092	6				1342	electronic assy bottom	NA	HALB	S.Real	273.54	S1_PK MY 13 FORD_M.MANU	NO	4983924495
545756	05/11/2014	ZSCR	551	034-2	NA	'045	A2C31243300	NA	A2C31227300	58	3011	045		1342	housing assy	NA	ROH	NA	151.38	S1_PK MY 13 FORD_M.MANU	NO	4983926412
