No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	054	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
519462	12/09/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C89730900	1	3011	054	 	1401	ACU HONHRS6 MY14 S15 10 05 0 1 0 000	NA	FERT	NA	339.31	PS_HONDA HRS6_J.JUAN CH	NO	
519471	12/09/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C40000025	11	3011	054	 	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	75.13	PS_SDM10+_.	NO	
519472	12/09/2014	ZSCR	551	034-2	NA	'054	A2C92116200	NA	6593831401	100	3011	054	 	1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	111	PS_HONDA HRS6_J.JUAN CH	NO	
519479	12/09/2014	ZSCR	551	034-4	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1344	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
519480	12/09/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C9257240093	1				1095	pcb assy GMSMD30 Top	NA	HALB	S.Real	357.36	PS_SDM30_. (APROBACION	NO	
519481	12/09/2014	MB1A	551	040-3	K96019	'054	NA	NA	A2C83711000	3				1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	797.31	PS_VW20 MQB_. (APROBAC	NO	
519482	12/09/2014	MB1A	551	034-3	K96019	'054	NA	NA	A2C83711000	2				1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	531.54	PS_VW20 MQB_. (APROBAC	NO	
519483	12/09/2014	MB1A	551	034-3	K96019	'054	NA	NA	A2C83711000	1				1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	265.77	PS_VW20 MQB_. (APROBAC	NO	
519484	12/09/2014	MB1A	551	050-1	K96019	'054	NA	NA	A2C83711000	1				1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	265.77	PS_VW20 MQB_. (APROBAC	NO	
519485	12/09/2014	ZSCR	551	034-2	NA	'054	A2C37924700	NA	A2C53332369	3	3011	054	 	1342	base plate B	NA	ROH	NA	20.88	PS_VW20 MQB_. (APROBAC	NO	4981982144
519485	12/09/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53337250	9	3011	054	 	1342	"pan head screw M3 x 8,00 1242"	NA	ROH	NA	1.71	PS_VW20 MQB_. (APROBAC	NO	4981981464
519485	12/09/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53408763	3	3011	054	 	1342	pcb assy FIA326 OCS V15	NA	HALB	S.Real	464.88	PS_VW20 MQB_. (APROBAC	NO	4981981464
519486	12/09/2014	MB1A	551	034-1	K96019	'054	NA	NA	A2C92704000	1				1095	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	NA	FERT	NA	487.16	PSAD_DAIMLER STAR2_ISC_	NO	
519487	12/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83378601	2				1095	pcb assy DAGSTAR2 V06 ISC	NA	HALB	S.Real	1005.92	PSAD_DAIMLER STAR2_ISC_	NO	
519488	12/09/2014	MB1A	551	042-4	K96019	'054	NA	NA	A2C92711900	6				1095	pcb assy DAGSTAR2 ISC D_25	NA	HALB	S.Real	2462.76	PSAD_DAIMLER STAR2_ISC_	NO	
519489	12/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83378601	3				1095	pcb assy DAGSTAR2 V06 ISC	NA	HALB	S.Real	1508.88	PSAD_DAIMLER STAR2_ISC_	NO	
519490	12/09/2014	MB1A	551	034-8	K96019	'054	NA	NA	A2C83711000	4				1095	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	1063.08	PS_VW20 MQB_. (APROBAC	NO	
519491	12/09/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C81455800	1				1095	pcb assy RENT4 V01	NA	HALB	S.Real	132.3	PS_RENAULT_. (APROBACI	NO	
519492	12/09/2014	MB1A	551	034-2	K96019	'054	NA	NA	A2C83378601	3				1095	pcb assy DAGSTAR2 V06 ISC	NA	HALB	S.Real	1508.88	PSAD_DAIMLER STAR2_ISC_	NO	
519493	12/09/2014	MB1A	551	040-1	K96019	'054	NA	NA	A2C83378601	2				1095	pcb assy DAGSTAR2 V06 ISC	NA	HALB	S.Real	1005.92	PSAD_DAIMLER STAR2_ISC_	NO	
519494	12/09/2014	ZSCR	551	042-4	NA	'054	A2C89730900	NA	A2C8021660002	1	3011	054	 	1424	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	
519495	12/09/2014	ZSCR	551	040-1	NA	'054	5WK42570	NA	A2C53328548	1	3011	054	 	1401	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO	
519747	13/09/2014	ZSCR	551	034-2	NA	'054	A2C38171903	NA	A2C53424040	65	3011	054	 	1342	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	17.55	PSAD_DAIMLER STAR 2_A.A	NO	4981982228
519747	13/09/2014	ZSCR	551	034-2	NA	'054	A2C38172101	NA	A2C83435000	12	3011	054	 	1342	cover FIP T BK	NA	ROH	NA	228.24	PSAD_DAIMLER STAR 2_A.A	NO	4981982239
519748	13/09/2014	ZSCR	551	034-2	NA	'054	A2C32453901	NA	A2C53424009	4	3011	054	 	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	0.76	PS_CHRYSLER MY2013_E.ED	NO	4981981916
519748	13/09/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	4981981718
519749	13/09/2014	ZSCR	551	034-2	NA	'054	5WK43021	NA	6593331401	100	3011	054	 	1342	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	26	PS_HONDA HRS6_J.JUAN CH	NO	xx
519749	13/09/2014	ZSCR	551	034-2	NA	'054	5WK43209	NA	6593571403	30	3011	054	 	1342	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	24.3	PS_HONDA HRS6_J.JUAN CH	NO	xx
519749	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44682	NA	A2C53397769	4	3011	054	 	1342	housing	NA	ROH	NA	83	PS_HONDA HRS6_J.JUAN CH	NO	4981981478
519750	13/09/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	100	3011	054	 	1342	certification label identificati	NA	ROH	NA	33	PS_SDM10+_. (APROBACIO	NO	
519751	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44385	NA	A2C00014697	150	3011	054	 	1342	sticker	NA	ROH	NA	76.5	PS_VW10 LC_U.ULISES VIL	NO	4981981318
519752	13/09/2014	ZSCR	551	034-2	NA	'054	5WK43807	NA	A2C53324560	70	3011	054	 	1342	certification label spool part p	NA	ROH	NA	35	PS_ARAMIS III_E.EDWIN R	NO	4981980966
519754	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44120	NA	A2C53324560	120	3011	054	 	1342	certification label spool part p	NA	ROH	NA	60	PS_ARAMIS III_E.EDWIN R	NO	4981981196
519756	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44119	NA	A2C53324560	100	3011	054	 	1342	certification label spool part p	NA	ROH	NA	50	PS_ARAMIS III_E.EDWIN R	NO	xx
519757	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44385	NA	A2C00014697	80	3011	054	 	1342	sticker	NA	ROH	NA	40.8	PS_VW10 LC_U.ULISES VIL	NO	4981981318
519758	13/09/2014	ZSCR	551	034-2	NA	'054	5WK43022	NA	6593331401	40	3011	054	 	1342	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	10.4	PS_HONDA HRS6_J.JUAN CH	NO	4981980878
519759	13/09/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	150	3011	054	 	1342	certification label identificati	NA	ROH	NA	49.5	PS_SDM10+_. (APROBACIO	NO	
519760	13/09/2014	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C40000025	4	3011	054	 	1342	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	27.32	PS_SDM10+_. (APROBACIO	NO	
519760	13/09/2014	ZSCR	551	034-2	NA	'054	A2C82735700	NA	A2C53395713	1	3011	054	 	1342	housing WIC P BK A-D	NA	ROH	NA	36.47	PS_SDM10+_. (APROBACIO	NO	
519760	13/09/2014	ZSCR	551	034-2	NA	'054	A2C82735700	NA	A2C92598000	1	3011	054	 	1342	cover FIP T BK Laser Weld	NA	ROH	NA	2.48	PS_SDM10+_. (APROBACIO	NO	
519761	13/09/2014	ZSCR	551	034-2	NA	'054	A2C32453902	NA	A2C53330109	2	3011	054	 	1342	socket	NA	ROH	NA	36.2	PS_HONDA HRS6_J.JUAN CH	NO	4981981952
519762	13/09/2014	ZSCR	551	040-2	NA	'054	5WK44687	NA	A2C53330107	1	3011	054	 	1402	socket	NA	ROH	NA	13.19	PS_HYUNDAI_. (APROBACI	NO	4981981506
519763	13/09/2014	ZSCR	551	034-2	NA	'054	5WK43024	NA	6592312076	39	3011	054	 	1342	"24V, 2KW, P600 THT PACKAGE, SU"	NA	ROH	NA	205.14	PS_ARAMIS 2012_. (APRO	NO	4981980919
519763	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44096	NA	6593757501	20	3011	054	 	1342	Bracket Capacitor Cap Cradle	NA	ROH	NA	21.8	PS_ARAMIS 2012_. (APRO	NO	4981980981
519763	13/09/2014	ZSCR	551	034-2	NA	'054	5WK44634	NA	A2C00034839	187	3011	054	 	1342	"150uH,540mA,HOL,COIL/Choke"	NA	ROH	NA	56.1	PS_ARAMIS 2012_. (APRO	NO	4981981415
519764	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80645000	NA	A2C8153280093	1	3011	054	 	1301	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	265.7	PS_ARAMIS III_E.EDWIN R	NO	
519765	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	
519766	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80645002	NA	A2C8153280093	1	3011	054	 	1301	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	265.7	PS_ARAMIS III_E.EDWIN R	NO	
519767	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80645000	NA	A2C8153280093	1	3011	054	 	1301	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	265.7	PS_ARAMIS III_E.EDWIN R	NO	
519768	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80645002	NA	A2C8153280093	1	3011	054	 	1301	pcb assy DAGARM3 V12 Top	NA	HALB	S.Real	265.7	PS_ARAMIS III_E.EDWIN R	NO	
519772	13/09/2014	ZSCR	551	030-1	NA	'054	A2C80644602	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	369.52	PS_ARAMIS III_E.EDWIN R	NO	
519780	13/09/2014	ZSCR	551	030-1	NA	'054	A2C53364457	NA	A2C53364457A	1	3011	054	 	1301	subensamble de SMD BoSe VW Top	NA	HALB	S.Real	72.43	OC_BOSE VW_A.ANA TAPIA-	NO	4981983368
519785	13/09/2014	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	
