No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	apd		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
430544	18/03/2014	ZSCR	551	034-2	NA	'045	5WK50194SC	NA	A2C53357566	1	3011	045		1342	certification label	NA	ROH	NA	4.92	S2_NISSAN KEY FOB SQUAR	NO	4976254042
430544	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49623C	NA	A2C53358639	24	3011	045		1342	contact spring	NA	ROH	NA	11.04	S2_NISSAN KEY FOB SQUAR	NO	4976253948
430544	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49612	NA	A2C53394918	13	3011	045		1342	certification label	NA	ROH	NA	52.39	S2_NISSAN KEY FOB SQUAR	NO	4976253865
430544	18/03/2014	ZSCR	551	034-2	NA	'045	S180144003	NA	A2C53430046	6	3011	045		1342	housing assy ISU L/UL/B	NA	ROH	NA	59.94	S2_NISSAN KEY FOB SQUAR	NO	4976255043
430544	18/03/2014	ZSCR	551	034-2	NA	'045	S180144006S	NA	A2C53430060	6	3011	045		1342	housing assy ISU L/UL/PBD	NA	ROH	NA	78.48	S2_NISSAN KEY FOB SQUAR	NO	4976255054
430544	18/03/2014	ZSCR	551	034-2	NA	'045	S180143004	NA	A2C84601100	3	3011	045		1342	certification label	NA	ROH	NA	12.87	S2_NISSAN KEY FOB SQUAR	NO	4976255018
430606	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49610B	NA	A2C53319341	149	3011	045		1403	"compression spring D= 1,20x 0,25x 9,40"	NA	ROH	NA	5.96	S2_KEY FOB_A.ANTONIO AL	NO	4976255456
430606	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49610C	NA	A2C53323911	149	3011	045		1403	housing	NA	ROH	NA	150.49	S2_KEY FOB_A.ANTONIO AL	NO	4976255463
430606	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49610B	NA	A2C53323916	149	3011	045		1403	slide	NA	ROH	NA	111.75	S2_KEY FOB_A.ANTONIO AL	NO	4976255456
430606	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49670C	NA	A2C53358639	137	3011	045		1403	contact spring	NA	ROH	NA	63.02	S2_KEY FOB_A.ANTONIO AL	NO	4976255486
430606	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49612C	NA	A2C53365040	149	3011	045		1403	housing bottom	NA	ROH	NA	134.1	S2_KEY FOB_A.ANTONIO AL	NO	4976255475
430609	18/03/2014	ZSCR	551	034-2	NA	'045	A2C83425700	NA	A2C30115900	25	3011	045		1342	housing bottom	NA	ROH	NA	95.25	S2_NISSAN KEY FOB SQUAR	NO	4976254885
430609	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49670C	NA	A2C53358639	14	3011	045		1342	contact spring	NA	ROH	NA	6.44	S2_NISSAN KEY FOB SQUAR	NO	4976253989
430609	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49612	NA	A2C53394918	3	3011	045		1342	certification label	NA	ROH	NA	12.09	S2_NISSAN KEY FOB SQUAR	NO	4976253865
430609	18/03/2014	ZSCR	551	034-2	NA	'045	A2C53440397	NA	A2C53430045	2	3011	045		1342	housing assy ISU L/UL/P	NA	ROH	NA	28.64	S2_NISSAN KEY FOB SQUAR	NO	4976254681
430609	18/03/2014	ZSCR	551	034-2	NA	'045	A2C53440446	NA	A2C53430046	1	3011	045		1342	housing assy ISU L/UL/B	NA	ROH	NA	9.99	S2_NISSAN KEY FOB SQUAR	NO	4976254694
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49608C	NA	A2C00004906	2	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S2_KEY FOB_A.ANTONIO AL	NO	4976253799
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49610C	NA	A2C53319341	13	3011	045		1342	"compression spring D= 1,20x 0,25x 9,40"	NA	ROH	NA	0.52	S2_KEY FOB_A.ANTONIO AL	NO	4976253849
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49610C	NA	A2C53323911	13	3011	045		1342	housing	NA	ROH	NA	13.13	S2_KEY FOB_A.ANTONIO AL	NO	4976253849
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49610C	NA	A2C53323916	13	3011	045		1342	slide	NA	ROH	NA	9.75	S2_KEY FOB_A.ANTONIO AL	NO	4976253849
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49670C	NA	A2C53358639	18	3011	045		1342	contact spring	NA	ROH	NA	8.28	S2_KEY FOB_A.ANTONIO AL	NO	4976253989
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49612C	NA	A2C53365040	13	3011	045		1342	housing bottom	NA	ROH	NA	11.7	S2_KEY FOB_A.ANTONIO AL	NO	4976253922
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49612C	NA	A2C53365040	2	3011	045		1342	housing bottom	NA	ROH	NA	1.8	S2_KEY FOB_A.ANTONIO AL	NO	4976253922
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49895C	NA	A2C53365041	1	3011	045		1342	housing	NA	ROH	NA	0.95	S2_KEY FOB_A.ANTONIO AL	NO	4976253999
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49609C	NA	A2C53385463	7	3011	045		1342	pushbutton	NA	ROH	NA	67.9	S2_KEY FOB_A.ANTONIO AL	NO	4976253822
430610	18/03/2014	ZSCR	551	034-2	NA	'045	5WK49612	NA	A2C53394918	8	3011	045		1342	certification label	NA	ROH	NA	32.24	S2_KEY FOB_A.ANTONIO AL	NO	4976253865
430613	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49608C	NA	A2C00004906	331	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	542.84	S2_NISSAN KEY FOB SQUAR	NO	4976255427
430613	18/03/2014	ZSCR	551	040-3	NA	'045	5WK49670C	NA	A2C53358639	104	3011	045		1403	contact spring	NA	ROH	NA	47.84	S2_NISSAN KEY FOB SQUAR	NO	4976255486
430679	19/03/2014	ZSCR	551	030-1	NA	'045	A2C32337700	NA	A2C32591100	12	3011	045		1301	pcb assy	NA	ROH	NA	107.52	S1_INTERNAL RECEIVER K2	NO	4976252863
430683	19/03/2014	ZSCR	551	030-1	NA	'045	5WY8042	NA	6598142121	12	3011	045		1301	PCB ACTIVE ANTENNA	NA	ROH	NA	100.08	S1_PEPS_J.JAVIER BECERR	NO	4976252686
430734	19/03/2014	ZSCR	551	030-1	NA	'045	5WG50530	NA	A2C33290100	4	3011	045		1301	pcb 4-lay	NA	ROH	NA	137.2	S4_PQ25 LP3_. (APROBAC	NO	4976252297
430739	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430748	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024810	NA	A2C73429901	4	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	209.88	S1_BCM K2XX_L.LUIS LIZA	NO	4976253345
430809	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_GLOBAL A_L.LUIS LIZA	NO	4976253317
430867	19/03/2014	ZSCR	551	030-1	NA	'045	A2C30996800	NA	A2C30236101	4	3011	045		1301	pcb	NA	ROH	NA	109.4	S2_BCM SQUARE D_R.RODRI	NO	4976252748
430869	19/03/2014	ZSCR	551	030-1	NA	'045	A2C30996800	NA	A2C30236101	4	3011	045		1301	pcb	NA	ROH	NA	109.4	S2_BCM SQUARE D_R.RODRI	NO	4976252748
430895	19/03/2014	ZSCR	551	030-1	NA	'045	A2C32804900	NA	A2C32801600	30	3011	045		1301	pcb	NA	ROH	NA	133.5	S2_NISSAN KEY FOB CMF1_	NO	4976253034
430910	19/03/2014	ZSCR	551	030-1	NA	'045	5WK49608	NA	A2C53297341	30	3011	045		1301	pcb NIS	NA	ROH	NA	99.9	S2_KEY FOB_A.ANTONIO AL	NO	4976252478
430938	19/03/2014	ZSCR	551	030-1	NA	'045	S180039002	NA	A2C53183714	36	3011	045		1301	pcb NISD-PLATUN	NA	ROH	NA	140.4	S2_RF TUNER_A.ANTONIO A	NO	4976253673
430951	19/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054060	92	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	354.2	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
430951	19/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054061	12	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	92.04	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
430951	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00059765	2	3011	045		1301	"uPD78F1823,A1,LQFP80,FLASH,16bit,MICRO B"	NA	ROH	NA	10.92	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430951	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00062486	8	3011	045		1301	"IC SMART POW/VN5E006ASP-E,Power SO-10"	NA	ROH	NA	75.68	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430951	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00062486	77	3011	045		1301	"IC SMART POW/VN5E006ASP-E,Power SO-10"	NA	ROH	NA	728.42	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430951	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00063970	5	3011	045		1301	"IC MCU BLK/UPD70F3558M1GM(A1)-V2.2,A1,QF"	NA	ROH	NA	173.75	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430951	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00249100	27	3011	045		1301	"IC SMART POW/MC10XS3535/SPP1035,24 PQFN,"	NA	ROH	NA	526.77	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
430956	19/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054060	60	3011	045		1301	"MICRO,SINGLE,12V,RELAY/G8NB-17SR"	NA	ROH	NA	231	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
430956	19/03/2014	ZSCR	551	030-1	NA	'045	5WG50529	NA	A2C00054061	24	3011	045		1301	"MICRO,TWIN,12V,RELAY/G8NB-27SR"	NA	ROH	NA	184.08	S1_BCM K2XX_L.LUIS LIZA	NO	4976252319
430956	19/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C00063970	10	3011	045		1301	"IC MCU BLK/UPD70F3558M1GM(A1)-V2.2,A1,QF"	NA	ROH	NA	347.5	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
431365	20/03/2014	ZSCR	551	040-3	NA	'045	A2C33289000	NA	A2C00058966	2	3011	045		1403	"MICRO,TWIN,12V,RELAY/G8NB-27UR"	NA	ROH	NA	15.32	S6_ESCL_M.MIGUEL ZAVALA	NO	4976255900
431365	20/03/2014	ZSCR	551	040-3	NA	'045	A2C33289000	NA	A2C00271400	7	3011	045		1403	"EM SWITCH,100mA,12V,HOL,TACT"	NA	ROH	NA	38.85	S6_ESCL_M.MIGUEL ZAVALA	NO	4976255900
431376	20/03/2014	ZSCR	551	040-3	NA	'045	5WK48715A	NA	6577362019	2559	3011	045		1403	CAPACITOR 1N 5% 50V X7R 0603	NA	ROH	NA	51.18	S1_EZKEY_L.LUIS LIZARRA	NO	4976255406
431377	20/03/2014	ZSCR	551	034-2	NA	'045	A2C90248500	NA	A2C90249000	12	3011	045		1342	control device	NA	ROH	NA	753	S2_NIMOCO RECEIVER NISZ	NO	4976254919
431378	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	6575202023	2500	3011	045		1301	"DIODES STABILIZED / 6,2V/5%/0,"	NA	ROH	NA	250	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431378	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	6577362005	1000	3011	045		1301	CAPACITOR CER.X7R/1.2NF/5%/50V	NA	ROH	NA	40	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431378	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	6577362030	10000	3011	045		1301	"CAPACITOR CER 2.7nF, 50V, 5%, X7R, 0805"	NA	ROH	NA	400	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431378	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	9151263	5000	3011	045		1301	"330K,5%,TK250,125MW,0805,FIX R"	NA	ROH	NA	50	S2_NISSAN STEPS_A.ANTON	NO	4976252221
431380	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48711	NA	9165915	3000	3011	045		1301	RESISTENCIA 62R 1% TK100 63MW	NA	ROH	NA	30	S1_PATS_M.MANUEL MANZAN	NO	4976252243
431399	20/03/2014	ZSCR	551	040-3	NA	'045	5WY7138	NA	9151186	10000	3011	045		1403	"270R,5%,TK250,125MW,0805,FIX R"	NA	ROH	NA	100	S1_EZKEY_L.LUIS LIZARRA	NO	4976255571
431399	20/03/2014	ZSCR	551	040-3	NA	'045	5WY7138	NA	9151186	10000	3011	045		1403	"270R,5%,TK250,125MW,0805,FIX R"	NA	ROH	NA	100	S1_EZKEY_L.LUIS LIZARRA	NO	4976255571
431399	20/03/2014	ZSCR	551	040-3	NA	'045	5WY7138	NA	9166543	1000	3011	045		1403	"2K74,1%,TK100,125MW,0805,FIX R"	NA	ROH	NA	20	S1_EZKEY_L.LUIS LIZARRA	NO	4976255571
431399	20/03/2014	ZSCR	551	040-3	NA	'045	5WY7138	NA	9166593	8000	3011	045		1403	"LT0.25W,1/8W THICK FILMRESISTO"	NA	ROH	NA	160	S1_EZKEY_L.LUIS LIZARRA	NO	4976255571
431399	20/03/2014	ZSCR	551	040-3	NA	'045	A2C37625400	NA	A2C00031958	47318	3011	045		1403	"1.8pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"	NA	ROH	NA	946.36	S1_EZKEY_L.LUIS LIZARRA	NO	4976255922
431433	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	6575202023	3977	3011	045		1301	"DIODES STABILIZED / 6,2V/5%/0,"	NA	ROH	NA	397.7	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431433	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	6577362030	8000	3011	045		1301	"CAPACITOR CER 2.7nF, 50V, 5%, X7R, 0805"	NA	ROH	NA	320	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431433	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	9151263	800	3011	045		1301	"330K,5%,TK250,125MW,0805,FIX R"	NA	ROH	NA	8	S2_NISSAN STEPS_A.ANTON	NO	4976252221
431433	20/03/2014	ZSCR	551	030-1	NA	'045	A2C37797100	NA	A2C00002204	3800	3011	045		1301	"330pF,5%,50V,C0G,0603,TINNED,CER CAP/"	NA	ROH	NA	76	S2_NISSAN STEPS_A.ANTON	NO	4976253279
431433	20/03/2014	ZSCR	551	030-1	NA	'045	40254	NA	A2C00007720	2500	3011	045		1301	"43V,60mOhm,TO252-5/DPAK,GENERAL PURPOSE,"	NA	ROH	NA	11150	S2_NISSAN STEPS_A.ANTON	NO	4976252079
431433	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	A2C00023695	1200	3011	045		1301	"1.5nF,1%,100V,C0G,0805,TINNED,CER CAP/"	NA	ROH	NA	324	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431433	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48043	NA	A2C00023696	700	3011	045		1301	"470pF,1%,100V,C0G,0805,TINNED,CER CAP/no"	NA	ROH	NA	161	S2_NISSAN STEPS_A.ANTON	NO	4976252413
431433	20/03/2014	ZSCR	551	030-1	NA	'045	A2C37796400	NA	A2C00057522	3178	3011	045		1301	"C CER,C0G,1.8nF,5%,50V,0603,-"	NA	ROH	NA	222.46	S2_NISSAN STEPS_A.ANTON	NO	4976253267
431437	20/03/2014	ZSCR	551	030-1	NA	'045	5WK4746	NA	6576362052	9000	3011	045		1301	"15NF,10%,50V,X7R,0805,NISN,CER"	NA	ROH	NA	360	S1_EZKEY_L.LUIS LIZARRA	NO	4976252381
431437	20/03/2014	ZSCR	551	030-1	NA	'045	5WK48711	NA	6596362019	2732	3011	045		1301	"470PF,2%,50V,NPO,0603,NISN,CER"	NA	ROH	NA	109.28	S1_EZKEY_L.LUIS LIZARRA	NO	4976252444
431453	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	8800630143	2	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431453	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34525101	2	3011	045		1342	Base Level Upper Housing 5 Button	NA	ROH	NA	33.06	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431453	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34525301	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431456	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C00004906	10	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	16.4	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431456	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34525101	10	3011	045		1342	Base Level Upper Housing 5 Button	NA	ROH	NA	165.3	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431456	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34525301	10	3011	045		1342	housing bottom assy	NA	ROH	NA	28.9	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431456	20/03/2014	ZSCR	551	034-2	NA	'045	A2C32336700	NA	A2C34971300	10	3011	045		1342	clip	NA	ROH	NA	4.9	S1_FOB K2XX_L.LUIS LOPE	NO	4976254543
431460	20/03/2014	ZSCR	551	034-2	NA	'045	A2C82705100	NA	A2C00018512	10	3011	045		1342	sticker identi spool unprin	NA	ROH	NA	3.7	S1_FOB K2XX_L.LUIS LOPE	NO	4976254861
431489	20/03/2014	ZSCR	551	030-1	NA	'045	5WY5971	NA	A2C53333349	20	3011	045		1301	pcb panel 1-up	NA	ROH	NA	110.8	S1_PEPS_J.JAVIER BECERR	NO	4976252513
431726	21/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
431802	21/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
431804	21/03/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C34526500	48	3011	045		1403	pcb	NA	ROH	NA	222.24	S1_FOB K2XX_L.LUIS LOPE	NO	4976255841
431810	21/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
431811	21/03/2014	ZSCR	551	030-1	NA	'045	A2C74024200	NA	A2C73429901	2	3011	045		1301	"PCB, GM GLOBAL-A BCM MY14"	NA	ROH	NA	104.94	S1_BCM K2XX_L.LUIS LIZA	NO	4976253317
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	8800630143	2	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.12	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C00004906	2	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	1	3011	045		1342	housing cover assy	NA	ROH	NA	15.81	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	2	3011	045		1342	housing bottom assy	NA	ROH	NA	5.78	S1_FOB K2XX_L.LUIS LOPE	NO	4976254395
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	2	3011	045		1342	clip	NA	ROH	NA	0.98	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	2	3011	045		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431821	21/03/2014	ZSCR	551	034-2	NA	'045	A2C81507400	NA	A2C82493901	1	3011	045		1342	housing cover assy	NA	ROH	NA	16.3	S1_FOB K2XX_L.LUIS LOPE	NO	4976254815
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	8800630143	7	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.42	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C38105900	NA	A2C00004906	7	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	11.48	S1_FOB K2XX_L.LUIS LOPE	NO	4976254652
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	7	3011	045		1342	housing cover assy	NA	ROH	NA	110.67	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	7	3011	045		1342	housing bottom assy	NA	ROH	NA	20.23	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525600	7	3011	045		1342	cover	NA	ROH	NA	16.87	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525900	7	3011	045		1342	O-ring	NA	ROH	NA	2.1	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	7	3011	045		1342	clip	NA	ROH	NA	3.43	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	7	3011	045		1342	clip	NA	ROH	NA	3.43	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431833	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	7	3011	045		1342	ring	NA	ROH	NA	3.29	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	8800630143	1	3011	045		1342	Etiqueta unidad Clip On datamatrix	NA	ROH	NA	0.06	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C00004906	1	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	1.64	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	1	3011	045		1342	housing cover assy	NA	ROH	NA	15.81	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34525301	1	3011	045		1342	housing bottom assy	NA	ROH	NA	2.89	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34971300	1	3011	045		1342	clip	NA	ROH	NA	0.49	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431847	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C53333375	1	3011	045		1342	ring	NA	ROH	NA	0.47	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C00004906	12	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	19.68	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34524701	1	3011	045		1342	housing bottom assy	NA	ROH	NA	2.89	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32335900	NA	A2C34524801	5	3011	045		1342	housing cover assy	NA	ROH	NA	79.05	S1_FOB K2XX_L.LUIS LOPE	NO	4976254423
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525201	6	3011	045		1342	Base Level Upper Housing 6 Button	NA	ROH	NA	99.3	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34525301	11	3011	045		1342	housing bottom assy	NA	ROH	NA	31.79	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525401	1	3011	045		1342	Up Level Housing 4 Button	NA	ROH	NA	15.88	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32336100	NA	A2C34525500	2	3011	045		1342	Side caps	NA	ROH	NA	25.82	S1_FOB K2XX_L.LUIS LOPE	NO	4976254476
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C34971300	12	3011	045		1342	clip	NA	ROH	NA	5.88	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
431861	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32337100	NA	A2C53333375	2	3011	045		1342	ring	NA	ROH	NA	0.94	S1_FOB K2XX_L.LUIS LOPE	NO	4976254566
431890	21/03/2014	ZSCR	551	030-1	NA	'045	A2C30996800	NA	A2C30236101	4	3011	045		1301	pcb	NA	ROH	NA	109.4	S2_BCM SQUARE D_R.RODRI	NO	4976252748
431990	21/03/2014	ZSCR	551	030-1	NA	'045	A2C82982100	NA	A2C82979500	4	3011	045		1301	pcb 4-lay 1353 main	NA	ROH	NA	182.04	S4_PQ35 6ta Gen_. (APR	NO	4976253406
432077	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32707401	NA	A2C53213476	1080	3011	045		1342	"tab 1,5x0,6"	NA	ROH	NA	118.8	S4_PQ35 6ta Gen_. (APR	NO	4976254643
432077	21/03/2014	ZSCR	551	034-2	NA	'045	A2C32707401	NA	A2C53213477	258	3011	045		1342	"tab 2,8x0,8"	NA	ROH	NA	49.02	S4_PQ35 6ta Gen_. (APR	NO	4976254643
