No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
195403	8/21/2012	MB1A	551	030-1	K96019	'054	NA	NA	A2C3108070092	1	3011	054		1095	SMT Bot Chrysler RT ORC MY13	NA	HALB	S.Real/AutoBF	132.15	PS_CHRYSLER MY2013_GERA	NO	4960763560
195427	8/21/2012	ZSCR	551	034-2	NA	'100	A2C53241457	NA	A2C53241457	3	3011	100		1342	pcb assy FOG CD33 VECU	NA	HALB	S.Real	805.92	OES_CD338_OSCAR FONSEC	NO	4960763960
195435	8/21/2012	ZSCR	551	034-2	NA	'100	5WY7943	NA	A2C53168618	8	3011	100		1342	"housing UPP 360,0x 193,0"	NA	ROH	NA	342.32	OES_CD338_OSCAR FONSEC	NO	4960763986
195475	8/21/2012	ZSCR	551	034-2	NA	'100	5WY7036	NA	S108476001	4	3011	100		1342	CARCAZA - ( ENSAMBLE ) ABS-USA	NA	ROH	NA	1557.48	OES_ER25_OSCAR FONSECA	NO	4960763991
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK43113	NA	6593950301	1	3011	100		1342	CARCASA ACCURA TRES CONECTORES	NA	ROH	NA	97.79	OES_HONDA_OSCAR FONSEC	NO	4960764093
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK42961	NA	6593770301	3	3011	100		1342	CARCASA CIVIC 01 TRES CONECTOR	NA	ROH	NA	221.82	OES_HONDA_OSCAR FONSEC	NO	4960764076
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WY76100	NA	6593810302	5	3011	100		1342	CARCASA ECS_1 TIPO I	NA	ROH	NA	157.7	OES_HONDA_OSCAR FONSEC	NO	4960764140
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK43181	NA	6593770302	2	3011	100		1342	CARCASA CIVIC 01 DOS CONECTORE	NA	ROH	NA	44.6	OES_HONDA_OSCAR FONSEC	NO	4960764052
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK43164	NA	6593770301	1	3011	100		1342	CARCASA CIVIC 01 TRES CONECTOR	NA	ROH	NA	73.94	OES_HONDA_OSCAR FONSEC	NO	4960764076
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK43188	NA	6593570301	1	3011	100		1342	CARCAZA DE ALUMINIO HONDA	NA	ROH	NA	84.62	OES_HONDA_OSCAR FONSEC	NO	4960764118
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK43105	NA	6593950310	1	3011	100		1342	TAPA PARA CARCASA ODYSSEY ACCU	NA	ROH	NA	93.57	OES_HONDA_OSCAR FONSEC	NO	4960764111
195481	8/21/2012	ZSCR	551	034-2	NA	'100	5WK42944	NA	6593570303	1	3011	100		1342	CARCAZA HONDA ACCORD SUV	NA	ROH	NA	21.96	OES_HONDA_OSCAR FONSEC	NO	4960764158
195704	8/22/2012	ZSCR	551	042-4	NA	'054	5WK44421	NA	A2C53399617	1	3011	054		1424	pcb assy	NA	HALB	S.Real	229.87	PS_HONDA HRS5_GERARDO E	NO	4960763323
195806	8/22/2012	ZSCR	551	030-1	NA	'054	5WK44781	NA	A2C8095410092	1	3011	054		1301	pcb assy VW10 V07 Bottom	NA	HALB	S.Real/AutoBF	38.83	PS_VW10 LC_GERARDO ECHE	NO	4960763526
197042	8/25/2012	ZSCR	551	030-1	NA	'054	A2C8154070093	NA	A2C8154070093	1	3011	054		1301	pcb assy DAGARM3 RO V15 TOP	NA	HALB	S.Real	513.53	PS_ARAMIS III_GERARDO E	NO	4960763255
197075	8/25/2012	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	3011	054		1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	200.69	PS_FORD_GERARDO ECHEAGA	NO	4960763270
197076	8/25/2012	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	3011	054		1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	200.69	PS_FORD_GERARDO ECHEAGA	NO	4960763270
197077	8/25/2012	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	3011	054		1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	200.69	PS_FORD_GERARDO ECHEAGA	NO	4960763270
197079	8/25/2012	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	3011	054		1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	200.69	PS_FORD_GERARDO ECHEAGA	NO	4960763270
197102	8/25/2012	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00014697	150	3011	054		1342	sticker	NA	ROH	NA	76.5	PS_VW10 LC_GERARDO ECHE	NO	4960763792
197219	8/26/2012	ZSCR	551	034-2	NA	'054	5WK44836	NA	A2C53239915	4	3011	054		1342	housing	NA	ROH	NA	89.56	PS_HONDA ACCORD_GERARDO	NO	4960763648
197236	8/26/2012	ZSCR	551	040-3	NA	'054	5WK44600	NA	A2C80216600	1	3011	054		1403	pcb assy HONHRS6 V04	NA	HALB	S.Real	357.49	PS_HONDA HRS5_GERARDO E	NO	4960763302
197244	8/26/2012	ZSCR	551	034-2	NA	'054	5WY72880	NA	A2C00013954	4	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	1.2	PSAD_EPSILON_GERARDO EC	NO	4960763698
197244	8/26/2012	ZSCR	551	034-2	NA	'054	5WY79400	NA	6590110301	1	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	15.81	PSAD_EPSILON_GERARDO EC	NO	4960763698
197244	8/26/2012	ZSCR	551	034-2	NA	'054	5WY74130	NA	6590110701	1	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	2.41	PSAD_EPSILON_GERARDO EC	NO	4960763698
197415	8/26/2012	ZSCR	551	034-2	NA	'054	5WK44078	NA	A2C53095090	16	3011	054		1342	distance holder	NA	ROH	NA	3.52	OC_OCS NISSAN_GERARDO E	NO	4960763618
