No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	9152213	432	3011	100		1351	1/16W THICK FILM RESISTOR 5% 3		ROH	NA	4.32	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	9152226	295	3011	100		1351	"10K,5%,TK250,63MW,0603,FIX RES"		ROH	NA	2.95	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	9152237	95	3011	100		1351	RESISTOR 30K 5% 0603		ROH	NA	0.95	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	9152241	40	3011	100		1351	RESISTOR 43K 5% 1/16W 0603_06		ROH	NA	0.4	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00005724	32	3011	100		1351	"R LIN,3K32,1%,TK100,250mW,1206"		ROH	NA	0.64	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00005951	29	3011	100		1351	"R LIN,61R9,1%,TK100,125mW,0805"		ROH	NA	0.58	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00006719	4	3011	100		1351	"8K06,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00007940	68	3011	100		1351	"13K3,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.68	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00008436	2	3011	100		1351	"R LIN,5K9,1%,TK100,100mW,0603"		ROH	NA	0.02	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00008618	342	3011	100		1351	"40V,600mA,NOT APPLICABLE,PTO220-5-122 /"		ROH	NA	1275.66	OES_EMS ECM_O.OSCAR FO	NO	4975457769
419487	25/02/2014	ZSCR	551	035-1	0	'100	6578567615A	NA	A2C00010879	24	3011	100		1351	"32K4,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.24	OES_EMS ECM_O.OSCAR FO	NO	4975457769
