No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
180625	18/07/2012	ZSCR	551	030-1	NA	'054	A2C53375498A2	NA	A2C53375498B2	1		'054		1301	SMD Assy X204 W/PyroPPSg W/RO WO/PO	NA	HALB	S.Real/AutoBF	86.43	PS_ARAMIS III_GERARDO E	NO	4959894181
181054	19/07/2012	ZSCR	551	040-1	NA	'054	5WK42610	NA	A2C53140288	1	3011	054		1401	cable harness	NA	ROH	NA	13.18	OC_OCS NISSAN_GERARDO E	NO	4959894951
181609	21/07/2012	ZSCR	551	030-1	NA	'054	A2C53375499A	NA	A2C53375499B	1		'054		1301	SMD Assy W/S 204 W/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real/AutoBF	83.34	PS_ARAMIS III_GERARDO E	NO	4959894307
182523	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44245	NA	A2C53353898	1		'054		1342	keypad assy	NA	HALB	S.Real/AutoBF	529.39	OC_OCS NISSAN_GERARDO E	NO	4959893777
182563	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44760	NA	A2C53108387	9	3011	054		1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	1.71	PS_HONDA ACCORD_GERARDO	NO	4959895776
182563	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44697	NA	A2C53239918	3	3011	054		1342	COVER	NA	ROH	NA	10.2	PS_HONDA ACCORD_GERARDO	NO	4959895789
182575	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44781	NA	A2C00027390	2	3011	054		1342	COVER	NA	ROH	NA	6.8	PS_VW10 LC_GERARDO ECHE	NO	4959896069
182575	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44508	NA	A2C00014717	8	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	1.92	PS_VW10 LC_GERARDO ECHE	NO	4959896058
182575	23/07/2012	ZSCR	551	034-2	NA	'054	5WK44288	NA	A2C53163642	2	3011	054		1342	housing FIP	NA	ROH	NA	37.62	PS_VW10 LC_GERARDO ECHE	NO	4959896040
182577	23/07/2012	ZSCR	551	034-2	NA	'054	5WY74130	NA	6590110701	2	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	4.82	PSAD_EPSILON_GERARDO EC	NO	4959896106
