No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	apd		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
445573	17/04/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232124
445575	17/04/2014	ZSCR	551	040-1	NA	'054	A2C80167300	NA	A2C8021770002	2				1401	pcb assy HONHRS6 V20B	NA	HALB	S.Real/AutoBF	614.96	PS_HONDA HRS6_J.JUAN CH	NO	4977231920
445592	17/04/2014	ZSCR	551	034-3	NA	'054	A2C32453902	NA	A2C35116100	1				1343	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	4977229730
445597	17/04/2014	ZSCR	551	034-2	NA	'054	A2C81542300	NA	A2C81543200	1				1342	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2012_E.EDWIN	NO	4977229529
445602	17/04/2014	ZSCR	551	040-1	NA	'054	5WY88040	NA	A2C53412214	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	4977231842
445617	17/04/2014	ZSCR	551	034-2	NA	'054	5WK44675	NA	A2C53408763	4				1342	pcb assy FIA326 OCS V15	NA	HALB	S.Real	619.84	PS_FIAT BRAZIL_E.EDWIN	NO	4977229465
445620	17/04/2014	ZSCR	551	034-4	NA	'054	A2C85606100	NA	A2C3268040002	1				1344	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4977232054
445792	18/04/2014	ZSCR	551	030-1	NA	'054	A2C8526580092	NA	A2C83008800	18	3011	054		1301	pcb 6-lay main TD10	NA	ROH	NA	587.16	PSAD_VOLVO P15_J.JOSE O	NO	4977232953
445847	18/04/2014	ZSCR	551	034-3	NA	'054	A2C8021660002	NA	A2C8021660002	2				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO	4977232278
445849	18/04/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232278
445850	18/04/2014	ZSCR	551	034-9	NA	'054	A2C81625900	NA	A2C5339961702	3				1349	pcb assy V1B	NA	HALB	S.Real/AutoBF	628.92	PS_HONDA HRS6_J.JUAN CH	NO	4977232010
445853	18/04/2014	ZSCR	551	040-1	NA	'054	A2C87038500	NA	A2C5339962902	1				1401	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	328.78	PS_HONDA HRS6_J.JUAN CH	NO	4977231735
445854	18/04/2014	ZSCR	551	034-3	NA	'054	A2C87038500	NA	A2C5339962902	1				1343	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	328.78	PS_HONDA HRS6_J.JUAN CH	NO	4977232253
445856	18/04/2014	ZSCR	551	040-1	NA	'054	5WK44513	NA	A2C53404915	1				1401	pcb assy HONHRS5 V31	NA	HALB	S.Real/AutoBF	326.33	PS_HONDA HRS6_J.JUAN CH	NO	4977231796
445865	18/04/2014	ZSCR	551	042-4	NA	'054	A2C83377600	NA	A2C83377700	1				1424	pcb assy RCMT5 LR	NA	HALB	S.Real/AutoBF	466.91	PS_SDM10+_C.CAROLINA OT	NO	4977230998
445872	18/04/2014	ZSCR	551	034-2	NA	'054	A2C89730900	NA	A2C8021660002	1				1342	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977231260
445877	18/04/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	3				1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	626.79	PS_VW10 LC_U.ULISES VIL	NO	4977229703
445878	18/04/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	2				1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO	4977229703
445885	18/04/2014	ZSCR	551	034-2	NA	'054	A2C83971900	NA	A2C8397190093	1				1342	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4977229568
445890	18/04/2014	ZSCR	551	034-3	NA	'054	A2C32453903	NA	A2C35116100	1				1343	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	4977229730
445905	18/04/2014	ZSCR	551	040-1	NA	'054	5WK44252	NA	A2C53364457	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4977231708
445907	18/04/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS SUZUKI_A.ANA TAP	NO	4977231197
445908	18/04/2014	ZSCR	551	042-4	NA	'054	5WK44040	NA	A2C53279728	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS SUZUKI_A.ANA TAP	NO	4977230927
445909	18/04/2014	ZSCR	551	042-4	NA	'054	5WK43521	NA	A2C53106605	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977230882
445910	18/04/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977231048
445911	18/04/2014	ZSCR	551	042-4	NA	'054	5WK43521	NA	A2C53106605	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977230882
445913	18/04/2014	ZSCR	551	040-1	NA	'054	A2C83377600	NA	A2C83377700	1				1401	pcb assy RCMT5 LR	NA	HALB	S.Real/AutoBF	466.91	PSAD_LAND ROVER_J.JOSE	NO	4977231937
445947	18/04/2014	ZSCR	551	034-3	NA	'054	A2C86816501	NA	A2C86816700	2				1343	pcb assy DAGARM3 V18EDR	NA	HALB	S.Real	1028.04	PS_ARAMIS III_E.EDWIN R	NO	4977229853
445950	18/04/2014	ZSCR	551	034-2	NA	'054	A2C82541900	NA	A2C82542000	6				1342	pcb assy OPLA4400 4401XESE	NA	HALB	S.Real	1438.02	PSAD_OPEL 4400_J.JOSE O	NO	4977229553
445952	18/04/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C31080700	2				1342	IM Chrysler RT ORC MY13	NA	HALB	S.Real	663.64	PS_CHRYSLER MY2013_E.ED	NO	4977229299
446243	19/04/2014	ZSCR	551	050-3	NA	'054	A2C82538600	NA	A2C82538700	2				1503	pcb assy OPLA4400 XESE	NA	HALB	S.Real/AutoBF	479.34	PSAD_OPEL 4400_J.JOSE O	NO	4977230856
446249	19/04/2014	ZSCR	551	034-2	NA	'054	A2C83971900	NA	A2C8397190093	1				1342	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4977229568
446250	19/04/2014	ZSCR	551	040-5	NA	'054	5WK44252	NA	A2C53364457	1				1405	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4977231405
446251	19/04/2014	ZSCR	551	034-2	NA	'054	5WK44461	NA	A2C53404914	2				1342	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	653.78	PS_HONDA HRS5_.	NO	4977231239
446253	19/04/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977231906
446256	19/04/2014	ZSCR	551	034-2	NA	'054	A2C32453902	NA	A2C35116100	1				1342	pcb assy DAGSTAR2 D_2	NA	HALB	S.Real	383.01	PSAD_DAIMLER STAR 2_A.A	NO	4977229343
446265	19/04/2014	ZSCR	551	034-2	NA	'054	A2C37964102	NA	A2C35116200	1				1342	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	398.95	PSAD_DAIMLER STAR 2_A.A	NO	4977229360
446266	19/04/2014	ZSCR	551	042-4	NA	'054	A2C85621800	NA	A2C53412214	1				1424	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	4977230905
446269	19/04/2014	ZSCR	551	034-2	NA	'054	A2C85606200	NA	A2C3268040002	1				1342	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4977231017
446277	19/04/2014	ZSCR	551	042-4	NA	'054	5WK44042	NA	A2C53221385	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	483.93	OC_OCS NISSAN_A.ANA TAP	NO	4977230892
446278	19/04/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977231048
446279	19/04/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977231048
446280	19/04/2014	ZSCR	551	034-2	NA	'054	5WK43521	NA	A2C53106605	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	538.93	OC_OCS SUZUKI_A.ANA TAP	NO	4977231048
446281	19/04/2014	ZSCR	551	042-4	NA	'054	5WK44040	NA	A2C53279728	1				1424	keypad assy	NA	HALB	S.Real/AutoBF	474.15	OC_OCS NISSAN_A.ANA TAP	NO	4977230927
446292	19/04/2014	ZSCR	551	042-4	NA	'054	5WK44285	NA	A2C53367544	2				1424	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	417.86	PS_VW10 LC_U.ULISES VIL	NO	4977229703
446296	19/04/2014	ZSCR	551	034-2	NA	'054	5WK44761	NA	A2C80217300	1				1342	pcb assy HONHRS6 D_6	NA	HALB	S.Real	179.51	PS_HONDA HRS6_J.JUAN CH	NO	4977229481
446532	20/04/2014	ZSCR	551	034-2	NA	'054	A2C89730900	NA	A2C8021660002	4				1342	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	1228.52	PS_HONDA HRS6_J.JUAN CH	NO	4977231260
446535	20/04/2014	ZSCR	551	034-2	NA	'054	A2C37964107	NA	A2C35116200	2				1342	pcb assy DAGSTAR2 D_3	NA	HALB	S.Real	797.9	PSAD_DAIMLER STAR 2_A.A	NO	4977229360
446536	20/04/2014	ZSCR	551	034-3	NA	'054	5WY89360	NA	A2C31080700	1				1343	IM Chrysler RT ORC MY13	NA	HALB	S.Real	331.82	PS_CHRYSLER MY2013_E.ED	NO	4977229720
446538	20/04/2014	ZSCR	551	034-3	NA	'054	A2C84851600	NA	A2C84835300	1				1343	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	4977229836
446539	20/04/2014	ZSCR	551	034-3	NA	'054	5WK44781	NA	A2C80954100	1				1343	pcb assy VW10 V07	NA	HALB	S.Real/AutoBF	258.41	PS_VW10 LC_U.ULISES VIL	NO	4977232295
446543	20/04/2014	ZSCR	551	034-3	NA	'054	A2C81542300	NA	A2C81543200	1				1343	pcb assy	NA	HALB	S.Real	415.2	PS_ARAMIS 2013_E.EDWIN	NO	4977229810
446546	20/04/2014	ZSCR	551	034-2	NA	'054	A2C89730900	NA	A2C8021660002	2				1342	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	614.26	PS_HONDA HRS6_J.JUAN CH	NO	4977231260
446547	20/04/2014	ZSCR	551	034-2	NA	'054	A2C85801000	NA	A2C83971900	1				1342	pcb topSMD	NA	HALB	S.Real/AutoBF	335.21	PS_SDM10+_C.CAROLINA OT	NO	4977231302
446553	20/04/2014	ZSCR	551	034-2	NA	'054	A2C3268040002	NA	A2C3268040093	1				1342	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	266.18	PS_HONDA HRS6_J.JUAN CH	NO	4977229323
446558	20/04/2014	ZSCR	551	034-3	NA	'054	A2C86784600	NA	A2C53421811	2				1343	pcb assy HONHRS5 V21	NA	HALB	S.Real/AutoBF	655.4	PS_HONDA HRS5_.	NO	4977232268
446560	20/04/2014	ZSCR	551	034-3	NA	'054	5WK44748	NA	A2C80256400	1				1343	pcb assy HONHRS6 D_7	NA	HALB	S.Real	181.29	PS_HONDA HRS6_J.JUAN CH	NO	4977229800
446561	20/04/2014	ZSCR	551	034-3	NA	'054	A2C85801200	NA	A2C83972000	2				1343	pcb topSMD	NA	HALB	S.Real/AutoBF	723.3	PS_SDM10+_C.CAROLINA OT	NO	4977232321
446563	20/04/2014	ZSCR	551	040-1	NA	'054	5WK44461	NA	A2C53404914	1				1401	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO	4977231781
446567	20/04/2014	ZSCR	551	040-1	NA	'054	5WY88050	NA	A2C53417787	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PSAD_GM BRASIL_A.ANA TA	NO	4977231852
446568	20/04/2014	ZSCR	551	040-3	NA	'054	A2C87038500	NA	A2C5339962902	1				1403	pcb assy HONHRS5 RO V13B	NA	HALB	S.Real/AutoBF	328.78	PS_HONDA HRS5_.	NO	4977230589
446569	20/04/2014	ZSCR	551	040-2	NA	'054	A2C83971800	NA	A2C83972000	1				1402	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_C.CAROLINA OT	NO	4977231644
446575	20/04/2014	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	1				1403	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4977230537
446583	20/04/2014	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C87110200	2				1342	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	408.4	PS_HYUNDAI_.	NO	4977229606
446588	20/04/2014	ZSCR	551	040-3	NA	'054	5WK43758	NA	A2C53295037	1	3011	054		1403	cable harness	NA	ROH	NA	29.52	OC_OCS NISSAN_A.ANA TAP	NO	4977233046
446589	20/04/2014	ZSCR	551	040-3	NA	'054	5WK43024	NA	6593331401	1	3011	054		1403	ETIQUETA DE IDENTIFIC. HONDA	NA	ROH	NA	0.26	PS_HONDA HRS6_J.JUAN CH	NO	4977233032
446589	20/04/2014	ZSCR	551	040-3	NA	'054	A2C86832600	NA	A2C3268040002	1				1403	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4977230459
446595	20/04/2014	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C53367544	3				1342	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	626.79	PS_VW10 LC_U.ULISES VIL	NO	4977229413
446597	20/04/2014	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	2				1403	pcb assy	NA	HALB	S.Real/AutoBF	192.5	OC_BOSE VW_A.ANA TAPIA-	NO	4977230537
446601	20/04/2014	ZSCR	551	040-2	NA	'054	5WK44461	NA	A2C53404914	1				1402	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO	4977231562
446602	20/04/2014	ZSCR	551	040-1	NA	'054	A2C85801200	NA	A2C83972000	1				1401	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_C.CAROLINA OT	NO	4977231966
446607	20/04/2014	ZSCR	551	040-3	NA	'054	A2C85621900	NA	A2C53417787	1				1403	pcb assy	NA	HALB	S.Real/AutoBF	148.49	PSAD_GM BRASIL_A.ANA TA	NO	4977230601
446608	20/04/2014	ZSCR	551	034-3	NA	'054	A2C84851600	NA	A2C84835300	1				1343	pcb assy VW10 V08	NA	HALB	S.Real	261.65	PS_VW10 LC_U.ULISES VIL	NO	4977229836
446609	20/04/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232278
446719	21/04/2014	ZSCR	551	030-1	NA	'054	A2C53404914	NA	A2C53404914A	1				1301	circuit board assy	NA	HALB	S.Real	276.38	PS_HONDA HRS5_.	NO	4977228691
446759	21/04/2014	ZSCR	551	030-1	NA	'054	5WY72890	NA	A2C00023541	1	3011	054		1301	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	2.4	PS_VW10 LC_U.ULISES VIL	NO	4977232578
446759	21/04/2014	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	1	3011	054		1301	pcb VW ZZDIV AC	NA	ROH	NA	15.86	PS_VW10 LC_U.ULISES VIL	NO	4977232840
446839	21/04/2014	ZSCR	551	030-1	NA	'054	A2C81533000	NA	A2C8153300093	1				1301	pcb assy DAGARM3 V13 TOP	NA	HALB	S.Real	445.55	PS_ARAMIS III_E.EDWIN R	NO	4977228778
446865	21/04/2014	ZSCR	551	030-1	NA	'054	A2C31080700	NA	A2C30816300	18	3011	054		1301	pcb SVI	NA	ROH	NA	267.3	PS_CHRYSLER MY2013_E.ED	NO	4977232781
446869	21/04/2014	ZSCR	551	034-2	NA	'054	5WK44285	NA	A2C53367544	1				1342	ACU VW10 MY10 8 RdW	NA	HALB	S.Real	208.93	PS_VW10 LC_U.ULISES VIL	NO	4977229413
446877	21/04/2014	ZSCR	551	034-4	NA	'054	A2C85606900	NA	A2C3268040002	2				1344	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	616.04	PS_HONDA HRS6_J.JUAN CH	NO	4977232054
446878	21/04/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232124
446883	21/04/2014	ZSCR	551	040-1	NA	'054	A2C89730900	NA	A2C8021660002	1				1401	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977231906
446885	21/04/2014	ZSCR	551	040-3	NA	'054	5WY88040	NA	A2C53412214	1				1403	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	4977230565
446891	21/04/2014	ZSCR	551	034-4	NA	'054	A2C85801200	NA	A2C83972000	4				1344	pcb topSMD	NA	HALB	S.Real/AutoBF	1446.6	PS_SDM10+_C.CAROLINA OT	NO	4977232201
446892	21/04/2014	ZSCR	551	040-3	NA	'054	A2C85801200	NA	A2C83972000	1				1403	pcb topSMD	NA	HALB	S.Real/AutoBF	361.65	PS_SDM10+_C.CAROLINA OT	NO	4977230662
446899	21/04/2014	ZSCR	551	040-2	NA	'054	A2C86832600	NA	A2C3268040002	1				1402	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4977231432
446902	21/04/2014	ZSCR	551	040-3	NA	'054	5WK44252	NA	A2C53364457	1				1403	pcb assy	NA	HALB	S.Real/AutoBF	96.25	OC_BOSE VW_A.ANA TAPIA-	NO	4977230537
446908	21/04/2014	ZSCR	551	040-2	NA	'054	A2C89730900	NA	A2C8021660002	1				1402	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977231549
446913	21/04/2014	ZSCR	551	040-2	NA	'054	A2C83971700	NA	A2C83971900	1				1402	pcb topSMD	NA	HALB	S.Real/AutoBF	335.21	PS_SDM10+_C.CAROLINA OT	NO	4977231606
446916	21/04/2014	ZSCR	551	034-2	NA	'054	5WK44551	NA	A2C53287874	1				1342	pcb assy	NA	HALB	S.Real	54.85	OC_OCS NISSAN_A.ANA TAP	NO	4977229407
446925	21/04/2014	ZSCR	551	034-3	NA	'054	5WK44562	NA	A2C80217300	1				1343	pcb assy HONHRS6 D_6	NA	HALB	S.Real	179.51	PS_HONDA HRS6_J.JUAN CH	NO	4977229754
446928	21/04/2014	ZSCR	551	040-2	NA	'054	5WK44461	NA	A2C53404914	1				1402	pcb assy HONHRS5 V30	NA	HALB	S.Real/AutoBF	326.89	PS_HONDA HRS5_.	NO	4977231562
446931	21/04/2014	ZSCR	551	040-3	NA	'054	A2C86832600	NA	A2C3268040002	1				1403	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	4977230459
446933	21/04/2014	ZSCR	551	034-3	NA	'054	A2C89730900	NA	A2C8021660002	1				1343	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232278
446934	21/04/2014	ZSCR	551	034-2	NA	'054	A2C83971900	NA	A2C8397190093	1				1342	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_C.CAROLINA OT	NO	4977229568
446937	21/04/2014	ZSCR	551	034-2	NA	'054	A2C31080700	NA	A2C3108070093	1				1342	SMT Top Chrysler RT ORC MY13	NA	HALB	S.Real	272.92	PS_CHRYSLER MY2013_E.ED	NO	4977229312
446939	21/04/2014	ZSCR	551	034-4	NA	'054	A2C89730900	NA	A2C8021660002	1				1344	pcb assy HONHRS6 V04	NA	HALB	S.Real/AutoBF	307.13	PS_HONDA HRS6_J.JUAN CH	NO	4977232124
