No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
636652	30/06/2015	ZSCR	551	030-1	NA	'054	A2C32453912	NA	A2C3511610193	1	3011	054	 	1301	pcb assy DAGSTAR2 D_12 SMD TOP	NA	HALB	S.Real	316.77	PSAD_DAIMLER STAR 2_A.A	NO	
636886	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
636915	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
636918	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
636931	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	6				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	1057.26	PSAD_DAIMLER SMART_F.FE	NO	
636933	01/07/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C95735801	2				1095	pcb assy VW11	NA	HALB	S.Real	668.78	PS_VW11_.	NO	
636934	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	16				1095	pcb 4-lay ImSn	NA	ROH	NA	216	PS_VW11_.	NO	
636935	01/07/2015	ZSCR	551	030-1	NA	'054	5WK44562	NA	A2C32679900	12	3011	054	 	1301	pcb	NA	ROH	NA	232.92	PS_HONDA HRS6_J.JUAN CH	NO	
636939	01/07/2015	ZSCR	551	030-1	NA	'054	A2C3511610092	NA	A2C35115900	6	3011	054	 	1301	pcb 6-lay FR-4 main	NA	ROH	NA	157.2	PSAD_DAIMLER STAR 2_A.A	NO	
636943	01/07/2015	ZSCR	551	030-1	NA	'054	A2C3511610092	NA	A2C35115900	6	3011	054	 	1301	pcb 6-lay FR-4 main	NA	ROH	NA	157.2	PSAD_DAIMLER STAR 2_A.A	NO	
636955	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	40				1095	pcb 4-lay ImSn	NA	ROH	NA	540	PS_VW11_.	NO	
636957	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	40				1095	pcb 4-lay ImSn	NA	ROH	NA	540	PS_VW11_.	NO	
636987	01/07/2015	MB1A	551	034-9	K96019	'054	NA	NA	A2C96766600	1				1095	pcb assy DAGSMC453 with SW	NA	HALB	S.Real/AutoBF	249.06	PSAD_DAIMLER SMART_F.FE	NO	
636993	01/07/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C95735801	1				1095	pcb assy VW11	NA	HALB	S.Real	334.39	PS_VW11_.	NO	
636997	01/07/2015	MB1A	551	040-3	K96019	'054	NA	NA	A2C95035704	1				1095	ACU VW11 MY15 S20 16 06 0 1 0 000	NA	FERT	NA	355.84	PS_VW11_.	NO	
636998	01/07/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035704	1				1095	ACU VW11 MY15 S20 16 06 0 1 0 000	NA	FERT	NA	355.84	PS_VW11_.	NO	
637013	01/07/2015	ZSCR	551	040-3	NA	'054	A2C32453901	NA	A2C32523400	3	3011	054	 	1403	base plate B	NA	ROH	NA	29.67	PSAD_DAIMLER STAR2_ISC_	NO	
637014	01/07/2015	MB1A	551	040-2	K96019	'054	NA	NA	A2C92442600	1				1095	cover FIP T BK laser print	NA	ROH	NA	11.92	PS_VW11_.	NO	
637015	01/07/2015	ZSCR	551	022-2	NA	'054	5WK42560	NA	8800680101	12	3011	054	 	1222	Double-Tail Adapter 2035	NA	ROH	NA	3104.52	OC_OCS NISSAN_A.ANA TAP	NO	
637015	01/07/2015	ZSCR	551	022-2	NA	'054	5WK42560	NA	A2C00016838	300	3011	054	 	1222	connector pin	NA	ROH	NA	93	OC_OCS NISSAN_A.ANA TAP	NO	
637015	01/07/2015	ZSCR	551	022-2	NA	'054	5WK42560	NA	A2C53095090	24	3011	054	 	1222	distance holder	NA	ROH	NA	5.52	OC_OCS NISSAN_A.ANA TAP	NO	
637015	01/07/2015	ZSCR	551	022-2	NA	'054	5WK42560	NA	A2C53117111	0.444	3011	054	 	1222	Overmoulding material (Hot melt OCS)	NA	ROH	NA	75.48	OC_OCS NISSAN_A.ANA TAP	NO	
637015	01/07/2015	ZSCR	551	022-2	NA	'054	5WK42560	NA	A2C53287893	11	3011	054	 	1222	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	81.51	OC_OCS NISSAN_A.ANA TAP	NO	
637017	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637018	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637019	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637020	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637021	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637022	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637023	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637024	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637025	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637026	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637027	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637028	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637029	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637030	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580192	1				1095	pcb assy VW11 SMD BOT	NA	HALB	S.Real/AutoBF	160.73	PS_VW11_.	NO	
637031	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637032	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637033	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637034	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637035	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637036	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637038	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637040	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637041	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637042	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9573580193	1				1095	pcb assy VW11 SMD TOP	NA	HALB	S.Real	264.33	PS_VW11_.	NO	
637043	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
637044	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
637045	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
637047	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
637048	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	2				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	352.42	PSAD_DAIMLER SMART_F.FE	NO	
637050	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522100193	1				1095	pcb assy DAGSM D_2_ SMD TOP	NA	HALB	S.Real	176.21	PSAD_DAIMLER SMART_F.FE	NO	
637054	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	40				1095	pcb 4-lay ImSn	NA	ROH	NA	540	PS_VW11_.	NO	
637055	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	72				1095	pcb 4-lay ImSn	NA	ROH	NA	972	PS_VW11_.	NO	
637056	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9682930193	18				1095	pcb assy HONHRS7 D_1-1	NA	HALB	S.Real	5008.86	PS_HONDA HRS7_.	NO	
637057	01/07/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C95735700	88				1095	pcb 4-lay ImSn	NA	ROH	NA	1188	PS_VW11_.	NO	
637058	01/07/2015	MB1A	551	034-2	K96019	'054	NA	NA	A2C95035704	5				1095	ACU VW11 MY15 S20 16 06 0 1 0 000	NA	FERT	NA	1779.2	PS_VW11_.	NO	
637074	01/07/2015	ZSCR	551	040-3	NA	'054	5WK43950	NA	A2C53239915	12	3011	054	 	1403	housing	NA	ROH	NA	575.76	OES_HONDA ACCORD_.	NO	
637074	01/07/2015	ZSCR	551	040-3	NA	'054	5WK43950	NA	A2C53239918	16	3011	054	 	1403	cover	NA	ROH	NA	60.32	OES_HONDA ACCORD_.	NO	
637077	01/07/2015	ZSCR	551	040-4	NA	'054	5WK43877	NA	A2C53108387	3	3011	054	 	1404	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	0.6	OES_HONDA CR-V MC_.	NO	
637077	01/07/2015	ZSCR	551	040-4	NA	'054	5WK43766	NA	A2C53142469	1	3011	054	 	1404	housing	NA	ROH	NA	21.21	OES_HONDA CR-V MC_.	NO	
637077	01/07/2015	ZSCR	551	040-4	NA	'054	5WK43766	NA	A2C53142471	5	3011	054	 	1404	cover	NA	ROH	NA	118.65	OES_HONDA CR-V MC_.	NO	
637097	01/07/2015	ZSCR	551	040-1	NA	'054	5WY89340	NA	A2C32682200	1	3011	054	 	1401	airbag control elect	NA	HALB	S.Real	279.07	PSAD_EPSILON_O.OSCAR FO	NO	
637099	01/07/2015	ZSCR	551	040-2	NA	'054	5WK43772	NA	A2C53142641	6	3011	054	 	1402	ACU HONHRS3 MY07 M30 06 XX 0 0 0 000	NA	HALB	S.Real	1757.1	OES_HONDA CR-V MC_.	NO	
637101	01/07/2015	ZSCR	551	040-3	NA	'054	5WK44225	NA	A2C53347151	1	3011	054	 	1403	ACU MY10 10	NA	HALB	S.Real	309.39	OES_HONDA CR-V MC_.	NO	
637140	01/07/2015	ZSCR	551	035-1	0	'054	A2C53287874	NA	A2C00011700	79	3011	054	 	1351	"22nF,10%,25V,X7R,0603,TINNED,CER CAP/"		ROH	NA	10.27	OC_OCS NISSAN_A.APROBAC	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00000568	7	3011	054	 	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	1.05	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00000568	5	3011	054	 	1351	"T BIP/BC 847S E6327,SOT363"		ROH	NA	0.75	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00003447	15	3011	054	 	1351	"R LIN,4K7,5%,TK200,250mW,1206"		ROH	NA	0.3	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00003447	29	3011	054	 	1351	"R LIN,4K7,5%,TK200,250mW,1206"		ROH	NA	0.58	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00004322	108	3011	054	 	1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	1.08	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00004324	4	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.04	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00004324	10	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00004324	5	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00004363	1	3011	054	 	1351	"R LIN,15K4,1%,TK100,100mW,0603"		ROH	NA	0.01	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00004364	11	3011	054	 	1351	"R LIN,33K2,1%,TK100,100mW,0603"		ROH	NA	0.11	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00006435	4	3011	054	 	1351	"1R,5%,TK600,63mW,0603,LIN RES/"		ROH	NA	0.04	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620192	NA	A2C00006616	10	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00006616	9	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.09	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00006616	16	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.16	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620192	NA	A2C00007729	15	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.15	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00010465	55	3011	054	 	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.55	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00010465	18	3011	054	 	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.18	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00010465	16	3011	054	 	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.16	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620192	NA	A2C00018432	1	3011	054	 	1351	"Diodo 70V,250mA SOT363, BAV70"		ROH	NA	0.19	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00018432	3	3011	054	 	1351	"Diodo 70V,250mA SOT363, BAV70"		ROH	NA	0.57	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00019595	97	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.97	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00023857	5	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	1.6	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511610193	NA	A2C00023857	10	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	3.2	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00032448	1	3011	054	 	1351	"47nF,10%,50V,X8R,0805,Sn,CER CAP/++ Open"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00033760	5	3011	054	 	1351	"220nF,10%,50V,X7R,0805,Sn,CER CAP/GCM"		ROH	NA	0.3	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00035287	1	3011	054	 	1351	"60V,2A,1,SCHOTTKY,SMB,RECT DIODE/SS26"		ROH	NA	0.52	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00039660	6	3011	054	 	1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	1.26	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620193	NA	A2C00041099	1	3011	054	 	1351	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_A.A	NO	
637151	01/07/2015	ZSCR	551	035-1	0	'054	A2C3511620192	NA	A2C00043037	79	3011	054	 	1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	44.24	PSAD_DAIMLER STAR 2_A.A	NO	
