No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	045		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
502864	09/08/2014	ZSCR	551	040-3	NA	'045	5WK49608C	NA	A2C00004906	17	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	27.88	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
503016	09/08/2014	ZSCR	551	040-3	NA	'045	A2C31544300	NA	A2C00004906	25	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	41	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
503018	09/08/2014	ZSCR	551	040-3	NA	'045	5WK48900	NA	A2C00004906	3	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	4.92	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
503316	10/08/2014	ZSCR	551	030-1	NA	'045	A2C80503300	NA	A2C80503300	2	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	51.74	S1_FOB K2XX_L.LUIS LOPE	NO	
503777	11/08/2014	ZSCR	551	040-3	NA	'045	5WK49608SC	NA	A2C00004906	11	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	18.04	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
504223	12/08/2014	MB1A	551	030-1	K96019	'045	NA	NA	A2C82752210	2	3011	045		1095	electronic assy BCU	NA	HALB	S.Real	538.82	S2_CMF1_R.RODRIGO CERVA	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	8800630143	56	3011	045		1105	Etiqueta unidad Clip On datamatrix	QN410105514	ROH	NA	3.36	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C00004906	56	3011	045		1105	"EM OTH BATTERY/CR2032,220mAh,3V"	QN410105514	ROH	NA	91.84	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C34524701	57	3011	045		1105	housing bottom assy	QN410105514	ROH	NA	164.73	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C34525401	57	3011	045		1105	housing cover assy	QN410105514	ROH	NA	905.16	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C34525500	56	3011	045		1105	Side caps	QN410105514	ROH	NA	722.96	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C34525500	16	3011	045		1105	Side caps	QN410105514	ROH	NA	206.56	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C34971300	56	3011	045		1105	clip	QN410105514	ROH	NA	27.44	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C53333375	4	3011	045		1105	ring	QN410105514	ROH	NA	1.88	410105514_FOB K2	NO	
504848	13/08/2014	MB1A	551	010-5	B30301-00410	'045	NA	NA	A2C8050340093	56	3011	045		1105	K2XX pcb assy TOP	QN410105514	HALB	S.Real	1420.16	410105514_FOB K2	NO	
505331	13/08/2014	ZSCR	551	040-3	NA	'045	5WK48900	NA	A2C00004906	2	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	3.28	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
505708	14/08/2014	MB1A	551	010-3	B30301-00410	'045	NA	NA	A2C32336100	40	3011	045		1103	315MHz 4 button Chevy Chrome Transceiver	QN410105514	HALB	S.Real/AutoBF	3431.6	410105514_FOB K2	NO	
505785	15/08/2014	MB1A	951	025-3	NA	'045	NA	MAAH	A2C33289000	572	3011	045		1253	control device PV	VUG102421	FERT	NA	32907.16	S6_ESCL_. (APROBACION	NO	
506673	17/08/2014	MB1A	551	040-3	K96019	'045	NA	NA	A2C87582100	1	3011	045		1095	pcb assy SCU	NA	HALB	S.Real/AutoBF	263.58	S2_CMF1_R.RODRIGO CERVA	NO	
506820	17/08/2014	MB1A	551	040-1	K96019	'045	NA	NA	A2C82752210	6	3011	045		1095	electronic assy BCU	NA	HALB	S.Real	1616.46	S2_CMF1_R.RODRIGO CERVA	NO	
507525	18/08/2014	ZSCR	551	040-2	NA	'045	A2C32335900	NA	A2C34524801	3	3011	045		1402	housing cover assy	NA	ROH	NA	47.43	S1_FOB K2XX_L.LUIS LOPE	NO	4981243211
507681	19/08/2014	ZSCR	551	040-3	NA	'045	5WK49608SC	NA	A2C00004906	17	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	27.88	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
507994	19/08/2014	ZSCR	551	034-2	NA	'045	A2C87427800	NA	A2C87427800	18	3011	045		1342	BCU VW PQ25 MY14 ZE 315max V30	NA	FERT	NA	5787.36	S4_PQ25 LP3_. (APROBAC	NO	
507994	19/08/2014	ZSCR	551	034-2	NA	'045	A2C87428000	NA	A2C87428000	3	3011	045		1342	BCU VW PQ25 MY14 434max V29	NA	FERT	NA	964.77	S4_PQ25 LP3_. (APROBAC	NO	
508101	20/08/2014	MB1A	551	030-1	K96019	'045	NA	NA	A2C8275221093	2	3011	045		1095	electronic assy BCU Top	NA	HALB	S.Real	523.44	S2_CMF1_. (APROBACION	NO	
508102	20/08/2014	MB1A	551	030-1	K96019	'WHSE	NA	NA	A2C82752109	1	3011	045		1095	electronic assy BCU	NA	HALB	S.Real	275.71	S2_CMF1_. (APROBACION	NO	
508450	20/08/2014	ZSCR	551	034-2	NA	'045	A2C82292701	NA	A2C82292701	4	3011	045		1342	BCU VW PQ25 MY13 ZE 315max V30	NA	FERT	NA	1286.08	S4_PQ25 LP3_. (APROBAC	NO	
508451	20/08/2014	ZSCR	551	040-1	NA	'045	A2C82982600	NA	A2C82982600	1	3011	045		1401	pcb assy BCU	NA	HALB	S.Real	307.72	S4_PQ35 6ta Gen_. (APR	NO	
508451	20/08/2014	ZSCR	551	040-1	NA	'045	A2C82982800	NA	A2C82982800	1	3011	045		1401	pcb assy BCU	NA	HALB	S.Real	299.67	S4_PQ35 6ta Gen_. (APR	NO	
508451	20/08/2014	ZSCR	551	040-1	NA	'045	A2C82983200	NA	A2C82983200	1	3011	045		1401	pcb assy BCU	NA	HALB	S.Real	313.08	S4_PQ35 6ta Gen_. (APR	NO	
508452	20/08/2014	ZSCR	551	040-3	NA	'045	A2C53361994	NA	A2C53361994	1	3011	045		1403	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	282.93	S4_PQ25 LP3_. (APROBAC	NO	
508453	20/08/2014	ZSCR	551	040-1	NA	'045	A2C32707401	NA	A2C32707401	1	3011	045		1401	pcb assy BCU 315 V30	NA	HALB	S.Real	307.46	S4_PQ25 LP3_. (APROBAC	NO	
508453	20/08/2014	ZSCR	551	040-1	NA	'045	A2C32713101	NA	A2C32713101	2	3011	045		1401	pcb assy BCU 434 V29	NA	HALB	S.Real	615.06	S4_PQ25 LP3_. (APROBAC	NO	
508638	21/08/2014	ZSCR	551	034-3	NA	'045	A2C82292701	NA	A2C82292701	16	3011	045		1343	BCU VW PQ25 MY13 ZE 315max V30	NA	FERT	NA	5144.32	S4_PQ25 LP3_. (APROBAC	NO	
508755	21/08/2014	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C00004906	10	3011	045		1403	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	16.4	S1_FOB K2XX_L.LUIS LOPE	NO	4981243222
508922	21/08/2014	ZSCR	551	030-1	NA	'045	A2C8275221192	NA	A2C8275221192	2	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	292.58	S2_CMF1_.	NO	
509050	22/08/2014	ZSCR	551	040-4	NA	'045	5WY5971	NA	A2C00018512	534	3011	045		1404	sticker identi spool unprin	NA	ROH	NA	197.58	S1_FOB K2XX_L.LUIS LOPE	NO	4981243311
509050	22/08/2014	ZSCR	551	040-4	NA	'045	A2C80503400	NA	A2C80503400	11	3011	045		1404	pcb assy	NA	HALB	S.Real/AutoBF	293.59	S1_FOB K2XX_L.LUIS LOPE	NO	
509220	22/08/2014	ZSCR	551	040-1	NA	'045	A2C82752211	NA	A2C82752211	1	3011	045		1401	electronic assy BCU	NA	HALB	S.Real	267.45	S2_CMF1_. (APROBACION	NO	
509226	22/08/2014	ZSCR	551	030-1	NA	'045	A2C82752211	NA	A2C82752211	2	3011	045		1301	electronic assy BCU	NA	HALB	S.Real	534.9	S2_CMF1_.	NO	
509254	22/08/2014	ZSCR	551	030-1	NA	'045	A2C53361994	NA	A2C53361994	4	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	1131.72	S4_PQ25 LP3_.	NO	
509256	22/08/2014	ZSCR	551	030-1	NA	'045	A2C53361994	NA	A2C53361994	2	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	565.86	S4_PQ25 LP3_.	NO	
509257	22/08/2014	ZSCR	551	030-1	NA	'045	A2C53361994T	NA	A2C53361994T	2	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	537.02	S4_PQ25 LP3_.	NO	
509265	22/08/2014	ZSCR	551	030-1	NA	'045	A2C8050340093	NA	A2C8050340093	1	3011	045		1301	K2XX pcb assy TOP	NA	HALB	S.Real	25.36	S1_FOB K2XX_L.LUIS LOPE	NO	
509283	22/08/2014	ZSCR	551	030-1	NA	'045	A2C32761302	NA	A2C32761302	1	3011	045		1301	pcb assy BCU 434 V17	NA	HALB	S.Real	12.7	S4_PQ25 LP3_.	NO	
509285	22/08/2014	ZSCR	551	030-1	NA	'045	A2C53361994	NA	A2C53361994	2	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	565.86	S4_PQ25 LP3_.	NO	
509288	22/08/2014	ZSCR	551	030-1	NA	'045	A2C53361994T	NA	A2C53361994T	2	3011	045		1301	"""pcb assy VW POLO, VECU"""	NA	HALB	S.Real	537.02	S4_PQ25 LP3_.	NO	
509305	22/08/2014	ZSCR	551	030-1	NA	'045	A2C8050380093	NA	A2C8050380093	3	3011	045		1301	K2XX pcb assy TOP	NA	HALB	S.Real	78.6	S1_FOB K2XX_L.LUIS LOPE	NO	
509336	22/08/2014	ZSCR	551	030-1	NA	'045	A2C94671300	NA	A2C94671900	2	3011	045		1301	pcb assy BCU 315 V35	NA	HALB	S.Real	28.2	S4_PQ25 LP3_.	NO	
509400	22/08/2014	ZSCR	551	030-1	NA	'045	A2C82983200	NA	A2C82983200	1	3011	045		1301	pcb assy BCU	NA	HALB	S.Real	313.08	S4_PQ35 6ta Gen_.	NO	
509446	23/08/2014	ZSCR	551	035-1	0	'045	A2C8050350093	NA	A2C00024048	2	3011	045		1351	"3pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/GC"		ROH	NA	0.04	S1_FOB K2XX_E.EDGAR FLO	NO	4981243383
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C9467190093	NA	A2C00004320	2	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.04	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C9467120093	NA	A2C00004320	5	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.1	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C9467500093	NA	A2C00004320	2	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.04	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C3270740193	NA	A2C00004320	21	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.42	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C3270740192	NA	A2C00004320	14	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.28	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C3271310192	NA	A2C00004320	13	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.26	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C3271310193	NA	A2C00004320	1	3011	045		1351	"R LIN,3K01,1%,TK100,100mW,0603"		ROH	NA	0.02	S4_PQ25 LP3_P.PABLO TOR	NO	4981243175
509447	23/08/2014	ZSCR	551	035-1	0	'045	A2C53361994T	NA	A2C00004540	4	3011	045		1351	"R LIN,5K6,1%,TK100,100mW,0603"		ROH	NA	0.04	S4_PQ25 LP3_P.PABLO TOR	NO	4981243184
