No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
278581	15/03/2013	ZSCR	551	030-1	NA	'050	A2C3752390093	NA	A2C53385267	16	3011	050		1301	pcb BMWZZDIV 315Mhz	NA	ROH	NA	116.64	S1_BMW_ADRIAN CEBALLOS	NO	4965808722
279123	16/03/2013	ZSCR	551	030-1	NA	'050	5WK50218	NA	A2C53385267	16	3011	050		1301	pcb BMWZZDIV 315Mhz	NA	ROH	NA	116.64	S1_BMW_ADRIAN CEBALLOS	NO	4965808666
279539	17/03/2013	ZSCR	551	030-1	NA	'050	5WY8829	NA	A2C33313400	48	3011	050		1301	pcb	NA	ROH	NA	134.4	S5_TIS1C127 HMC_ADRIANA	NO	4965808840
279848	18/03/2013	ZSCR	551	034-2	NA	'050	5WK50218	NA	A2C53385267	16	3011	050		1342	pcb BMWZZDIV 315Mhz	NA	ROH	NA	116.64	S1_BMW_ADRIAN CEBALLOS	NO	4965808666
280119	19/03/2013	ZSCR	551	034-2	NA	'050	5WK49309	NA	A2C31535000	40	3011	050		1342	pcb HONDA KEY U	NA	ROH	NA	98.8	S5_TXK_JORGE AGUILAR (A	NO	4965808812
280286	19/03/2013	ZSCR	551	035-1	0	'050	A2C3752200093	NA	A2C00006606	38	3011	050		1351	"100K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.38	S1_BMW_ADRIAN CEBALLOS	NO	4965808695
280289	19/03/2013	ZSCR	551	035-1	0	'050	A2C5333838492B	NA	A2C00001083	36	3011	050		1351	"1,COUNT,SO16,LOGIC/HEF4060BTG13"		ROH	NA	30.96	S5_TG ECU_ENRIQUE GARCI	NO	4965808907
280289	19/03/2013	ZSCR	551	035-1	0	'050	A2C5333838492B	NA	A2C00003422	3	3011	050		1351	"R LIN,1K2,5%,TK200,125mW,0805"		ROH	NA	0.03	S5_TG ECU_ENRIQUE GARCI	NO	4965808907
280289	19/03/2013	ZSCR	551	035-1	0	'050	A2C5333838492B	NA	A2C00047459	97	3011	050		1351	"14V,40V,2220,VARISTOR/CT2220S14BAUTOE2G2"		ROH	NA	451.05	S5_TG ECU_ENRIQUE GARCI	NO	4965808907
280293	19/03/2013	ZSCR	551	035-1	0	'050	A2C8064010093	NA	A2C00031131	82	3011	050		1351	"R LIN,470R,1%,TK100,63mW,0402"		ROH	NA	0.82	S5_TIS1C127 HMC_MIGUEL	NO	4965808831
280293	19/03/2013	ZSCR	551	035-1	0	'050	A2C8064010092	NA	A2C00031131	19	3011	050		1351	"R LIN,470R,1%,TK100,63mW,0402"		ROH	NA	0.19	S5_TIS1C127 HMC_MIGUEL	NO	4965808831
281711	22/03/2013	ZSCR	551	030-1	NA	'050	5WK50218	NA	A2C53385267	16	3011	050		1301	pcb BMWZZDIV 315Mhz	NA	ROH	NA	116.64	S1_BMW_ADRIAN CEBALLOS	NO	4965808666
282102	23/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000262	1	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	0.15	ES_B299_ARTURO NERI-LOZ	NO	4965806465
282102	23/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000262	23	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	3.45	ES_B299_ARTURO NERI-LOZ	NO	4965806586
282102	23/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000305	8	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	4	ES_B299_ARTURO NERI-LOZ	NO	4965806465
282102	23/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000305	193	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	96.5	ES_B299_ARTURO NERI-LOZ	NO	4965806586
