No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
466066	5/29/2014	ZSCR	551	050-3	NA	'054	5WY76100	NA	9166468	5000	3011	054	 	1503	"499R,1%,TK100,125MW,0805,FIX R"	NA	ROH	NA	50	PS_VW10 LC_U.ULISES VIL	NO	
466066	5/29/2014	ZSCR	551	050-3	NA	'054	5WY70120	NA	9151173	2170	3011	054	 	1503	"82R,5%,TK250,125MW,0805,FIX RE"	NA	ROH	NA	43.4	PS_VW10 LC_U.ULISES VIL	NO	
466066	5/29/2014	ZSCR	551	050-3	NA	'054	6590167621A	NA	9165540	2360	3011	054	 	1503	1/16W Thick Film Resistor 1% 2.55K	NA	ROH	NA	23.6	PS_VW10 LC_U.ULISES VIL	NO	
470212	6/6/2014	ZSCR	551	034-2	NA	'054	A2C87075100	NA	A2C53333522	1	3011	054	 	1342	COVER	NA	ROH	NA	2.36	PS_SDM10+_C.CAROLINA OT	NO	
472284	6/10/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C32523400	2	3011	054	 	1222	base plate B	NA	ROH	NA	20.4	PSAD_DAIMLER STAR2_ISC_	NO	4979033142
472284	6/10/2014	ZSCR	551	022-2	NA	'054	NA	NA	A2C83435000	13	3011	054	 	1222	cover FIP T BK	NA	ROH	NA	247.26	PSAD_DAIMLER STAR2_ISC_	NO	4979033168
472304	6/10/2014	ZSCR	551	030-1	NA	'054	5WY85250	NA	A2C53181153	8	3011	054	 	1301	pcb panel multiple 4-up	NA	ROH	NA	158.8	PSAD_EPSILON_O.OSCAR FO	NO	4979033336
472835	6/11/2014	ZSCR	551	034-2	NA	'054	5WY82770	NA	6590160301	27	3011	054	 	1342	Housing Ford Airbags	NA	ROH	NA	471.15	PS_FORD_.	NO	4979033582
473186	6/12/2014	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53324560	500	3011	054	 	1342	certification label spool part p	NA	ROH	NA	250	PS_ARAMIS III_E.EDWIN R	NO	4979034570
473187	6/12/2014	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53324560	500	3011	054	 	1342	certification label spool part p	NA	ROH	NA	250	PS_ARAMIS III_E.EDWIN R	NO	4979034570
473200	6/12/2014	ZSCR	551	034-2	NA	'054	A2C82540900	NA	A2C82535500	300	3011	054	 	1342	certification label identificati	NA	ROH	NA	75	PS_LEGACY_C.CAROLINA OT	NO	
473200	6/12/2014	ZSCR	551	034-2	NA	'054	A2C73614500	NA	A2C83017300	100	3011	054	 	1342	certification label identificati	NA	ROH	NA	1648	PS_LEGACY_C.CAROLINA OT	NO	4979035219
473201	6/12/2014	ZSCR	551	034-2	NA	'054	5WY89360	NA	A2C53436156	2	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	12.8	PS_CHRYSLER MY2013_E.ED	NO	4979034759
473201	6/12/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53424009	10	3011	054	 	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	1.9	PS_CHRYSLER MY2013_E.ED	NO	4979034788
473202	6/12/2014	ZSCR	551	034-2	NA	'054	A2C82538600	NA	A2C82535400	8	3011	054	 	1342	cover	NA	ROH	NA	26.96	PSAD_OPEL 4400_J.JOSE O	NO	
