No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
649416	05/08/2015	MB1A	951	025-3	NA	'054	NA	NA	A2C92598000	49				1253	cover FIP T BK Laser Weld	VUG020413	ROH	NA	125.44	PS_SDM30_. (APROBACION	NO	
649418	05/08/2015	MB1A	951	025-3	NA	'054	NA	NA	A2C92598000	27				1253	cover FIP T BK Laser Weld	VUG020314	ROH	NA	69.12	PS_SDM30_. (APROBACION	NO	
649430	05/08/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C9483230293	6				1095	pcb assy DAGSTAR22 Top	NA	HALB	S.Real	2947.62	PSAD_STAR 22_.	NO	
649430	05/08/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C9483240393	6				1095	pcb assy DAGSTAR22 tOP	NA	HALB	S.Real	2581.38	PSAD_STAR 22_.	NO	
649561	05/08/2015	ZSCR	551	035-1	0	'054	A2C9663010092	NA	A2C00010760	1	3011	054	 	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO	
649561	05/08/2015	ZSCR	551	035-1	0	'054	A2C9663020093	NA	A2C00025110	1	3011	054	 	1351	"TA CAP,TA,15uF,10%,10V,SMD"		ROH	NA	0.57	PS_ARAMIS III_F.FERNAND	NO	
649561	05/08/2015	ZSCR	551	035-1	0	'054	A2C9663140093	NA	A2C00025110	1	3011	054	 	1351	"TA CAP,TA,15uF,10%,10V,SMD"		ROH	NA	0.57	PS_ARAMIS III_F.FERNAND	NO	
649561	05/08/2015	ZSCR	551	035-1	0	'054	A2C9663010093	NA	A2C00034350	3	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	24.96	PS_ARAMIS III_F.FERNAND	NO	
649561	05/08/2015	ZSCR	551	035-1	0	'054	A2C9663140093	NA	A2C00034350	8	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	66.56	PS_ARAMIS III_F.FERNAND	NO	
649581	05/08/2015	ZSCR	551	035-1	0	'054	A2C9257220093	NA	A2C00050659	122	3011	054	 	1351	"IC SMART POW/VN5E160S-E,SO8,1,28V,160mOh"		ROH	NA	244	PS_SDM30_A.APROBACION A	NO	
649583	05/08/2015	ZSCR	551	035-1	0	'054	A2C8301210093	NA	A2C40011469	16	3011	054	 	1351	"R LIN,470R,5%,TK100,250mW,MELF-0204"		ROH	NA	1.44	PSAD_OPEL 3300_A.APROBA	NO	
649647	06/08/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9683000093	6				1095	pcb assy HONHRS7 D_15 SMD TOP	NA	HALB	S.Real	1460.28	PS_HONDA HRS7_.	NO	
649937	06/08/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C96830000	5				1095	pcb assy HONHRS7 D_15	NA	HALB	S.Real	1410.5	PS_HONDA HRS7_.	NO	
649940	06/08/2015	MB1A	551	022-2	K96019	'054	NA	NA	A2C9707510093	19				1095	pcb assy HONHRS7 D_7 SMD TOP	NA	HALB	S.Real	3887.02	PS_HONDA HRS7_. (APROB	NO	
650049	07/08/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C94832202	36				1095	pcb 4-lay ImSn	NA	ROH	NA	974.16	PSAD_STAR 22_.	NO	
650271	07/08/2015	ZSCR	551	040-5	NA	'054	A2C91763800	2800	A2C91763800	1				1405	ACU GMSDM30 MY14 S15 06 XX 0 0 0 000	NA	FERT	NA	214.95	PS_SDM30_.	NO	4992986363
650287	07/08/2015	ZSCR	551	034-2	NA	'054	A2C8664850093	NA	A2C8664850093	4	3011	054	 	1342	PSA 8-A/V PCB COMPLETE SMD ASSEMBLY	NA	HALB	S.Real	1253.16	PS_LEGACY_C.CAROLINA OT	NO	
650314	07/08/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9483240393	1				1095	pcb assy DAGSTAR22 tOP	NA	HALB	S.Real	430.23	PSAD_STAR 22_.	NO	
650315	07/08/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C9483240393	1				1095	pcb assy DAGSTAR22 tOP	NA	HALB	S.Real	430.23	PSAD_STAR 22_.	NO	
650494	08/08/2015	ZSCR	551	040-2	NA	'054	A2C86852400	87AB	A2C86852400	1				1402	ACU HMCUD MY13 S10 12 06 0 0 0 4DR FL	NA	FERT	NA	244.18	PS_HYUNDAI_.	NO	4992986168
650508	08/08/2015	ZSCR	551	040-5	NA	'054	5WY89350	5	5WY89350	1				1405	Chrysler RTRM DOM ORC MY13	NA	FERT	NA	368.75	PS_CHRYSLER MY2013_.	NO	4992986215
650641	09/08/2015	ZSCR	551	040-2	NA	'054	A2C91764000	2800	A2C91764000	1				1402	ACU GMSMD30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	229.87	PS_SDM30_.	NO	4992986396
650658	10/08/2015	ZSCR	551	034-2	NA	'054	A2C53364457	NA	A2C53364457	8				1342	pcb assy	NA	HALB	S.Real/AutoBF	828.24	OC_BOSE VW_A.ANA TAPIA-	NO	4992986396
651034	10/08/2015	ZSCR	551	040-5	NA	'054	A2C80645004		A2C80645004	1				1405	ACU DAGA3C207 MY12 M35 20 XX 0 0 0 000	NA	FERT	NA	384.66	PS_ARAMIS III_.	NO	4992986218
651077	10/08/2015	ZSCR	551	040-2	NA	'054	A2C85215000		A2C85215000	2				1402	ACU VW20 MY12 S15 12 04 0 0 0 RdW MID	NA	FERT	NA	483.5	PS_VW20 MQB_.	NO	4992986065
651095	10/08/2015	ZSCR	551	040-1	NA	'054	5WK43611	NA	A2C53108385MI	1	3011	054	 	1401	Manual insertion assy for CCG	NA	HALB	S.Real	497.19	OES_ARAMIS I_.	NO	
651097	10/08/2015	ZSCR	551	040-5	NA	'054	A2C83711000		A2C83711000	1				1405	ACU VW20 MY14 S15 20 08 0 0 0 000	NA	FERT	NA	288.43	PS_ARAMIS III_.	NO	4992986323
651289	11/08/2015	ZSCR	551	050-3	NA	'100	5WK43488	NA	6593977608	8				1503	SUBENSAMBLE COMPLETO Accord 07	NA	HALB	S.Real/AutoBF	3603.52	OES_HONDA ACCORD_. (AP	NO	
651305	11/08/2015	ZSCR	551	050-3	NA	'100	5WY70120		5WY70120	6				1503	SACM (MODULO ELECTRONICO PARA	NA	FERT	NA	1009.68	OES_SACM_. (APROBACION	NO	x
651461	11/08/2015	ZSCR	551	050-3	NA	'054	A2C53367544	NA	A2C53374378A	6	3011	054	 	1503	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	1054.2	PS_VW10 LC_.	NO	
651465	11/08/2015	ZSCR	551	050-3	NA	'054	A2C8021660002	NA	A2C8021660093	6	3011	054	 	1503	pcb assy HONHRS6 V04 TOP	NA	HALB	S.Real	1636.08	PSAD_GM BRASIL_A.ANA TA	NO	
651470	11/08/2015	ZSCR	551	040-5	NA	'054	A2C53241830	NA	A2C53241828A	36	3011	054	 	1405	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	7599.24	PS_FORD_.	NO	
651583	11/08/2015	ZSCR	551	040-5	NA	'054	A2C91763800	2800	A2C91763800	1				1405	ACU GMSDM30 MY14 S15 06 XX 0 0 0 000	NA	FERT	NA	214.95	PS_SDM30_.	NO	4992986363
651684	12/08/2015	ZSCR	551	035-1	0	'054	A2C9663140093	NA	A2C00034350	1	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	8.32	PS_ARAMIS III_F.FERNAND	NO	
651684	12/08/2015	ZSCR	551	035-1	0	'054	A2C9663140093	NA	A2C00046196	1	3011	054	 	1351	"47uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	0.62	PS_ARAMIS III_F.FERNAND	NO	
651695	12/08/2015	ZSCR	551	035-1	0	'054	A2C53412223	NA	A2C00051994	75	3011	054	 	1351	"330uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	67.5	PSAD_GM BRASIL_A.APROBA	NO	
651699	12/08/2015	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C00056785	10	3011	054	 	1351	"T FET/SY4948PEY lead-free,MOS,POWER,SO8"		ROH	NA	18.7	PS_SDM10+_A.APROBACION	NO	
651699	12/08/2015	ZSCR	551	035-1	0	'054	A2C8397190093	NA	A2C40000035	21	3011	054	 	1351	"TA CAP,TA,4.7uF,20%,10V,SMD"		ROH	NA	6.72	PS_SDM10+_A.APROBACION	NO	
651989	12/08/2015	MB1A	551	010-4	B30301-00210	'054	NA	AAAA	A2C83711000	3				1104	ACU VW20 MY14 S15 20 08 0 0 0 000	QN410112609	FERT	NA	865.29	410112609_VW20 M	NO	
652050	12/08/2015	ZSCR	551	050-1	NA	'054	A2C37924700	NA	A2C37744300	3	3011	054	 	1501	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	505.26	PS_FIAT BRAZIL_.	NO	
652050	12/08/2015	ZSCR	551	050-1	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1501	pcb assy FIA326 OCS V15	NA	HALB	S.Real	169.06	PS_FIAT BRAZIL_.	NO	
652076	12/08/2015	ZSCR	551	042-4	NA	'054	5WK44060	NA	A2C53296381MI	1	3011	054	 	1424	Manual insertion assy for CCG (V19)	NA	HALB	S.Real	321.81	OES_ARAMIS I_.	NO	
652083	12/08/2015	ZSCR	551	040-3	NA	'054	A2C87074900	NA	A2C83145200	200	3011	054	 	1403	certification label identificati	NA	ROH	NA	60	PS_SDM30_.	NO	
652112	12/08/2015	MB1A	551	010-4	95000102	'054	NA	NA	A2C53364457	18				1104	pcb assy	QN410113294	HALB	S.Real/AutoBF	1863.54	410113294_BOSE V	NO	
652112	12/08/2015	MB1A	551	010-4	95000102	'054	NA	NA	A2C53364457A	2				1104	subensamble de SMD BoSe VW Top	QN410113294	HALB	S.Real	154.54	410113294_BOSE V	NO	
652123	12/08/2015	MB1A	551	010-4	95000101	'054	NA	1	5WK44292	145				1104	BoSe BMW version LIN	QN410110156	FERT	NA	10674.9	410110156_BOSE B	NO	
652130	12/08/2015	ZSCR	551	034-2	NA	'054	A2C85841502	NA	A2C53409092	135	3011	054	 	1342	cover	NA	ROH	NA	662.85	PS_RENAULT_.	NO	
652130	12/08/2015	ZSCR	551	034-2	NA	'054	A2C85841502	NA	A2C53424009	540	3011	054	 	1342	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	124.2	PS_RENAULT_.	NO	
652242	13/08/2015	ZSCR	551	050-2	NA	'054	A2C85841502	NA	A2C8145580001	1				1502	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real/AutoBF	134.1	PS_RENAULT_.	NO	4992987519
652242	13/08/2015	ZSCR	551	050-2	NA	'054	A2C97219700	NA	A2C85212300	4	3011	054	 	1502	pcb assy RENT4 V06	NA	HALB	S.Real	595.92	PS_RENAULT_.	NO	4992987909
652242	13/08/2015	ZSCR	551	050-2	NA	'054	A2C97219600	NA	A2C96291400	4	3011	054	 	1502	pcb assy RENT4BGA	NA	HALB	S.Real	552.68	PS_RENAULT_.	NO	COST
652255	13/08/2015	ZSCR	551	050-1	NA	'054	A2C91764100	2800	A2C91764100	2				1501	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	670.22	PS_SDM30_.	NO	4992986811
652255	13/08/2015	ZSCR	551	050-1	NA	'054	A2C91764400	2800	A2C91764400	4				1501	ACU GMSDM30 MY14 S15 18 XX 0 1 0 000	NA	FERT	NA	1896.36	PS_SDM30_.	NO	4992986821
652256	13/08/2015	ZSCR	551	050-1	NA	'054	A2C83972000	NA	A2C8397200093	7	3011	054	 	1501	pcb topSMD Top	NA	HALB	S.Real	2740.43	PS_SDM10+_.	NO	
652256	13/08/2015	ZSCR	551	050-1	NA	'054	A2C85801200	KAAF	A2C85801200	4				1501	ACU MY11 18	NA	FERT	NA	1933.64	PS_SDM10+_.	NO	4992986481
652256	13/08/2015	ZSCR	551	050-1	NA	'054	A2C91085600	2800	A2C91085600	1				1501	ACU MY11 G40 18	NA	FERT	NA	359.39	PS_SDM10+_.	NO	4992986510
652256	13/08/2015	ZSCR	551	050-1	NA	'054	A2C91085700	2800	A2C91085700	3				1501	ACU GMSDM10 MY11 G40 18 XX 0 1 0 000	NA	FERT	NA	1449.45	PS_SDM10+_.	NO	4992986790
652325	13/08/2015	ZSCR	551	030-1	NA	'054	A2C53367544	NA	A2C53374378A	1	3011	054	 	1301	VW10 circuit board assy 12FL SMD Top	NA	HALB	S.Real	175.7	PS_VW10 LC_.	NO	
652424	13/08/2015	ZSCR	551	030-1	NA	'054	A2C8301690092	NA	A2C83017500	4	3011	054	 	1301	pcb 4-lay main	NA	ROH	NA	70.72	PSAD_PSA MAGNA_.	NO	
652450	13/08/2015	ZSCR	551	050-1	NA	'054	A2C92192600	NA	A2C92192600	1	3011	054	 	1501	pcb assy HONHRS5 V33	NA	HALB	S.Real	343.22	PS_HONDA HRS5_.	NO	
652456	13/08/2015	ZSCR	551	040-5	NA	'054	A2C96810400	1	A2C96810400	1				1405	ACU GMSDM30 MY14 S15 18 XX 0 1 0 SDM30.1	NA	FERT	NA	473.16	PS_SDM30_.	NO	4992986388
652488	13/08/2015	ZSCR	551	050-1	NA	'054	A2C80644604	68AA	A2C80644604	1				1501	ACU DAGA3WS212 MY12 M35 24 XX 0 1 0 000	NA	FERT	NA	494.93	PS_ARAMIS III_.	NO	4992986417
652488	13/08/2015	ZSCR	551	050-1	NA	'054	A2C86816904	87AB	A2C86816904	1				1501	ACU DAGA3R172 MY12 M35 19 XX 0 1 0 000	NA	FERT	NA	492.3	PS_ARAMIS III_.	NO	4992986503
652492	13/08/2015	ZSCR	551	030-1	NA	'054	5WK43915	NA	A2C53287893	12	3011	054	 	1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	88.92	OC_OCS NISSAN_A.ANA TAP	NO	
652498	13/08/2015	ZSCR	551	034-2	NA	'054	A2C97219700	NA	A2C53409092	5	3011	054	 	1342	cover	NA	ROH	NA	24.55	PS_RENAULT_.	NO	4992987909
652654	14/08/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C83317201	1	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	27.57	PSAD_DAIMLER STAR2_ISC_	NO	4992988348
652885	14/08/2015	ZSCR	551	030-1	NA	'054	A2C8334150093	NA	A2C00004276	710	3011	054	 	1301	"R LIN,4K7,1%,TK100,125mW,0805"	NA	ROH	NA	14.2	PS_ARAMIS III_.	NO	
652885	14/08/2015	ZSCR	551	030-1	NA	'054	5WK43756	NA	A2C00007895	360	3011	054	 	1301	"C CER,C0G,470pF,5%,50V,0603,Sn"	NA	ROH	NA	7.2	PS_ARAMIS III_.	NO	
652905	14/08/2015	ZSCR	551	040-3	NA	'054	A2C87075000	NA	A2C83145200	200	3011	054	 	1403	certification label identificati	NA	ROH	NA	60	PS_SDM30_.	NO	
652908	14/08/2015	ZSCR	551	040-3	NA	'054	5WK44059	NA	A2C53324560	90	3011	054	 	1403	certification label spool part p	NA	ROH	NA	47.7	PS_ARAMIS III_.	NO	
652909	14/08/2015	ZSCR	551	040-3	NA	'054	A2C96810100	NA	A2C40000025	4	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	33.52	PS_SDM30_.	NO	4992987732
652913	14/08/2015	MB1A	551	070-5	NA	'054	NA		A2C33330515	32				1705	ACU DAGS2WS205 MY13 S15 24 09 1 1 0 HSA	NA	FERT	NA	17513.6	PSAD_DAIMLER STAR2_ISC_	NO	
652916	14/08/2015	ZSCR	551	050-5	NA	'054	5WY73060	NA	6590119013	1				1505	Subensamble IM MY06 10L	NA	HALB	S.Real/AutoBF	308.14	PSAD_EPSILON_O.OSCAR FO	NO	COST
652916	14/08/2015	ZSCR	551	050-5	NA	'054	5WY72980	NA	6590119028	13	3011	054	 	1505	Func tests Epsilon GMX380A 6 Loops - SP	NA	HALB	S.Real	4376.19	PSAD_EPSILON_O.OSCAR FO	NO	
652916	14/08/2015	ZSCR	551	050-5	NA	'054	5WY74060	NA	6590119035	1	3011	054	 	1505	Func tests Epsilon GMX001S 8 Loops - SP	NA	HALB	S.Real	410.25	PSAD_EPSILON_O.OSCAR FO	NO	
652916	14/08/2015	ZSCR	551	050-5	NA	'054	5WY88580	NA	A2C53389834	1	3011	054	 	1505	ACU MY09 M20 08	NA	HALB	S.Real	275.35	PSAD_EPSILON_O.OSCAR FO	NO	
652922	14/08/2015	ZSCR	551	034-4	NA	'054	5WK44675	NA	A2C33000300	1	3011	054	 	1344	pcb assy	NA	HALB	S.Real	125.41	PS_FIAT BRAZIL_.	NO	
652922	14/08/2015	ZSCR	551	034-4	NA	'054	A2C37924700	NA	A2C37744300	1	3011	054	 	1344	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	168.42	PS_FIAT BRAZIL_.	NO	
652922	14/08/2015	ZSCR	551	034-4	NA	'054	A2C37744300	NA	A2C3774430093	1	3011	054	 	1344	FIAT 326 3V SMT TOP	NA	HALB	S.Real	125.56	PS_FIAT BRAZIL_.	NO	
653180	15/08/2015	ZSCR	551	040-5	NA	'054	5WY89350	5	5WY89350	1				1405	Chrysler RTRM DOM ORC MY13	NA	FERT	NA	368.75	PS_CHRYSLER MY2013_.	NO	4992986215
653239	15/08/2015	ZSCR	551	040-5	NA	'054	A2C91764000	2800	A2C91764000	1				1405	ACU GMSMD30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	229.87	PS_SDM30_.	NO	4992986367
653303	16/08/2015	MB1A	551	040-1	K96019	'054	A2C96706603	1	A2C96706603	1				1095	ACU HONHRS7ACC MY16 S20 10 05 0 1 0 T3L-	NA	FERT	NA	351.98	PS_HONDA HRS7_.	NO	
653699	17/08/2015	MB1A	551	040-1	K96019	'054	NA	1	A2C96705604	1				1095	ACU HONHRS7ACC MY16 S20 10 05 0 1 0 T2F-	NA	FERT	NA	351.98	PS_HONDA HRS7_.	NO	
653717	17/08/2015	ZSCR	551	040-5	NA	'054	5WK44508	1	5WK44508	1				1405	ACU VW10 MY09 M35	NA	FERT	NA	247.89	PS_VW10 LC_.	NO	4992986199
653723	17/08/2015	ZSCR	551	034-4	NA	'054	A2C96590001	NA	A2C96660500	1	3011	054	 	1344	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	4992988046
653726	17/08/2015	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1401	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
653727	17/08/2015	ZSCR	551	040-1	NA	'054	A2C96810100	NA	A2C9840970093	1	3011	054	 	1401	pcb assy GMSMD30	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	4992987732
653729	17/08/2015	ZSCR	551	040-1	NA	'054	5WY88020	NA	A2C53412213	1				1401	pcb assy	NA	HALB	S.Real/AutoBF	157.98	PSAD_GM BRASIL_A.ANA TA	NO	4992987428
653733	17/08/2015	ZSCR	551	050-1	NA	'054	A2C96810100	1	A2C96810100	1				1501	ACU GMSDM30 MY14 S15 12 XX 0 0 0 000	NA	FERT	NA	334.12	PS_SDM30_.	NO	4992986832
653737	17/08/2015	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C40000025	8	3011	054	 	1403	"C ELEC,AL,6.8mF,20%,35V"	NA	ROH	NA	67.04	PS_SDM30_.	NO	
653743	17/08/2015	ZSCR	551	040-3	NA	'054	A2C87075000	NA	A2C83145200	30	3011	054	 	1403	certification label identificati	NA	ROH	NA	9	PS_SDM30_.	NO	
653748	17/08/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	3	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	155.04	PSAD_DAIMLER STAR2_ISC_	NO	4992988348
653751	17/08/2015	ZSCR	551	040-4	NA	'054	5WK43112	NA	6593571403	100	3011	054	 	1404	ETIQUETA C/ROTULO DE ADVERTENC s/d	NA	ROH	NA	84	PS_HONDA HRS6_J.JUAN CH	NO	4992987649
653761	17/08/2015	ZSCR	551	040-3	NA	'054	A2C91085500	NA	A2C92598000	1	3011	054	 	1403	cover FIP T BK Laser Weld	NA	ROH	NA	2.56	PS_SDM10+_.	NO	
653771	17/08/2015	MB1A	551	040-3	K96019	'054	NA	1	A2C96705604	1				1095	ACU HONHRS7ACC MY16 S20 10 05 0 1 0 T2F-	NA	FERT	NA	351.98	PS_HONDA HRS7_.	NO	
653774	17/08/2015	ZSCR	551	050-1	NA	'054	A2C80612810		A2C80612810	1				1501	ACU RENT4X52 MY12 S15 02 00 0 0 0	NA	FERT	NA	152.13	PS_RENAULT_.	NO	4992986411
653785	17/08/2015	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	56	3011	054	 	1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	11821.04	PS_FORD_. (APROBACION	NO	
653856	18/08/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160092	1				1301	pcb assy DAGSTAR2 ISC with SW SMD BOT	NA	HALB	S.Real/AutoBF	169.71	PSAD_DAIMLER STAR2_ISC_	NO	4992987330
653880	18/08/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
653923	18/08/2015	ZSCR	551	030-1	NA	'054	5WK44787	NA	A2C32679900	30	3011	054	 	1301	pcb	NA	ROH	NA	582.3	PS_HONDA HRS6_J.JUAN CH	NO	
653928	18/08/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C94832202	12				1095	pcb 4-lay ImSn	NA	ROH	NA	324.72	PSAD_STAR 22_.	NO	
653934	18/08/2015	ZSCR	551	030-1	NA	'054	5WK43915	NA	A2C53287893	156	3011	054	 	1301	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	1155.96	OC_OCS NISSAN_A.ANA TAP	NO	
653938	18/08/2015	ZSCR	551	030-1	NA	'054	5WK43610	NA	A2C00027858	270	3011	054	 	1301	"R NET,0R05,0%,0W,0408_8"	NA	ROH	NA	8.1	OES_ARAMIS I_.	NO	
654093	18/08/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PS_CHRYSLER MY2013_.	NO	4992988348
654095	18/08/2015	ZSCR	551	030-1	NA	'054	A2C85621700	NA	A2C53417786	1				1301	pcb assy	NA	HALB	S.Real/AutoBF	157.62	PSAD_GM BRASIL_A.ANA TA	NO	4992987085
654108	18/08/2015	ZSCR	551	034-2	NA	'054	A2C92114800	NA	A2C3268040002	2	3011	054	 	1342	pcb assy HONHRS6 V11B	NA	HALB	S.Real	636.38	PS_HONDA HRS6_J.JUAN CH	NO	
654111	18/08/2015	ZSCR	551	040-1	NA	'054	A2C85841502	NA	A2C8145580001	4				1401	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real/AutoBF	536.4	PS_RENAULT_.	NO	4992987448
654112	18/08/2015	ZSCR	551	040-1	NA	'054	A2C92078500	NA	A2C92190900	1	3011	054	 	1401	pcb assy HONHRS5 V25	NA	HALB	S.Real	342.09	PS_HONDA HRS5_.	NO	
654119	18/08/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	
654120	18/08/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4992988348
654123	18/08/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	217.97	PS_HYUNDAI_.	NO	
654127	18/08/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1405	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	4992988348
654128	18/08/2015	ZSCR	551	040-5	NA	'054	5WY89350		5WY89350	1				1405	Chrysler RTRM DOM ORC MY13	NA	FERT	NA	368.75	PS_CHRYSLER MY2013_.	NO	4992986215
