No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
150616	02/05/2012	ZSCR	551	040-4	NA	'045	5WY8074	NA	6598141903	9	3011	045		1404	UPPER HOUSING 5 BUTTON	NA	ROH	NA	34.83	S1_EZKEY_LUIS LIZARRAGA	NO	4959896808
150864	03/05/2012	ZSCR	551	034-2	NA	'045	5WY8539	NA	A2C53285090	120	3011	045		1342	pcb panel multiple 3-up main	NA	ROH	NA	2502	S1_EZKEY_LUIS LIZARRAGA	NO	4959893238
151571	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141901	3	3011	045		1403	UPPER HOUSING 3 BUTTON Rev. C	NA	ROH	NA	165.57	S1_EZKEY_LUIS LIZARRAGA	NO	4959896368
151572	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141001	2	3011	045		1403	Logo BVLGARI	NA	ROH	NA	31.84	S1_EZKEY_LUIS LIZARRAGA	NO	4959896401
151573	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141929	3	3011	045		1403	LOWER HOUSING CID Rev. C	NA	ROH	NA	23.97	S1_EZKEY_LUIS LIZARRAGA	NO	4959896424
151575	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141001	2	3011	045		1403	Logo BVLGARI	NA	ROH	NA	31.84	S1_EZKEY_LUIS LIZARRAGA	NO	4959896401
151576	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141901	2	3011	045		1403	UPPER HOUSING 3 BUTTON Rev. C	NA	ROH	NA	110.38	S1_EZKEY_LUIS LIZARRAGA	NO	4959896368
151577	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7739	NA	6598141929	2	3011	045		1403	LOWER HOUSING CID Rev. C	NA	ROH	NA	15.98	S1_EZKEY_LUIS LIZARRAGA	NO	4959896424
151580	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7755	NA	A2C53114667	3	3011	045		1403	Corvette emblem	NA	ROH	NA	46.59	S1_EZKEY_LUIS LIZARRAGA	NO	4959896603
151582	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7764	NA	6598141902	3	3011	045		1403	UPPER HOUSING 4 BUTTON	NA	ROH	NA	23.13	S1_EZKEY_LUIS LIZARRAGA	NO	4959896682
151583	05/05/2012	ZSCR	551	040-3	NA	'045	5WY7763	NA	6598141929	3	3011	045		1403	LOWER HOUSING CID Rev. C	NA	ROH	NA	23.97	S1_EZKEY_LUIS LIZARRAGA	NO	4959896634
152099	06/05/2012	ZSCR	551	040-2	NA	'045	5WY8083	NA	6598141929	75	3011	045		1402	LOWER HOUSING CID Rev. C	NA	ROH	NA	599.25	S1_EZKEY_LUIS LIZARRAGA	NO	
176390	08/07/2012	ZSCR	551	030-1	NA	'045	5WG50408	NA	A2C53395243	86	3011	045		1301	circuit board main 1353	NA	ROH	NA	4249.26	S4_PQ35 5TA GEN_MIGUEL	NO	4959891930
176804	09/07/2012	ZSCR	551	030-1	NA	'045	5WK50331	NA	A2C53398079T	12	3011	045		1301	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	3310.44	S4_PQ25_MIGUEL ZAVALA-M	NO	4959892684
176826	09/07/2012	ZSCR	551	030-1	NA	'045	5WK50331	NA	A2C53398079	10	3011	045		1301	"pcb assy VW POLO, VECU v020"	NA	HALB	S.Real	2943.1	S4_PQ25_MIGUEL ZAVALA-M	NO	4959892673
180217	17/07/2012	ZSCR	551	040-1	NA	'045	5WG50408	NA	A2C53311196	1	3011	045		1401	cover LOP B BK	NA	ROH	NA	5.75	S4_PQ35 5TA GEN_MIGUEL	NO	4959895250
180319	17/07/2012	MB1A	551	034-2	K96019	'045	NA	NA	A2C34685500	30	3011	045		1095	GLOBAL A BCM PRINTED LABEL	NA	ROH	NA	29.4	S1_GLOBAL A_LUIS LIZARR	NO	4959891349
181011	19/07/2012	ZSCR	551	022-2	NA	'045	S122736046A	NA	A2C53249106	1	3011	045		1222	circuit board assy TPM	NA	HALB	S.Real	197.83	S2_BCM_RODRIGO CERVANTE	NO	4959891424
181019	19/07/2012	MB1A	551	023-2	NA	'045	NA	NA	A2C53405173	30	3011	045		1232	pcb TLS_SQUARE_	NA	ROH	NA	113.7	S2_NISSAN KEY FOB SQUAR	NO	
181237	20/07/2012	ZSCR	551	040-2	NA	'045	5WY7700	NA	A2C53117565	3	3011	045		1402	male connector 12P H 2R THP	NA	ROH	NA	10.44	S2_FOB READER_ANTONIO A	NO	4959895472
181405	20/07/2012	ZSCR	551	030-1	NA	'045	S180144020	NA	A2C31221300	41	3011	045		1301	circuit board assy TPM	NA	HALB	S.Real	2013.1	S2_NISSAN KEY FOB SQUAR	NO	4959892442
181406	20/07/2012	ZSCR	551	040-2	NA	'045	S180144001	NA	A2C53405271	1	3011	045		1402	Foam PEPS PK MY11	NA	ROH	NA	0.38	S2_NISSAN KEY FOB SQUAR	NO	4959895525
181406	20/07/2012	ZSCR	551	040-2	NA	'045	S180144021	NA	A2C53408731	1	3011	045		1402	circuit board assy TPM	NA	HALB	S.Real	46.59	S2_NISSAN KEY FOB SQUAR	NO	4959895682
181408	20/07/2012	ZSCR	551	040-2	NA	'045	5WG50408	NA	A2C53311196	1	3011	045		1402	cover LOP B BK	NA	ROH	NA	5.75	S4_PQ35 5TA GEN_CHRISTI	NO	4959895420
181445	20/07/2012	ZSCR	551	040-2	NA	'045	5WY7700	NA	A2C53184512	1	3011	045		1402	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	39.3	S2_FOB READER_ANTONIO A	NO	4959895732
181446	20/07/2012	ZSCR	551	040-2	NA	'045	5WY7700	NA	A2C53184512	1	3011	045		1402	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	39.3	S2_FOB READER_ANTONIO A	NO	4959895732
181447	20/07/2012	ZSCR	551	040-2	NA	'045	5WY7700	NA	A2C53117565	1	3011	045		1402	male connector 12P H 2R THP	NA	ROH	NA	3.48	S2_FOB READER_ANTONIO A	NO	4959895472
181453	20/07/2012	ZSCR	551	030-1	NA	'045	5WK50437	NA	A2C53353454	8	3011	045		1301	"pcb VW POLO,IBI"	NA	ROH	NA	277.36	S4_PQ25_CHRISTIAN ORONA	NO	4959891968
181488	20/07/2012	ZSCR	551	040-3	NA	'045	A2C30852000	NA	A2C30852000	16	3011	045		1403	BCU	NA	FERT	NA	2866.88	S6_WEBASTO_CHRISTIAN OR	NO	4959897134
181489	20/07/2012	ZSCR	551	040-2	NA	'045	5WY7700	NA	A2C53184512	1	3011	045		1402	circuit board assy NIS D-PLAT PCB = CO	NA	HALB	S.Real/AutoBF	39.3	S2_FOB READER_ANTONIO A	NO	4959895732
181512	20/07/2012	ZSCR	551	035-1	0	'045	A2C53312593	NA	A2C00008022	32	3011	045		1351	OCTAL BUS TRANSCEIVER 74AHCT245		ROH	NA	28.48	S1_EZKEY_LUIS LIZARRAGA	NO	4959894142
181512	20/07/2012	ZSCR	551	035-1	0	'045	A2C53349876	NA	A2C00008022	8	3011	045		1351	OCTAL BUS TRANSCEIVER 74AHCT245		ROH	NA	7.12	S1_EZKEY_LUIS LIZARRAGA	NO	4959894171
181512	20/07/2012	ZSCR	551	035-1	0	'045	A2C53350875B	NA	A2C00020500	24	3011	045		1351	"30V,300mA,1,SCHOTTKY,SOD123,RECT DIODE/S"		ROH	NA	5.52	S1_EZKEY_LUIS LIZARRAGA	NO	4959894270
181514	20/07/2012	ZSCR	551	035-1	0	'045	A2C3217110092B	NA	A2C00017679	262	3011	045		1351	contact spring		ROH	NA	243.66	S1_PEPS_JAVIER BECERRA	NO	4959893482
181514	20/07/2012	ZSCR	551	035-1	0	'045	A2C3217110092B	NA	A2C00042205	34	3011	045		1351	"2.36mH,30mA,SMD,COIL/"		ROH	NA	102	S1_PEPS_JAVIER BECERRA	NO	4959893482
181515	20/07/2012	ZSCR	551	035-1	0	'045	6598147621	NA	9151221	117	3011	045		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	1.17	S1_PATS_MANUEL MANZANO-	NO	
181519	20/07/2012	ZSCR	551	035-1	0	'045	A2C53297306B	NA	A2C00021552	220	3011	045		1351	"1R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	2.2	S2_KEY FOB_ANTONIO ALAR	NO	4959893946
181520	20/07/2012	ZSCR	551	035-1	0	'045	A2C53121774	NA	A2C00040488	1	3011	045		1351	"600uH,200mA,SMD,COIL/2429T005"		ROH	NA	1.82	S2_RF TUNER_ANTONIO ALA	NO	4959893566
181582	21/07/2012	ZSCR	551	022-2	NA	'045	A2C30852000	NA	A2C30852000	81	3011	045		1222	BCU	NA	FERT	NA	14513.58	S6_WEBASTO_CHRISTIAN OR	NO	4959897142
181701	21/07/2012	ZSCR	551	040-3	NA	'045	5WK50085	NA	A2C00049704	2898	3011	045		1403	"2,36V,50mOhm,PowerSSO-24,GENERAL PURPOSE"	NA	ROH	NA	19329.66	S4_PQ35 5TA GEN_CHRISTI	NO	
