No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
47814	ZSCR	551	022-2	NA	NA	NA	A2C53335101	74	3011	015		1222	pin header 20P H 2R PF BK	NA	ROH	NA	3553.48	4956219972
79152	ZSCR	551	030-1	NA	A2C53429642T	NA	A2C53429650	2	3011	050		1301	PCB -SPDJB W/ HELIX ANTENNA AND S12XE	NA	ROH	NA	105.04	4956220149
106475	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428227	8	3011	050		1342	PIN	NA	ROH	NA	1.6	4956220240
106475	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428228	82	3011	050		1342	PIN	NA	ROH	NA	16.4	4956220240
106475	ZSCR	551	034-2	NA	A2C31231300	NA	A2C53428229	8	3011	050		1342	"PIN,TNG FORK (TALL)"	NA	ROH	NA	1.76	4956220240
106479	ZSCR	551	034-2	NA	A2C31231300T	0	A2C31229200	4	3011	050		1342	"PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1"	NA	ROH	NA	251.08	4956220240
107545	ZSCR	551	022-2	NA	5WY9011	NA	A2C31231100	1				1222	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	223.48	4956219226
107546	ZSCR	551	040-1	NA	5WY9011M	NA	A2C31231100	1				1401	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	223.48	4956219449
107548	ZSCR	551	034-2	NA	5WY9011	NA	A2C31231100	1				1342	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	223.48	4956219344
107550	ZSCR	551	040-5	NA	5WY9011	NA	A2C31231100	2				1405	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	446.96	4956219507
107840	ZSCR	551	034-2	NA	A2C33278600	NA	A2C53428219	97	3011	050		1342	"COMP,26-WAY DL R BRD TO BRD"	NA	ROH	NA	19.4	4956220252
108472	ZSCR	551	034-2	NA	A2C33278600	NA	A2C53428219	468	3011	050		1342	"COMP,26-WAY DL R BRD TO BRD"	NA	ROH	NA	93.6	4956220252
110398	ZSCR	551	034-2	NA	5WY9011	NA	A2C31231100	7				1342	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	1564.36	4956219344
110637	ZSCR	551	040-2	NA	A2C31231300	NA	A2C31229200	8	3011	050		1402	"PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1"	NA	ROH	NA	502.16	4956220419
110638	ZSCR	551	030-1	NA	5WY9011M	NA	A2C31231100	1				1301	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	223.48	4956219249
110639	ZSCR	551	030-1	NA	5WY9011M	NA	A2C31231100	1				1301	TIPM 7Ci MY12 PV MED PROD INT ASSEM v2	NA	HALB	S.Real	223.48	4956219249
