No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	045		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
543254	01/11/2014	ZSCR	551	035-1	0	'045	A2C8275221192	NA	A2C00010739	52	3011	045		1351	"C CER,X7R,10nF,10%,16V,0402,Sn,STANDARD"		ROH	NA	0.52	S2_CMF1_A.ALEX ADMIN	NO	4984116421
543254	01/11/2014	ZSCR	551	035-1	0	'045	A2C8275221193	NA	A2C00011379	11	3011	045		1351	"400W,15.3V,DO214AC,SUP DIODE/TPSMA18A"		ROH	NA	3.63	S2_CMF1_A.ALEX ADMIN	NO	4984116543
543256	01/11/2014	ZSCR	551	035-1	0	'045	A2C9467500093	NA	A2C00004349	8	3011	045		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	0.08	S4_PQ25 LP3_A.ALEX ADMI	NO	4984115856
543258	01/11/2014	ZSCR	551	035-1	0	'045	A2C8480790093	NA	A2C00003817	11	3011	045		1351	"R LIN,33K,5%,TK200,100mW,0603"		ROH	NA	0.11	S4_PQ35 6ta Gen_A.ALEX	NO	4984115713
543258	01/11/2014	ZSCR	551	035-1	0	'045	A2C8480790093	NA	A2C00003837	974	3011	045		1351	"R LIN,22K,5%,TK200,100mW,0603"		ROH	NA	9.74	S4_PQ35 6ta Gen_A.ALEX	NO	4984115769
543725	01/11/2014	ZSCR	551	035-1	0	'045	A2C8298280093	NA	A2C00003812	34	3011	045		1351	"R LIN,6K8,5%,TK200,100mW,0603"		ROH	NA	0.34	S4_PQ35 6ta Gen_A.ALEX	NO	4984115690
543725	01/11/2014	ZSCR	551	035-1	0	'045	A2C8298320093	NA	A2C00003812	37	3011	045		1351	"R LIN,6K8,5%,TK200,100mW,0603"		ROH	NA	0.37	S4_PQ35 6ta Gen_A.ALEX	NO	4984115690
543725	01/11/2014	ZSCR	551	035-1	0	'045	A2C8298260093	NA	A2C00003812	22	3011	045		1351	"R LIN,6K8,5%,TK200,100mW,0603"		ROH	NA	0.22	S4_PQ35 6ta Gen_A.ALEX	NO	4984115690
543725	01/11/2014	ZSCR	551	035-1	0	'045	A2C8298260093	NA	A2C00003817	146	3011	045		1351	"R LIN,33K,5%,TK200,100mW,0603"		ROH	NA	1.46	S4_PQ35 6ta Gen_A.ALEX	NO	4984115713
543725	01/11/2014	ZSCR	551	035-1	0	'045	A2C8298280093	NA	A2C00003820	540	3011	045		1351	"R LIN,68K,5%,TK200,100mW,0603"		ROH	NA	5.4	S4_PQ35 6ta Gen_A.ALEX	NO	4984115740
