No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
93126	MB1A	551	030-1	B30301-00295	NA	NA	A2C53108385MI	2				1095	Manual insertion assy for CCG	NA	HALB	S.Real	923.62	
93131	MB1A	551	030-1	B30301-00295	NA	NA	A2C53108385MI	7				1095	Manual insertion assy for CCG	NA	HALB	S.Real	3232.67	
93143	MB1A	551	034-2	B30301-00295	NA	NA	A2C53108385MI	6				1095	Manual insertion assy for CCG	NA	HALB	S.Real	2770.86	
93417	ZSCR	551	030-1	NA	A2C53405100MI	NA	A2C53405100	5				1301	circuit board assy	NA	HALB	S.Real	2029.65	
98443	ZSCR	551	035-1	0	A2C53298665B	NA	A2C00010465	20	3011	054		1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.2	
98443	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010465	3	3011	054		1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.03	
98453	ZSCR	551	035-1	0	A2C53214405A	NA	A2C00004211	12	3011	054		1351	"681R,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.24	
100444	MB1A	551	030-1	B30301-00295	NA	NA	A2C53295039	18				1095	pcb HONDA ACU16 main	NA	ROH	NA	298.26	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010760	4	3011	054		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00011374	23	3011	054		1351	"8K25,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.23	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019134	15	3011	054		1351	"33uF,20%,16V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	24.75	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00026823	12	3011	054		1351	"F BEAD/BLM18HD,1.8Ohm,1KOhm,50mA,SMD"		ROH	NA	1.8	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00032406	5	3011	054		1351	"ATIC55_S2,D5 3.3V,Multiple Airbag Restra"		ROH	NA	171.95	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00044583	1	3011	054		1351	"100uH,600mA,SMD,COIL/"		ROH	NA	1.41	
100495	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00052767	3	3011	054		1351	"100uH,1A,SMD,COIL/"		ROH	NA	9.69	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00010465	3	3011	054		1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.03	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019134	38	3011	054		1351	"33uF,20%,16V,SMD,TA,ELEC CAP/LOW ESR"		ROH	NA	62.7	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00019591	2	3011	054		1351	"4K12,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.02	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00023092	2	3011	054		1351	"36V,135mOhm,SO8,GENERAL PURPOSE,HIGH SID"		ROH	NA	3.94	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00031355	46	3011	054		1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	4.6	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00032406	2	3011	054		1351	"ATIC55_S2,D5 3.3V,Multiple Airbag Restra"		ROH	NA	68.78	
100501	ZSCR	551	035-1	0	A2C53243156A	NA	A2C00034982	6	3011	054		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	15.24	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002107	7	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.14	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002190	7	3011	054		1351	"2.2nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.14	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002196	6	3011	054		1351	"4.7nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.12	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004318	183	3011	054		1351	"R LIN,1K,1%,TK100,100mW,0603"		ROH	NA	1.83	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004368	99	3011	054		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.99	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004368	17	3011	054		1351	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.17	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004468	28	3011	054		1351	"2K4,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.28	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004555	34	3011	054		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.34	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004567	166	3011	054		1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.66	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004567	14	3011	054		1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.14	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00006792	130	3011	054		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	10.4	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00010818	400	3011	054		1351	"20R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	4	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00010818	820	3011	054		1351	"20R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	8.2	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011076	105	3011	054		1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	2.1	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011076	203	3011	054		1351	"43K,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	4.06	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011772	18	3011	054		1351	"432K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.9	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00017677	146	3011	054		1351	"470R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	1.46	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00022328	5	3011	054		1351	"1M,1%,TK100,63mW,0603,LIN RES/MCR"		ROH	NA	0.1	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00032411	127	3011	054		1351	"100nF,10%,100V,X7R,1206,Sn,CER CAP/++ op"		ROH	NA	31.75	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00033344	32	3011	054		1351	"4.7uF,10%,25V,X7R,1206,CER CAP/"		ROH	NA	9.92	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00045608	38	3011	054		1351	"220uF,20%,35V,SMD,AL,ELEC CAP/"		ROH	NA	38	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00054916	7	3011	054		1351	"UPD78F0889GB(A2)-GAH,A1,LQFP64 (10x10),F"		ROH	NA	120.54	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00058606	3	3011	054		1351	"IC MEM/M95320-WMN3TP/PC,A1,32KBit,EEPROM"		ROH	NA	7.29	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00003974	2	3011	054		1351	"20R,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.02	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00004288	17	3011	054		1351	"4K99,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.34	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00004391	4	3011	054		1351	"47R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.08	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00007895	11	3011	054		1351	"470pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.22	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00008183	3	3011	054		1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"		ROH	NA	0.78	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00010444	7	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.07	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00010444	7	3011	054		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.07	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00010918	7	3011	054		1351	"100K,1%,TK100,63mW,0402,LIN RES/ERJ"		ROH	NA	0.07	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00011220	9	3011	054		1351	"33K2,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.09	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00022829	23	3011	054		1351	"56K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.23	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00022829	31	3011	054		1351	"56K,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.31	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00025363	15	3011	054		1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.3	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00030420	13	3011	054		1351	"4,EQ ISO,0804,10K,5%,31mW,NET RES/ARV"		ROH	NA	1.17	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00033270	7	3011	054		1351	"2,PNP,RET,100mA,45V,R<b>=4.7k,R<e-b>=inf"		ROH	NA	1.19	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00037882	49	3011	054		1351	"2K4,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	0.49	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00037882	214	3011	054		1351	"2K4,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	2.14	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00040894	7	3011	054		1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"		ROH	NA	1.12	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00045766	6	3011	054		1351	"75nH,500mA,SMD,COIL/BLM18B"		ROH	NA	0.3	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00045766	28	3011	054		1351	"75nH,500mA,SMD,COIL/BLM18B"		ROH	NA	1.4	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00052689	130	3011	054		1351	"3K24,1%,TK100,63mW,0402,LIN RES/"		ROH	NA	1.3	
100517	ZSCR	551	035-1	0	A2C53399617B	NA	A2C00060691	11	3011	054		1351	"T BIP/BCR35PN or PUMD9,SOT363"		ROH	NA	1.76	4955076748
100518	ZSCR	551	035-1	0	A2C53245132A	NA	A2C00002201	5	3011	054		1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.1	
100518	ZSCR	551	035-1	0	A2C53245132A	NA	A2C00010877	2	3011	054		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.02	
100518	ZSCR	551	035-1	0	A2C53245132A	NA	A2C00031355	2	3011	054		1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.2	
100518	ZSCR	551	035-1	0	A2C53383913A	NA	A2C00042286	14	3011	054		1351	"L COIL/SLF12575,22uH,4A,SMD"		ROH	NA	42.56	
100519	ZSCR	551	035-1	0	A2C53358455A	NA	A2C00042286	3	3011	054		1351	"L COIL/SLF12575,22uH,4A,SMD"		ROH	NA	9.12	
100557	ZSCR	551	035-1	0	A2C53396255T	NA	A2C00037378	1	3011	054		1351	"47uF,10%,6.3V,SMD,TA,ELEC CAP/Tantalum C"		ROH	NA	1.11	
100557	ZSCR	551	035-1	0	A2C53396255T	NA	A2C00037383	20	3011	054		1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	41.4	
100557	ZSCR	551	035-1	0	A2C53396255T	NA	A2C00039384	3	3011	054		1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	4.89	
100557	ZSCR	551	035-1	0	A2C53396255T	NA	A2C00049701	3	3011	054		1351	"TMS470PVF349BPZI,A1,PQFP100,FLASH,0bit,M"		ROH	NA	123.84	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00000508	158	3011	054		1351	"T BIP/BC 857S E6433,SOT363"		ROH	NA	30.02	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00003779	65	3011	054		1351	"100R,5%,TK200,63mW,0603,LIN RES/RC"		ROH	NA	0.65	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00003915	7	3011	054		1351	"1K74,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.63	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00004324	10	3011	054		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.1	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00004338	12	3011	054		1351	"8K25,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.12	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00004555	19	3011	054		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.19	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00007054	13	3011	054		1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.13	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00007895	4	3011	054		1351	"470pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.08	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00018819	134	3011	054		1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	12.06	
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00036217	12	3011	054		1351	"ST10F252 ABG, A1, TQFP100, FLASH, 16bit,"		ROH	NA	477.12	4955076889
100560	ZSCR	551	035-1	0	A2C53241828A	NA	A2C00043841	163	3011	054		1351	"EEPROM,64KBit,8k x 8,SO8,-40C,125C,MEMOR"		ROH	NA	433.58	4955076933
100565	ZSCR	551	035-1	0	A2C53405104	NA	A2C00037383	4	3011	054		1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	8.28	
100567	ZSCR	551	035-1	0	6590119023A	NA	6576372087	6	3011	054		1351	FERRITA		ROH	NA	0.3	
100567	ZSCR	551	035-1	0	6590119023A	NA	6577362015	3	3011	054		1351	"220PF,5%,50V,NPO,0603,NISN,CER"		ROH	NA	0.06	
100567	ZSCR	551	035-1	0	6590119023A	NA	6591312043	2	3011	054		1351	"6.2V,350MW, SOT23, ZENER,STAB"		ROH	NA	0.2	
100567	ZSCR	551	035-1	0	6590119023A	NA	6591602083	3	3011	054		1351	TRANSISTOR NPN PNP BC847PN SOT		ROH	NA	0.57	
100567	ZSCR	551	035-1	0	6590119023A	NA	6592312023	24	3011	054		1351	"100V,2A,SMB, FAST DIODES RECTI"		ROH	NA	12.24	
100567	ZSCR	551	035-1	0	6590119023A	NA	6594312065	2	3011	054		1351	"27V,500MW,ZENER,STAB DIODE, SO"		ROH	NA	0.24	
100567	ZSCR	551	035-1	0	6590119027A	NA	6594362009	3	3011	054		1351	"2.2NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.12	
100567	ZSCR	551	035-1	0	6590119023A	NA	6596602094	18	3011	054		1351	N MOS POWER TRANSISTOR		ROH	NA	24.48	
100567	ZSCR	551	035-1	0	6590119023A	NA	9152155	7	3011	054		1351	"15R,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.07	
100567	ZSCR	551	035-1	0	6590119023A	NA	9152226	13	3011	054		1351	"10K,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.13	
100567	ZSCR	551	035-1	0	6590119023A	NA	9152251	7	3011	054		1351	"100K,5%,TK250,63MW,0603,FIX RE"		ROH	NA	0.07	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165490	4	3011	054		1351	1/16W Thick Film Resistor 1% 845 ohms		ROH	NA	0.04	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165573	3	3011	054		1351	RESISTENCIA 1/16 W 1% 5.62K		ROH	NA	0.06	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165619	5	3011	054		1351	1/16W Thick Film Resistor 1% 15.4K		ROH	NA	0.25	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165624	3	3011	054		1351	1/16W Thick Film Resistor 1% 17.4K		ROH	NA	0.03	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165634	2	3011	054		1351	"22K1,1%,TK100,63MW,0603,FIX RE"		ROH	NA	0.02	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165644	3	3011	054		1351	"28K,1%,TK100,63MW,0603,FIX RES"		ROH	NA	0.03	
100567	ZSCR	551	035-1	0	6590119023A	NA	9165948	16	3011	054		1351	RESISTOR 3.3K 1% 1/16W 0603		ROH	NA	0.32	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00000539	8	3011	054		1351	"2,PNP/NPN,RET,R<b>=10k , R<BE>=10k,100mA"		ROH	NA	1.68	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00002201	2	3011	054		1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.04	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00002247	9	3011	054		1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.54	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00002247	28	3011	054		1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	1.68	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00008337	4	3011	054		1351	"Single Wire CAN Transceiver,OTHER IC/AU5"		ROH	NA	20.76	
100567	ZSCR	551	035-1	0	6590119027A	NA	A2C00010760	4	3011	054		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00011266	30	3011	054		1351	"37K4,1%,TK100,63mW,0603,LIN RES/ERJ"		ROH	NA	0.3	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00016918	2	3011	054		1351	"8,0V,0Ohm,QFP80,GENERAL PURPOSE,BOTH,SMA"		ROH	NA	103.64	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00018819	7	3011	054		1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.63	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00018942	17	3011	054		1351	"1,N_CHAN,MOS,POWER,60V,2.9A,120mOhm,SOT2"		ROH	NA	29.92	
100567	ZSCR	551	035-1	0	6590119027A	NA	A2C00020711	12	3011	054		1351	"SAE/J1850 VPWM Transceiver,OTHER IC/SAE/"		ROH	NA	90.36	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00020895	5	3011	054		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.45	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00021528	4	3011	054		1351	"1,NPN,NORMAL,70mA,50V,SOT323,BIP/PDTC144"		ROH	NA	0.4	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00022343	3	3011	054		1351	"8MHz,0.1%,CSTCE,CER RESONATOR"		ROH	NA	4.65	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00025363	56	3011	054		1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.12	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00027212	3	3011	054		1351	"IC MEM/M95160-MN3TP/S,A1,16KBit,EEPROM,S"		ROH	NA	3.99	
100567	ZSCR	551	035-1	0	6590119023A	NA	A2C00048847	3	3011	054		1351	"L COIL/NLCV32T-series,47uH,180mA,SMD"		ROH	NA	0.75	
102156	MB1A	551	040-1	B30301-00295	NA	NA	A2C53108385MI	1				1095	Manual insertion assy for CCG	NA	HALB	S.Real	461.81	
102159	MB1A	551	040-2	B30301-00295	NA	NA	A2C53108385MI	1				1095	Manual insertion assy for CCG	NA	HALB	S.Real	461.81	
102173	MB1A	551	034-4	B30301-00295	NA	NA	A2C53108385MI	1				1095	Manual insertion assy for CCG	NA	HALB	S.Real	461.81	
102828	ZSCR	551	030-1	NA	A2C53375496MI	NA	A2C53375496A	1				1301	SMD Assy W/S204 WO/PyroPPSg WO/RO WO/PO	NA	HALB	S.Real	262.13	
103309	ZSCR	551	035-1	0	6593777221	NA	6575202011	9.548	3011	054		1351	"DIODES STABILIZED / 18V/5%/0,5"		ROH	NA	1.15	
103309	ZSCR	551	035-1	0	6593777221	NA	6575202013	18.804	3011	054		1351	"75V,150mA,4,FAST,MINIMELF_D,RECT DIODE/L"		ROH	NA	1.69	
103309	ZSCR	551	035-1	0	6593777221	NA	6575202013	1.548	3011	054		1351	"75V,150mA,4,FAST,MINIMELF_D,RECT DIODE/L"		ROH	NA	0.14	
103309	ZSCR	551	035-1	0	6593777221	NA	6588362053	12.244	3011	054		1351	RESONADOR DE CERAMICA 24MHZ		ROH	NA	26.94	
103309	ZSCR	551	035-1	0	6593777221	NA	6592312049	8.26	3011	054		1351	"600V,1.5A,SMB, POWER, DIODES R"		ROH	NA	2.64	
103309	ZSCR	551	035-1	0	6593777221	NA	6592312071	67.488	3011	054		1351	DIODO RECTIFICADOR		ROH	NA	12.15	
103309	ZSCR	551	035-1	0	6593777221	NA	6593312012	2.336	3011	054		1351	DIODO SCHOTTKY		ROH	NA	0.65	
103309	ZSCR	551	035-1	0	6590119027A	NA	6594362009	2.86	3011	054		1351	"2.2NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.11	
103309	ZSCR	551	035-1	0	6593777221	NA	6594362087	5.272	3011	054		1351	CAPACITOR 100P 100V 5% 0805		ROH	NA	0.32	
103309	ZSCR	551	035-1	0	6593777221	NA	6594392037	13.224	3011	054		1351	50V 20% TANTALUM CAPACITOR 1UF		ROH	NA	20.1	
103309	ZSCR	551	035-1	0	6593777221	NA	6594392047	1.288	3011	054		1351	"33UF,20%,16V,SMD,TA,ELEC CAP/L"		ROH	NA	2.19	
103309	ZSCR	551	035-1	0	6593777221	NA	6596362067	3.28	3011	054		1351	CAPACITOR 220PF 100V 10% C605		ROH	NA	0.13	
103309	ZSCR	551	035-1	0	6590119027A	NA	6596602094	4.852	3011	054		1351	N MOS POWER TRANSISTOR		ROH	NA	6.6	
103309	ZSCR	551	035-1	0	6593777221	NA	9151142	2.576	3011	054		1351	RESISTENCIA 1/8 W 5% 4.7		ROH	NA	0.03	
103309	ZSCR	551	035-1	0	6590119027A	NA	9152155	6.716	3011	054		1351	"15R,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.07	
103309	ZSCR	551	035-1	0	6593777221	NA	9152208	39.136	3011	054		1351	1/16W THICK FILM RESISTOR 5% 2		ROH	NA	0.39	
103309	ZSCR	551	035-1	0	6590119027A	NA	9152251	2.348	3011	054		1351	"100K,5%,TK250,63MW,0603,FIX RE"		ROH	NA	0.02	
103309	ZSCR	551	035-1	0	6593777221	NA	9165099	1.548	3011	054		1351	"0R001,63MW,1.5A,0H,0603,JUMPER"		ROH	NA	0.03	
103309	ZSCR	551	035-1	0	6590119027A	NA	9165490	4.724	3011	054		1351	1/16W Thick Film Resistor 1% 845 ohms		ROH	NA	0.05	
103309	ZSCR	551	035-1	0	A2C53096708	NA	9165490	41.612	3011	054		1351	1/16W Thick Film Resistor 1% 845 ohms		ROH	NA	0.42	
103309	ZSCR	551	035-1	0	A2C53096708	NA	9165490	41.612	3011	054		1351	1/16W Thick Film Resistor 1% 845 ohms		ROH	NA	0.42	
103309	ZSCR	551	035-1	0	6593777221	NA	9165518	2.284	3011	054		1351	1/16W THICK FILM RESISTOR 1% 1		ROH	NA	0.05	
103309	ZSCR	551	035-1	0	6590119027A	NA	9165568	19.664	3011	054		1351	"4K99,1%,TK100,63MW,0603,FIX RE"		ROH	NA	0.2	
103309	ZSCR	551	035-1	0	6590119027A	NA	9165568	44.024	3011	054		1351	"4K99,1%,TK100,63MW,0603,FIX RE"		ROH	NA	0.44	
103309	ZSCR	551	035-1	0	A2C53096708	NA	9165568	167.004	3011	054		1351	"4K99,1%,TK100,63MW,0603,FIX RE"		ROH	NA	1.67	
103309	ZSCR	551	035-1	0	A2C53096708	NA	9165568	167.004	3011	054		1351	"4K99,1%,TK100,63MW,0603,FIX RE"		ROH	NA	1.67	
