No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	045		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
615209	30/04/2015	ZSCR	551	035-1	NA	'045	A2C32707401	NA	A2C00045608	27	3011	045		1351	"220uF,20%,35V,SMD,AL,ELEC CAP/"	NA	ROH	NA	22.95	S4_PQ25 LP3_.	NO	4989944154
615209	30/04/2015	ZSCR	551	035-1	NA	'045	A2C32707401	NA	A2C00048064	23	3011	045		1351	"TLE8264E,SBC,CAN/3LIN,DSO36-EP,BUS DRIVE"	NA	ROH	NA	330.28	S4_PQ25 LP3_.	NO	4989944228
615209	30/04/2015	ZSCR	551	035-1	NA	'045	A2C32707401	NA	A2C53375402	6	3011	045		1351	receiver DIVZZDIV RXI-35-3	NA	ROH	NA	130.8	S4_PQ25 LP3_.	NO	4989943408
615413	30/04/2015	ZSCR	551	040-3	NA	'045	A2C82985400	NA	A2C53340509	5	3011	045		1403	"housing UPP 170,0x 180,0"	NA	ROH	NA	44.15	S4_PQ35 6ta Gen_. (APR	NO	4989941536
615647	01/05/2015	ZSCR	551	035-1	NA	'045	A2C53438620	NA	A2C00032330	8	3011	045		1351	"ATIC83, TRANSM,CAN,QSOP44,BUS DRIVER IC"	NA	ROH	NA	233.52	S2_CMF1_. (APROBACION	NO	4989943155
615669	01/05/2015	ZSCR	551	035-1	0	'045	A2C3085270493	NA	A2C00004446	17	3011	045		1351	"R LIN,15K,1%,TK100,100mW,0603"		ROH	NA	0.17	S6_WEBASTO_A.ALEX ADMIN	NO	4989940078
615669	01/05/2015	ZSCR	551	035-1	0	'045	A2C8754070193	NA	A2C00023012	65	3011	045		1351	"F BEAD/2744051447,200Ohm,12A,SMD / ONLY"		ROH	NA	143	S6_WEBASTO_A.ALEX ADMIN	NO	4989940932
615669	01/05/2015	ZSCR	551	035-1	0	'045	A2C3085270493	NA	A2C00023012	91	3011	045		1351	"F BEAD/2744051447,200Ohm,12A,SMD / ONLY"		ROH	NA	200.2	S6_WEBASTO_A.ALEX ADMIN	NO	4989940932
615669	01/05/2015	ZSCR	551	035-1	0	'045	A2C3085270493	NA	A2C00032419	66	3011	045		1351	"100nF,10%,50V,X7R,0805,TINNED,CER CAP/ +"		ROH	NA	3.3	S6_WEBASTO_A.ALEX ADMIN	NO	4989943559
615670	01/05/2015	ZSCR	551	035-1	0	'045	A2C3085270492	NA	A2C00004465	11	3011	045		1351	"R LIN,47K,1%,TK100,100mW,0603"		ROH	NA	0.11	S6_WEBASTO_A.ALEX ADMIN	NO	4989940105
