No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
337552	16/08/2013	ZSCR	551	030-1	NA	'045	A2C9050880093	NA	A2C9050880093	2	3011	045		1301	pcb assy BCU P42J/K Top	NA	HALB	S.Real	493.2	S2_BCM SQUARE D_RODRIGO	NO	4969906101
337559	16/08/2013	ZSCR	551	040-3	NA	'045	A2C53333370	NA	A2C53333370	10	3011	045		1403	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	602.2	S1_PEPS_JAVIER BECERRA	NO	4969903638
337603	16/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53333370	5	3011	045		1402	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	301.1	S1_PEPS_JAVIER BECERRA	NO	4969904364
337603	16/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53429315	7	3011	045		1402	housing cover assy FOG FORD P	NA	ROH	NA	28.98	S1_PEPS_JAVIER BECERRA	NO	4969903991
337603	16/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C80613000	1	3011	045		1402	Key pad 5 buttons	NA	ROH	NA	7.4	S1_PEPS_JAVIER BECERRA	NO	4969903991
337603	16/08/2013	ZSCR	551	040-2	NA	'045	5WY8774	NA	A2C80614100	1	3011	045		1402	Keypad 4B	NA	ROH	NA	6.99	S1_PEPS_JAVIER BECERRA	NO	4969903842
337748	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C31197800	4	3011	045		1402	key	NA	ROH	NA	1.96	S1_PEPS_JAVIER BECERRA	NO	4969903991
337748	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1402	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969904364
337748	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53429315	1	3011	045		1402	housing cover assy FOG FORD P	NA	ROH	NA	4.14	S1_PEPS_JAVIER BECERRA	NO	4969903991
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C31197800	4	3011	045		1403	key	NA	ROH	NA	1.96	S1_PEPS_JAVIER BECERRA	NO	4969903341
337752	17/08/2013	ZSCR	551	040-3	NA	'045	A2C32171100	NA	A2C32171100	7	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	450.1	S1_PEPS_JAVIER BECERRA	NO	4969903790
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C53105128	4	3011	045		1403	Contact Spring positive	NA	ROH	NA	1.2	S1_PEPS_JAVIER BECERRA	NO	4969903341
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C53333370	3	3011	045		1403	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	180.66	S1_PEPS_JAVIER BECERRA	NO	4969903638
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C53333378	53	3011	045		1403	FORD LOGO	NA	ROH	NA	252.28	S1_PEPS_JAVIER BECERRA	NO	4969903341
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8771	NA	A2C53333379	4	3011	045		1403	LINCOLN LOGO	NA	ROH	NA	21	S1_PEPS_JAVIER BECERRA	NO	4969903315
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C53429315	4	3011	045		1403	housing cover assy FOG FORD P	NA	ROH	NA	16.56	S1_PEPS_JAVIER BECERRA	NO	4969903341
337752	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8770	NA	A2C80613000	1	3011	045		1403	Key pad 5 buttons	NA	ROH	NA	7.4	S1_PEPS_JAVIER BECERRA	NO	4969903341
337754	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770C	NA	A2C53434669	2	3011	045		1402	housing assy FOG FORD P	NA	ROH	NA	9.16	S1_PEPS_JAVIER BECERRA	NO	4969903941
337755	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8772	NA	A2C53357771	1	3011	045		1301	circuit board assy FOG FORD P	NA	HALB	S.Real	63.28	S1_PEPS_JAVIER BECERRA	NO	4969906058
337758	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969906049
337760	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969906049
337762	17/08/2013	ZSCR	551	040-2	NA	'045	A2C32171100	NA	A2C32171100	1	3011	045		1402	pcb assy	NA	HALB	S.Real/AutoBF	64.3	S1_PEPS_JAVIER BECERRA	NO	4969904530
337763	17/08/2013	ZSCR	551	030-1	NA	'045	A2C32171100	NA	A2C32171100	1	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	64.3	S1_PEPS_JAVIER BECERRA	NO	4969906142
337764	17/08/2013	ZSCR	551	030-1	NA	'045	A2C32171100	NA	A2C32171100	1	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	64.3	S1_PEPS_JAVIER BECERRA	NO	4969906142
337766	17/08/2013	ZSCR	551	030-1	NA	'045	A2C32171100	NA	A2C32171100	5	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	321.5	S1_PEPS_JAVIER BECERRA	NO	4969906142
337776	17/08/2013	ZSCR	551	034-2	NA	'045	5WY8770	NA	A2C53333370	24	3011	045		1342	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	1445.28	S1_PEPS_JAVIER BECERRA	NO	4969905377
337779	17/08/2013	ZSCR	551	034-2	NA	'045	5WY8770	NA	A2C53333349	20	3011	045		1342	pcb panel 1-up	NA	ROH	NA	114.2	S1_PEPS_JAVIER BECERRA	NO	4969905296
337782	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770	NA	A2C53333370	18	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	1083.96	S1_PEPS_JAVIER BECERRA	NO	4969906049
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144020	NA	A2C00004906	1	3011	045		1401	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	1.37	S2_NISSAN KEY FOB SQUAR	NO	4969904904
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144020	NA	A2C30115900	3	3011	045		1401	housing bottom	NA	ROH	NA	26.31	S2_NISSAN KEY FOB SQUAR	NO	4969904904
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144020	NA	A2C53394918	6	3011	045		1401	certification label	NA	ROH	NA	25.38	S2_NISSAN KEY FOB SQUAR	NO	4969904904
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144018	NA	A2C53408731	4	3011	045		1401	circuit board assy TPM	NA	HALB	S.Real/AutoBF	194.12	S2_NISSAN KEY FOB SQUAR	NO	4969905099
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144020	NA	A2C53430067	2	3011	045		1401	housing assy ISU RES/L/UL	NA	ROH	NA	26.86	S2_NISSAN KEY FOB SQUAR	NO	4969904904
337795	17/08/2013	ZSCR	551	040-1	NA	'045	S180144003	NA	A2C53430190	2	3011	045		1401	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	95.38	S2_NISSAN KEY FOB SQUAR	NO	4969905111
337797	17/08/2013	ZSCR	551	030-1	NA	'045	S180144004	NA	A2C53430190	1	3011	045		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	47.69	S2_NISSAN KEY FOB SQUAR	NO	4969906359
337799	17/08/2013	ZSCR	551	030-1	NA	'045	S180144003	NA	A2C53430190	2	3011	045		1301	circuit board assy TLS_SQUARE_D_	NA	HALB	S.Real/AutoBF	95.38	S2_NISSAN KEY FOB SQUAR	NO	4969906359
337815	17/08/2013	ZSCR	551	030-1	NA	'045	A2C87582100	NA	A2C87582100	1	3011	045		1301	pcb assy SCU	NA	HALB	S.Real/AutoBF	258.59	S2_BCM SQUARE D_RODRIGO	NO	4969906430
337817	17/08/2013	ZSCR	551	030-1	NA	'045	A2C8758210093	NA	A2C8758210093	1	3011	045		1301	pcb assy SCU Top	NA	HALB	S.Real	211.16	S2_BCM SQUARE D_RODRIGO	NO	4969906086
337820	17/08/2013	ZSCR	551	030-1	NA	'045	A2C90508400	NA	A2C90508400	1	3011	045		1301	pcb assy BCU P42J/K	NA	HALB	S.Real/AutoBF	294.56	S2_BCM SQUARE D_RODRIGO	NO	4969906533
337881	17/08/2013	ZSCR	551	034-2	NA	'045	S180144008	NA	A2C00004906	17	3011	045		1342	"EM OTH BATTERY/CR2032,220mAh,3V"	NA	ROH	NA	23.29	S2_NISSAN KEY FOB SQUAR	NO	4969905331
337881	17/08/2013	ZSCR	551	034-2	NA	'045	S180144008	NA	A2C30115900	7	3011	045		1342	housing bottom	NA	ROH	NA	61.39	S2_NISSAN KEY FOB SQUAR	NO	4969905331
337881	17/08/2013	ZSCR	551	034-2	NA	'045	S180144008	NA	A2C53394918	1	3011	045		1342	certification label	NA	ROH	NA	4.23	S2_NISSAN KEY FOB SQUAR	NO	4969905331
337881	17/08/2013	ZSCR	551	034-2	NA	'045	S180144008	NA	A2C53430065	7	3011	045		1342	housing assy ISU RES/L/UL	NA	ROH	NA	116.13	S2_NISSAN KEY FOB SQUAR	NO	4969905331
337898	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8042	NA	A2C53211665	12	3011	045		1402	antenna FOG FORD M	NA	ROH	NA	38.52	S1_PEPS_JAVIER BECERRA	NO	4969904074
337901	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969906049
337903	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969906049
337905	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770C	NA	A2C53333370	2	3011	045		1301	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	120.44	S1_PEPS_JAVIER BECERRA	NO	4969906049
337907	17/08/2013	ZSCR	551	030-1	NA	'045	A2C32171100	NA	A2C32171100	1	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	64.3	S1_PEPS_JAVIER BECERRA	NO	4969906142
337909	17/08/2013	ZSCR	551	030-1	NA	'045	A2C32171100	NA	A2C32171100	1	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	64.3	S1_PEPS_JAVIER BECERRA	NO	4969906142
337919	17/08/2013	ZSCR	551	030-1	NA	'045	A2C30852700T	NA	A2C30852700T	7	3011	045		1301	pcb assy TOP	NA	HALB	S.Real	865.27	S6_WEBASTO_MIGUEL ZAVAL	NO	4969905986
337927	17/08/2013	ZSCR	551	040-4	NA	'045	5WK50463	NA	A2C53361994	1	3011	045		1404	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	295.58	S4_PQ25_MIGUEL ZAVALA-M	NO	4969903144
337933	17/08/2013	ZSCR	551	030-1	NA	'045	5WK50463	NA	A2C53361994	2	3011	045		1301	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	591.16	S4_PQ25_MIGUEL ZAVALA-M	NO	4969906064
337936	17/08/2013	ZSCR	551	030-1	NA	'045	5WK50463	NA	A2C53361994	1	3011	045		1301	"pcb assy VW POLO, VECU"	NA	HALB	S.Real	295.58	S4_PQ25_MIGUEL ZAVALA-M	NO	4969906064
337984	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8606	NA	40340074	3	3011	045		1301	Subassy SMD ECU PEPS MY11	NA	HALB	S.Real	342.54	S1_PEPS_JAVIER BECERRA	NO	4969906746
337995	17/08/2013	ZSCR	551	040-2	NA	'045	A2C90508400	NA	A2C90508400	6	3011	045		1402	pcb assy BCU P42J/K	NA	HALB	S.Real/AutoBF	1767.36	S2_BCM SQUARE D_RODRIGO	NO	4969904620
337996	17/08/2013	ZSCR	551	040-2	NA	'045	A2C9050840093	NA	A2C9050840093	1	3011	045		1402	pcb assy BCU P42J/K Top	NA	HALB	S.Real	243.01	S2_BCM SQUARE D_RODRIGO	NO	4969904444
337997	17/08/2013	ZSCR	551	030-1	NA	'045	A2C9050880093	NA	A2C9050880093	1	3011	045		1301	pcb assy BCU P42J/K Top	NA	HALB	S.Real	246.6	S2_BCM SQUARE D_RODRIGO	NO	4969906101
337998	17/08/2013	ZSCR	551	030-1	NA	'045	A2C8758210093	NA	A2C8758210093	1	3011	045		1301	pcb assy SCU Top	NA	HALB	S.Real	211.16	S2_BCM SQUARE D_RODRIGO	NO	4969906086
337999	17/08/2013	ZSCR	551	030-1	NA	'045	A2C9050840093	NA	A2C9050840093	1	3011	045		1301	pcb assy BCU P42J/K Top	NA	HALB	S.Real	243.01	S2_BCM SQUARE D_RODRIGO	NO	4969906096
338009	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8606	NA	40340074	5	3011	045		1301	Subassy SMD ECU PEPS MY11	NA	HALB	S.Real	570.9	S1_PEPS_JAVIER BECERRA	NO	4969906746
338011	17/08/2013	ZSCR	551	040-3	NA	'045	5WY8606	NA	A2C53353727	1	3011	045		1403	Wave sub assy FORD PEPS MY 2011	NA	HALB	S.Real/AutoBF	174.09	S1_PEPS_JAVIER BECERRA	NO	4969903750
338013	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8606	NA	A2C53353727	1	3011	045		1402	Wave sub assy FORD PEPS MY 2011	NA	HALB	S.Real/AutoBF	174.09	S1_PEPS_JAVIER BECERRA	NO	4969904568
338032	17/08/2013	ZSCR	551	040-1	NA	'045	S180039001	NA	A2C53212570	11	3011	045		1401	circuit board assy RF Tuner EUR	NA	HALB	S.Real	363.11	S2_RF TUNER_ANTONIO ALA	NO	4969904938
338034	17/08/2013	ZSCR	551	040-2	NA	'045	S180039011	NA	A2C53212575	1	3011	045		1402	Subassy ICT TLS_RECEIV 433 MHz	NA	HALB	S.Real/AutoBF	42.17	S2_RF TUNER_ANTONIO ALA	NO	4969904560
338035	17/08/2013	ZSCR	551	040-1	NA	'045	S180039018	NA	A2C53212575	1	3011	045		1401	Subassy ICT TLS_RECEIV 433 MHz	NA	HALB	S.Real/AutoBF	42.17	S2_RF TUNER_ANTONIO ALA	NO	4969905049
338036	17/08/2013	ZSCR	551	030-1	NA	'045	S180039013	NA	A2C53294661	2	3011	045		1301	circuit board assy TLS_RF_TUN	NA	HALB	S.Real	71.94	S2_RF TUNER_ANTONIO ALA	NO	4969906036
338037	17/08/2013	ZSCR	551	030-1	NA	'045	S180039018	NA	A2C53212575	8	3011	045		1301	Subassy ICT TLS_RECEIV 433 MHz	NA	HALB	S.Real/AutoBF	337.36	S2_RF TUNER_ANTONIO ALA	NO	4969906285
338038	17/08/2013	ZSCR	551	030-1	NA	'045	S180039018	NA	A2C53212570	3	3011	045		1301	circuit board assy RF Tuner EUR	NA	HALB	S.Real	99.03	S2_RF TUNER_ANTONIO ALA	NO	4969906029
338053	17/08/2013	ZSCR	551	040-2	NA	'045	A2C34172200	NA	A2C34172200	1	3011	045		1402	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	57.34	S6_KWANG JIN_JAVIER BEC	NO	4969904546
338057	17/08/2013	ZSCR	551	030-1	NA	'045	A2C3328850092	NA	A2C3328850092	12	3011	045		1301	pcb assy BOTTOM	NA	HALB	S.Real/AutoBF	146.04	S6_ESCL_MIGUEL ZAVALA-M	NO	4969906273
338058	17/08/2013	ZSCR	551	034-2	NA	'045	A2C33288500	NA	A2C33288500	4	3011	045		1342	pcb assy	NA	HALB	S.Real/AutoBF	236.16	S6_ESCL_MIGUEL ZAVALA-M	NO	4969905418
338060	17/08/2013	ZSCR	551	030-1	NA	'045	5WY8770C	NA	A2C53333349	40	3011	045		1301	pcb panel 1-up	NA	ROH	NA	228.4	S1_PEPS_JAVIER BECERRA	NO	4969905661
338062	17/08/2013	ZSCR	551	040-2	NA	'045	A2C83410700	NA	A2C83410700	2	3011	045		1402	GM GLOBAL A BCM HIGH TOP THD ASM	NA	HALB	S.Real/AutoBF	955.56	S1_GLOBAL A_LUIS LIZARR	NO	4969904581
338064	17/08/2013	ZSCR	551	040-3	NA	'045	A2C83410700	NA	A2C83410700	2	3011	045		1403	GM GLOBAL A BCM HIGH TOP THD ASM	NA	HALB	S.Real/AutoBF	955.56	S1_GLOBAL A_LUIS LIZARR	NO	4969903541
338066	17/08/2013	ZSCR	551	040-3	NA	'045	A2C83504500	NA	A2C83504500	1	3011	045		1403	GM GLOBAL A BCM MID TOP THD ASM	NA	HALB	S.Real/AutoBF	442.46	S1_GLOBAL A_LUIS LIZARR	NO	4969903479
338068	17/08/2013	ZSCR	551	040-1	NA	'045	A2C90508400	NA	A2C90508400	1	3011	045		1401	pcb assy BCU P42J/K	NA	HALB	S.Real/AutoBF	294.56	S2_BCM SQUARE D_RODRIGO	NO	4969905120
338101	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C31197800	6	3011	045		1402	key	NA	ROH	NA	2.94	S1_PEPS_JAVIER BECERRA	NO	4969903991
338101	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53333370	1	3011	045		1402	SMD SUB ASSY FORD PK 315 Mhz NA	NA	HALB	S.Real	60.22	S1_PEPS_JAVIER BECERRA	NO	4969904364
338101	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53333378	34	3011	045		1402	FORD LOGO	NA	ROH	NA	161.84	S1_PEPS_JAVIER BECERRA	NO	4969903991
338101	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8771	NA	A2C53333379	1	3011	045		1402	LINCOLN LOGO	NA	ROH	NA	5.25	S1_PEPS_JAVIER BECERRA	NO	4969903896
338101	17/08/2013	ZSCR	551	040-2	NA	'045	5WY8770	NA	A2C53429315	6	3011	045		1402	housing cover assy FOG FORD P	NA	ROH	NA	24.84	S1_PEPS_JAVIER BECERRA	NO	4969903991
338104	17/08/2013	ZSCR	551	040-2	NA	'045	A2C90508400	NA	A2C90508400	8	3011	045		1402	pcb assy BCU P42J/K	NA	HALB	S.Real/AutoBF	2356.48	S2_BCM SQUARE D_RODRIGO	NO	4969904620
338380	18/08/2013	ZSCR	551	040-2	NA	'045	A2C80107300	NA	A2C80107300	11	3011	045		1402	pcb assy	NA	HALB	S.Real	1771.66	S6_WEBASTO_MIGUEL ZAVAL	NO	4969904427
