No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
315424	6/20/2013	ZSCR	551	030-1	NA	'015	A2C81582700	NA	A2C81582700	1				1301	circuit board assy TPM	NA	HALB	S.Real/AutoBF	28.58	S1_TG1C NISSAN_JAIME JI	NO	4968414643
315438	6/20/2013	ZSCR	551	040-2	NA	'015	A2C83143000	NA	A2C53278177	122	3011	015	 	1402	"sealing ring 2x 2,85 40"	NA	ROH	NA	10.98	S1_TG1C UNIVERSAL_JAIME	NO	4968416649
315442	6/20/2013	ZSCR	551	034-2	NA	'015	S180052036	NA	A2C00051931	25	3011	015	 	1342	"EM OTH BATTERY/CR2450S,500mAh,3V"	NA	ROH	NA	248.75	S1_TG1C NISSAN_JAIME JI	NO	4968416604
315493	6/20/2013	MB1A	551	022-2	B30301-01495	'015	NA	NA	A2C53311707	1000				1095	housing	NA	ROH	NA	2430	S5_TG1C HONDA_MIGUEL QU	NO	4968414202
315759	6/20/2013	ZSCR	551	040-5	NA	'015	A2C32163600	NA	A2C53311707	189	3011	015	 	1405	housing	NA	ROH	NA	459.27	S1_TG1C NISSAN_JAIME JI	NO	4968416812
315765	6/20/2013	ZSCR	551	040-5	NA	'015	A2C31556400	NA	A2C00051931	188	3011	015	 	1405	"EM OTH BATTERY/CR2450S,500mAh,3V"	NA	ROH	NA	1870.6	S1_TG1C NISSAN_JAIME JI	NO	4968416841
315769	6/20/2013	ZSCR	551	040-5	NA	'015	S180052048	NA	A2C53352996	189	3011	015	 	1405	"sealing ring 9,5x 4,4 BK"	NA	ROH	NA	430.92	S1_TG1C NISSAN_JAIME JI	NO	4968416982
315964	6/21/2013	ZSCR	551	040-2	NA	'015	5WY8547	NA	A2C53278177	125	3011	015	 	1402	"sealing ring 2x 2,85 40"	NA	ROH	NA	11.25	S1_TG1C DCX_JAIME JIMEN	NO	4968416649
316116	6/21/2013	ZSCR	551	022-2	NA	'050	A2C53410546	NA	A2C53427412	8	3011	015	 	1222	pcb panel family	NA	ROH	NA	71.36	S1_DCU_ADRIAN CEBALLOS	NO	4968415926
316144	6/21/2013	ZSCR	551	040-4	NA	'015	5WY8832	NA	A2C53304050	6	3011	015	 	1404	housing bottom	NA	ROH	NA	15.84	S1_DCU_ADRIAN CEBALLOS	NO	4968416682
316144	6/21/2013	ZSCR	551	040-4	NA	'015	5WY8834	NA	A2C53304051	95	3011	015	 	1404	housing	NA	ROH	NA	277.4	S1_DCU_ADRIAN CEBALLOS	NO	4968416692
316144	6/21/2013	ZSCR	551	040-4	NA	'015	5WY8834	NA	A2C53304051	74	3011	015	 	1404	housing	NA	ROH	NA	216.08	S1_DCU_ADRIAN CEBALLOS	NO	4968416692
316144	6/21/2013	ZSCR	551	040-4	NA	'015	5WY8832	NA	A2C53304052	15	3011	015	 	1404	housing	NA	ROH	NA	43.8	S1_DCU_ADRIAN CEBALLOS	NO	4968416682
316144	6/21/2013	ZSCR	551	040-4	NA	'015	5WY8836	NA	A2C53323521	1	3011	015	 	1404	housing bottom	NA	ROH	NA	2.59	S1_DCU_ADRIAN CEBALLOS	NO	4968416735
316173	6/21/2013	ZSCR	551	050-1	NA	'015	S180052033	NA	A2C53407338	5				1501	Control device TG1C NISSAN 315 ASK	NA	HALB	S.Real/AutoBF	271.05	S1_TG1C NISSAN_JAIME JI	NO	4968415282
316174	6/21/2013	ZSCR	551	040-1	NA	'015	A2C83143000	NA	A2C84455600	13				1401	parts kit assy TPM	NA	HALB	S.Real/AutoBF	659.49	S1_TG1C UNIVERSAL_JAIME	NO	4968414927
316175	6/21/2013	ZSCR	551	034-2	NA	'015	A2C83143000	NA	A2C83144200	1				1342	circuit board assy TPM	NA	HALB	S.Real/AutoBF	35.44	S1_TG1C UNIVERSAL_JAIME	NO	4968414775
316176	6/21/2013	ZSCR	551	050-1	NA	'015	A2C83144100	NA	A2C84455800	5				1501	parts kit assy TPM	NA	HALB	S.Real/AutoBF	253.85	S1_TG1C UNIVERSAL_JAIME	NO	4968415311
316177	6/21/2013	ZSCR	551	040-1	NA	'015	S180052041	NA	A2C53429204	5				1401	wheel unit TPM 315 MHz	NA	HALB	S.Real/AutoBF	264.8	S5_TIS1C127 HMC_ADRIANA	NO	4968414902
316178	6/21/2013	ZSCR	551	050-1	NA	'015	A2C53386128	NA	A2C53345109	6				1501	wheel unit TPM 315 MHz TMPS	NA	HALB	S.Real/AutoBF	323.22	S5_TG1C HONDA_MIGUEL QU	NO	4968415246
316179	6/21/2013	ZSCR	551	050-1	NA	'015	S180052035	NA	A2C53397674	1				1501	Parts kit assy TG1C Nissan 315 FSK	NA	HALB	S.Real/AutoBF	54	S1_TG1C NISSAN_JAIME JI	NO	4968415267
316180	6/21/2013	ZSCR	551	040-1	NA	'015	A2C80948200	NA	A2C30188101	2				1401	wheel unit TPM HL	NA	HALB	S.Real/AutoBF	107.8	S5_HONDA HL LL SP37_MIG	NO	4968414835
