No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53338187	5	3011	073		1301	"spacer bushing 4,50x10,00x10,00mm"	NA	ROH	NA	4.7	4954942955
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331127	1	3011	073		1301	multipoint connector 86P H 2SYS BK	NA	ROH	NA	55.81	4954942955
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331069	1	3011	073		1301	electronic assy DIV ZZDIV	NA	ROH	NA	64.47	4954942955
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351437	1	3011	073		1301	circuit board assy V05	NA	HALB	S.Real	278.89	4954942058
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323962	2	3011	073		1301	pin connector 30P 3R	NA	ROH	NA	15.3	4954942955
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323960	2	3011	073		1301	pin connector 29P 3R	NA	ROH	NA	17.64	4954942955
92457	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351431	1	3011	073		1301	circuit board assy DIV ZZDIV	NA	HALB	S.Real	389.05	4954942048
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331069	1	3011	073		1301	electronic assy DIV ZZDIV	NA	ROH	NA	64.47	4954942955
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351431	1	3011	073		1301	circuit board assy DIV ZZDIV	NA	HALB	S.Real	389.05	4954942048
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351437	1	3011	073		1301	circuit board assy V05	NA	HALB	S.Real	278.89	4954942058
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331127	1	3011	073		1301	multipoint connector 86P H 2SYS BK	NA	ROH	NA	55.81	4954942955
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323962	2	3011	073		1301	pin connector 30P 3R	NA	ROH	NA	15.3	4954942955
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323960	2	3011	073		1301	pin connector 29P 3R	NA	ROH	NA	17.64	4954942955
92463	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53338187	5	3011	073		1301	"spacer bushing 4,50x10,00x10,00mm"	NA	ROH	NA	4.7	4954942955
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53338187	15	3011	073		1301	"spacer bushing 4,50x10,00x10,00mm"	NA	ROH	NA	14.1	4954942955
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323960	6	3011	073		1301	pin connector 29P 3R	NA	ROH	NA	52.92	4954942955
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53323962	6	3011	073		1301	pin connector 30P 3R	NA	ROH	NA	45.9	4954942955
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331127	3	3011	073		1301	multipoint connector 86P H 2SYS BK	NA	ROH	NA	167.43	4954942955
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351437	3	3011	073		1301	circuit board assy V05	NA	HALB	S.Real	836.67	4954942058
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53351431	3	3011	073		1301	circuit board assy DIV ZZDIV	NA	HALB	S.Real	1167.15	4954942048
92467	ZSCR	551	030-1	NA	A2C53351437E	NA	A2C53331069	3	3011	073		1301	electronic assy DIV ZZDIV	NA	ROH	NA	193.41	4954942955
92750	ZSCR	551	050-1	NA	5WY8768	NA	A2C53375189	2	3011	073		1501	ECU EMS2205	NA	HALB	S.Real/AutoBF	1046.2	4954941863
92752	ZSCR	551	050-1	NA	5WY8769	NA	A2C53395661	2	3011	073		1501	ECU EMS2205	NA	HALB	S.Real/AutoBF	1044.74	4954941889
93128	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	2	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	1046.2	4954941474
93132	ZSCR	551	050-1	NA	5WY8768	NA	A2C53375189	1	3011	073		1501	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941863
93207	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	2	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	1046.2	4954941474
93647	ZSCR	551	042-4	NA	5WY8768	NA	A2C53375189	1	3011	073		1424	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941725
93681	ZSCR	551	034-2	NA	A2C53354071	NA	A2C53354071-A	3	3011	073		1342	Opel TOP SIDE	NA	HALB	S.Real	184.98	4954942107
93794	ZSCR	551	040-1	NA	5WY8903	NA	A2C31623500	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4954941578
94008	ZSCR	551	034-2	NA	A2C31623800	NA	A2C31624400	1	3011	073		1342	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	883.54	4954941411
94008	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53255998	1	3011	073		1342	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	56.1	4954942875
94008	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53365377	1800	3011	073		1342	Dow Corning 7091 Black 250 Kg	NA	ROH	NA	324	4954942875
94008	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53299661	1	3011	073		1342	Plastic housing bottom Ford v8/v10	NA	ROH	NA	18.18	4954942875
94239	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941601
94241	ZSCR	551	034-4	NA	5WY8906	NA	A2C31623800	1	3011	073		1344	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941567
94484	ZSCR	551	030-1	NA	A2C53344555	NA	A2C53344555T	1	3011	073		1301	circuit board assy SID904 FOR MY10 V	NA	HALB	S.Real	181.44	4954942044
94695	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941395
95157	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53365602	30.8	3011	073		1342	Dow Corning 7091 Black 25.5 Kg	NA	ROH	NA	5.85	4954942900
95157	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53217005	153.6	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	72.19	4954943966
95157	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53331510	2	3011	073		1342	"housing bottom 204,0x 267,6"	NA	ROH	NA	160.68	4954942900
95437	ZSCR	551	030-1	NA	6521017614A	NA	6521017614A	1	3011	073		1301	TARJETA DE CIR ENS SMD CEC1.1	NA	HALB	S.Real	86.82	4954942019
95552	ZSCR	551	040-2	NA	A2C53351437P	NA	A2C53323962	2	3011	073		1402	pin connector 30P 3R	NA	ROH	NA	15.3	4954942973
95801	ZSCR	551	034-2	NA	5WY8740	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
95899	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53149356	8	3011	073		1342	"pan head screw SF-M3 x 13,00 1254"	NA	ROH	NA	1.6	4954943017
95899	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53285205	2	3011	073		1342	housing GY	NA	ROH	NA	78.46	4954943017
95899	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53365602	21.1	3011	073		1342	Dow Corning 7091 Black 25.5 Kg	NA	ROH	NA	4.01	4954943017
95899	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53217005	26.94	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	12.66	4954943966
95899	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53186083	2	3011	073		1342	multipoint connector 128P H 3SYS N2GY	NA	ROH	NA	134.66	4954943017
96251	ZSCR	551	034-2	NA	6521037631A	NA	6521037631A	2	3011	073		1342	Subens SMD MB IDM2 PV3.0	NA	HALB	S.Real	721.02	4954942075
96314	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941395
96374	ZSCR	551	034-2	NA	5WY8688	NA	A2C53377094	2	3011	073		1342	ECU M3C	NA	HALB	S.Real/AutoBF	474.36	4954941488
96376	ZSCR	551	034-2	NA	5WY8740	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96391	ZSCR	551	042-4	NA	5WY8905	NA	A2C31623700	1	3011	073		1424	engine control el	NA	HALB	S.Real/AutoBF	1101.09	4954941732
96392	ZSCR	551	030-1	NA	5WY8903	NA	A2C31623500	1	3011	073		1301	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4954941329
96393	ZSCR	551	030-1	NA	5WY8906	NA	A2C31623800	2	3011	073		1301	engine control el	NA	HALB	S.Real/AutoBF	2120.78	4954941345
96410	ZSCR	551	034-2	NA	5WY8740	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96446	ZSCR	551	034-2	NA	5WY8689	NA	A2C53181608	4	3011	073		1342	housing GY	NA	ROH	NA	109.64	4954942816
96454	ZSCR	551	050-1	NA	A2C31623800	NA	A2C31624400	1	3011	073		1501	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real/AutoBF	883.54	4954941794
96808	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	3	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	782.55	4954941521
96809	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96829	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96832	ZSCR	551	034-3	NA	5WY8906	NA	A2C31623800	1	3011	073		1343	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941549
96923	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	1	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941474
96927	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	3	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	1569.3	4954941474
96928	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53217005	76.8	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	36.1	4954943966
96928	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53331510	1	3011	073		1342	"housing bottom 204,0x 267,6"	NA	ROH	NA	80.34	4954942900
96928	ZSCR	551	034-2	NA	A2C53331465	NA	A2C53365602	15.4	3011	073		1342	Dow Corning 7091 Black 25.5 Kg	NA	ROH	NA	2.93	4954942900
96939	ZSCR	551	034-2	NA	A2C53331468	NA	A2C00045826	6	3011	073		1342	"47uF,20%,270V,HOL,AL,ELEC CAP/J-Lead"	NA	ROH	NA	46.68	4954942930
96947	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941395
96960	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96964	ZSCR	551	034-2	NA	5WY8688	NA	A2C53377094	1	3011	073		1342	ECU M3C	NA	HALB	S.Real/AutoBF	237.18	4954941488
96966	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
96967	ZSCR	551	050-3	NA	5WY8688	NA	A2C53377094	1	3011	073		1503	ECU M3C	NA	HALB	S.Real/AutoBF	237.18	4954941940
96969	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	20	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	21207.8	4954941395
96976	ZSCR	551	050-1	NA	5WY8688	NA	A2C53377094	2	3011	073		1501	ECU M3C	NA	HALB	S.Real/AutoBF	474.36	4954941879
96980	ZSCR	551	050-3	NA	5WY8769	NA	A2C53395661	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	522.37	4954941962
96981	ZSCR	551	050-3	NA	5WY8769	NA	A2C53395661	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	522.37	4954941962
96983	ZSCR	551	050-3	NA	5WY8768	NA	A2C53375189	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941926
96986	ZSCR	551	050-1	NA	A2C53374830	NA	A2C53351437P	1	3011	073		1501	PB AND CB ASSY IN PRESSFIT RENAULT	NA	HALB	S.Real/AutoBF	833.39	4954941848
96990	ZSCR	551	050-1	NA	A2C53331468B	NA	A2C53331468B	1	3011	073		1501	SID908 PowerBoard Side B	NA	HALB	S.Real/AutoBF	242.54	4954941832
96990	ZSCR	551	050-1	NA	5WS40900	NA	A2C53311295	2	3011	073		1501	multipoint connector 196P H 2SYS 1	NA	ROH	NA	218.74	4954942648
96990	ZSCR	551	050-1	NA	A2C53331467B	NA	A2C53331467B	1	3011	073		1501	SID908 MainBoard Side B	NA	HALB	S.Real/AutoBF	537.06	4954941812
96991	ZSCR	551	030-1	NA	A2C53304913	NA	A2C53304913-A	6	3011	073		1301	EAGLE TOP SIDE	NA	HALB	S.Real	350.76	4954942038
96994	ZSCR	551	050-3	NA	5WY8769	NA	A2C53395661	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	522.37	4954941962
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53185560	1	3011	073		1349	pin header 36P V 4R BK Z	NA	ROH	NA	35.45	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53185568	1	3011	073		1349	pin header 76P V 4R PF GY A	NA	ROH	NA	52.87	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00020236	0.054	3011	073		1349	Polyurethane hot-melt (PUR)	NA	ROH	NA	10.54	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00024289	3	3011	073		1349	"220uF,20%,35V,HOL,AL,ELEC CAP/J LEAD ++"	NA	ROH	NA	3.54	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53211232	1	3011	073		1349	pcb ITEZZDIFECU power	NA	ROH	NA	66.86	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00022981	4	3011	073		1349	"680uF,20%,100V,HOL,AL,ELEC CAP/"	NA	ROH	NA	34.48	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00021329	1	3011	073		1349	"18uH,9.8A,HOL,COIL/"	NA	ROH	NA	4.82	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00020943	1	3011	073		1349	"97uH,9.8A,HOL,COIL/"	NA	ROH	NA	11.59	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00011822	2	3011	073		1349	"10uF,5%,160V,MKT,FILM CAP/"	NA	ROH	NA	17.16	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00011821	2	3011	073		1349	"3.3uF,5%,250V,MKT,FILM CAP/"	NA	ROH	NA	4.08	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C00011819	2	3011	073		1349	"750uH,15A,HOL,COIL/TOROID_COIL"	NA	ROH	NA	38.54	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53212577	1	3011	073		1349	frame BK	NA	ROH	NA	11.61	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53185506	1	3011	073		1349	contact carrier	NA	ROH	NA	28.39	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53185595	1	3011	073		1349	pin header 76P V 4R PF BK B	NA	ROH	NA	47.08	4954942596
97108	ZSCR	551	034-9	NA	5WS40500	NA	A2C53211240A	1	3011	073		1349	SUB-ENS SMD SID903 MB LADO A	NA	HALB	S.Real	1013.66	4954942168
97121	ZSCR	551	030-1	NA	5WY8614	NA	A2C00011826	4	3011	073		1301	"15uH,30A,HOL,COIL/15uH Inductor"	NA	ROH	NA	50.4	4954942755
97121	ZSCR	551	030-1	NA	5WY8614	NA	A2C53344555T	1	3011	073		1301	circuit board assy SID904 FOR MY10 V	NA	HALB	S.Real	181.44	4954942044
97121	ZSCR	551	030-1	NA	5WY8614	NA	A2C00045699	3	3011	073		1301	"470uF,20%,50V,HOL,AL,ELEC CAP/EEUTZ1H471"	NA	ROH	NA	19.26	4954942755
97121	ZSCR	551	030-1	NA	5WY8614	NA	A2C00049085	8	3011	073		1301	"1000#F,20%,35V,HOL,OTHER,ELEC CAP/B41896"	NA	ROH	NA	49.92	4954942755
97234	ZSCR	551	050-3	NA	5WY8689	NA	A2C53400031	1	3011	073		1503	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941970
97234	ZSCR	551	050-3	NA	5WY8688	NA	A2C53377094	1	3011	073		1503	ECU M3C	NA	HALB	S.Real/AutoBF	237.18	4954941940
97239	ZSCR	551	050-3	NA	5WY8769	NA	A2C53395661	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	522.37	4954941962
97324	ZSCR	551	040-3	NA	5WY8768	NA	A2C53375189	1	3011	073		1403	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941672
97325	ZSCR	551	050-1	NA	5WY8906	NA	A2C31623800	3	3011	073		1501	engine control el	NA	HALB	S.Real/AutoBF	3181.17	4954941772
97326	ZSCR	551	050-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1501	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941772
97328	MB1A	551	010-3	B30301-02410	NA	NA	A2C31623800	1	3011	073		1103	engine control el	QN410075308	HALB	S.Real/AutoBF	1060.39	4954941111
97348	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	1	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941474
97458	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	2	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	2120.78	4954941395
97466	ZSCR	551	034-2	NA	5WY8905	NA	A2C31623700	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1101.09	4954941371
97470	ZSCR	551	050-1	NA	5WY7248-S	NA	6521030701	4	3011	073		1501	INTERCONNECT POST	NA	ROH	NA	8.72	4954942719
97470	ZSCR	551	050-1	NA	5WY7248-S	NA	6521011304	4	3011	073		1501	TUERCA M4	NA	ROH	NA	0.48	4954942719
97470	ZSCR	551	050-1	NA	5WY7248-S	NA	6521037631	3	3011	073		1501	Top Cover Assy MB IDM2 PV3.0	NA	HALB	S.Real/AutoBF	2094.42	4954941760
98390	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	4	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	4241.56	4954941395
98411	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941601
98418	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941601
98422	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941601
98423	ZSCR	551	040-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941601
98424	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941395
98510	ZSCR	551	050-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1501	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941772
98526	ZSCR	551	040-3	NA	A2C53331467	NA	A2C53331511	1	3011	073		1403	contact carrier PCB	NA	ROH	NA	15.8	4954942913
98526	ZSCR	551	040-3	NA	A2C53331467A	NA	A2C53331467A	1	3011	073		1403	SID908 Mainboard side A	NA	HALB	S.Real	778.29	4954942212
98532	ZSCR	551	040-3	NA	5WY8768	NA	A2C53375189	1	3011	073		1403	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941672
98553	ZSCR	551	040-3	NA	5WY8768	NA	A2C53375189	1	3011	073		1403	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941672
98564	ZSCR	551	050-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1501	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941772
98610	ZSCR	551	040-1	NA	5WY8903	NA	A2C31623500	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4954941578
98625	ZSCR	551	050-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1501	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941772
98632	ZSCR	551	040-1	NA	5WY8905	NA	A2C31623700	1	3011	073		1401	engine control el	NA	HALB	S.Real/AutoBF	1101.09	4954941594
98642	ZSCR	551	030-1	NA	5WY8906	NA	A2C31623800	1	3011	073		1301	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4954941345
98644	ZSCR	551	030-1	NA	5WY8903	NA	A2C31623500	1	3011	073		1301	engine control el	NA	HALB	S.Real/AutoBF	1042.21	4954941329
98651	ZSCR	551	050-3	NA	5WY8769	NA	A2C53395661	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	522.37	4954941962
98656	ZSCR	551	034-2	NA	5WY8768	NA	A2C53375189	1	3011	073		1342	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941474
98660	ZSCR	551	050-3	NA	5WY8768	NA	A2C53186083	1	3011	073		1503	multipoint connector 128P H 3SYS N2GY	NA	ROH	NA	67.33	4954942826
98660	ZSCR	551	050-3	NA	5WY8768	NA	A2C53375189	1	3011	073		1503	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941926
98661	MB1A	551	023-2	NA	NA	NA	A2C53375189	1	3011	073		1232	ECU EMS2205	NA	HALB	S.Real/AutoBF	523.1	4954941120
98730	ZSCR	551	034-2	NA	5WY8689	NA	A2C53400031	1	3011	073		1342	.M3C.Engine control (Mecanicos)	NA	HALB	S.Real/AutoBF	260.85	4954941521
