No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
590290	21/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4987146634
590299	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	
590301	21/02/2015	ZSCR	551	030-1	NA	'054	A2C8327870093	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	96.56	PS_SDM30_.	NO	
590303	21/02/2015	ZSCR	551	030-1	NA	'054	A2C8301690092	NA	A2C83017500	4	3011	054	 	1301	pcb 4-lay main	NA	ROH	NA	70.72	PSAD_PSA CAN_J.JOSE ORT	NO	
590304	21/02/2015	ZSCR	551	030-1	NA	'054	A2C31267600	NA	A2C53342620	6	3011	054	 	1301	pcb DC main	NA	ROH	NA	115.74	PS_ARAMIS 2012_.	NO	4987146532
590308	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80644602	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
590309	21/02/2015	ZSCR	551	030-1	NA	'054	A2C85215000	NA	A2C34815300	1	3011	054	 	1301	pcb assy VW20 D_4	NA	HALB	S.Real	222.06	PS_VW20 MQB_.	NO	
590311	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83711000	NA	A2C84661700	1	3011	054	 	1301	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO	
590312	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
590314	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83377700	NA	A2C8337770093	10	3011	054	 	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	4555.4	PSAD_LAND ROVER_J.JOSE	NO	
590317	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83377600	NA	A2C8337770093	7	3011	054	 	1301	pcb assy RCMT5 LR lado top	NA	HALB	S.Real	3188.78	PSAD_LAND ROVER_J.JOSE	NO	
590318	21/02/2015	ZSCR	551	030-1	NA	'054	A2C9470620093	NA	A2C9470620093	4	3011	054	 	1301	ARMIN*M 3I PCB COMPLETE SMD TOP	NA	HALB	S.Real	1039.6	PSAD_ARMIN_J.JOSE ORTIZ	NO	
590320	21/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4987146634
590322	21/02/2015	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4987146625
590337	21/02/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
590339	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80644601	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
590340	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
590341	21/02/2015	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	481.53	PS_ARAMIS III_.	NO	
590342	21/02/2015	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	481.53	PS_ARAMIS III_.	NO	
590343	21/02/2015	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	481.53	PS_ARAMIS III_.	NO	
590344	21/02/2015	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	481.53	PS_ARAMIS III_.	NO	
590348	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590350	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590351	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590353	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590354	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590355	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590356	21/02/2015	ZSCR	551	030-1	NA	'054	A2C9257230093	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590357	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590363	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590364	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590365	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80612808	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590366	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80612808	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590367	21/02/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590383	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	
590384	21/02/2015	ZSCR	551	030-1	NA	'054	A2C83341500	NA	A2C8334150093	1	3011	054	 	1301	pcb topSMD TOP	NA	HALB	S.Real	240.23	PS_SDM10+_.	NO	
590385	21/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590391	21/02/2015	ZSCR	551	034-2	NA	'054	A2C82735400	NA	A2C92598000	2	3011	054	 	1342	cover FIP T BK Laser Weld	NA	ROH	NA	5.12	PS_SDM30_.	NO	
590397	21/02/2015	ZSCR	551	034-3	NA	'054	A2C91764400	NA	A2C83145200	300	3011	054	 	1343	certification label identificati	NA	ROH	NA	90	PS_SDM30_.	NO	
590407	21/02/2015	ZSCR	551	040-5	NA	'054	A2C83749400	NA	A2C40000025	1	3011	054	 	1405	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	8.38	PS_SDM30_.	NO	
590417	21/02/2015	ZSCR	551	040-1	NA	'054	A2C37820700	NA	A2C53243155MI	1	3011	054	 	1401	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	459.82	PS_ARAMIS II MCG_F.FERN	NO	4987146727
590423	21/02/2015	ZSCR	551	040-2	NA	'054	A2C81542500	NA	A2C81543200	1	3011	054	 	1402	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2012_.	NO	
590425	21/02/2015	ZSCR	551	040-1	NA	'054	A2C83711000	NA	A2C84661700	1	3011	054	 	1401	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO	
590427	21/02/2015	ZSCR	551	040-5	NA	'054	A2C83711000	NA	A2C84661700	1	3011	054	 	1405	pcb assy VW20 D_4	NA	HALB	S.Real	268.94	PS_VW20 MQB_.	NO	
590448	21/02/2015	ZSCR	551	042-4	NA	'054	A2C82735400	NA	A2C40000025	1	3011	054	 	1424	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	8.38	PS_SDM30_.	NO	
590448	21/02/2015	ZSCR	551	042-4	NA	'054	A2C91763800	NA	A2C53338471	2	3011	054	 	1424	contact element	NA	ROH	NA	2.2	PS_SDM30_.	NO	
590448	21/02/2015	ZSCR	551	042-4	NA	'054	A2C82735500	NA	A2C53395715	1	3011	054	 	1424	housing WIC P BK A-B	NA	ROH	NA	48.55	PS_SDM30_.	NO	
590449	21/02/2015	ZSCR	551	040-1	NA	'054	A2C38081602	NA	A2C53375496	1	3011	054	 	1401	pcb assy DAGARM3 V04	NA	HALB	S.Real	316.63	PS_ARAMIS III_.	NO	4987146783
590450	21/02/2015	ZSCR	551	042-4	NA	'054	A2C84661700	NA	A2C85779300	3	3011	054	 	1424	pin header 90/ 67P H 3R PF YE XI	NA	ROH	NA	111.63	PS_VW20 MQB_.	NO	
590453	21/02/2015	ZSCR	551	042-4	NA	'054	A2C81542500	NA	A2C81543200	1	3011	054	 	1424	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2012_.	NO	
590649	22/02/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	
590652	22/02/2015	ZSCR	551	030-1	NA	'054	A2C86816502	NA	A2C86816700	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR	NA	HALB	S.Real	551.48	PS_ARAMIS III_.	NO	
590654	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
590662	22/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590669	22/02/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	
590670	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
590691	22/02/2015	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	
590694	22/02/2015	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	
590700	22/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590702	22/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590708	22/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590709	22/02/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	
590718	22/02/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
590726	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590727	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590728	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590732	22/02/2015	ZSCR	551	030-1	NA	'054	A2C8490270092	NA	A2C53440997	9	3011	054	 	1301	pcb VW ACU16	NA	ROH	NA	107.73	PS_VW20 MQB_.	NO	
590733	22/02/2015	ZSCR	551	030-1	NA	'054	A2C3481530092	NA	A2C53440997	9	3011	054	 	1301	pcb VW ACU16	NA	ROH	NA	107.73	PS_VW20 MQB_.	NO	4987146644
590734	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
590735	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
590798	22/02/2015	ZSCR	551	040-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1401	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590801	22/02/2015	ZSCR	551	040-3	NA	'054	A2C85841501	NA	A2C81455800	1	3011	054	 	1403	pcb assy RENT4 V01	NA	HALB	S.Real	134.62	PS_RENAULT_.	NO	
590805	22/02/2015	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1403	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
590808	22/02/2015	ZSCR	551	022-2	NA	'054	A2C91764400	NA	A2C9257270093	3	3011	054	 	1222	pcb assy GMSMD30 Top	NA	HALB	S.Real	1187.28	PS_SDM30_.	NO	
590809	22/02/2015	ZSCR	551	040-2	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1402	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590812	22/02/2015	ZSCR	551	040-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1401	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	
590818	22/02/2015	ZSCR	551	040-3	NA	'054	A2C91763800	NA	A2C53338471	220	3011	054	 	1403	contact element	NA	ROH	NA	242	PS_SDM30_.	NO	
590819	22/02/2015	ZSCR	551	040-3	NA	'054	A2C91763900	NA	A2C40000022	1	3011	054	 	1403	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	7.86	PS_SDM30_.	NO	
590819	22/02/2015	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C40000025	1	3011	054	 	1403	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	8.38	PS_SDM30_.	NO	
590821	22/02/2015	ZSCR	551	040-3	NA	'054	A2C85841502	NA	A2C53409092	2	3011	054	 	1403	cover	NA	ROH	NA	9.82	PS_RENAULT_.	NO	
590821	22/02/2015	ZSCR	551	040-3	NA	'054	A2C85841502	NA	A2C53424009	4	3011	054	 	1403	"pan head screw 3,5 x 12,00 1268"	NA	ROH	NA	0.92	PS_RENAULT_.	NO	
590828	22/02/2015	ZSCR	551	040-3	NA	'054	A2C91764400	NA	A2C83145200	50	3011	054	 	1403	certification label identificati	NA	ROH	NA	15	PS_SDM30_.	NO	
590829	22/02/2015	ZSCR	551	034-2	NA	'054	A2C82134600	NA	A2C53333520	70	3011	054	 	1342	TYPE LABLE	NA	ROH	NA	34.3	PS_SDM10+_.	NO	
590832	22/02/2015	ZSCR	551	040-3	NA	'054	A2C91763900	NA	A2C40000022	2	3011	054	 	1403	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	15.72	PS_SDM30_.	NO	
590832	22/02/2015	ZSCR	551	040-3	NA	'054	A2C82134700	NA	A2C40000025	3	3011	054	 	1403	C ELEC AL 6 8mF 20 35V	NA	ROH	NA	25.14	PS_SDM30_.	NO	
590846	22/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
590859	22/02/2015	ZSCR	551	030-1	NA	'054	A2C53429875	NA	A2C53429875A	1	3011	054	 	1301	Hyundai circuit board assy 12FL SMD Top	NA	HALB	S.Real	169.81	PS_HYUNDAI_.	NO	
590883	22/02/2015	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C9257270093	2	3011	054	 	1342	pcb assy GMSMD30 Top	NA	HALB	S.Real	791.52	PS_SDM30_.	NO	
590935	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590936	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
590939	23/02/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	
590940	23/02/2015	ZSCR	551	030-1	NA	'054	A2C53388687	NA	A2C53342620	1	3011	054	 	1301	pcb DC main	NA	ROH	NA	19.29	PS_ARAMIS 2013_.	NO	
590942	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81531200	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
591009	23/02/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	NA	A2C81455600	1	3011	054	 	1301	pcb 4-lay FR-4 ImSn	NA	ROH	NA	11.89	PS_RENAULT_.	NO	
591011	23/02/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
591012	23/02/2015	MB1A	551	030-1	K96019	'054	NA	NA	A2C8522140193	1				1095	pcb assy DAGSM D_4 SMD TOP	NA	HALB	S.Real	177.45	PSAD_DAIMLER SMART_F.FE	NO	
591026	23/02/2015	ZSCR	551	030-1	NA	'054	A2C85841501	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591028	23/02/2015	ZSCR	551	030-1	NA	'054	A2C85841501	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591030	23/02/2015	ZSCR	551	030-1	NA	'054	A2C8145580092	NA	A2C81455600	2	3011	054	 	1301	pcb 4-lay FR-4 ImSn	NA	ROH	NA	23.78	PS_RENAULT_.	NO	
591034	23/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
591036	23/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
591037	23/02/2015	ZSCR	551	030-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
591038	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	6	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	2269.44	PS_ARAMIS 2013_.	NO	
591040	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
591042	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
591043	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
591044	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
591046	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
591052	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81543200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2013_.	NO	
591055	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591056	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591058	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591059	23/02/2015	ZSCR	551	030-1	NA	'054	A2C81455800	NA	A2C8145580093	1	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	120.62	PS_RENAULT_.	NO	
591067	23/02/2015	ZSCR	551	040-1	NA	'054	A2C85841501	NA	A2C81455800	2	3011	054	 	1401	pcb assy RENT4 V01	NA	HALB	S.Real	269.24	PS_RENAULT_.	NO	
591089	23/02/2015	ZSCR	551	040-1	NA	'054	A2C81542300	NA	A2C81543200	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2013_.	NO	
