No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
54436	ZSCR	551	035-1	0	S208681003	NA	6592362089	8	3011	054		1351	"8MHZ,0.5%,PAS RESO/CSTCS8.00MT"		ROH	NA	19.04	
56847	ZSCR	551	040-3	NA	A2C53299462	NA	A2C53295286	3	3011	054		1403	cable harness	NA	ROH	NA	76.56	
84306	ZSCR	551	035-1	0	A2C53100669	NA	A2C00019606	3	3011	054		1351	"13K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	
84307	ZSCR	551	035-1	0	6598367621	NA	6594312008	89	3011	054		1351	"200V,2A,SMB,DIODES RECTIFIER /"		ROH	NA	46.28	
84307	ZSCR	551	035-1	0	6598367621	NA	6596312072	23	3011	054		1351	"00V,1A,SMA,FAST,SINGLE,RECT D"		ROH	NA	7.13	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00000414	1	3011	054		1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	0.12	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00000479	59	3011	054		1351	"1,NPN,NORMAL,4A,45V,TO252/DPAK,BIP/MJD14"		ROH	NA	90.86	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00032200	11	3011	054		1351	"24MHz,0.5%,CSTCV,CER RESONATOR"		ROH	NA	19.91	
95057	ZSCR	551	034-2	NA	A2C53142463	NA	A2C53144802	4	3011	054		1342	multipoint connector 61P H 3SYS YE	NA	ROH	NA	111.2	4955716120
100362	ZSCR	551	034-2	NA	5WY70750	NA	A2C00017185	14	3011	054		1342	"Trigger Switch,SENSOR/BS15.024/300944"	NA	ROH	NA	486.08	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002107	7	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.14	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011772	18	3011	054		1351	"432K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.9	
100567	ZSCR	551	035-1	0	6590119027A	NA	6594362009	3	3011	054		1351	"2.2NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.12	
100567	ZSCR	551	035-1	0	6590119027A	NA	A2C00010760	4	3011	054		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	
103564	ZSCR	551	034-2	NA	5WK44352	NA	A2C53381595	2	3011	054		1342	base plate	NA	ROH	NA	21.66	
105243	ZSCR	551	040-5	NA	A2C53368685	NA	A2C53368685	1	3011	054		1405	circuit board assy	NA	FERT	NA	13.82	
105441	MB1A	551	034-2	B30301-00295	NA	NA	A2C32519400	43	3011	054		1095	cover	NA	ROH	NA	257.14	
105776	ZSCR	551	022-2	NA	5WK42560	NA	A2C00016838	980	3011	054		1222	connector pin	NA	ROH	NA	274.4	4955715916
105776	ZSCR	551	022-2	NA	5WK42560	NA	A2C53095090	784	3011	054		1222	distance holder	NA	ROH	NA	172.48	4955715916
105776	ZSCR	551	022-2	NA	5WK42560	NA	A2C53117111	100	3011	054		1222	Overmoulding material (Hot melt OCS)	NA	ROH	NA	15498	4955715916
107560	ZSCR	551	034-2	NA	5WK44547	NA	6593831401	56	3011	054		1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	65.52	
107563	ZSCR	551	034-2	NA	5WY86930	NA	A2C53108379	1	3011	054		1342	cover FIP T GY	NA	ROH	NA	3.73	
108456	ZSCR	551	022-2	NA	A2C53104960	NA	A2C53103669	178	3011	054		1222	pcb SUZYT4 OCS main 12-FACH NUTZ	NA	ROH	NA	2073.7	4955716008
108460	ZSCR	551	022-2	NA	5WK44078	NA	A2C00016838	300	3011	054		1222	connector pin	NA	ROH	NA	84	4955715916
108460	ZSCR	551	022-2	NA	5WK43589	NA	A2C53116493	8	3011	054		1222	cable harness	NA	ROH	NA	205.44	4955715930
108460	ZSCR	551	022-2	NA	5WK42560	NA	A2C53117111	1.62	3011	054		1222	Overmoulding material (Hot melt OCS)	NA	ROH	NA	251.07	4955715916
108460	ZSCR	551	022-2	NA	A2C53124673	NA	A2C53140271	2	3011	054		1222	cable harness	NA	ROH	NA	50.1	4955715955
108460	ZSCR	551	022-2	NA	A2C53354710	NA	A2C53140288	4	3011	054		1222	cable harness	NA	ROH	NA	78.32	4955715946
108460	ZSCR	551	022-2	NA	A2C53279728	NA	A2C53181198	10	3011	054		1222	cable harness	NA	ROH	NA	209.8	4955716021
108460	ZSCR	551	022-2	NA	5WK44071	NA	A2C53240199	3	3011	054		1222	cable harness	NA	ROH	NA	50.85	4955716032
108460	ZSCR	551	022-2	NA	A2C53296568	NA	A2C53295038	3	3011	054		1222	cable harness	NA	ROH	NA	77.37	4955715976
108475	ZSCR	551	034-2	NA	A2C53375496MI2	NA	A2C00017824	9	3011	054		1342	"3.2mF,30%,35V,HOL,AL,ELEC CAP/AIRBAG, J"	NA	ROH	NA	39.96	
108475	ZSCR	551	034-2	NA	A2C53375499MI2	NA	A2C00023738	9	3011	054		1342	"47uF,20%,50V,HOL,AL,ELEC CAP/"	NA	ROH	NA	2.07	4955716057
108475	ZSCR	551	034-2	NA	A2C53375498MI2	NA	A2C53125066	1	3011	054		1342	multipoint connector 96P H 2SYS E-B	NA	ROH	NA	22.37	4955716131
108475	ZSCR	551	034-2	NA	A2C53345669MI	NA	A2C53345664	11	3011	054		1342	multipoint connector 96P H 2SYS A-A	NA	ROH	NA	377.96	
108490	ZSCR	551	034-2	NA	5WK43900	NA	A2C53181243	12				1342	circuit board assy	NA	HALB	S.Real	3876	
108491	ZSCR	551	034-2	NA	A2C53372300	NA	A2C53377332	1	3011	054		1342	pin header 100P H 3R 1018 VI	NA	ROH	NA	36.49	
108875	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002107	7	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.14	
108875	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00004555	12	3011	054		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.12	
108875	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011772	18	3011	054		1351	"432K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.9	
108875	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00022328	5	3011	054		1351	"1M,1%,TK100,63mW,0603,LIN RES/MCR"		ROH	NA	0.1	
108875	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00058606	3	3011	054		1351	"IC MEM/M95320-WMN3TP/PC,A1,32KBit,EEPROM"		ROH	NA	7.29	
108879	ZSCR	551	035-1	0	A2C53172601	NA	A2C53319133	3	3011	054		1351	MCpF HONZZDIF HRS3_MUC_V		ROH	NA	117.66	
108888	ZSCR	551	030-1	NA	A2C53241828	NA	A2C53241828	4				1301	circuit board assy	NA	HALB	S.Real	845.96	
108906	ZSCR	551	035-1	0	A2C53388686	NA	A2C00039667	3	3011	054		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	1.5	
109653	ZSCR	551	034-2	NA	5WY70750	NA	A2C00031845	20	3011	054		1342	pin header 60P H 2R THP	NA	ROH	NA	622.2	4955716174
110288	ZSCR	551	034-2	NA	A2C53396239	NA	A2C40010085	698	3011	054		1342	"C ELEC,AL,2.2mF,20%,35V"	NA	ROH	NA	7566.32	4955716183
110295	ZSCR	551	034-2	NA	6590047821-1	NA	6594392025	26	3011	054		1342	"1MF,20%,35V,HOL,AL,ELEC CAP/AI"	NA	ROH	NA	75.14	
110299	MB1A	551	034-2	B30301-00295	NA	NA	A2C00023541	22	3011	054		1095	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	52.36	4955715869
110300	MB1A	551	034-2	B30301-00295	NA	NA	6593757501	80	3011	054		1095	Bracket Capacitor Cap Cradle	NA	ROH	NA	92	4955715869
110304	ZSCR	551	034-2	NA	5WY78940	NA	6590160301	57	3011	054		1342	Housing Ford Airbags	NA	ROH	NA	901.74	
110304	ZSCR	551	034-2	NA	5WY78940	NA	6590160701	54	3011	054		1342	COVER VN127 RCM3V	NA	ROH	NA	158.76	
110314	ZSCR	551	035-1	0	A2C53388686	NA	A2C00043151	3	3011	054		1351	"SEN/COLOSSUS,ACC, X, 5g"		ROH	NA	68.88	
110390	ZSCR	551	034-2	NA	5WK44547	NA	6593831401	50	3011	054		1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	58.5	
111498	ZSCR	551	030-1	NA	A2C53096707	NA	A2C53096706	4	3011	054		1301	circuit board	NA	ROH	NA	101.72	
111516	ZSCR	551	040-2	NA	A2C53187568	NA	A2C53096706	4	3011	054		1402	circuit board	NA	ROH	NA	101.72	
111673	ZSCR	551	034-2	NA	6592827601V01	NA	A2C53116493	4	3011	054		1342	cable harness	NA	ROH	NA	102.72	
111673	ZSCR	551	034-2	NA	5WK44245	NA	A2C53379782	2	3011	054		1342	cable harness	NA	ROH	NA	58.44	
111674	ZSCR	551	034-2	NA	5WK44047	NA	A2C53295038	1	3011	054		1342	cable harness	NA	ROH	NA	25.79	4955716144
111676	ZSCR	551	034-2	NA	5WK43700	NA	A2C00027390	54	3011	054		1342	cover	NA	ROH	NA	190.62	4955716090
111676	ZSCR	551	034-2	NA	5WK44287	NA	A2C53163642	45	3011	054		1342	housing FIP	NA	ROH	NA	846.9	4955716090
111679	ZSCR	551	034-2	NA	A2C53296381MI	NA	A2C00023541	350	3011	054		1342	"2.2mF,20%,35V,HOL,AL,ELEC CAP/AIRBAG"	NA	ROH	NA	833	4955716090
111681	ZSCR	551	034-2	NA	5WK43871	NA	A2C53108376	2	3011	054		1342	"housing FIP 175,0x 152,0"	NA	ROH	NA	44.22	4955716110
111682	ZSCR	551	034-2	NA	5WK44126	NA	A2C53108379	35	3011	054		1342	cover FIP T GY	NA	ROH	NA	130.55	
112023	MB1A	551	030-1	B30301-00295	NA	NA	A2C53108389	6	3011	054		1095	pcb panel multiple 6-up main	NA	ROH	NA	144.6	4955715869
112202	ZSCR	551	034-2	NA	5WK44288	NA	A2C00027390	22	3011	054		1342	cover	NA	ROH	NA	77.66	4955716090
112202	ZSCR	551	034-2	NA	5WK44288	NA	A2C53163642	3	3011	054		1342	housing FIP	NA	ROH	NA	56.46	4955716090
112205	ZSCR	551	034-2	NA	5WY86930	NA	A2C53108379	5	3011	054		1342	cover FIP T GY	NA	ROH	NA	18.65	
112279	ZSCR	551	035-1	0	A2C53388686	NA	A2C00033507	1	3011	054		1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.36	
112279	ZSCR	551	035-1	0	A2C53388686	NA	A2C00039667	1	3011	054		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	0.5	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6575202010	1	3011	054		1351	"DIODES STABILIZED / 27V/5%/0,5"		ROH	NA	0.12	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6577362052	2	3011	054		1351	"22PF,5%,50V,NPO,0603,NISN,CER"		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6591602082	1	3011	054		1351	BIP TRANSISTOR / BC857S_______		ROH	NA	0.19	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6592312049	1	3011	054		1351	"600V,1.5A,SMB, POWER, DIODES R"		ROH	NA	0.32	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6594362041	2	3011	054		1351	"2.2NF,10%,50V,X7R,0603,NISN,CE"		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6594362043	2	3011	054		1351	100V X7R CERAMIC CAPACITOR 10%		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6594362043	1	3011	054		1351	100V X7R CERAMIC CAPACITOR 10%		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6594362059	1	3011	054		1351	"4.7NF,10%,50V,X7R,0603,NISN,CE"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6596362036	2	3011	054		1351	CAPACITOR 16V X7R 470NF 10% 08		ROH	NA	0.16	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6596362036	1	3011	054		1351	CAPACITOR 16V X7R 470NF 10% 08		ROH	NA	0.08	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6596602071	1	3011	054		1351	"50V, SOT363, NPN NPN,DIGITAL,B"		ROH	NA	0.24	
112283	ZSCR	551	035-1	0	A2C53106452	NA	6596602078	1	3011	054		1351	NPN Bipolar Signal Transistor BC847CW		ROH	NA	0.09	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9151002	2	3011	054		1351	"LT0.25W,1/8W THICK FILM RESIST"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	6593817221	NA	9151016	1	3011	054		1351	"100K,5%,TK250,125MW,0805,FIX R"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9151163	1	3011	054		1351	1/8W Thick Film Resistor 5% 33 ohms		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9151188	2	3011	054		1351	A/8W Thick Film Resistor 5% 330 ohms		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9151221	1	3011	054		1351	"6K8,5%,TK250,125MW,0805,FIX RE"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9152176	6	3011	054		1351	RESISTENCIA 100R;5%;1/16W 0603		ROH	NA	0.06	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9152243	4	3011	054		1351	"51K,5%,TK250,63MW,0603,FIX RES"		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9152251	2	3011	054		1351	"100K,5%,TK250,63MW,0603,FIX RE"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9152259	1	3011	054		1351	"220K,5%,TK250,63MW,0603,FIX RE"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9156376	1	3011	054		1351	"60R4,1%,TK50,250MW,MINIMELF020"		ROH	NA	0.09	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9156434	1	3011	054		1351	"1/4W Metal Resistor 1%, 221 ohms"		ROH	NA	0.1	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165099	2	3011	054		1351	"0R001,63MW,1.5A,0H,0603,JUMPER"		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165501	1	3011	054		1351	<ESISTENCIA 1/16 W 1% 1		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165530	7	3011	054		1351	RESISTENCIA 1/16 W 1% 2		ROH	NA	0.07	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165540	1	3011	054		1351	1/16W Thick Film Resistor 1% 2.55K		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165573	2	3011	054		1351	RESISTENCIA 1/16 W 1% 5.62K		ROH	NA	0.04	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165581	1	3011	054		1351	"1/16W THICK FILM-RESISTOR 1%, 6.81K"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165589	5	3011	054		1351	1/16W THICK FILM RESISTOR 1% 8		ROH	NA	0.05	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165610	1	3011	054		1351	1/16W Thick Film Resistor 1% 12.4K		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	9165644	1	3011	054		1351	"28K,1%,TK100,63MW,0603,FIX RES"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00000407	1	3011	054		1351	"40V,1A,1,SCHOTTKY,DO214AC,RECT DIODE/SS1"		ROH	NA	0.25	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00002060	1	3011	054		1351	"47pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00002201	7	3011	054		1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.14	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00002201	1	3011	054		1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00002247	1	3011	054		1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.06	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00003848	1	3011	054		1351	"47R,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00004324	5	3011	054		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.05	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00004422	1	3011	054		1351	"28K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00004586	1	3011	054		1351	"5R62,1%,TK200,125mW,0805,LIN RES/"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00007054	11	3011	054		1351	"4K99,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.11	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00010683	1	3011	054		1351	"220pF,5%,100V,C0G,0805,TINNED,CER CAP/GR"		ROH	NA	0.06	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00010696	1	3011	054		1351	"R LIN,15R,1%,TK100,100mW,0603"		ROH	NA	0.02	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00011061	1	3011	054		1351	"1,NPN,NORMAL,100mA,50V,SOT323_3,BIP/BCR1"		ROH	NA	0.1	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00018230	1	3011	054		1351	"400V,1A,1,STANDARD,DO214AC,RECT DIODE/S1"		ROH	NA	0.18	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00018819	1	3011	054		1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.09	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00018942	1	3011	054		1351	"1,N_CHAN,MOS,POWER,60V,2.9A,120mOhm,SOT2"		ROH	NA	1.76	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00022802	4	3011	054		1351	"100nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.12	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00022802	2	3011	054		1351	"100nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.06	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00025363	11	3011	054		1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.22	
112283	ZSCR	551	035-1	0	A2C53106452	NA	A2C00025363	2	3011	054		1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.04	
