No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	045		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
558607	02/12/2014	MB1A	551	040-3	B30301-06595	'045	NA	NA	A2C85271400	11	3011	045		1095	pcb assy	NA	HALB	S.Real/AutoBF	507.54	S6_ESCL D2UX_. (APROBA	NO	4985254249
559272	03/12/2014	MB1A	551	040-3	B30301-06595	'045	NA	NA	A2C85271400	3	3011	045		1095	pcb assy	NA	HALB	S.Real/AutoBF	138.42	S6_ESCL D2UX_. (APROBA	NO	4985254249
559649	03/12/2014	MB1A	551	030-1	K96019	'045	NA	NA	A2C8754070192	48	3011	045		1095	pcb assy SMD BOT	NA	HALB	S.Real/AutoBF	1345.44	S6_WEBASTO MUSTANG S550	NO	4985254370
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00003403	16	3011	045		1095	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.16	S6_KWANG JIN_A.ALEX ADM	NO	4985254395
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004059	5	3011	045		1095	"1K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.1	S6_KWANG JIN_A.ALEX ADM	NO	4985254400
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004368	1	3011	045		1095	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.01	S6_KWANG JIN_A.ALEX ADM	NO	4985254408
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00034366	14	3011	045		1095	"2,60V,1.8Ohm,SC74,Relay Driver for coils"		ROH	NA	7.7	S6_KWANG JIN_A.ALEX ADM	NO	4985254463
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C01192000	272	3011	045		1095	"C CER,X7R,22nF,10%,100V,0805,-,OPEN MODE"		ROH	NA	24.48	S6_KWANG JIN_A.ALEX ADM	NO	4985254496
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C40006231	68	3011	045		1095	"C CER,X7R,100nF,10%,25V,C0603,Sn"		ROH	NA	1.36	S6_KWANG JIN_A.ALEX ADM	NO	4985254559
560514	06/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C40007244	46	3011	045		1095	"T BIP/BC847PN,SOT363S-8"		ROH	NA	8.28	S6_KWANG JIN_A.ALEX ADM	NO	4985254612
561520	08/12/2014	MB1A	551	040-1	B30301-06595	'045	NA	NA	A2C85271400	1	3011	045		1095	pcb assy	NA	HALB	S.Real/AutoBF	46.14	S6_ESCL D2UX_. (APROBA	NO	4985254249
562052	09/12/2014	MB1A	551	030-1	B30301-06595	'045	NA	NA	A2C00058966	3	3011	045		1095	"MICRO,TWIN,12V,RELAY/G8NB-27UR"	NA	ROH	NA	22.98	S6_ESCL D2UX_.	NO	4985254468
562106	09/12/2014	MB1A	951	025-4	NA	'045	NA	NA	A2C53416942	744	3011	045		1254	pcb panel family	NA	ROH	NA	16792.08	S6_WEBASTO_M.MIGUEL ZAV	NO	4985254664
562491	09/12/2014	ZSCR	551	040-3	NA	'045	A2C32171100	NA	A2C32171100	108	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	6840.72	S6_ESCL D2UX_. (APROBA	NO	4985255505
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00003403	11	3011	045		1095	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.11	S6_KWANG JIN_A.ALEX ADM	NO	4985254395
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004059	8	3011	045		1095	"1K,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.16	S6_KWANG JIN_A.ALEX ADM	NO	4985254400
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004540	1	3011	045		1095	"R LIN,5K6,1%,TK100,100mW,0603"		ROH	NA	0.01	S6_KWANG JIN_A.ALEX ADM	NO	4985254444
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00400800	18	3011	045		1095	"T BIP/SBC856BWT1G,SOT323"		ROH	NA	1.44	S6_KWANG JIN_A.ALEX ADM	NO	498525448
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C01192000	110	3011	045		1095	"C CER,X7R,22nF,10%,100V,0805,-,OPEN MODE"		ROH	NA	9.9	S6_KWANG JIN_A.ALEX ADM	NO	4985254496
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C40006231	126	3011	045		1095	"C CER,X7R,100nF,10%,25V,C0603,Sn"		ROH	NA	2.52	S6_KWANG JIN_A.ALEX ADM	NO	4985254559
564052	12/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C40007244	7	3011	045		1095	"T BIP/BC847PN,SOT363S-8"		ROH	NA	1.26	S6_KWANG JIN_A.ALEX ADM	NO	4985254612
565596	16/12/2014	MB1A	551	030-1	B30301-06595	'045	NA	NA	A2C83287100	12	3011	045		1095	pcb	NA	ROH	NA	107.64	S6_ESCL D2UX_.	NO	4985254720
565597	16/12/2014	MB1A	551	030-1	B30301-06595	'045	NA	NA	A2C83287100	84	3011	045		1095	pcb	NA	ROH	NA	753.48	S6_ESCL D2UX_.	NO	4985254720
565747	16/12/2014	ZSCR	551	040-3	NA	'045	A2C85271400	NA	A2C85271400	1	3011	045		1403	pcb assy	NA	HALB	S.Real/AutoBF	46.14	S6_ESCL D2UX_. (APROBA	NO	4985255997
566011	16/12/2014	ZSCR	551	030-1	NA	'045	A2C85271400	NA	A2C85271400	18	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	830.52	S6_ESCL D2UX_.	NO	4985255990
566031	16/12/2014	ZSCR	551	040-3	NA	'045	A2C34172200	NA	A2C34172200	17	3011	045		1403	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	869.89	S6_KWANG JIN_J.JAVIER B	NO	4985255699
566037	16/12/2014	MB1A	551	040-3	B30301-06595	'045	NA	NA	A2C85271400	8	3011	045		1095	pcb assy	NA	HALB	S.Real/AutoBF	369.12	S6_ESCL D2UX_. (APROBA	NO	4985254249
566166	17/12/2014	ZSCR	551	040-3	NA	'045	A2C30852000	NA	A2C30342400	34	3011	045		1403	housing TOP	NA	ROH	NA	145.18	S6_WEBASTO_M.MIGUEL ZAV	NO	4985256282
566510	17/12/2014	ZSCR	551	040-3	NA	'045	A2C30852000	NA	A2C30342400	1	3011	045		1403	housing TOP	NA	ROH	NA	4.27	S6_WEBASTO_M.MIGUEL ZAV	NO	4985256282
566898	18/12/2014	ZSCR	551	040-3	NA	'045	A2C32336100	NA	A2C32336100	2	3011	045		1403	315MHz 4 button Chevy Chrome Transceiver	NA	HALB	S.Real/AutoBF	171.58	S1_FOB K2XX_L.LUIS LOPE	NO	4985255540
566898	18/12/2014	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C81507400	2	3011	045		1403	315MHz 4 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	109.88	S1_FOB K2XX_L.LUIS LOPE	NO	4985255872
566899	18/12/2014	ZSCR	551	040-3	NA	'045	A2C32335900	NA	A2C32335900	1	3011	045		1403	315MHz 3 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	53.57	S1_FOB K2XX_L.LUIS LOPE	NO	4985255525
566899	18/12/2014	ZSCR	551	040-3	NA	'045	A2C32336300	NA	A2C32336300	1	3011	045		1403	315MHz 4 button GMC Chrome Transceiver	NA	HALB	S.Real/AutoBF	85.32	S1_FOB K2XX_L.LUIS LOPE	NO	4985255566
566899	18/12/2014	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C81507400	16	3011	045		1403	315MHz 4 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	879.04	S1_FOB K2XX_L.LUIS LOPE	NO	4985255872
566900	18/12/2014	ZSCR	551	040-2	NA	'045	A2C81507400	NA	A2C81507400	10	3011	045		1402	315MHz 4 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	549.4	S1_FOB K2XX_L.LUIS LOPE	NO	4985255848
566938	18/12/2014	ZSCR	551	030-1	NA	'045	A2C80503500	NA	A2C80503500	1	3011	045		1301	pcb assy	NA	HALB	S.Real/AutoBF	26.72	S1_FOB K2XX_L.LUIS LOPE	NO	4985255841
567355	19/12/2014	ZSCR	551	022-2	NA	'045	A2C34172200	NA	A2C34172200	168	3011	045		1222	TSG*GM PWE PCB TOP MAN. ASSEMB	NA	HALB	S.Real/AutoBF	8596.56	S6_KWANG JIN_J.JAVIER B	NO	4985255635
567405	19/12/2014	ZSCR	551	040-3	NA	'045	A2C81507400	NA	A2C81507400	58	3011	045		1403	315MHz 4 button No Logo Transceiver	NA	HALB	S.Real/AutoBF	3186.52	S1_FOB K2XX_L.LUIS LOPE	NO	4985255872
567420	19/12/2014	ZSCR	551	030-1	NA	'045	A2C30852704	NA	A2C30852704	1	3011	045		1301	pcb assy	NA	HALB	S.Real	147.22	S6_WEBASTO_M.MIGUEL ZAV	NO	4985254799
567420	19/12/2014	ZSCR	551	030-1	NA	'045	A2C3085270493	NA	A2C3085270493	3	3011	045		1301	pcb assy Top	NA	HALB	S.Real	339.27	S6_WEBASTO_M.MIGUEL ZAV	NO	4985254870
567428	19/12/2014	ZSCR	551	030-1	NA	'045	A2C8275221192	NA	A2C8275221192	4	3011	045		1301	electronic assy BCU BOTTOM	NA	HALB	S.Real/AutoBF	585.16	S2_CMF1_.	NO	4985255905
567432	20/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00003403	23	3011	045		1095	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	0.23	S6_KWANG JIN_A.ALEX ADM	NO	4985254395
567432	20/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004368	10	3011	045		1095	"R LIN,100K,1%,TK100,100mW,0603"		ROH	NA	0.1	S6_KWANG JIN_A.ALEX ADM	NO	4985254408
567432	20/12/2014	MB1A	551	95	K96019	'045	A2C7384360293	NA	A2C00004540	3	3011	045		1095	"R LIN,5K6,1%,TK100,100mW,0603"		ROH	NA	0.03	S6_KWANG JIN_A.ALEX ADM	NO	4985254444
