No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
82265	MB1A	551	010-3	B30301-02410	NA	NA	A2C53186083	4	3011	073		1103	multipoint connector 128P H 3SYS N2GY	QN410075447	ROH	NA	269.32	4954970419
87482	ZSCR	551	030-1	NA	5WY8906	NA	A2C53255998	1	3011	073		1301	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	56.1	4954970165
87482	ZSCR	551	030-1	NA	A2C31624400T	NA	A2C31624400T	1	3011	073		1301	circuit board assy FOR MY10 V8/V	NA	HALB	S.Real	877.13	4954969576
87895	MB1A	951	025-3	NA	NA	0	6521017611	12	3011	073		1253	TARJETA DE CIR. ENS. DC/DC 12V	VUG015094	HALB	S.Real/AutoBF	5502.24	4954970513
87953	MB1A	951	025-3	NA	NA	NA	6521017613	1	3011	073		1253	TARJETA DE CIR. ENS. CEC1.1 DC	VUG015094	HALB	S.Real/AutoBF	453.85	4954970513
87956	MB1A	951	025-3	NA	NA	NA	6521017614	1	3011	073		1253	TARJETA DE CIR. ENS. CEC1.1 DC	VUG015094	HALB	S.Real/AutoBF	470.98	4954970513
88007	ZSCR	551	034-2	NA	A2C53375189	NA	A2C53285205	1	3011	073		1342	housing GY	NA	ROH	NA	39.23	4954970288
88095	MB1A	951	025-3	NA	NA	NA	6521017613	2	3011	073		1253	TARJETA DE CIR. ENS. CEC1.1 DC	VUG015094	HALB	S.Real/AutoBF	907.7	4954970513
88096	MB1A	951	025-3	NA	NA	NA	6521017611	2	3011	073		1253	TARJETA DE CIR. ENS. DC/DC 12V	VUG015094	HALB	S.Real/AutoBF	917.04	4954970513
88097	MB1A	951	025-3	NA	NA	NA	6521017611	2	3011	073		1253	TARJETA DE CIR. ENS. DC/DC 12V	VUG015094	HALB	S.Real/AutoBF	917.04	4954970513
88550	ZSCR	551	040-1	NA	A2C53331468	NA	A2C53331468A	3	3011	073		1401	SID908 Powerboard Side A	NA	HALB	S.Real	1043.13	4954969611
88550	ZSCR	551	040-1	NA	A2C53331468	NA	A2C00045826	18	3011	073		1401	"47uF,20%,270V,HOL,AL,ELEC CAP/J-Lead"	NA	ROH	NA	140.04	4954970241
88550	ZSCR	551	040-1	NA	A2C53331468	NA	A2C00050699	18	3011	073		1401	"C FILM,MKT,680nF,10%,400V"	NA	ROH	NA	32.94	4954970241
89542	MB1A	951	025-3	NA	NA	NA	6521017001	4	3011	073		1253	CONECTOR X1 CEC I	VUG015094	ROH	NA	245.52	4954970513
