No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
118365	ZSCR	551	034-2	NA	A2C31623800	NA	A2C53217005	10000	3011	073		1342	therml transf compou Geneva GF1500	NA	ROH	NA	4500	4956560257
119082	ZSCR	551	050-3	NA	5WY8743	NA	A2C53255998	10	3011	073		1503	multipoint connector 190P H 3SYS DCC	NA	ROH	NA	561	4956560132
119405	ZSCR	551	034-2	NA	A2C53107631	NA	6521031909	3	3011	073		1342	SIL PAD MAIN PCB	NA	ROH	NA	48.33	4956560296
119405	ZSCR	551	034-2	NA	A2C53107631	NA	6521037001	3	3011	073		1342	54 WAY CONNECTOR	NA	ROH	NA	185.4	4956560296
122039	ZSCR	551	034-2	NA	5WY8906	NA	A2C31623800	1	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	1060.39	4956559199
122042	ZSCR	551	034-2	NA	5WY8903	NA	A2C31623500	2	3011	073		1342	engine control el	NA	HALB	S.Real/AutoBF	2084.42	4956559175
123427	ZSCR	551	034-3	NA	5WY8614	NA	A2C53359545	1	3011	073		1343	electronic assy FOG FORD SID904 MY2010	NA	HALB	S.Real/AutoBF	1487.23	4956559363
124050	ZSCR	551	040-5	NA	5WY7051RU	NA	6521010706	1	3011	073		1405	SOPORTE PARA CAPACITOR RM15	NA	ROH	NA	1.02	4956560026
124050	ZSCR	551	040-5	NA	5WY7051RU	NA	6521010709	7	3011	073		1405	PERNO DE UNION NAVYSTAR	NA	ROH	NA	23.03	4956560026
124050	ZSCR	551	040-5	NA	5WY7051RU	NA	6521017001	1	3011	073		1405	CONECTOR X1 CEC I	NA	ROH	NA	61.38	4956560026
124050	ZSCR	551	040-5	NA	5WY7051RU	NA	6521017002	1	3011	073		1405	CONECTOR X2 CEC I	NA	ROH	NA	61.38	4956560026
124050	ZSCR	551	040-5	NA	6521017610A	NA	6521017610A	1	3011	073		1405	TARJ M.B. CB CEC1.1 I6-24V LADO A	NA	HALB	S.Real/AutoBF	542.92	4956559169
124050	ZSCR	551	040-5	NA	5WY7051RU	NA	6576372038	2	3011	073		1405	"INDUCTOR, 4.7UH, 12.7X30.5"	NA	ROH	NA	10.3	4956560026
