No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
583564	04/02/2015	ZSCR	551	035-1	0	'054	A2C5337549792	NA	A2C00042664	3	3011	054	 	1351	"IC MEM/AT25640A-TQ27U1,A1,64KBit,EEPROM,"		ROH	NA	8.31	PS_ARAMIS III_F.FERNAND	NO	
583565	04/02/2015	ZSCR	551	035-1	0	'054	A2C53243155B	NA	A2C00003409	1	3011	054	 	1351	"15K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.01	PS_ARAMIS II MCG_N.NORT	NO	
583565	04/02/2015	ZSCR	551	035-1	0	'054	A2C53243155A	NA	A2C00019134	6	3011	054	 	1351	"TA CAP,TA,33uF,20%,16V,SMD"		ROH	NA	9.9	PS_ARAMIS II MCG_N.NORT	NO	
583696	05/02/2015	ZSCR	551	030-1	NA	'054	A2C34527100	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986566903
583699	05/02/2015	ZSCR	551	030-1	NA	'054	5WK44592	NA	A2C5343547793	1	3011	054	 	1301	pcb assy HONHRS5 V36 top side	NA	HALB	S.Real	187.55	PS_HONDA HRS6_J.JUAN CH	NO	4986566473
583704	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81768414	NA	A2C83317201	1	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	27.57	PSAD_DAIMLER STAR2_ISC_	NO	
583706	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	
583711	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	
583712	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	
583715	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81768414	NA	A2C83317201	1	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	27.57	PSAD_DAIMLER STAR2_ISC_	NO	
583718	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81768414	NA	A2C83317201	1	3011	054	 	1301	pcb 6-lay DAGSTR2ISC	NA	ROH	NA	27.57	PSAD_DAIMLER STAR2_ISC_	NO	
583720	05/02/2015	ZSCR	551	030-1	NA	'054	A2C38070400	NA	A2C3320950093	1	3011	054	 	1301	SMD A FIAT 310 V16 TOP	NA	HALB	S.Real	126.2	PS_FIAT BRAZIL_.	NO	
583721	05/02/2015	ZSCR	551	030-1	NA	'054	A2C38070400	NA	A2C3320950093	1	3011	054	 	1301	SMD A FIAT 310 V16 TOP	NA	HALB	S.Real	126.2	PS_FIAT BRAZIL_.	NO	
583724	05/02/2015	ZSCR	551	030-1	NA	'054	A2C34815300	NA	A2C3481530093	1	3011	054	 	1301	pcb assy VW20 V04 TOP	NA	HALB	S.Real	168.62	PS_VW20 MQB_.	NO	
583726	05/02/2015	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	96.56	PS_SDM30_.	NO	
583738	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	
583740	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	3	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	1233.15	PSAD_DAIMLER STAR2_ISC_	NO	
583748	05/02/2015	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1301	pcb assy FIA326 OCS V15	NA	HALB	S.Real	169.06	PS_FIAT BRAZIL_.	NO	STOCK
583749	05/02/2015	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	
583750	05/02/2015	ZSCR	551	030-1	NA	'054	A2C80644601	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583752	05/02/2015	ZSCR	551	030-1	NA	'054	A2C80644601	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583755	05/02/2015	ZSCR	551	030-1	NA	'054	A2C80644601	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583759	05/02/2015	ZSCR	551	030-1	NA	'054	A2C53241830	NA	A2C53241828A	1	3011	054	 	1301	SMD E240 Top Side Ford Airbags	NA	HALB	S.Real	211.09	PS_FORD_.	NO	
583761	05/02/2015	ZSCR	551	030-1	NA	'054	5WK44822	NA	A2C32679900	6	3011	054	 	1301	pcb	NA	ROH	NA	116.46	PS_HONDA HRS6_J.JUAN CH	NO	4986566603
583762	05/02/2015	ZSCR	551	030-1	NA	'054	A2C3511610092	NA	A2C35115900	6	3011	054	 	1301	pcb 6-lay FR-4 main	NA	ROH	NA	157.2	PSAD_DAIMLER STAR 2_A.A	NO	
583767	05/02/2015	ZSCR	551	030-1	NA	'054	A2C8327870093	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	96.56	PS_SDM30_.	NO	
583778	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	
583781	05/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986567027
583783	05/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986567027
583784	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	
583785	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81542700	NA	A2C81543200	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	442.38	PS_ARAMIS 2012_.	NO	
583786	05/02/2015	ZSCR	551	030-1	NA	'054	A2C37820700	NA	A2C53243155MI	1	3011	054	 	1301	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	459.82	PS_ARAMIS II MCG_F.FERN	NO	
583787	05/02/2015	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1301	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583789	05/02/2015	ZSCR	551	030-1	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	
583791	05/02/2015	ZSCR	551	030-1	NA	'054	A2C53374378A	NA	A2C53374377	24	3011	054	 	1301	pcb VW ZZDIV AC	NA	ROH	NA	410.4	PS_VW10 LC_.	NO	
583792	05/02/2015	ZSCR	551	030-1	NA	'054	A2C30910808	NA	A2C3250900093	30	3011	054	 	1301	circuit board assy TOP side VW20	NA	HALB	S.Real	3640.8	PSAD_VW20_.	NO	4986566666
583793	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	4	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	1043.52	PS_SDM30_.	NO	
583799	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583800	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583801	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583802	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583803	05/02/2015	ZSCR	551	030-1	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1301	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583804	05/02/2015	ZSCR	551	030-1	NA	'054	5WKHRS5	NA	A2C53295039	1	3011	054	 	1301	pcb HONDA ACU16 main	NA	ROH	NA	17.6	PS_HONDA HRS5_.	NO	4986566612
583806	05/02/2015	ZSCR	551	030-1	NA	'054	A2C53404924	NA	A2C53399617A	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	178.36	PS_HONDA HRS5_.	NO	
583808	05/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	2	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	756.48	PS_ARAMIS 2012_.	NO	4986567027
583809	05/02/2015	ZSCR	551	030-1	NA	'054	A2C80644600	NA	A2C8153120093	1	3011	054	 	1301	pcb assy DAGARM3 V14 TOP	NA	HALB	S.Real	392.28	PS_ARAMIS III_.	NO	
583812	05/02/2015	ZSCR	551	030-1	NA	'054	A2C81625900	NA	A2C53399617	1	3011	054	 	1301	pcb assy HONHRS5 V01	NA	HALB	S.Real	219.13	PS_HONDA HRS5_.	NO	
583816	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92115800	NA	A2C3268040093	1	3011	054	 	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	273.67	PS_HONDA HRS6_J.JUAN CH	NO	
583816	05/02/2015	ZSCR	551	030-1	NA	'054	5WK44751	NA	A2C8021790093	1	3011	054	 	1301	pcb assy HONHRS6 V21 TOP	NA	HALB	S.Real	271.94	PS_HONDA HRS6_J.JUAN CH	NO	4986566532
583817	05/02/2015	ZSCR	551	030-1	NA	'054	5WK44292	NA	A2C53395077	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	71.83	OC_BOSE BMW_A.ANA TAPIA	NO	4986566444
583819	05/02/2015	ZSCR	551	030-1	NA	'054	A2C94819900	NA	A2C5340491402	1	3011	054	 	1301	pcb assy HONHRS5 V30 REV 02	NA	HALB	S.Real	344.97	PS_HONDA HRS5_.	NO	
583820	05/02/2015	ZSCR	551	030-1	NA	'054	A2C37924700	NA	A2C37744300	1	3011	054	 	1301	pcb assy PTFSPEED15 V01	NA	HALB	S.Real	168.42	PS_FIAT BRAZIL_.	NO	
583821	05/02/2015	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	214.34	PS_HYUNDAI_.	NO	
583823	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
583825	05/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
583826	05/02/2015	ZSCR	551	030-1	NA	'054	A2C96631600	NA	A2C96631600	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
583831	05/02/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C85221001	1				1095	pcb assy DAGSM D_2	NA	HALB	S.Real	249.06	PSAD_DAIMLER SMART_F.FE	NO	
583833	05/02/2015	ZSCR	551	034-3	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1343	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
583839	05/02/2015	ZSCR	551	034-2	NA	'054	A2C85215000	NA	A2C3481530093	1	3011	054	 	1342	pcb assy VW20 V04 TOP	NA	HALB	S.Real	168.62	PS_VW20 MQB_.	NO	
583839	05/02/2015	ZSCR	551	034-2	NA	'054	A2C85215000	NA	A2C53330106	1	3011	054	 	1342	socket	NA	ROH	NA	14.23	PS_VW20 MQB_.	NO	
583846	05/02/2015	ZSCR	551	022-2	NA	'054	5WK44004	NA	A2C53108387	40	3011	054	 	1222	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	8	PS_HONDA HRS6_J.JUAN CH	NO	4986566399
583846	05/02/2015	ZSCR	551	022-2	NA	'054	5WK44748	NA	A2C53397769	8	3011	054	 	1222	housing	NA	ROH	NA	182.88	PS_HONDA HRS6_J.JUAN CH	NO	4986566517
583846	05/02/2015	ZSCR	551	022-2	NA	'054	5WK44591	NA	A2C53397780	8	3011	054	 	1222	cover	NA	ROH	NA	27.04	PS_HONDA HRS6_J.JUAN CH	NO	4986566463
583876	05/02/2015	MB1A	551	022-2	B30301-00295	'054	NA	NA	A2C94832301	10				1095	pcb assy DAGSTAR22 D_2-1	NA	HALB	S.Real	5552.9	PSAD_STAR 22_.	NO	
583876	05/02/2015	MB1A	551	022-2	B30301-00295	'054	NA	NA	A2C94832401	10				1095	pcb assy DAGSTAR22 D_3-1	NA	HALB	S.Real	4942.5	PSAD_STAR 22_.	NO	
583879	05/02/2015	ZSCR	551	034-2	NA	'054	5WK43967	NA	A2C53243155MI	2	3011	054	 	1342	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	919.64	PS_ARAMIS II MCG_F.FERN	NO	4986566387
583880	05/02/2015	ZSCR	551	040-1	NA	'054	A2C92704001	NA	A2C96631600	1	3011	054	 	1401	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	411.05	PSAD_DAIMLER STAR2_ISC_	NO	
583882	05/02/2015	ZSCR	551	034-4	NA	'054	A2C92704001	NA	A2C96631600	2	3011	054	 	1344	pcb assy DAGSTAR2 ISC with SW	NA	HALB	S.Real	822.1	PSAD_DAIMLER STAR2_ISC_	NO	
583883	05/02/2015	MB1A	551	040-1	K96019	'054	NA	NA	A2C85221001	1				1095	pcb assy DAGSM D_2	NA	HALB	S.Real	249.06	PSAD_DAIMLER SMART_F.FE	NO	
583886	05/02/2015	ZSCR	551	040-1	NA	'054	A2C30910806	NA	A2C3250900093	1	3011	054	 	1401	circuit board assy TOP side VW20	NA	HALB	S.Real	121.36	PSAD_VW20_.	NO	4986566656
583899	05/02/2015	ZSCR	551	040-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1401	pcb topSMD top	NA	HALB	S.Real	362.42	PS_SDM10+_.	NO	
583900	05/02/2015	ZSCR	551	040-1	NA	'054	A2C91764400	NA	A2C9257270093	1	3011	054	 	1401	pcb assy GMSMD30 Top	NA	HALB	S.Real	395.76	PS_SDM30_.	NO	
583901	05/02/2015	ZSCR	551	040-1	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1401	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	164.81	PS_FIAT BRAZIL_.	NO	
583902	05/02/2015	ZSCR	551	040-1	NA	'054	A2C38070400	NA	A2C33209500	1	3011	054	 	1401	pcb assy FIA199 V16	NA	HALB	S.Real	169.81	PS_FIAT BRAZIL_.	NO	
583905	05/02/2015	ZSCR	551	040-2	NA	'054	A2C30910806	NA	A2C32509000	1	3011	054	 	1402	pcb assy VW20 V01	NA	HALB	S.Real	140.87	PSAD_VW20_.	NO	4986566656
583907	05/02/2015	ZSCR	551	040-1	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1401	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583908	05/02/2015	ZSCR	551	042-4	NA	'054	A2C37820700	NA	A2C53243155MI	1	3011	054	 	1424	MI assy C207 WITH PPS/WITHOUT RO	NA	HALB	S.Real	459.82	PS_ARAMIS II MCG_F.FERN	NO	
583910	05/02/2015	ZSCR	551	040-2	NA	'054	5WK44508	NA	A2C53416946	6	3011	054	 	1402	ACU VW10 MY11 M35 08 04 0 0 0 000	NA	HALB	S.Real	1355.64	PS_VW10 LC_.	NO	4986566451
583912	05/02/2015	ZSCR	551	040-3	NA	'054	A2C91764100	NA	A2C9257230093	1	3011	054	 	1403	pcb assy GMSMD30 Top	NA	HALB	S.Real	260.88	PS_SDM30_.	NO	
583913	05/02/2015	ZSCR	551	040-2	NA	'054	5WK44675	NA	A2C53408763	1	3011	054	 	1402	pcb assy FIA326 OCS V15	NA	HALB	S.Real	169.06	PS_FIAT BRAZIL_.	NO	STOCK
583916	05/02/2015	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53108387	5	3011	054	 	1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	1	PS_ARAMIS III_.	NO	4986566570
583916	05/02/2015	ZSCR	551	034-2	NA	'054	5WK44771	NA	A2C53245952	1	3011	054	 	1342	"housing FIP 152,0x 135,7"	NA	ROH	NA	24.25	PS_ARAMIS III_.	NO	4986566570
583916	05/02/2015	ZSCR	551	034-2	NA	'054	5WK44774	NA	A2C53371768	1	3011	054	 	1342	cover FIP T GY	NA	ROH	NA	3.01	PS_ARAMIS III_.	NO	4986566588
583918	05/02/2015	ZSCR	551	040-5	NA	'054	A2C85215000	NA	A2C33035300	1	3011	054	 	1405	pin header 90/ 53P H 3R PF 1018 IX	NA	ROH	NA	33.46	PSAD_VW20_.	NO	
583921	05/02/2015	ZSCR	551	042-4	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1424	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583923	05/02/2015	ZSCR	551	040-3	NA	'054	A2C37964110	NA	A2C35116201	1	3011	054	 	1403	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	410.61	PSAD_DAIMLER STAR 2_A.A	NO	
583927	05/02/2015	ZSCR	551	040-2	NA	'054	A2C86816801	NA	A2C86617100	1	3011	054	 	1402	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	457.78	PS_ARAMIS III_.	NO	
583928	05/02/2015	ZSCR	551	040-2	NA	'054	A2C80644600	NA	A2C81531200	1	3011	054	 	1402	pcb assy DAGARM3 V14	NA	HALB	S.Real	459.82	PS_ARAMIS III_.	NO	
583931	05/02/2015	ZSCR	551	040-3	NA	'054	A2C81542300	NA	A2C81543200	4	3011	054	 	1403	pcb assy	NA	HALB	S.Real	1769.52	PS_ARAMIS 2012_.	NO	
583939	05/02/2015	ZSCR	551	040-2	NA	'054	A2C84661700	NA	A2C53330108	84	3011	054	 	1402	socket	NA	ROH	NA	1482.6	PS_VW20 MQB_.	NO	
583948	05/02/2015	ZSCR	551	034-1	NA	'054	A2C85901112	NA	A2C32523400	13	3011	054	 	1341	base plate B	NA	ROH	NA	128.57	PSAD_DAIMLER STAR 2_A.A	NO	
583948	05/02/2015	ZSCR	551	034-1	NA	'054	A2C37964112	NA	A2C35116201	9	3011	054	 	1341	pcb assy DAGSTAR2 D_13	NA	HALB	S.Real	3695.49	PSAD_DAIMLER STAR 2_A.A	NO	
583948	05/02/2015	ZSCR	551	034-1	NA	'054	A2C85901112	NA	A2C53424040	65	3011	054	 	1341	"pan head screw M3,5 x 12,00 1268"	NA	ROH	NA	18.85	PSAD_DAIMLER STAR 2_A.A	NO	
583948	05/02/2015	ZSCR	551	034-1	NA	'054	A2C85901112	NA	A2C83435000	13	3011	054	 	1341	cover FIP T BK	NA	ROH	NA	231.53	PSAD_DAIMLER STAR 2_A.A	NO	
583948	05/02/2015	ZSCR	551	034-1	NA	'054	A2C85901112	NA	A2C87057001	4	3011	054	 	1341	pcb assy DAGSTAR2 D_18	NA	HALB	S.Real	1735.68	PSAD_DAIMLER STAR 2_A.A	NO	
583951	05/02/2015	MB1A	551	034-2	K96019	'054	NA	2	A2C38171904	3				1095	ACU DAGSMC453 MY13 S15 12 08 0 0 0 000	NA	FERT	NA	864.15	PSAD_DAIMLER SMART_F.FE	NO	
583952	05/02/2015	MB1A	551	034-2	K96019	'054	NA	1	A2C38171904	4				1095	ACU DAGSMC453 MY13 S15 12 08 0 0 0 000	NA	FERT	NA	1152.2	PSAD_DAIMLER SMART_F.FE	NO	
584087	06/02/2015	ZSCR	551	030-1	NA	'054	5WK43767	NA	A2C53142626	19	3011	054	 	1301	ACU HONHRS3 MY07 M30 04 XX 0 0 0 000	NA	HALB	S.Real	5280.48	OES_HONDA CR-V MC_.	NO	4986566360
584087	06/02/2015	ZSCR	551	030-1	NA	'054	5WK43773	NA	A2C53142642	1	3011	054	 	1301	ACU MY07 M30 08	NA	HALB	S.Real	270.17	OES_HONDA CR-V MC_.	NO	STOCK
584087	06/02/2015	ZSCR	551	030-1	NA	'054	5WK44225	NA	A2C53347151	6	3011	054	 	1301	ACU MY10 10	NA	HALB	S.Real	1856.34	OES_HONDA CR-V MC_.	NO	4986566419
584088	06/02/2015	ZSCR	551	030-1	NA	'054	A2C34527200	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	4986567027
584089	06/02/2015	ZSCR	551	030-1	NA	'054	A2C81542300	NA	A2C53388687	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	378.24	PS_ARAMIS 2012_.	NO	
584090	06/02/2015	ZSCR	551	030-1	NA	'054	A2C81542500	NA	A2C53388687	2	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	756.48	PS_ARAMIS 2012_.	NO	
584093	06/02/2015	ZSCR	551	030-1	NA	'054	A2C92115800	NA	A2C3268040093	1	3011	054	 	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	273.67	PS_HONDA HRS6_J.JUAN CH	NO	
584094	06/02/2015	ZSCR	551	030-1	NA	'054	A2C85607200	NA	A2C3268040093	1	3011	054	 	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	273.67	PS_HONDA HRS6_J.JUAN CH	NO	
584094	06/02/2015	ZSCR	551	030-1	NA	'054	A2C53398590	NA	A2C53399620A	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	183.52	PS_HONDA HRS6_J.JUAN CH	NO	
584096	06/02/2015	ZSCR	551	030-1	NA	'054	A2C85606300	NA	A2C3268040093	1	3011	054	 	1301	pcb assy HONHRS6 V11 top side	NA	HALB	S.Real	273.67	PS_HONDA HRS6_J.JUAN CH	NO	
584121	06/02/2015	ZSCR	551	030-1	NA	'054	A2C80612810	NA	A2C8145580093	5	3011	054	 	1301	pcb assy RENT4 V01 TOP	NA	HALB	S.Real	603.1	PS_RENAULT_.	NO	
584126	06/02/2015	ZSCR	551	030-1	NA	'054	A2C92704001	NA	A2C9663160093	1	3011	054	 	1301	pcb assy DAGSTAR2 ISC with SW SMD TOP	NA	HALB	S.Real	338.6	PSAD_DAIMLER STAR2_ISC_	NO	
584131	06/02/2015	ZSCR	551	030-1	NA	'054	5WK44675	NA	A2C33000300	1	3011	054	 	1301	pcb assy	NA	HALB	S.Real	125.41	PS_FIAT BRAZIL_.	NO	4986566503
584133	06/02/2015	ZSCR	551	030-1	NA	'054	A2C37924700	NA	A2C3774430093	1	3011	054	 	1301	FIAT 326 3V SMT TOP	NA	HALB	S.Real	125.56	PS_FIAT BRAZIL_.	NO	
