No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
97322	ZSCR	551	034-4	NA	A2C53351437P	NA	A2C53351437	1	3011	073		1344	circuit board assy V05	NA	HALB	S.Real	278.89	4954794913
97322	ZSCR	551	034-4	NA	A2C53351437P	NA	A2C53351431	1	3011	073		1344	circuit board assy DIV ZZDIV	NA	HALB	S.Real	389.05	4954794905
97358	ZSCR	551	040-5	NA	A2C53351437P	NA	A2C53331127	3	3011	073		1405	multipoint connector 86P H 2SYS BK	NA	ROH	NA	167.43	4954795067
97478	ZSCR	551	034-4	NA	A2C53374953PC	NA	A2C5337495100	1	3011	073		1344	Powerboard Ford Cuautla	NA	ROH	NA	406.12	4954795156
97478	ZSCR	551	034-4	NA	A2C53374953PC	NA	A2C5337495300	1	3011	073		1344	Controlboard Ford Cuautla	NA	ROH	NA	292.49	4954795156
97478	ZSCR	551	034-4	NA	A2C53374953P	NA	A2C53331127	1	3011	073		1344	multipoint connector 86P H 2SYS BK	NA	ROH	NA	55.81	4954795128
97478	ZSCR	551	034-4	NA	A2C53374953P	NA	A2C53338187	5	3011	073		1344	"spacer bushing 4,50x10,00x10,00mm"	NA	ROH	NA	4.7	4954795128
97478	ZSCR	551	034-4	NA	A2C53374953P	NA	A2C53323960	2	3011	073		1344	pin connector 29P 3R	NA	ROH	NA	17.64	4954795128
97478	ZSCR	551	034-4	NA	A2C53374953P	NA	A2C53323962	2	3011	073		1344	pin connector 30P 3R	NA	ROH	NA	15.3	4954795128
97478	ZSCR	551	034-4	NA	A2C53374953P	NA	A2C53331069	1	3011	073		1344	electronic assy DIV ZZDIV	NA	ROH	NA	64.47	4954795128
																		
