No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
517087	07/09/2014	ZSCR	551	035-1	0	'050	A2C53310663	NA	6577672013	20	3011	050		1351	"4.95V,28V,100MA,VOLT REG/"		ROH	NA	30.6	S1_LF_M.MIGUEL BANUELOS	NO	4981721851
517087	07/09/2014	ZSCR	551	035-1	0	'050	A2C53310663	NA	6592312033	1	3011	050		1351	"400V, 1.5A, SMA, FAST, DIODES"		ROH	NA	0.35	S1_LF_M.MIGUEL BANUELOS	NO	4981721851
517087	07/09/2014	ZSCR	551	035-1	0	'050	A2C53310663	NA	A2C00006482	1	3011	050		1351	"C CER,C0G,180pF,5%,50V,0603,Sn,STANDARD"		ROH	NA	0.02	S1_LF_M.MIGUEL BANUELOS	NO	4981721851
517087	07/09/2014	ZSCR	551	035-1	0	'050	A2C53310663	NA	A2C00026875	5	3011	050		1351	"80V,200mA,1,FAST,SOD323,RECT DIODE/1SS35"		ROH	NA	0.65	S1_LF_M.MIGUEL BANUELOS	NO	4981721851
517088	07/09/2014	ZSCR	551	035-1	0	'050	A2C3776250093	NA	A2C00006606	8	3011	050		1351	"100K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.08	S1_BMW_M.MIGUEL BANUELO	NO	4981721757
517088	07/09/2014	ZSCR	551	035-1	0	'050	A2C3776250093	NA	A2C00040663	86	3011	050		1351	"47nH,100mA,SMD,COIL/MLK1005S47NJT"		ROH	NA	6.88	S1_BMW_M.MIGUEL BANUELO	NO	4981721757
517089	07/09/2014	ZSCR	551	035-1	0	'050	A2C3144240093	NA	A2C00010737	136	3011	050		1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	1.36	S1_TG1C DCX_M.MIGUEL BA	NO	4981721951
517089	07/09/2014	ZSCR	551	035-1	0	'050	A2C3144240093	NA	A2C00034028	183	3011	050		1351	"100nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	3.66	S1_TG1C DCX_M.MIGUEL BA	NO	4981721951
517090	07/09/2014	ZSCR	551	035-1	0	'050	A2C8156880092	NA	A2C00024048	47	3011	050		1351	"3pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/GC"		ROH	NA	0.94	S1_TG1C UNIVERSAL_M.MIG	NO	4981722066
517090	07/09/2014	ZSCR	551	035-1	0	'050	A2C8156880092	NA	A2C00031958	44	3011	050		1351	"1.8pF,0.1pF,50V,C0G,0402,TINNED,CER CAP/"		ROH	NA	0.88	S1_TG1C UNIVERSAL_M.MIG	NO	4981722066
517090	07/09/2014	ZSCR	551	035-1	0	'050	A2C8156880092	NA	A2C00044018	13	3011	050		1351	"56pF,1%,50V,C0G,0402,Sn,CER CAP/++RF-app"		ROH	NA	0.26	S1_TG1C UNIVERSAL_M.MIG	NO	4981722066
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C9242820092	NA	A2C00010444	2	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.02	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C8248640092	NA	A2C00010444	22	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.22	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C8058480092	NA	A2C00010444	6	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.06	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C8248640092	NA	A2C00034826	197	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	3.94	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C8248640093	NA	A2C00034826	136	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	2.72	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517091	07/09/2014	ZSCR	551	035-1	0	'050	A2C8058480093	NA	A2C00034826	160	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	3.2	S5_TG1C HONDA_M.MIGUEL	NO	4981722143
517097	07/09/2014	ZSCR	551	035-1	0	'050	A2C3735150093	NA	A2C00010737	3	3011	050		1351	"100pF,5%,50V,C0G,0402,TINNED,CER CAP/VJ"		ROH	NA	0.03	S1_TG1C NISSAN_M.MIGUEL	NO	4981722005
517097	07/09/2014	ZSCR	551	035-1	0	'050	A2C8158270092	NA	A2C00034826	60	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	1.2	S1_TG1C NISSAN_M.MIGUEL	NO	4981722026
517097	07/09/2014	ZSCR	551	035-1	0	'050	A2C3735150092	NA	A2C00034826	1233	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	24.66	S1_TG1C NISSAN_M.MIGUEL	NO	4981722005
517097	07/09/2014	ZSCR	551	035-1	0	'050	A2C3156350093	NA	A2C00034826	1091	3011	050		1351	"68pF,1%,50V,C0G,0402,,CER CAP/++ RF appl"		ROH	NA	21.82	S1_TG1C NISSAN_M.MIGUEL	NO	4981721982
517098	07/09/2014	ZSCR	551	035-1	0	'050	A2C3156350093	NA	A2C00057187	1	3011	050		1351	"C CER,C0G,8.2pF,0.1pF,50V,0402,Sn"		ROH	NA	0.02	S1_TG1C NISSAN_M.MIGUEL	NO	4981721982
517098	07/09/2014	ZSCR	551	035-1	0	'050	A2C3156350093	NA	A2C00064595	17	3011	050		1351	"SEN/SP37 A4 450kPa Villach+Horten,ATIC12"		ROH	NA	333.37	S1_TG1C NISSAN_M.MIGUEL	NO	4981721982
