No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	015	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
560995	07/12/2014	ZSCR	551	034-2	NA	'050	68163904AB	NA	A2C53428199	110	3011	050	 	1342	"PIN,NAT"	NA	ROH	NA	7.7	S1_TIPM LOGIC_P.PABLO P	NO	
561388	07/12/2014	ZSCR	551	035-1	0	'050	A2C53428193T	NA	A2C40007117	694	3011	015	 	1351	"C CER,X7R,560pF,10%,50V,-TBD-,-"		ROH	NA	13.88	S1_TIPM MEDIUM_M.MIGUEL	NO	
562224	09/12/2014	ZSCR	551	034-2	NA	'050	5WY9000	NA	A2C31229200	2	3011	050	 	1342	"PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1"	NA	ROH	NA	122.74	S1_TIPM MEDIUM_P.PABLO	NO	
562224	09/12/2014	ZSCR	551	034-2	NA	'050	A2C33278800	NA	A2C53428228	42	3011	050	 	1342	PIN	NA	ROH	NA	10.92	S1_TIPM MEDIUM_P.PABLO	NO	
562228	09/12/2014	ZSCR	551	034-2	NA	'050	A2C33278800	NA	A2C53428228	42	3011	050	 	1342	PIN	NA	ROH	NA	10.92	S1_TIPM MEDIUM_P.PABLO	NO	
562234	09/12/2014	ZSCR	551	034-2	NA	'050	A2C33278800	NA	A2C53428228	40	3011	050	 	1342	PIN	NA	ROH	NA	10.4	S1_TIPM MEDIUM_P.PABLO	NO	
563605	11/12/2014	ZSCR	551	034-2	NA	'050	A2C33278600	NA	A2C00062952	7	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	57.54	S1_TIPM MEDIUM_P.PABLO	NO	
563606	11/12/2014	ZSCR	551	034-2	NA	'050	A2C33278600	NA	A2C40018533	22	3011	050	 	1342	"EM RELAY,TBD,SINGLE,12V"	NA	ROH	NA	95.92	S1_TIPM MEDIUM_P.PABLO	NO	
564551	13/12/2014	ZSCR	551	034-2	NA	'050	68163904AB	NA	A2C53428199	550	3011	050	 	1342	"PIN,NAT"	NA	ROH	NA	38.5	S1_TIPM LOGIC_P.PABLO P	NO	
565376	15/12/2014	ZSCR	551	034-2	NA	'050	5WY9000	NA	A2C00062952	7	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	57.54	S1_TIPM MEDIUM_P.PABLO	NO	
565376	15/12/2014	ZSCR	551	034-2	NA	'050	5WY8842	NA	A2C40018533	12	3011	050	 	1342	"EM RELAY,TBD,SINGLE,12V"	NA	ROH	NA	52.32	S1_TIPM MEDIUM_P.PABLO	NO	
565754	16/12/2014	ZSCR	551	034-2	NA	'050	A2C33278600	NA	A2C40018533	36	3011	050	 	1342	"EM RELAY,TBD,SINGLE,12V"	NA	ROH	NA	156.96	S1_TIPM MEDIUM_P.PABLO	NO	
565755	16/12/2014	ZSCR	551	034-2	NA	'050	5WY9000	NA	A2C00062952	11	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	90.42	S1_TIPM MEDIUM_P.PABLO	NO	
565755	16/12/2014	ZSCR	551	034-2	NA	'050	5WY9011	NA	A2C00062952	38	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	312.36	S1_TIPM MEDIUM_P.PABLO	NO	
569726	02/01/2015	ZSCR	551	034-2	NA	'050	A2C30849100	NA	A2C00058681	8	3011	050	 	1342	"IC MCU BLK/MC9S12XET512BMAG,3M25J or1M12"	NA	ROH	NA	225.52	S1_TIPM LOGIC_P.PABLO P	NO	
570820	05/01/2015	ZSCR	551	034-2	NA	'050	5WY8842	NA	A2C53428225	2	3011	050	 	1342	PCB RIGID MY11 TIPM DV LOGIC PCB	NA	ROH	NA	102.12	S1_TIPM LOGIC_P.PABLO P	NO	
570842	05/01/2015	ZSCR	551	034-2	NA	'050	5WY8842	NA	A2C53428227	4	3011	050	 	1342	PIN	NA	ROH	NA	1.12	S1_TIPM MEDIUM_P.PABLO	NO	
570842	05/01/2015	ZSCR	551	034-2	NA	'050	5WY8842	NA	A2C53428228	168	3011	050	 	1342	PIN	NA	ROH	NA	43.68	S1_TIPM MEDIUM_P.PABLO	NO	
570842	05/01/2015	ZSCR	551	034-2	NA	'050	5WY8842	NA	A2C53428229	4	3011	050	 	1342	"PIN,TNG FORK (TALL)"	NA	ROH	NA	1.2	S1_TIPM MEDIUM_P.PABLO	NO	
571186	06/01/2015	ZSCR	551	030-1	NA	'050	A2C81624400	NA	A2C82135400	24	3011	015	 	1301	pcb panel 4-up	NA	ROH	NA	819.36	S1_WK_WD RFHUB_A.ADRIAN	NO	SIN STOCK
571501	07/01/2015	MB1A	551	010-4	B30301-00410	'015	NA	NA	A2C3809560092	2				1104	"""SUB FOBIK PCB T-ASM, NA/EU(P U L T)"""	QN410098771	HALB	S.Real	95.58	410098771_CUSW U	NO	No stock
571503	07/01/2015	ZSCR	551	034-2	NA	'050	5WY8838	NA	A2C40016769	2	3011	050	 	1342	"IC SMART POW/IC,PC33874BPNA,12 X 12 QFN"	NA	ROH	NA	31.56	S1_TIPM LOGIC_P.PABLO P	NO	SIN STOCK
572238	08/01/2015	ZSCR	551	034-2	NA	'050	A2C33278800	NA	A2C00062952	11	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	90.42	S1_TIPM MEDIUM_P.PABLO	NO	
572244	08/01/2015	ZSCR	551	034-2	NA	'050	A2C30849100	NA	A2C40016793	1	3011	050	 	1342	"IC SMART POW/L9823,SOLIC24,8,45V,1Ohm,Lo"	NA	ROH	NA	6.31	S1_TIPM LOGIC_P.PABLO P	NO	
572244	08/01/2015	ZSCR	551	034-2	NA	'050	68163903AB	NA	A2C53428197	1	3011	050	 	1342	TERMINAL STRIP	NA	ROH	NA	2.13	S1_TIPM LOGIC_P.PABLO P	NO	
572545	09/01/2015	ZSCR	551	050-1	NA	'015	A2C33279600	NA	A2C31231400T	2	3011	015	 	1501	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	437.14	S1_TIPM LOGIC_P.PABLO P	NO	
572631	09/01/2015	ZSCR	551	034-2	NA	'050	A2C30848900	NA	A2C00058681	3	3011	050	 	1342	"IC MCU BLK/MC9S12XET512BMAG,3M25J or1M12"	NA	ROH	NA	84.57	S1_TIPM LOGIC_P.PABLO P	NO	
572699	09/01/2015	MB1A	951	025-4	NA	'015	NA	NA	A2C33101700	25				1254	MY12 SPDJB HELIX MODEL C FINAL ASM 433	NA	HALB	S.Real	5990.25	S1_SPDJB_P.PABLO PALMER	NO	No stock
572715	09/01/2015	MB1A	951	025-4	NA	'015	NA	NA	A2C32146500	27				1254	MY12 SPDJB HELIX PROGRAM ASM MODEL B	NA	HALB	S.Real	6391.98	S1_SPDJB_P.PABLO PALMER	NO	No stock
572719	09/01/2015	MB1A	951	025-4	NA	'015	NA	NA	A2C32119300	6				1254	MY12 SPDJB HELIX PROGRAM ASM MODEL C	NA	HALB	S.Real	1437.78	S1_SPDJB_P.PABLO PALMER	NO	No stock
573104	10/01/2015	ZSCR	551	022-2	NA	'015	A2C73751901	NA	A2C73750300	44	3011	015	 	1222	housing bottom assy DG/JEEP	NA	ROH	NA	343.64	S1_PASE FOB CUSW_A.ADRI	NO	SIN STOCK
573195	10/01/2015	ZSCR	551	034-2	NA	'015	A2C89860800	NA	A2C86398500	138	3011	050	 	1342	housing assy	NA	ROH	NA	1072.26	S1_WK_WD RFHUB_A.ADRIAN	NO	SIN STOCK
573199	10/01/2015	ZSCR	551	034-2	NA	'015	A2C73658000	NA	A2C73658000	2	3011	015	 	1342	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	419.16	S1_TIPM MEDIUM_P.PABLO	NO	4986258248
573210	10/01/2015	ZSCR	551	030-1	NA	'015	A2C31231400	NA	A2C31231400T	2	3011	015	 	1301	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	437.14	S1_TIPM LOGIC_P.PABLO P	NO	4986257826
573211	10/01/2015	ZSCR	551	050-1	NA	'015	A2C31231400	NA	A2C31231400T	1	3011	015	 	1501	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	218.57	S1_TIPM LOGIC_P.PABLO P	NO	
573212	10/01/2015	ZSCR	551	040-2	NA	'015	A2C7365810093	NA	A2C7365810093	1	3011	015	 	1402	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	204.62	S1_TIPM MEDIUM_P.PABLO	NO	4986257371
573213	10/01/2015	ZSCR	551	050-1	NA	'015	A2C73658100	NA	A2C73658100	1	3011	015	 	1501	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	208.84	S1_TIPM MEDIUM_P.PABLO	NO	
573353	11/01/2015	ZSCR	551	034-2	NA	'015	A2C33279700	NA	A2C31231400T	1	3011	015	 	1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	218.57	S1_TIPM LOGIC_P.PABLO P	NO	4986258116
573403	11/01/2015	ZSCR	551	034-2	NA	'015	68163903AB	NA	A2C7365810093	3	3011	015	 	1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	613.86	S1_TIPM MEDIUM_P.PABLO	NO	
573406	11/01/2015	ZSCR	551	042-4	NA	'015	5WY8920	NA	A2C32118700	1	3011	015	 	1424	MY12 SPDJB LOOP PROGRAM ASM MODEL C	NA	HALB	S.Real	225.54	S1_SPDJB_P.PABLO PALMER	NO	
573432	11/01/2015	ZSCR	551	040-2	NA	'015	A2C31231400	NA	A2C31231400T	2	3011	015	 	1402	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	437.14	S1_TIPM LOGIC_P.PABLO P	NO	
573435	11/01/2015	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400T	2	3011	015	 	1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	437.14	S1_TIPM LOGIC_P.PABLO P	NO	4986258116
573438	11/01/2015	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400T	10	3011	015	 	1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	2185.7	S1_TIPM LOGIC_P.PABLO P	NO	4986258116
573442	11/01/2015	ZSCR	551	040-3	NA	'015	A2C31231400	NA	A2C31231400T	4	3011	015	 	1403	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	874.28	S1_TIPM LOGIC_P.PABLO P	NO	
573532	11/01/2015	ZSCR	551	035-1	0	'050	A2C31231400T	NA	A2C40005523	79	3011	015	 	1351	"R NET,10K,5%,63mW,1206"		ROH	NA	1.58	S1_TIPM MEDIUM_M.MIGUEL	NO	
573532	11/01/2015	ZSCR	551	035-1	0	'050	A2C31231300T	NA	A2C40007117	577	3011	015	 	1351	"C CER,X7R,560pF,10%,50V,-TBD-,-"		ROH	NA	11.54	S1_TIPM MEDIUM_M.MIGUEL	NO	
573612	11/01/2015	MB1A	551	010-4	B30301-00410	'050	NA	NA	A2C7395960193	4				1104	pcb topSMD CHR UF 4-BTN	QN410098771	HALB	S.Real/AutoBF	144.32	410098771_CUSW U	NO	No stock
573634	11/01/2015	ZSCR	551	040-2	NA	'015	68163903AB	NA	A2C7365810093	2	3011	015	 	1402	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	409.24	S1_TIPM MEDIUM_P.PABLO	NO	
573635	11/01/2015	ZSCR	551	034-2	NA	'015	68163904AB	NA	A2C73658100	1	3011	015	 	1342	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	208.84	S1_TIPM MEDIUM_P.PABLO	NO	4986258285
573653	11/01/2015	ZSCR	551	034-2	NA	'015	68163903AB	NA	A2C33278700	2	3011	015	 	1342	module assy BCU BUX LOG	NA	HALB	S.Real	455.3	S1_TIPM LOGIC_P.PABLO P	NO	4986258192
573657	11/01/2015	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400	1	3011	015	 	1342	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986257595
573659	11/01/2015	ZSCR	551	040-1	NA	'015	A2C31231400	NA	A2C31231400	1	3011	015	 	1401	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986258158
573736	12/01/2015	ZSCR	551	030-1	NA	'015	A2C33278700	0	A2C33278700	1	3011	015	 	1301	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	4986257846
573743	12/01/2015	ZSCR	551	030-1	NA	'050	A2C81624000	NA	A2C82135400	8	3011	015	 	1301	pcb panel 4-up	NA	ROH	NA	273.12	S1_WK_WD RFHUB_A.ADRIAN	NO	SIN STOCK
573977	12/01/2015	ZSCR	551	034-2	NA	'050	A2C8216760093	NA	A2C8216760092	4	3011	015	 	1342	pcb assy Bottom	NA	HALB	S.Real/AutoBF	280.6	S1_WK_WD RFHUB_A.ADRIAN	NO	
573986	12/01/2015	ZSCR	551	034-2	NA	'015	68163903AB	NA	A2C33278700	1	3011	015	 	1342	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	4986258192
573987	12/01/2015	ZSCR	551	034-2	NA	'015	A2C31231400	NA	A2C31231400	1	3011	015	 	1342	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986257595
573989	12/01/2015	ZSCR	551	034-2	NA	'015	68163904AB	NA	A2C33278700	2	3011	015	 	1342	module assy BCU BUX LOG	NA	HALB	S.Real	455.3	S1_TIPM LOGIC_P.PABLO P	NO	4986258192
574005	12/01/2015	ZSCR	551	034-2	NA	'050	A2C31231900T	NA	A2C53428231	2	3011	050	 	1342	"PCB RIGID,1001-2-00 TIPM MED MY11 Ci DV2"	NA	ROH	NA	126.08	S1_TIPM MEDIUM_P.PABLO	NO	
574039	12/01/2015	ZSCR	551	040-2	NA	'015	A2C33278800	NA	A2C33278700	2	3011	015	 	1402	module assy BCU BUX LOG	NA	HALB	S.Real	455.3	S1_TIPM LOGIC_P.PABLO P	NO	
574040	12/01/2015	ZSCR	551	040-1	NA	'015	68163903AB	NA	A2C33278700	1	3011	015	 	1401	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	4986258168
574045	12/01/2015	ZSCR	551	034-2	NA	'015	68165692AB	NA	A2C33278700	1	3011	015	 	1342	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	4986258192
574047	12/01/2015	ZSCR	551	042-4	NA	'015	68163903AB	NA	A2C33278700	1	3011	015	 	1424	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	
574199	13/01/2015	ZSCR	551	034-2	NA	'015	A2C53428149	NA	A2C53428149	1	3011	015	 	1342	TIPM 7Ci MY11 PV MED PROD INT ASSEM	NA	HALB	S.Real	208.55	S1_TIPM MEDIUM_P.PABLO	NO	4986258214
574265	13/01/2015	ZSCR	551	030-1	NA	'050	A2C81624200	NA	A2C8216760092	4	3011	015	 	1301	pcb assy Bottom	NA	HALB	S.Real/AutoBF	280.6	S1_WK_WD RFHUB_A.ADRIAN	NO	
574350	13/01/2015	ZSCR	551	034-2	NA	'015	A2C53428149	NA	A2C53428193	2	3011	015	 	1342	SUB PCB TOP THD ASSY. PROD MY11 DV2_V2 I	NA	HALB	S.Real/AutoBF	416.2	S1_TIPM MEDIUM_P.PABLO	NO	4986257513
574351	13/01/2015	ZSCR	551	042-4	NA	'015	A2C53428149	NA	A2C53428193	6	3011	015	 	1424	SUB PCB TOP THD ASSY. PROD MY11 DV2_V2 I	NA	HALB	S.Real/AutoBF	1248.6	S1_TIPM MEDIUM_P.PABLO	NO	4986257513
574353	13/01/2015	ZSCR	551	042-4	NA	'015	A2C31231400	NA	A2C31231400	2	3011	015	 	1424	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	453.32	S1_TIPM LOGIC_P.PABLO P	NO	
574599	14/01/2015	ZSCR	551	034-2	NA	'015	A2C32297200	3	A2C32297200	1	3011	015	 	1342	pcb assy IMMO IGNM AT	NA	FERT	NA	65.49	S1_IGNM CUSW_A.ADRIANA	NO	
574600	14/01/2015	ZSCR	551	034-2	NA	'015	A2C53428149	NA	A2C53428149	1	3011	015	 	1342	TIPM 7Ci MY11 PV MED PROD INT ASSEM	NA	HALB	S.Real	208.55	S1_TIPM MEDIUM_P.PABLO	NO	4986258214
574601	14/01/2015	ZSCR	551	034-2	NA	'015	A2C73658000	NA	A2C73658000	1	3011	015	 	1342	module assy BCU TIPM 7Ci MY13	NA	HALB	S.Real	209.58	S1_TIPM MEDIUM_P.PABLO	NO	4986258248
574808	14/01/2015	ZSCR	551	034-2	NA	'050	A2C30822000	NA	A2C40016767	1	3011	050	 	1342	"IC SMART POW/PC33580BAPNAR2,12.00 X 12.0"	NA	ROH	NA	19.29	S1_TIPM MEDIUM_P.PABLO	NO	
574811	14/01/2015	ZSCR	551	030-1	NA	'050	A2C30889500	NA	A2C53428228	120	3011	015	 	1301	PIN	NA	ROH	NA	31.2	S1_TIPM MEDIUM_P.PABLO	NO	4986258798
574833	14/01/2015	ZSCR	551	034-2	NA	'015	A2C73658100	NA	A2C73658100	1	3011	015	 	1342	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	208.84	S1_TIPM MEDIUM_P.PABLO	NO	4986258285
574836	14/01/2015	ZSCR	551	042-4	NA	'015	A2C33278700	NA	A2C33278700	1	3011	015	 	1424	module assy BCU BUX LOG	NA	HALB	S.Real	227.65	S1_TIPM LOGIC_P.PABLO P	NO	
574885	14/01/2015	ZSCR	551	040-2	NA	'015	A2C31231400	NA	A2C31231400T	1	3011	015	 	1402	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	218.57	S1_TIPM LOGIC_P.PABLO P	NO	
574886	14/01/2015	ZSCR	551	050-1	NA	'015	A2C73658100	NA	A2C73658100	2	3011	015	 	1501	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	417.68	S1_TIPM MEDIUM_P.PABLO	NO	
574887	14/01/2015	ZSCR	551	034-2	NA	'015	A2C73658100	NA	A2C73658100	1	3011	015	 	1342	pcb topMAN BCU CHR PRODMY13	NA	HALB	S.Real/AutoBF	208.84	S1_TIPM MEDIUM_P.PABLO	NO	4986258285
574887	14/01/2015	ZSCR	551	034-2	NA	'015	A2C7365810093	NA	A2C7365810093	1	3011	015	 	1342	SUB PCB TOP THD ASSY. PROD MY13	NA	HALB	S.Real	204.62	S1_TIPM MEDIUM_P.PABLO	NO	4986257319
574896	14/01/2015	ZSCR	551	034-2	NA	'050	A2C33278800	NA	A2C00062952	13	3011	050	 	1342	"EX2-2K1J RELAY,POWER,TWIN,12V"	NA	ROH	NA	106.86	S1_TIPM MEDIUM_P.PABLO	NO	
574896	14/01/2015	ZSCR	551	034-2	NA	'050	A2C33278600	NA	A2C40018533	12	3011	050	 	1342	"EM RELAY,TBD,SINGLE,12V"	NA	ROH	NA	52.32	S1_TIPM MEDIUM_P.PABLO	NO	
574897	14/01/2015	ZSCR	551	034-2	NA	'050	68163903AB	NA	A2C53428196	3	3011	050	 	1342	"CONN,1 ROW,7CONT,1 ROW,MALE,7CONT,2.54MM"	NA	ROH	NA	19.11	S1_TIPM LOGIC_P.PABLO P	NO	
574897	14/01/2015	ZSCR	551	034-2	NA	'050	68163903AB	NA	A2C53428197	2	3011	050	 	1342	TERMINAL STRIP	NA	ROH	NA	4.26	S1_TIPM LOGIC_P.PABLO P	NO	
574898	14/01/2015	ZSCR	551	034-2	NA	'050	A2C32118800	NA	A2C53429651	35	3011	050	 	1342	"TERM,0CONT,CONNECTORS, DL 1.14MM AUTOHEA"	NA	ROH	NA	11.9	S1_SPDJB_P.PABLO PALMER	NO	
574950	14/01/2015	ZSCR	551	034-2	NA	'015	A2C30889600	NA	A2C30889600	1	3011	015	 	1342	LOGIC PCB (DIESEL/BUX)	NA	HALB	S.Real	260.21	S1_TIPM LOGIC_P.PABLO P	NO	4986258027
574954	14/01/2015	ZSCR	551	034-2	NA	'015	A2C33279600	NA	A2C31231400	1	3011	015	 	1342	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986258044
574958	14/01/2015	ZSCR	551	040-2	NA	'015	A2C31245600	NA	A2C31245700T	2	3011	015	 	1402	SUB PCB TMI ASSY. MY12DS GAS LOG S1	NA	HALB	S.Real	427.5	S1_TIPM LOGIC_P.PABLO P	NO	
575014	14/01/2015	ZSCR	551	022-2	NA	'015	A2C53428149	NA	A2C53428193T	5	3011	015	 	1222	SUB PCB TOP THD ASSY. PROD MY11 DV2 TOP	NA	HALB	S.Real	1026.3	S1_TIPM MEDIUM_P.PABLO	NO	4986257736
575063	15/01/2015	ZSCR	551	034-2	NA	'015	A2C33279600	NA	A2C31231400T	2	3011	015	 	1342	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	437.14	S1_TIPM LOGIC_P.PABLO P	NO	4986258116
575064	15/01/2015	ZSCR	551	034-2	NA	'015	A2C33279700	NA	A2C31231400	2	3011	015	 	1342	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	453.32	S1_TIPM LOGIC_P.PABLO P	NO	4986258044
575065	15/01/2015	ZSCR	551	040-1	NA	'015	A2C33279100	NA	A2C31231400T	1	3011	015	 	1401	SUB PCB TMI ASSY. D/BUX MY12 7Ci S1	NA	HALB	S.Real	218.57	S1_TIPM LOGIC_P.PABLO P	NO	4986258146
575066	15/01/2015	ZSCR	551	034-2	NA	'015	A2C33279700	NA	A2C31231400	1	3011	015	 	1342	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986258044
575067	15/01/2015	ZSCR	551	040-4	NA	'015	A2C33279700	NA	A2C31231400	1	3011	015	 	1404	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	
575068	15/01/2015	ZSCR	551	040-2	NA	'015	A2C33279700	NA	A2C31231400	1	3011	015	 	1402	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	
575069	15/01/2015	ZSCR	551	030-1	NA	'015	A2C33279800	NA	A2C31231400	1	3011	015	 	1301	pcb topMAN BCU CHR 7Ci S1	NA	HALB	S.Real/AutoBF	226.66	S1_TIPM LOGIC_P.PABLO P	NO	4986257800
575072	15/01/2015	ZSCR	551	034-2	NA	'015	A2C32297200	3	A2C32297200	12	3011	015	 	1342	pcb assy IMMO IGNM AT	NA	FERT	NA	785.88	S1_IGNM CUSW_A.ADRIANA	NO	
575073	15/01/2015	ZSCR	551	040-2	NA	'050	A2C33279700	NA	A2C31229200	2	3011	015	 	1402	"PCB RIGID,1001-2-00 TIPM MED MY12 Ci S1"	NA	ROH	NA	122.74	S1_TIPM MEDIUM_P.PABLO	NO	
