No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00006609	4	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.04	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00006616	27	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.27	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00007265	7	3011	054	 	1351	"1,NPN,NORMAL,100mA,1.5V,SOT23,BIP/BCR112"		ROH	NA	0.77	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00007912	14	3011	054	 	1351	"2,PNP,RET,R<b>=10k,R<e-b>=47k, 100mA,1V,"		ROH	NA	2.94	PS_VW10 LC_N.NORTON MAR	NO	STOCK
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00010444	1	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.01	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00010444	3	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.03	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00017564	1	3011	054	 	1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.67	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00017564	1	3011	054	 	1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.67	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00017750	276	3011	054	 	1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"		ROH	NA	41.4	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00017750	32	3011	054	 	1351	"2,BOTH,NORMAL,100mA,45V,SOT363,BIP/BC847"		ROH	NA	4.8	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00018819	1	3011	054	 	1351	"70V,200mA,2,FAST,SOT323_3,RECT DIODE/BAV"		ROH	NA	0.07	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00025460	1	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"		ROH	NA	0.01	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00025460	5	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"		ROH	NA	0.05	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00029771	80	3011	054	 	1351	"51uH,200mA,SMD,CAN-COIL/ ++PLS USE A2C00"		ROH	NA	108	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00037378	2	3011	054	 	1351	"TA CAP,TA,47uF,10%,6.3V,SMD"		ROH	NA	1.62	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00039384	24	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	33.12	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00042548	11	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,4.4A,80mOhm,SOT22"		ROH	NA	16.17	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53417068A	NA	A2C00062519	14	3011	054	 	1351	"IC VOLT REG/NCV4264-2 and TLE42344G ,5V,"		ROH	NA	22.12	PS_VW10 LC_N.NORTON MAR	NO	4987076607
591694	24/02/2015	ZSCR	551	035-1	0	'054	A2C53374378A	NA	A2C00062519	3	3011	054	 	1351	"IC VOLT REG/NCV4264-2 and TLE42344G ,5V,"		ROH	NA	4.74	PS_VW10 LC_N.NORTON MAR	NO	4987076442
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00000445	1	3011	054	 	1351	"1,NPN,NORMAL,500mA,45V,SOT23,BIP/BC817-2"		ROH	NA	0.08	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00003956	12	3011	054	 	1351	"953R,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.08	PS_FIAT BRAZIL_N.NORTON	NO	4987076327
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00003974	22	3011	054	 	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.22	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00003974	36	3011	054	 	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.36	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00003974	39	3011	054	 	1351	"R LIN,20R,5%,TK200,125mW,0805"		ROH	NA	0.39	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00003999	23	3011	054	 	1351	"R LIN,681R,1%,TK100,125mW,0805"		ROH	NA	0.23	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00003999	34	3011	054	 	1351	"R LIN,681R,1%,TK100,125mW,0805"		ROH	NA	0.34	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00004288	3	3011	054	 	1351	"R LIN,4K99,1%,TK100,125mW,0805"		ROH	NA	0.06	PS_FIAT BRAZIL_N.NORTON	NO	4987076994
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000300	NA	A2C00004288	21	3011	054	 	1351	"R LIN,4K99,1%,TK100,125mW,0805"		ROH	NA	0.42	PS_FIAT BRAZIL_N.NORTON	NO	4987076314
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00006616	10	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.1	PS_FIAT BRAZIL_N.NORTON	NO	4987076994
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000300	NA	A2C00006616	4	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.04	PS_FIAT BRAZIL_N.NORTON	NO	4987076314
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00006616	142	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	1.42	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00006616	40	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.4	PS_FIAT BRAZIL_N.NORTON	NO	4987076418
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3320950093	NA	A2C00006616	25	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.25	PS_FIAT BRAZIL_N.NORTON	NO	4987076335
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00006946	21	3011	054	 	1351	"40V,750mA,1,SCHOTTKY,SOD323,RECT DIODE/B"		ROH	NA	7.56	PS_FIAT BRAZIL_N.NORTON	NO	4987076327
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00011220	18	3011	054	 	1351	"R LIN,33K2,1%,TK100,63mW,0402"		ROH	NA	0.18	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00019595	2	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000300	NA	A2C00021296	2	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"		ROH	NA	0.22	PS_FIAT BRAZIL_N.NORTON	NO	4987076314
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00021296	6	3011	054	 	1351	"1,NPN,RET,100mA,50V,SOT323,BIP/BCR116W E"		ROH	NA	0.66	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00023789	6	3011	054	 	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.12	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00023789	89	3011	054	 	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	1.78	PS_FIAT BRAZIL_N.NORTON	NO	4987076418
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00023789	11	3011	054	 	1351	"47nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.22	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00027858	1	3011	054	 	1351	"R NET,0R05,0%,0W,0408_8"		ROH	NA	0.03	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00031355	18	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	1.98	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050093	NA	A2C00037882	1	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	4987076994
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00037882	1	3011	054	 	1351	"R LIN,2K4,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_FIAT BRAZIL_N.NORTON	NO	4987076418
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00039384	22	3011	054	 	1351	"1,N_CHAN,MOS,POWER,55V,7A,68mOhm,SOT223,"		ROH	NA	30.36	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00040894	68	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"		ROH	NA	10.88	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00040894	3	3011	054	 	1351	"2,PNP,RET,R<b>=10k R<e-b>=10k, 100mA,50"		ROH	NA	0.48	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430093	NA	A2C00046692	24	3011	054	 	1351	"100nF,10%,50V,X7R,0603,Sn,CER CAP/GCM"		ROH	NA	0.48	PS_FIAT BRAZIL_N.NORTON	NO	4987076418
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C9666050092	NA	A2C00052689	23	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.23	PS_FIAT BRAZIL_N.NORTON	NO	4987076985
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C33000200	NA	A2C00052689	146	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	1.46	PS_FIAT BRAZIL_N.NORTON	NO	4987076308
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3774430092	NA	A2C00052689	16	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.16	PS_FIAT BRAZIL_N.NORTON	NO	4987076405
591696	24/02/2015	ZSCR	551	035-1	0	'054	A2C3320950092	NA	A2C00052689	28	3011	054	 	1351	"R LIN,3K24,1%,TK100,63mW,0402"		ROH	NA	0.28	PS_FIAT BRAZIL_N.NORTON	NO	4987076327
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00006616	69	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.69	PSAD_VW20_N.NORTON MARQ	NO	4987076264
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00010444	149	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	1.49	PSAD_VW20_N.NORTON MARQ	NO	4987076264
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C00010444	57	3011	054	 	1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.57	PSAD_VW20_N.NORTON MARQ	NO	4987076277
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C00020588	5	3011	054	 	1351	"R LIN,82R5,1%,TK100,100mW,0603"		ROH	NA	0.05	PSAD_VW20_N.NORTON MARQ	NO	4987076264
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900093	NA	A2C40000864	38	3011	054	 	1351	"C CER,X7R,2.2uF,10%,50V,1206,Sn,STANDARD"		ROH	NA	8.36	PSAD_VW20_N.NORTON MARQ	NO	4987076277
591697	24/02/2015	ZSCR	551	035-1	0	'054	A2C3250900092	NA	A2C52003076	17	3011	054	 	1351	"1,PNP,NORMAL,1.5A,80V,SOT223,BIP/BCP53-1"		ROH	NA	5.44	PSAD_VW20_N.NORTON MARQ	NO	4987076264
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00004324	10	3011	054	 	1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00004449	168	3011	054	 	1351	"R LIN,2K,1%,TK100,250mW,1206"		ROH	NA	3.36	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00006609	25	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.25	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00006609	112	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	1.12	PSAD_DAIMLER STAR 2_N.N	NO	4987076794
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00006609	35	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.35	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00006609	10	3011	054	 	1351	"R LIN,100R,5%,TK200,63mW,0402"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00006616	10	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_N.N	NO	4987076794
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00006616	35	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.35	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00006616	54	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.54	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00006616	12	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"		ROH	NA	0.12	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00007695	3	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.48	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00010465	2	3011	054	 	1351	"10K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.02	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00010918	14	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.14	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00010918	87	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.87	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00019591	12	3011	054	 	1351	"R LIN,4K12,1%,TK100,63mW,0402"		ROH	NA	0.12	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00019592	21	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.21	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00019592	53	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.53	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00023857	3	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	0.96	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00023857	24	3011	054	 	1351	"F BEAD/BLM41P,90mOhm,1KOhm,1.5A,SMD"		ROH	NA	7.68	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00028102	6	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	11.04	PSAD_DAIMLER STAR 2_N.N	NO	4987076794
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00028102	1	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	1.84	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00031355	1	3011	054	 	1351	"200V,250mA,1,FAST,SOD323,RECT DIODE/BAS2"		ROH	NA	0.11	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00033919	18	3011	054	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	2.16	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00033919	25	3011	054	 	1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	3	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00039665	5	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	1.45	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00039665	4	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	1.16	PSAD_DAIMLER STAR 2_N.N	NO	4987076794
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00039665	20	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	5.8	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C3511610192	NA	A2C00039665	9	3011	054	 	1351	"4K99,0.1%,TK25,100mW,0603,LIN RES/M11"		ROH	NA	2.61	PSAD_DAIMLER STAR 2_N.N	NO	4987076348
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150093	NA	A2C00039667	14	3011	054	 	1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	4.06	PSAD_DAIMLER STAR 2_N.N	NO	4987076838
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160093	NA	A2C00041099	1	3011	054	 	1351	"C CER,X7R,470nF,10%,50V,0805,Sn"		ROH	NA	0.1	PSAD_DAIMLER STAR 2_N.N	NO	4987076949
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663150092	NA	A2C00044348	16	3011	054	 	1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	1.28	PSAD_DAIMLER STAR 2_N.N	NO	4987076794
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00044348	88	3011	054	 	1351	"1,PNP,NORMAL,100mA,45V,SOT323,BIP,hFE=22"		ROH	NA	7.04	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00045020	10	3011	054	 	1351	"100V,500mA,1,,DO219AB,RECT DIODE/ES07B"		ROH	NA	4.4	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
591699	24/02/2015	ZSCR	551	035-1	0	'054	A2C9663160092	NA	A2C00047538	12	3011	054	 	1351	"27V,500mW,SOD123,ZENER/MMSZ5254B"		ROH	NA	1.44	PSAD_DAIMLER STAR 2_N.N	NO	4987076922
