No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
171866	26/06/2012	ZSCR	551	034-2	NA	5WK44286	NA	A2C00027016	1	3011	054		1342	housing	NA	ROH	NA	17.65	PS_VW10 LC_GERARDO ECHE	NO	4959191500
171866	26/06/2012	ZSCR	551	034-2	NA	5WK44286	NA	A2C00027389	38	3011	054		1342	COVER	NA	ROH	NA	104.5	PS_VW10 LC_GERARDO ECHE	NO	4959191500
171866	26/06/2012	ZSCR	551	034-2	NA	5WK44288	NA	A2C00027390	4	3011	054		1342	COVER	NA	ROH	NA	13.6	PS_VW10 LC_GERARDO ECHE	NO	4959191534
171866	26/06/2012	ZSCR	551	034-2	NA	5WK44288	NA	A2C53163642	4	3011	054		1342	housing FIP	NA	ROH	NA	75.24	PS_VW10 LC_GERARDO ECHE	NO	4959191534
171867	26/06/2012	ZSCR	551	034-2	NA	5WY79410	NA	6590110301	20	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	316.2	PSAD_EPSILON_GERARDO EC	NO	4959191604
171867	26/06/2012	ZSCR	551	034-2	NA	5WY74130	NA	6590110701	6	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	14.46	PSAD_EPSILON_GERARDO EC	NO	4959191604
171867	26/06/2012	ZSCR	551	034-2	NA	5WY72880	NA	A2C00013954	22	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	6.6	PSAD_EPSILON_GERARDO EC	NO	4959191604
171868	26/06/2012	ZSCR	551	034-2	NA	5WK44749	NA	A2C53397769	11	3011	054		1342	housing	NA	ROH	NA	256.41	PS_HONDA HRS5_GERARDO E	NO	4959191439
171881	26/06/2012	ZSCR	551	030-1	NA	A2C53391237B	NA	A2C53367683	6	3011	054		1301	pcb VW ZZDIV AC VW10G RdW 1	NA	ROH	NA	117.42	PS_VW10 LC_GERARDO ECHE	NO	4959191570
171890	26/06/2012	ZSCR	551	030-1	NA	5WK44689	NA	A2C53295039	6	3011	054		1301	pcb HONDA ACU16 main	NA	ROH	NA	94.98	PS_HONDA HRS5_GERARDO E	NO	4959191415
172009	26/06/2012	ZSCR	551	034-2	NA	5WK44739	NA	A2C53108387	10	3011	054		1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	1.9	PS_ARAMIS III_GERARDO E	NO	4959191231
172009	26/06/2012	ZSCR	551	034-2	NA	5WK44739	NA	A2C53245952	2	3011	054		1342	"housing FIP 152,0x 135,7"	NA	ROH	NA	38.32	PS_ARAMIS III_GERARDO E	NO	4959191231
172009	26/06/2012	ZSCR	551	034-2	NA	5WK44739	NA	A2C53371768	2	3011	054		1342	cover FIP T GY	NA	ROH	NA	7.28	PS_ARAMIS III_GERARDO E	NO	4959191231
172010	26/06/2012	ZSCR	551	034-2	NA	A2C53375497MI2	NA	A2C53125065	6	3011	054		1342	multipoint connector 96P H 2SYS C-B	NA	ROH	NA	131.04	PS_ARAMIS III_GERARDO E	NO	4959191268
172010	26/06/2012	ZSCR	551	034-2	NA	A2C53189515MI	NA	A2C53125067	1	3011	054		1342	multipoint connector 96P H 2SYS A-A	NA	ROH	NA	21.84	PS_ARAMIS III_GERARDO E	NO	4959191281
172011	26/06/2012	ZSCR	551	034-2	NA	5WK44689	NA	A2C53330107	3	3011	054		1342	socket	NA	ROH	NA	54.18	PS_HONDA HRS5_GERARDO E	NO	4959191415
172011	26/06/2012	ZSCR	551	034-2	NA	5WK44591	NA	A2C53405650	3	3011	054		1342	multipoint connector 82P H 2SYS YE	NA	ROH	NA	64.68	PS_HONDA HRS5_GERARDO E	NO	4959191386
172012	26/06/2012	ZSCR	551	034-2	NA	5WK44078	NA	A2C00016838	250	3011	054		1342	connector pin	NA	ROH	NA	70	OC_OCS NISSAN_GERARDO E	NO	4959190996
172012	26/06/2012	ZSCR	551	034-2	NA	5WK43990	NA	A2C53095018	45	3011	054		1342	"label 58,00x 20,00mm white foil"	NA	ROH	NA	7.2	OC_OCS NISSAN_GERARDO E	NO	4959191015
172012	26/06/2012	ZSCR	551	034-2	NA	5WK44551	NA	A2C53287893	2	3011	054		1342	pcb BMWOCE E70 OCE2007 EMC	NA	ROH	NA	13.96	OC_OCS NISSAN_GERARDO E	NO	4959191034
172017	26/06/2012	ZSCR	551	034-2	NA	5WK44692	NA	A2C53142468	1	3011	054		1342	housing	NA	ROH	NA	20.96	PS_HONDA ACCORD_GERARDO	NO	4959191320
172017	26/06/2012	ZSCR	551	034-2	NA	5WK44692	NA	A2C53142470	1	3011	054		1342	COVER	NA	ROH	NA	17.45	PS_HONDA ACCORD_GERARDO	NO	4959191320
172017	26/06/2012	ZSCR	551	034-2	NA	5WK44376	NA	A2C53239915	4	3011	054		1342	housing	NA	ROH	NA	89.56	PS_HONDA ACCORD_GERARDO	NO	4959191331
172017	26/06/2012	ZSCR	551	034-2	NA	5WK44699	NA	A2C53239918	4	3011	054		1342	COVER	NA	ROH	NA	13.6	PS_HONDA ACCORD_GERARDO	NO	4959191342
