No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
54436	ZSCR	551	035-1	0	S208681003	NA	6592362089	8	3011	054		1351	"8MHZ,0.5%,PAS RESO/CSTCS8.00MT"		ROH	NA	19.04	
56847	ZSCR	551	040-3	NA	A2C53299462	NA	A2C53295286	3	3011	054		1403	cable harness	NA	ROH	NA	76.56	
84306	ZSCR	551	035-1	0	A2C53100669	NA	A2C00019606	3	3011	054		1351	"13K7,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.03	
84307	ZSCR	551	035-1	0	6598367621	NA	6594312008	89	3011	054		1351	"200V,2A,SMB,DIODES RECTIFIER /"		ROH	NA	46.28	
84307	ZSCR	551	035-1	0	6598367621	NA	6596312072	23	3011	054		1351	"00V,1A,SMA,FAST,SINGLE,RECT D"		ROH	NA	7.13	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00000414	1	3011	054		1351	"70V,140mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	0.12	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00000479	59	3011	054		1351	"1,NPN,NORMAL,4A,45V,TO252/DPAK,BIP/MJD14"		ROH	NA	90.86	
84307	ZSCR	551	035-1	0	6598367621	NA	A2C00032200	11	3011	054		1351	"24MHz,0.5%,CSTCV,CER RESONATOR"		ROH	NA	19.91	
98203	ZSCR	551	050-1	NA	S108196012	NA	S108196012	23				1501	EBC 430 LOTUS CROFT	NA	FERT	NA	14450.21	
98213	ZSCR	551	050-1	NA	S108196002	NA	S108196002	4				1501	EBC 430 OPEL	NA	FERT	NA	2513.52	
98248	ZSCR	551	050-1	NA	S108196008	NA	S108196008	3				1501	EBC 430 ABS PROTON	NA	FERT	NA	1864.95	
98453	ZSCR	551	035-1	0	A2C53214405A	NA	A2C00004211	12	3011	054		1351	"681R,1%,TK100,250mW,1206,LIN RES/"		ROH	NA	0.24	
99898	ZSCR	551	030-1	NA	A2C53281075	NA	A2C53183410	1				1301	circuit board assy	NA	HALB	S.Real	190.74	
99902	ZSCR	551	030-1	NA	5WY72880	NA	6590119023	1				1301	Func tests Epsilon GMX381 6 Loops - SP	NA	HALB	S.Real	294.35	
99981	ZSCR	551	030-1	NA	5WY87270	NA	A2C53389852	2				1301	airbag control elect	NA	HALB	S.Real/AutoBF	499.6	
99984	ZSCR	551	042-4	NA	A2C53389852	NA	A2C53219699	1	3011	054		1424	pin header 39P H 2R BK K3	NA	ROH	NA	31.15	
100361	ZSCR	551	034-2	NA	5WY71570	NA	6590110301	171	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	2814.66	
100361	ZSCR	551	034-2	NA	5WY70750	NA	6590110701	110	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	291.5	
100361	ZSCR	551	034-2	NA	5WY72880	NA	A2C00013954	100	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	34	4955153114
100361	ZSCR	551	034-2	NA	A2C32682200	NA	A2C00018861	707	3011	054		1342	"150uH,540mA,HOL,COIL/BC-Drossel"	NA	ROH	NA	254.52	
100361	ZSCR	551	034-2	NA	A2C32682200	NA	A2C00022954	406	3011	054		1342	"22uH,1.25A,HOL,COIL/B82144-F"	NA	ROH	NA	385.7	4955153047
100361	ZSCR	551	034-2	NA	A2C32682200	NA	A2C00023738	997	3011	054		1342	"47uF,20%,50V,HOL,AL,ELEC CAP/"	NA	ROH	NA	229.31	4955153038
100364	ZSCR	551	030-1	NA	A2C53396263	NA	A2C53396263B	8				1301	EPSFIAT 169 SMD BOTTOM SIDE	NA	HALB	S.Real/AutoBF	634.8	
100365	ZSCR	551	030-1	NA	A2C53396255	NA	A2C53396255B	4				1301	EPS FIAT 843 SMD BOTTOM SIDE	NA	HALB	S.Real/AutoBF	294.8	
100444	MB1A	551	030-1	B30301-00295	NA	NA	A2C53295039	18	3011	054		1095	pcb HONDA ACU16 main	NA	ROH	NA	298.26	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00002107	7	3011	054		1351	"100pF,5%,50V,C0G,0603,TINNED,CER CAP/"		ROH	NA	0.14	
100515	ZSCR	551	035-1	0	A2C53364457A	NA	A2C00011772	18	3011	054		1351	"432K,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.9	
100567	ZSCR	551	035-1	0	6590119027A	NA	6594362009	3	3011	054		1351	"2.2NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.12	
100567	ZSCR	551	035-1	0	6590119027A	NA	A2C00010760	4	3011	054		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.4	
100765	ZSCR	551	030-1	NA	A2C53396255	NA	A2C53396255B	8				1301	EPS FIAT 843 SMD BOTTOM SIDE	NA	HALB	S.Real/AutoBF	589.6	
100791	ZSCR	551	030-1	NA	A2C53287874	NA	A2C53287874B	12				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	356.64	
102387	ZSCR	551	030-1	NA	5WK44551	NA	A2C53287874B	12				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	356.64	
102397	ZSCR	551	030-1	NA	A2C53287874B	NA	A2C53287874B	12				1301	subensamble de SMD Nissan OCE07 BOT	NA	HALB	S.Real/AutoBF	356.64	
103309	ZSCR	551	035-1	0	6590119027A	NA	6594362009	2.86	3011	054		1351	"2.2NF,10%,100V,X7R,0805,NISN,C"		ROH	NA	0.11	
103309	ZSCR	551	035-1	0	6590119027A	NA	9152251	2.348	3011	054		1351	"100K,5%,TK250,63MW,0603,FIX RE"		ROH	NA	0.02	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00000467	3.044	3011	054		1351	"1,NPN,NORMAL,1A,60V,SOT223,BIP/BCP55 --"		ROH	NA	1.86	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00002201	7.308	3011	054		1351	"10nF,10%,50V,X7R,0603,TINNED,CER CAP/++"		ROH	NA	0.15	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00002208	1.036	3011	054		1351	"1nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.02	
103309	ZSCR	551	035-1	0	A2C53396241T	NA	A2C00002247	4.216	3011	054		1351	"47nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.25	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00004363	4.092	3011	054		1351	"15K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	
103309	ZSCR	551	035-1	0	A2C53241828B	NA	A2C00004555	164.784	3011	054		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	1.65	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00004555	26.296	3011	054		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.26	
103309	ZSCR	551	035-1	0	A2C53383913B	NA	A2C00004556	1.292	3011	054		1351	"590R,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.01	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00006416	38.9	3011	054		1351	"PTN ! 70V,200mA,2,FAST,SOT323_3,RECT DIO"		ROH	NA	3.5	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00006557	1.108	3011	054		1351	"22R,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.01	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00007695	2.048	3011	054		1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.33	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00007729	7.012	3011	054		1351	"12K4,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.07	
103309	ZSCR	551	035-1	0	6590119027A	NA	A2C00010760	3.856	3011	054		1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.39	
103309	ZSCR	551	035-1	0	A2C53214405B	NA	A2C00017564	19.96	3011	054		1351	"0R2,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	14.57	
103309	ZSCR	551	035-1	0	A2C53383913B	NA	A2C00017609	3.012	3011	054		1351	"1,60V,350mOhm,SO8,GENERAL PURPOSE,HIGH S"		ROH	NA	8.07	
103539	ZSCR	551	034-2	NA	5WK44004	NA	A2C53125063	10	3011	054		1342	multipoint connector 96P H 2SYS B-B	NA	ROH	NA	213.4	4955152862
103539	ZSCR	551	034-2	NA	5WK43990	NA	A2C53125064	1	3011	054		1342	multipoint connector 96P H 2SYS D-B	NA	ROH	NA	22.63	
103539	ZSCR	551	034-2	NA	5WK43608	NA	A2C53125065	12	3011	054		1342	multipoint connector 96P H 2SYS C-B	NA	ROH	NA	271.56	
103539	ZSCR	551	034-2	NA	5WK43952	NA	A2C53125066	2	3011	054		1342	multipoint connector 96P H 2SYS E-B	NA	ROH	NA	44.74	4955152671
103540	ZSCR	551	034-2	NA	5WK43606	NA	A2C53108387	875	3011	054		1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	183.75	4955152912
103558	ZSCR	551	034-2	NA	5WK43606	NA	A2C53108387	20	3011	054		1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	4.2	4955152912
103562	ZSCR	551	034-2	NA	5WK43871	NA	A2C53108376	3	3011	054		1342	"housing FIP 175,0x 152,0"	NA	ROH	NA	66.33	4955152960
103562	ZSCR	551	034-2	NA	5WK43871	NA	A2C53108377	1	3011	054		1342	cover FIP T GY	NA	ROH	NA	4.17	4955152945
103563	ZSCR	551	034-2	NA	5WY86930	NA	A2C53108379	23	3011	054		1342	cover FIP T GY	NA	ROH	NA	85.79	4955152927
103566	ZSCR	551	034-2	NA	5WK44385	NA	A2C00014697	69	3011	054		1342	sticker	NA	ROH	NA	40.02	4955153099
103566	ZSCR	551	034-2	NA	5WK43085	NA	A2C00014717	165	3011	054		1342	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	44.55	4955153071
103566	ZSCR	551	034-2	NA	5WK44285	NA	A2C00027389	84	3011	054		1342	cover	NA	ROH	NA	241.08	4955153016
103566	ZSCR	551	034-2	NA	5WK44385	NA	A2C00027390	284	3011	054		1342	cover	NA	ROH	NA	1002.52	4955152986
103594	ZSCR	551	034-2	NA	5WY77092	NA	A2C00031845	17	3011	054		1342	pin header 60P H 2R THP	NA	ROH	NA	528.87	4955152977
103950	ZSCR	551	034-2	NA	5WK44375	NA	A2C53383640	9				1342	airbag control elect MY11	NA	HALB	S.Real	2755.17	
103998	ZSCR	551	034-2	NA	5WK44459	NA	6593831401	2	3011	054		1342	WARNING LABEL c/d/i HONDA	NA	ROH	NA	2.34	
103999	MB1A	551	034-2	B30301-00295	NA	NA	A2C53108387	300	3011	054		1095	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	63	
103999	MB1A	551	034-2	B30301-00295	NA	NA	A2C53397769	393	3011	054		1095	housing	NA	ROH	NA	10563.84	
103999	MB1A	551	034-2	B30301-00295	NA	NA	A2C53397780	114	3011	054		1095	cover	NA	ROH	NA	1098.96	
104005	ZSCR	551	034-2	NA	5WY86930	NA	A2C53108379	91	3011	054		1342	cover FIP T GY	NA	ROH	NA	339.43	4955152927
104007	ZSCR	551	034-2	NA	5WY86930	NA	A2C53108387	300	3011	054		1342	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	63	4955152912
104015	ZSCR	551	034-2	NA	5WK44385	NA	A2C00014697	60	3011	054		1342	sticker	NA	ROH	NA	34.8	4955153099
104015	ZSCR	551	034-2	NA	5WK44285	NA	A2C00027016	87	3011	054		1342	housing	NA	ROH	NA	1565.13	4955153028
104015	ZSCR	551	034-2	NA	5WK44385	NA	A2C00027390	81	3011	054		1342	cover	NA	ROH	NA	285.93	4955152986
104020	ZSCR	551	034-2	NA	5WY71570	NA	6590110301	240	3011	054		1342	Epsilon SDM Housing	NA	ROH	NA	3950.4	
104020	ZSCR	551	034-2	NA	5WY70750	NA	6590110701	240	3011	054		1342	Epsilon SDM Cover	NA	ROH	NA	636	
