No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	Planta	APD	Espacio	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
575452	16/01/2015	ZSCR	551	030-1	NA	'054	A2C94819900	NA	A2C5340491402	1	3011	054	 	1301	pcb assy HONHRS5 V30 REV 02	NA	HALB	S.Real	326.89	PS_HONDA HRS5_.	NO	
575453	16/01/2015	ZSCR	551	030-1	NA	'054	A2C86816901	NA	A2C86617300	2	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR	NA	HALB	S.Real	857.66	PS_ARAMIS III_.	NO	
575456	16/01/2015	ZSCR	551	030-1	NA	'054	A2C86816901	NA	A2C8661730093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	367.14	PS_ARAMIS III_.	NO	
575457	16/01/2015	ZSCR	551	030-1	NA	'054	A2C86816900	NA	A2C8661730093	1	3011	054	 	1301	pcb assy DAGARM3 RO V16EDR TOP	NA	HALB	S.Real	367.14	PS_ARAMIS III_.	NO	
575478	16/01/2015	ZSCR	551	030-1	NA	'054	A2C85841501	NA	A2C8145580001	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
575479	16/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C8145580001	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
575485	16/01/2015	ZSCR	551	030-1	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1301	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
575487	16/01/2015	ZSCR	551	030-1	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	156.04	PS_FIAT BRAZIL_.	NO	
575538	16/01/2015	ZSCR	551	040-1	NA	'054	A2C85841501	NA	A2C8145580001	1	3011	054	 	1401	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
575541	16/01/2015	ZSCR	551	040-1	NA	'054	A2C86816802	NA	A2C86617100	1	3011	054	 	1401	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_.	NO	
575546	16/01/2015	ZSCR	551	042-4	NA	'054	A2C86816801	NA	A2C86617100	1	3011	054	 	1424	pcb assy DAGARM3 RO V17EDR	NA	HALB	S.Real	426.57	PS_ARAMIS III_.	NO	
575548	16/01/2015	ZSCR	551	040-5	NA	'054	A2C94819900	NA	A2C5340491402	1	3011	054	 	1405	pcb assy HONHRS5 V30 REV 02	NA	HALB	S.Real	326.89	PS_HONDA HRS5_.	NO	
575565	16/01/2015	MB1A	551	034-2	K96019	'054	NA	06AC	A2C92704001	1				1095	ACU DAGS2WS205 MY14 S15 20 09 1 0 0 HSA	NA	FERT	NA	452.53	PSAD_DAIMLER STAR2_ISC_	NO	
575567	16/01/2015	ZSCR	551	034-3	NA	'054	A2C86852400	NA	A2C87110200	6	3011	054	 	1343	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	1225.2	PS_HYUNDAI_.	NO	
575569	16/01/2015	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C87110200	2	3011	054	 	1342	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	408.4	PS_HYUNDAI_.	NO	
575582	16/01/2015	ZSCR	551	034-3	NA	'054	A2C85841501	NA	A2C53409092	82	3011	054	 	1343	cover	NA	ROH	NA	282.08	PS_RENAULT_.	NO	
575589	16/01/2015	ZSCR	551	040-5	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1405	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	156.04	PS_FIAT BRAZIL_.	NO	
575649	16/01/2015	ZSCR	551	034-3	NA	'054	5WK43606	NA	A2C53108387	2050	3011	054	 	1343	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	369	PSAD_GM BRASIL_A.ANA TA	NO	Prodcution version not found
575828	17/01/2015	ZSCR	551	030-1	NA	'054	A2C85621400	NA	A2C53412223	1	3011	054	 	1301	circuit board assy	NA	HALB	S.Real	127	PSAD_GM BRASIL_A.ANA TA	NO	
575853	17/01/2015	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4985891239
575878	17/01/2015	ZSCR	551	030-1	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1301	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	156.04	PS_FIAT BRAZIL_.	NO	
575888	17/01/2015	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4985891239
575889	17/01/2015	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	8	3011	054	 	1301	pcb	NA	ROH	NA	183.12	PS_SDM30_.	NO	4985891239
575943	17/01/2015	ZSCR	551	030-1	NA	'054	A2C87038500	NA	A2C5339962993	1	3011	054	 	1301	pcb assy HONHRS5 RO V13 TOP	NA	HALB	S.Real	278.67	PS_HONDA HRS5_.	NO	
575977	17/01/2015	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C87110200	6	3011	054	 	1342	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	1225.2	PS_HYUNDAI_.	NO	
575979	17/01/2015	ZSCR	551	034-2	NA	'054	A2C91764000	NA	A2C53395715	1	3011	054	 	1342	housing WIC P BK A-B	NA	ROH	NA	34.8	PS_SDM30_.	NO	
575999	17/01/2015	ZSCR	551	040-5	NA	'054	A2C92704001	NA	A2C91600800	1	3011	054	 	1405	multipoint connector124/ 76P H 2SYS 1018	NA	ROH	NA	57.79	PSAD_DAIMLER STAR 2_A.A	NO	
576002	17/01/2015	ZSCR	551	034-2	NA	'054	A2C96660500	NA	A2C96660500	1	3011	054	 	1342	pcb assy FIA326 OCS V15_1	NA	HALB	S.Real	156.04	PS_FIAT BRAZIL_.	NO	
576005	17/01/2015	ZSCR	551	034-2	NA	'054	A2C33209500	NA	A2C33209500	1	3011	054	 	1342	pcb assy FIA199 V16	NA	HALB	S.Real	157.98	PS_FIAT BRAZIL_.	NO	No pertenece a BOM
576016	17/01/2015	ZSCR	551	034-3	NA	'054	5WK43488	NA	A2C00014717	10	3011	054	 	1343	"pan head screw SF-M4 x 10,00 1241"	NA	ROH	NA	2.2	PS_VW10 LC_.	NO	No pertenece a BOM
576293	18/01/2015	ZSCR	551	030-1	NA	'054	A2C8327870092	NA	A2C83277500	4	3011	054	 	1301	pcb	NA	ROH	NA	91.56	PS_SDM30_.	NO	4985891239
576320	18/01/2015	ZSCR	551	040-2	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1402	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
576334	18/01/2015	ZSCR	551	040-3	NA	'054	A2C86852400	NA	A2C87110200	1	3011	054	 	1403	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	204.2	PS_HYUNDAI_.	NO	
576348	18/01/2015	ZSCR	551	040-3	NA	'054	A2C85841501	NA	A2C81455800	2	3011	054	 	1403	pcb assy RENT4 V01	NA	HALB	S.Real	264.6	PS_RENAULT_.	NO	
576585	19/01/2015	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_.	NO	
576587	19/01/2015	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_.	NO	
576588	19/01/2015	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_.	NO	
576634	19/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C814558000193	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02) TOP	NA	HALB	S.Real	118.58	PS_RENAULT_.	NO	
576649	19/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C8145580001	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
576650	19/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C8145580001	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
576651	19/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C8145580001	2	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	264.6	PS_RENAULT_.	NO	
576653	19/01/2015	ZSCR	551	030-1	NA	'054	A2C85841502	NA	A2C8145580001	1	3011	054	 	1301	pcb assy RENT4 V01 (SW 02)	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
576690	19/01/2015	ZSCR	551	040-1	NA	'054	A2C85841501	NA	A2C81455800	1	3011	054	 	1401	pcb assy RENT4 V01	NA	HALB	S.Real	132.3	PS_RENAULT_.	NO	
576702	19/01/2015	ZSCR	551	040-5	NA	'054	5WK44774	NA	A2C81533000	3	3011	054	 	1405	pcb assy DAGARM3 V13	NA	HALB	S.Real	1521.69	PS_ARAMIS III_.	NO	4985890743
576704	19/01/2015	ZSCR	551	040-5	NA	'054	A2C33330503	NA	A2C53330109	3	3011	054	 	1405	socket	NA	ROH	NA	54.3	PSAD_DAIMLER STAR 2_A.A	NO	Prodcution version not found
576707	19/01/2015	ZSCR	551	040-3	NA	'054	A2C91763900	NA	A2C40000022	4	3011	054	 	1403	"C ELEC,AL,4.7mF,20%,35V"	NA	ROH	NA	26.92	PS_SDM30_.	NO	
576723	19/01/2015	ZSCR	551	034-2	NA	'054	A2C86852400	NA	A2C87110200	2	3011	054	 	1342	pcb assy PTFSPEED10 D_26	NA	HALB	S.Real	408.4	PS_HYUNDAI_.	NO	
576739	19/01/2015	ZSCR	551	034-2	NA	'054	A2C94819900	NA	A2C5340491402	2	3011	054	 	1342	pcb assy HONHRS5 V30 REV 02	NA	HALB	S.Real	653.78	PS_HONDA HRS5_.	NO	
576766	19/01/2015	MB1A	551	98	B30301-00295	'054	NA	NA	A2C84139100	7				1095	housing WIC P BK A-B	NA	ROH	NA	350.91	PS_SDM40_.	NO	
576841	19/01/2015	ZSCR	551	030-1	NA	'054	5WY75811	NA	A2C00007912	1605	3011	054	 	1301	"2,PNP,RET,R<b>=10k,R<e-b>=47k, 100mA,1V,"	NA	ROH	NA	321	PSAD_EPSILON_O.OSCAR FO	NO	Prodcution version not found
577063	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	4985891243
577064	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	4985891243
577070	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	4985891243
577071	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577072	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577074	20/01/2015	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_.	NO	
577076	20/01/2015	ZSCR	551	030-1	NA	'054	A2C86617100	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_.	NO	
577077	20/01/2015	ZSCR	551	030-1	NA	'054	A2C86816800	NA	A2C8661710093	1	3011	054	 	1301	pcb assy DAGARM3 RO V17EDR Top	NA	HALB	S.Real	366.77	PS_ARAMIS III_.	NO	
577078	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83971900	NA	A2C8397190093	1	3011	054	 	1301	pcb topSMD top	NA	HALB	S.Real	332.31	PS_SDM10+_.	NO	4985891243
577092	20/01/2015	ZSCR	551	030-1	NA	'054	A2C86816700	NA	A2C8681670093	1	3011	054	 	1301	pcb assy DAGARM3 V18EDR TOP	NA	HALB	S.Real	454.97	PS_ARAMIS III_.	NO	
577093	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577094	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577096	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577097	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577099	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577100	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577102	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577103	20/01/2015	ZSCR	551	030-1	NA	'054	A2C83972000	NA	A2C8397200093	1	3011	054	 	1301	pcb topSMD Top	NA	HALB	S.Real	358.75	PS_SDM10+_.	NO	4985891270
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00003407	1	3011	054	 	1351	"R LIN,100R,5%,TK200,125mW,0805"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00003779	230	3011	054	 	1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	2.3	PS_ARAMIS III_F.FERNAND	NO	4985891176
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00003848	1	3011	054	 	1351	"R LIN,47R,5%,TK200,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00007695	4	3011	054	 	1351	"2,NPN,RET,100mA,50V,SOT363,BIP/BCR135/R<"		ROH	NA	0.6	PS_ARAMIS III_F.FERNAND	NO	4985891203
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00007729	3	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00007729	43	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.43	PS_ARAMIS III_F.FERNAND	NO	4985891184
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00007729	31	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.31	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00007729	1	3011	054	 	1351	"R LIN,12K4,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00008506	1	3011	054	 	1351	"0R1,5%,TK100,1W,MELF0207,LIN RES/MMB"		ROH	NA	0.62	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010760	5	3011	054	 	1351	"1,PNP,NORMAL,100mA,50V,SOT323,BIP/BCR158"		ROH	NA	0.5	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00010918	17	3011	054	 	1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00011374	69	3011	054	 	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.69	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00011374	1	3011	054	 	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00011374	5	3011	054	 	1351	"R LIN,8K25,1%,TK100,63mW,0402"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019592	544	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	5.44	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00019592	48	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.48	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00019592	1	3011	054	 	1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00019595	17	3011	054	 	1351	"R LIN,22K1,1%,TK100,63mW,0402"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00023274	3	3011	054	 	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	0.51	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153280092	NA	A2C00023274	1	3011	054	 	1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	4985891184
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730092	NA	A2C00025363	4	3011	054	 	1351	"22nF,10%,50V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00028102	9	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	15.93	PS_ARAMIS III_F.FERNAND	NO	4985891176
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00028102	14	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	24.78	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00028102	1	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	1.77	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00028102	16	3011	054	 	1351	"2,OP AMP,0Hz,TSSOP8,OP-COMP/TLC2272-QPW"		ROH	NA	28.32	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710092	NA	A2C00029576	67	3011	054	 	1351	"C CER,X7R,2.2uF,10%,16V,0805,Sn"		ROH	NA	6.7	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670092	NA	A2C00029576	27	3011	054	 	1351	"C CER,X7R,2.2uF,10%,16V,0805,Sn"		ROH	NA	2.7	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00029909	60	3011	054	 	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	50.4	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00029909	1	3011	054	 	1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	0.84	PS_ARAMIS III_F.FERNAND	NO	4985891203
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00031009	5	3011	054	 	1351	"4,EQ ISO,konvex 1206,1K,1%,63mW,NET RES/"		ROH	NA	0.25	PS_ARAMIS III_F.FERNAND	NO	4985891194
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00032448	1	3011	054	 	1351	"47nF,10%,50V,X8R,0805,Sn,CER CAP/++ Open"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00034350	14	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	99.4	PS_ARAMIS III_F.FERNAND	NO	4985891176
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661710093	NA	A2C00034350	4	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	28.4	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00034350	1	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	7.1	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00034350	1	3011	054	 	1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	7.1	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00036424	3	3011	054	 	1351	"22pF,5%,50V,C0G,0603,TINNED,CER CAP/C160"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153280093	NA	A2C00037377	1	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	0.25	PS_ARAMIS III_F.FERNAND	NO	4985891194
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00037377	1	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	0.25	PS_ARAMIS III_F.FERNAND	NO	4985891203
577291	20/01/2015	ZSCR	551	035-1	0	'054	A2C8661730093	NA	A2C00037377	1	3011	054	 	1351	"6.8uH,570mA,SMD,COIL/SIMID 1210-H100"		ROH	NA	0.25	PS_ARAMIS III_F.FERNAND	NO	
