No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	No.Docto.SAP
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00000305	2	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	1.04	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00000306	2	3011	050		1351	"22V/700W/500Apeak, DO218 powerblock, TVS"		ROH	NA	10.8	4954588810
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00000391	6	3011	050		1351	"200V,2A,1,STANDARD,DO214AA,RECT DIODE/ES"		ROH	NA	2.46	4954588810
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00001995	6	3011	050		1351	"10nF,10%,100V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.24	4954588801
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00002332	56	3011	050		1351	"330nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	4.48	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002332	90	3011	050		1351	"330nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	7.2	4954588801
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002515	6	3011	050		1351	"22uF,10%,16V,SMD,TA,ELEC CAP/"		ROH	NA	8.34	4954588801
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00002591	15	3011	050		1351	"4.7uF,10%,35V,SMD,TA,ELEC CAP/"		ROH	NA	14.25	4954588801
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00003403	1	3011	050		1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.01	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003403	5	3011	050		1351	"4K7,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.05	4954588801
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00003413	1	3011	050		1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.01	4954588841
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003413	4	3011	050		1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.04	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003413	15	3011	050		1351	"47K,5%,TK250,125mW,0805,LIN RES/"		ROH	NA	0.15	4954588810
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00003616	2	3011	050		1351	"1K5,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.18	4954588830
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003616	1	3011	050		1351	"1K5,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4954588810
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003620	10	3011	050		1351	"1K82,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.9	4954588801
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00003635	13	3011	050		1351	"5K62,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	1.17	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003645	7	3011	050		1351	"15K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.63	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003649	3	3011	050		1351	"22K1,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.27	4954588810
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003686	4	3011	050		1351	"3K9,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.04	4954588801
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00003695	54	3011	050		1351	"3K32,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	4.86	4954588830
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00003852	7	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.07	4954588830
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00003852	1	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.01	4954588841
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00003852	4	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.04	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00003852	3	3011	050		1351	"39K,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	0.03	4954588810
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00004002	27	3011	050		1351	"511K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	2.43	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00004002	6	3011	050		1351	"511K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.54	4954588801
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00006792	93	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	7.44	4954588830
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00006792	48	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	3.84	4954588841
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00006792	142	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	11.36	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00006792	61	3011	050		1351	"470nF,10%,16V,X7R,0805,TINNED,CER CAP/"		ROH	NA	4.88	4954588810
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00006952	30	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn"		ROH	NA	0.6	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00006952	397	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,Sn"		ROH	NA	7.94	4954588801
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00008035	1	3011	050		1351	"1,45V,2Ohm,SOP20,GENERAL PURPOSE,quad lo"		ROH	NA	15.13	4954588841
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00008296	3	3011	050		1351	"8,0V,1.5Ohm,SOP20,GENERAL PURPOSE,LOW SI"		ROH	NA	28.53	4954588810
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00018432	5	3011	050		1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	1.1	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00018432	3	3011	050		1351	"70V,250mA,4,FAST,SOT363,RECT DIODE/BAV70"		ROH	NA	0.66	4954588801
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00019350	12	3011	050		1351	"33uF,20%,35V,SMD,AL,ELEC CAP/Aluminium E"		ROH	NA	14.88	4954588841
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00020895	9	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.81	4954588841
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00020895	4	3011	050		1351	"70V,150mA,2, common anode, FAST,SOT323_3"		ROH	NA	0.36	4954588810
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00021338	2	3011	050		1351	"1,N_CHAN,IGBT,POWER,400V,14A,0Ohm,TO263A"		ROH	NA	9.38	4954588810
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00032220	2	3011	050		1351	"10nF,20%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.04	4954588841
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C00033919	1	3011	050		1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.18	4954588830
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00033919	5	3011	050		1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.9	4954588841
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00033919	2	3011	050		1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.36	4954588801
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00033919	5	3011	050		1351	"1uF,10%,50V,X7R,1206,Sn,CER CAP/GCM"		ROH	NA	0.9	4954588810
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C00043415	9	3011	050		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	23.49	4954588801
94600	ZSCR	551	035-1	0	A2C53377096B	NA	A2C00046612	2	3011	050		1351	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"		ROH	NA	60.76	4954588841
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00046612	6	3011	050		1351	"S912XET256J2MALR,2M53J,112 LQFP,FLASH,16"		ROH	NA	182.28	4954588810
94600	ZSCR	551	035-1	0	A2C53389534B	NA	A2C00056211	2	3011	050		1351	"5V,450mA,STEP DOWN,PS020,VOLT REG/ATIC17"		ROH	NA	16.38	4954588810
94600	ZSCR	551	035-1	0	A2C53377096T	NA	A2C52058505	1	3011	050		1351	"1,40V,120mOhm,SOT223,GENERAL PURPOSE,LOW"		ROH	NA	2.31	4954588830
94600	ZSCR	551	035-1	0	A2C53389534T	NA	A2C52058505	2	3011	050		1351	"1,40V,120mOhm,SOT223,GENERAL PURPOSE,LOW"		ROH	NA	4.62	4954588801
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000242	8	3011	050		1351	"5.6V,300mW,SOT23,ZENER/BZX84C5V6/T1"		ROH	NA	0.8	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000305	4	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	2.08	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000406	13	3011	050		1351	"D REC/ES3D,200V,3A,DO214AB,0s"		ROH	NA	11.57	4954589064
94601	ZSCR	551	035-1	0	A2C53344555T	NA	A2C00000412	1	3011	050		1351	"40V,250mA,1,SCHOTTKY,SOT23,RECT DIODE/BA"		ROH	NA	0.21	4954588947
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000436	15	3011	050		1351	"1,NPN,NORMAL,200mA,40V,SOT23,BIP/PMBT390"		ROH	NA	1.65	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00000939	2	3011	050		1351	TRANCEIVER: BIDIRECTIONAL BUS T		ROH	NA	21.6	4954589064
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00001041	6	3011	050		1351	"2,COMP,0Hz,SO8,OP-COMP/TY30464,LM2903___"		ROH	NA	10.38	4954588991
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00001041	14	3011	050		1351	"2,COMP,0Hz,SO8,OP-COMP/TY30464,LM2903___"		ROH	NA	24.22	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00001157	1	3011	050		1351	"4,GATE,SO14,LOGIC/MC74HC00"		ROH	NA	0.61	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00001994	9	3011	050		1351	"1nF,10%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	1.62	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002045	1	3011	050		1351	"2.2nF,5%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.04	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002056	3	3011	050		1351	"15nF,5%,50V,X7R,0603,Sn,CER CAP/CC"		ROH	NA	0.09	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002073	3	3011	050		1351	"33nF,5%,50V,X7R,0805,TINNED,CER CAP/"		ROH	NA	0.18	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002217	70	3011	050		1351	"4.7nF,20%,500V,X7R,1206,TINNED,CER CAP/"		ROH	NA	11.9	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00002550	2	3011	050		1351	"10uF,10%,25V,SMD,TA,ELEC CAP/"		ROH	NA	2.84	4954589064
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003576	1	3011	050		1351	"6K81,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4954588991
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003576	1	3011	050		1351	"6K81,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4954589064
94601	ZSCR	551	035-1	0	A2C53344555T	NA	A2C00003693	1	3011	050		1351	"470R,5%,TK250,63mW,0603,LIN RES/"		ROH	NA	0.01	4954588947
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003765	3	3011	050		1351	"10R,1%,TK50,250mW,MINIMELF0204,LIN RES/M"		ROH	NA	0.27	4954589064
94601	ZSCR	551	035-1	0	A2C53344555T	NA	A2C00003819	5	3011	050		1351	"R LIN,200R,5%,TK200,100mW,0603"		ROH	NA	0.05	4954588947
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003825	6	3011	050		1351	"10R,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.06	4954588991
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003825	5	3011	050		1351	"10R,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.05	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003832	1	3011	050		1351	"4K99,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.09	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003839	3	3011	050		1351	"1K8,5%,TK250,63mW,0603,LIN RES/RC"		ROH	NA	0.03	4954589064
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003846	3	3011	050		1351	"150K,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.27	4954588991
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003848	187	3011	050		1351	"47R,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	1.87	4954588991
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00003848	224	3011	050		1351	"47R,5%,TK200,63mW,0603,LIN RES/"		ROH	NA	2.24	4954589064
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00003917	33	3011	050		1351	"19K1,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	2.97	4954588991
94601	ZSCR	551	035-1	0	A2C53344555T	NA	A2C00004191	246	3011	050		1351	"3K3,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	4.92	4954588947
94601	ZSCR	551	035-1	0	A2C53344552B	NA	A2C00004200	15	3011	050		1351	"22K1,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.3	4954588991
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004255	2	3011	050		1351	"4K53,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.04	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004268	6	3011	050		1351	"510R,1%,TK50,1W,MELF0207,LIN RES/MMB"		ROH	NA	1.74	4954589064
94601	ZSCR	551	035-1	0	A2C53344552A	NA	A2C00004288	73	3011	050		1351	"4K99,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	1.46	4954589064
94601	ZSCR	551	035-1	0	A2C53344555T	NA	A2C00004322	4	3011	050		1351	"5K62,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.04	4954588947
