No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
527813	30/09/2014	ZSCR	551	040-3	NA	'054	A2C86668900	#N/A	A2C82541100	3	3011	054	 	1403	PIN CONNECTOR / 56/32 POL. KOD. Y-F	2	ROH	NA	46.47	PSAD_OPEL 4400_J.JOSE O	NO	
528510	01/10/2014	ZSCR	551	035-1	0	'054	A2C53096707	#N/A	6591312043	1	3011	054	 	1351	"6.2V,350MW, SOT23, ZENER,STAB"	1	ROH	NA	0.09	PSAD_EPSILON_N.NORTON M	NO	
528513	01/10/2014	ZSCR	551	035-1	0	'054	A2C9219090093	#N/A	A2C00025460	23	3011	054	 	1351	"R LIN,330R,5%,TK200,63mW,0402"	1	ROH	NA	0.23	PS_HONDA HRS5_N.NORTON	NO	
528513	01/10/2014	ZSCR	551	035-1	0	'054	A2C9449080093	#N/A	A2C00010249	4	3011	054	 	1351	"560R,1%,TK50,1W,MELF0207,LIN RES/"	2	ROH	NA	0.96	PS_HONDA HRS5_N.NORTON	NO	
528513	01/10/2014	ZSCR	551	035-1	0	'054	A2C9449080093	#N/A	A2C00006616	1	3011	054	 	1351	"R LIN,7K5,5%,TK200,63mW,0402"	2	ROH	NA	0.01	PS_HONDA HRS5_N.NORTON	NO	
528526	01/10/2014	ZSCR	551	035-1	0	'054	A2C8437050093	#N/A	A2C40002675	68	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	1	ROH	NA	6.12	PSAD_OPEL 4400_N.NORTON	NO	
528526	01/10/2014	ZSCR	551	035-1	0	'054	A2C8437050092	#N/A	A2C40002675	101	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	2	ROH	NA	9.09	PSAD_OPEL 4400_N.NORTON	NO	
528526	01/10/2014	ZSCR	551	035-1	0	'054	A2C8254490093	#N/A	A2C40002675	431	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	1	ROH	NA	38.79	PSAD_OPEL 4400_N.NORTON	NO	
528526	01/10/2014	ZSCR	551	035-1	0	'054	A2C8254490092	#N/A	A2C40002675	399	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	2	ROH	NA	35.91	PSAD_OPEL 4400_N.NORTON	NO	
528527	01/10/2014	ZSCR	551	035-1	0	'054	A2C8301210093	#N/A	A2C40002675	258	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	1	ROH	NA	23.22	PSAD_OPEL 3300_N.NORTON	NO	
528527	01/10/2014	ZSCR	551	035-1	0	'054	A2C8301210092	#N/A	A2C40002675	257	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	3	ROH	NA	23.13	PSAD_OPEL 3300_N.NORTON	NO	
528529	01/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	#N/A	A2C40004453	4	3011	054	 	1351	"R LIN,20K,5%,TK200,100mW,0603"	2	ROH	NA	0.04	OES_VOLVO P1_O.OSCAR F	NO	
528529	01/10/2014	ZSCR	551	035-1	0	'054	A2C830078009301	#N/A	A2C40002675	74	3011	054	 	1351	"T BIP/BCR133,SOT23-MOTOROLA"	2	ROH	NA	6.66	OES_VOLVO P1_O.OSCAR F	NO	
528655	02/10/2014	ZSCR	551	030-1	NA	'054	A2C8301210092	#N/A	A2C83012400	4	3011	054	 	1301	pcb 4-lay	3	ROH	NA	88.68	PSAD_OPEL 4400_J.JOSE O	NO	
529352	03/10/2014	ZSCR	551	042-4	NA	'054	A2C85606300	#N/A	A2C3268040002	1	3011	054	 	1424	pcb assy HONHRS6 V11B	NA	HALB	S.Real/AutoBF	308.02	PS_HONDA HRS6_J.JUAN CH	NO	
529387	03/10/2014	ZSCR	551	042-4	NA	'054	5WK44245	#N/A	A2C53353898	1	3011	054	 	1424	keypad assy	NA	HALB	S.Real/AutoBF	485.13	OC_OCS NISSAN_A.ANA TAP	NO	
529829	04/10/2014	ZSCR	551	042-4	NA	'054	5WK44080	#N/A	A2C53124673	1	3011	054	 	1424	keypad assy	NA	HALB	S.Real/AutoBF	647.08	OC_OCS NISSAN_A.ANA TAP	NO	
529833	04/10/2014	ZSCR	551	040-1	NA	'054	A2C89731000	#N/A	A2C8021730003	1	3011	054	 	1401	pcb assy HONHRS6 V06	NA	HALB	S.Real/AutoBF	179.51	PS_HONDA HRS6_J.JUAN CH	NO	
530288	05/10/2014	ZSCR	551	040-1	NA	'054	5WY88040	#N/A	A2C53412214	1	3011	054	 	1401	pcb assy	NA	HALB	S.Real/AutoBF	149.71	PSAD_GM BRASIL_A.ANA TA	NO	
