No.Item	Txs SAP	Mov	Código Scrap	O.I.	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	No.Docto.SAP
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007145	26	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	0.52	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007145	107	3011	050		1351	"C CER,X7R,100nF,10%,16V,0603,-"		ROH	NA	2.14	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40007146	13	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.65	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007146	13	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	0.65	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007146	53	3011	050		1351	"C CER,X7R,220nF,10%,16V,C0603,-"		ROH	NA	2.65	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40007534	17	3011	050		1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	1.53	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007534	18	3011	050		1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	1.62	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007534	124	3011	050		1351	"D REC/SBAW56LT3,0V,0A,TBD,0s"		ROH	NA	11.16	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40007720	4	3011	050		1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	18	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007720	4	3011	050		1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	18	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007720	18	3011	050		1351	"D SUP/U5ZA27C(TE24L),10.50 X 16.00"		ROH	NA	81	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40007730	13	3011	050		1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	2.86	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007730	13	3011	050		1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	2.86	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007730	53	3011	050		1351	"D SUP/MMBZ27VALT1,SOT23"		ROH	NA	11.66	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40007759	4	3011	050		1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	5.44	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40007759	4	3011	050		1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	5.44	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40007759	18	3011	050		1351	"D SUP/TPSMC43A/57T,DO-214AB"		ROH	NA	24.48	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40009862	4	3011	050		1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	0.52	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40009862	4	3011	050		1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	0.52	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40009862	18	3011	050		1351	"D ZEN/-,47V,225mW,SOT 23"		ROH	NA	2.34	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40009981	4	3011	050		1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	0.72	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40009981	4	3011	050		1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	0.72	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40009981	18	3011	050		1351	"D ZEN/SZMMSZ4690T3,0V,500mW,SOD123"		ROH	NA	3.24	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40010577	13	3011	050		1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	1.04	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40010577	13	3011	050		1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	1.04	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40010577	53	3011	050		1351	"D REC/-,80V,200mA,SOT23-MOTOROLA,0s"		ROH	NA	4.24	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40010597	13	3011	050		1351	"IC SMART POW/-,SOT23 S-8,1,80V,0Ohm,-,"		ROH	NA	1.43	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40010597	18	3011	050		1351	"IC SMART POW/-,SOT23 S-8,1,80V,0Ohm,-,"		ROH	NA	1.98	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40010597	71	3011	050		1351	"IC SMART POW/-,SOT23 S-8,1,80V,0Ohm,-,"		ROH	NA	7.81	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40010805	4	3011	050		1351	"T BIP/BCP53T1,TBD"		ROH	NA	1.8	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40010805	18	3011	050		1351	"T BIP/BCP53T1,TBD"		ROH	NA	8.1	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40010832	13	3011	050		1351	"T BIP/SMBT1294,SOT23"		ROH	NA	1.82	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40010832	13	3011	050		1351	"T BIP/SMBT1294,SOT23"		ROH	NA	1.82	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40010832	53	3011	050		1351	"T BIP/SMBT1294,SOT23"		ROH	NA	7.42	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40011996	4	3011	050		1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	0.44	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40011996	4	3011	050		1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	0.44	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40011996	18	3011	050		1351	"R LIN,604R,1%,TK100,500mW,1210"		ROH	NA	1.98	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40012025	8	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.24	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40012025	9	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	0.27	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40012025	36	3011	050		1351	"R LIN,61R9,1%,TK100,250mW,1206"		ROH	NA	1.08	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40012032	34	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.68	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40012032	35	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	0.7	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40012032	160	3011	050		1351	"R LIN,1K,1%,TK100,250mW,1206"		ROH	NA	3.2	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40012034	36	3011	050		1351	"R LIN,3K92,1%,TK100,250mW,1206"		ROH	NA	0.72	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40012049	97	3011	050		1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	5.82	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40012049	137	3011	050		1351	"R LIN,1K3,5%,TK200,330mW,1210"		ROH	NA	8.22	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40012828	4	3011	050		1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	5.48	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40012828	9	3011	050		1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	12.33	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40012828	36	3011	050		1351	"T FET/VNN1NV04,MOS,POWER,SOT223"		ROH	NA	49.32	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40013010	8	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.8	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40013010	9	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	0.9	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40013010	36	3011	050		1351	"D SC/SBAS16LT3,70V,200mA,SOT23"		ROH	NA	3.6	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40013017	4	3011	050		1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	0.96	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40013017	4	3011	050		1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	0.96	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40013017	18	3011	050		1351	"D SC/MBR0540T3,40V,500mA,SOD123"		ROH	NA	4.32	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40013523	48	3011	050		1351	"R LIN,1K,5%,TK200,63mW,0402"		ROH	NA	0.48	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40014024	4	3011	050		1351	"IC VOLT REG/TLE4275D,6.73 X 10.28 / 4.57"		ROH	NA	15.88	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40014024	4	3011	050		1351	"IC VOLT REG/TLE4275D,6.73 X 10.28 / 4.57"		ROH	NA	15.88	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40015025	4	3011	050		1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	1.44	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40015025	4	3011	050		1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	1.44	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40015025	18	3011	050		1351	"L COIL/27N,27nH,600mA,SMD"		ROH	NA	6.48	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40015034	4	3011	050		1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	1.88	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40015034	4	3011	050		1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	1.88	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40015034	18	3011	050		1351	"L COIL/150N,150nH,240mA,SMD"		ROH	NA	8.46	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40015930	4	3011	050		1351	"OTH PAS/10.7MHZ NOM,CERAMIC FILTER"		ROH	NA	25.36	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40015930	4	3011	050		1351	"OTH PAS/10.7MHZ NOM,CERAMIC FILTER"		ROH	NA	25.36	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40015930	18	3011	050		1351	"OTH PAS/10.7MHZ NOM,CERAMIC FILTER"		ROH	NA	114.12	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40015931	4	3011	050		1351	"Q SAW,FILTER,315MHz,TBD"		ROH	NA	20.96	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40015931	4	3011	050		1351	"Q SAW,FILTER,315MHz,TBD"		ROH	NA	20.96	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40015931	18	3011	050		1351	"Q SAW,FILTER,315MHz,TBD"		ROH	NA	94.32	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40016614	21	3011	050		1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	21.21	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40016614	26	3011	050		1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	26.26	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40016614	107	3011	050		1351	"IC LOGIC/MC14021BD,SOIC16"		ROH	NA	108.07	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40016773	4	3011	050		1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	29.64	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40016773	4	3011	050		1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	29.64	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40016773	18	3011	050		1351	"IC SMART POW/VN5050K,TSSOP,2,41V,50mOhm,"		ROH	NA	133.38	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40016778	18	3011	050		1351	"IC SMART POW/BTS6142D,6.73 X 10.40 / 2.2"		ROH	NA	168.84	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40016829	4	3011	050		1351	"IC OTH/MAX1471ATJ, ASK/FSK Receiver 315/"		ROH	NA	57.44	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40016829	4	3011	050		1351	"IC OTH/MAX1471ATJ, ASK/FSK Receiver 315/"		ROH	NA	57.44	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40016829	18	3011	050		1351	"IC OTH/MAX1471ATJ, ASK/FSK Receiver 315/"		ROH	NA	258.48	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40017073	4	3011	050		1351	"IC BUS DRIV/TJA1040T,SOIC8"		ROH	NA	13.2	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40017073	4	3011	050		1351	"IC BUS DRIV/TJA1040T,SOIC8"		ROH	NA	13.2	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40017075	18	3011	050		1351	"IC BUS DRIV/AMI42665,SOIC8"		ROH	NA	58.32	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40017235	4	3011	050		1351	"Q QUARTZ/-,8MHz,5032"		ROH	NA	13.08	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40017235	4	3011	050		1351	"Q QUARTZ/-,8MHz,5032"		ROH	NA	13.08	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40017235	18	3011	050		1351	"Q QUARTZ/-,8MHz,5032"		ROH	NA	58.86	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40017458	4	3011	050		1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	13.52	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40017458	4	3011	050		1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	13.52	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40017458	18	3011	050		1351	"Q QUARTZ/1CE09509,9.509MHz,8045"		ROH	NA	60.84	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083670093	NA	A2C40018397	38	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0.38	S1 SPDJB	4957297667
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C40018397	40	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	0.4	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C40018397	142	3011	050		1351	"R LIN,100K,5%,TK200,63mW,0402"		ROH	NA	1.42	S1 SPDJB	4957297558
141762	ZSCR	551	035-1	0	A2C8083500093	NA	A2C53041498	4	3011	050		1351	"1,NPN,RET,R<b>=10k,R<e-b>=10k, 100mA,50V"		ROH	NA	0.4	S1 SPDJB	4957297610
141762	ZSCR	551	035-1	0	A2C53430026T	NA	A2C53041498	124	3011	050		1351	"1,NPN,RET,R<b>=10k,R<e-b>=10k, 100mA,50V"		ROH	NA	12.4	S1 SPDJB	4957297558
