No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	 	 	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
494538	7/23/2014	ZSCR	551	030-1	NA	'054	5WK4231	NA	6593382101	4	3011	054	 	1301	TARJETA CIRCUITOS IMPRESA HOND	NA	ROH	NA	279.24	OES_HONDA ACCORD_.	NO	4980294062
494583	7/23/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53142471	7	3011	054	 	1403	cover	NA	ROH	NA	149.03	OES_HONDA CR-V MC_.	NO	4980294137
494583	7/23/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53142469	7	3011	054	 	1403	housing	NA	ROH	NA	133.56	OES_HONDA CR-V MC_.	NO	4980294137
494583	7/23/2014	ZSCR	551	040-3	NA	'054	5WK43766	NA	A2C53108387	35	3011	054	 	1403	"pan head screw SF-M3,5x 10,00 1241"	NA	ROH	NA	6.3	OES_HONDA CR-V MC_.	NO	4980294137
494929	7/24/2014	ZSCR	551	030-1	NA	'054	A2C53186313A	NA	A2C53186313B	6				1301	SMD ACCORD 08 BOTTOM	NA	HALB	S.Real/AutoBF	252.78	OES_HONDA ACCORD_.	NO	
494931	7/24/2014	ZSCR	551	030-1	NA	'054	A2C53186313A	NA	A2C53186313B	6				1301	SMD ACCORD 08 BOTTOM	NA	HALB	S.Real/AutoBF	252.78	OES_HONDA ACCORD_.	NO	
495967	7/26/2014	ZSCR	551	034-2	NA	'054	A2C81768403	NA	A2C83435000	20	3011	054	 	1342	cover FIP T BK	NA	ROH	NA	380.4	PSAD_DAIMLER STAR 2_A.A	NO	
495969	7/26/2014	ZSCR	551	034-2	NA	'054	A2C91764400	NA	A2C83145200	200	3011	054	 	1342	certification label identificati	NA	ROH	NA	66	PS_SDM10+_C.CAROLINA OT	NO	
495970	7/26/2014	ZSCR	551	034-2	NA	'054	5WY89350	NA	A2C53436156	1	3011	054	 	1342	cover RAP T BK	NA	ROH	NA	6.4	PS_CHRYSLER MY2013_E.ED	NO	
495972	7/26/2014	ZSCR	551	034-2	NA	'054	5WK42560	NA	A2C53328548	1				1342	keypad assy	NA	HALB	S.Real/AutoBF	449.03	OC_OCS NISSAN_A.ANA TAP	NO	
