No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad	3011	050	 	Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
556792	28/11/2014	ZSCR	551	050-5	NA	'015	A2C87408101	NA	A2C73753202	15				1505	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	1439.1	S1_PASE FOB CUSW_A.ADRI	NO	
556793	28/11/2014	ZSCR	551	050-5	NA	'015	A2C87408601	NA	A2C73752002	24				1505	transmitter CHR PASE 433 NV#06 3B	NA	HALB	S.Real	2200.8	S1_PASE FOB CUSW_A.ADRI	NO	
556797	28/11/2014	ZSCR	551	030-1	NA	'015	A2C86022700	NA	A2C8730220093	1				1301	pcb assy RKE 433 w/oKG Var#3	NA	HALB	S.Real	147.65	S1_CUSW UF RFHM_A.ADRIA	NO	
556798	28/11/2014	ZSCR	551	030-1	NA	'015	A2C87409100S	NA	A2C8216760093	2				1301	pcb assy Top	NA	HALB	S.Real	341.32	S1_WK_WD RFHUB_A.ADRIAN	NO	
556799	28/11/2014	ZSCR	551	030-1	NA	'015	A2C95198900	NA	A2C9113260093	1				1301	pcb assy PASE 433 Top	NA	HALB	S.Real	145.04	S1_RFHM CUSW_A.ADRIANA	NO	
556886	28/11/2014	MB1A	551	010-4	95000021	'015	NA	NA	A2C8393040092	1				1104	"""SUB FOBIK PCB TOP-ASM, NA/EU(P U L) B"""	QN410098771	HALB	S.Real	44.76	410098771_PASE F	NO	
556894	28/11/2014	ZSCR	551	034-2	NA	'015	A2C7395980192	NA	A2C7395980192	5				1342	pcb topSMD CHR UF 5-BTN top	NA	HALB	S.Real	250.9	S1_PASE FOB CUSW_A.ADRI	NO	
557007	28/11/2014	ZSCR	551	050-5	NA	'015	A2C73752902	NA	A2C73752902	4				1505	transmitter CHR PASE 433 GV#01 5B	NA	HALB	S.Real	388.68	S1_PASE FOB CUSW_A.ADRI	NO	
557007	28/11/2014	ZSCR	551	050-5	NA	'015	A2C73753002	NA	A2C73753002	3				1505	transmitter CHR PASE 433 GV#04 5B	NA	HALB	S.Real	291.51	S1_PASE FOB CUSW_A.ADRI	NO	
557007	28/11/2014	ZSCR	551	050-5	NA	'015	A2C73753202	NA	A2C73753202	5				1505	transmitter CHR PASE 433 GV#06 5B	NA	HALB	S.Real	479.7	S1_PASE FOB CUSW_A.ADRI	NO	
557007	28/11/2014	ZSCR	551	050-5	NA	'015	A2C73753502	NA	A2C73753502	5				1505	transmitter CHR PASE 433 GV#09 3B	NA	HALB	S.Real	452.35	S1_PASE FOB CUSW_A.ADRI	NO	
557007	28/11/2014	ZSCR	551	050-5	NA	'015	A2C73753602	NA	A2C73753602	31				1505	transmitter CHR PASE 433 GV#10 3B	NA	HALB	S.Real	2822.55	S1_PASE FOB CUSW_A.ADRI	NO	
557010	28/11/2014	MB1A	951	025-3	NA	'015	NA	NA	A2C00019459	250				1253	sticker identi spool unprin	VUT019064	ROH	NA	177.5	S1_CUSW UF RFHM_A.ADRIA	NO	
557011	28/11/2014	MB1A	951	025-3	NA	'015	NA	08AC	A2C86022600	15				1253	parts kit assy Var 2	VUT015657	FERT	NA	5144.85	S1_CUSW UF RFHM_A.ADRIA	NO	
