No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad		Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00003779	11		1351	"R LIN,100R,5%,TK200,100mW,0603"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO	4971181715
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C40002657	25		1351	"D SUP/MMBZ27VDA (3k reel),SOT23-MOTOROLA"		ROH	NA	5.5	PS_ARAMIS III_F.FERNAND	NO	4971181715
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00023274	8		1351	"D REC/BAS16S E6327,70V,200mA,SOT363,0s"		ROH	NA	1.44	PS_ARAMIS III_F.FERNAND	NO	4971181715
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00031005	3		1351	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"		ROH	NA	0.18	PS_ARAMIS III_F.FERNAND	NO	4971181715
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549892	NA	A2C00019943	1		1351	"27V,200mW,SOD323,ZENER/GDZ27B10kpcs reel"		ROH	NA	0.13	PS_ARAMIS III_F.FERNAND	NO	4971181715
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549792	NA	A2C00031005	1		1351	"4,EQ ISO,konvex 1206,47R,1%,63mW,NET RES"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971181679
357524	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549792	NA	A2C40002657	7		1351	"D SUP/MMBZ27VDA (3k reel),SOT23-MOTOROLA"		ROH	NA	1.54	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00010877	53		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.53	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00059117	4		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.24	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00004322	80		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.8	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00010442	7		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.07	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00016442	11		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.11	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00004349	200		1351	"R JUMP,0R05,100mW,1A,0603"		ROH	NA	2	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00010541	23		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.23	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00039660	5		1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	1.3	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00007713	27		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.54	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00004555	41		1351	"R LIN,2K,1%,TK100,100mW,0603"		ROH	NA	0.41	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00039667	7		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	2.52	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00037520	2		1351	"1,N_CHAN,MOS,POWER,100V,21.7A,75mOhm,DPA"		ROH	NA	3.16	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337551192	NA	A2C00003407	10		1351	"100R,5%,TK200,125mW,0805,LIN RES/"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	4971181745
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00034350	5		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	37.45	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00010541	318		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	3.18	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00029909	70		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	72.1	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00042588	17		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00059117	34		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	2.04	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00010877	9		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.09	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00004322	41		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.41	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00019592	8		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.08	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00037383	29		1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	55.97	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00055574	1		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	36.76	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00004324	147		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	1.47	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00035033	6		1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	9.36	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120093	NA	A2C00016442	62		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.62	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00050073	373		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	126.82	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00035033	7		1351	"1,N_CHAN,MOS,POWER,55V,23A,40mOhm,TO252/"		ROH	NA	10.92	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00059117	15		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.9	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004322	16		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.16	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004324	96		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.96	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00037383	15		1351	"22uF,10%,25V,SMD,TA,ELEC CAP/Tantalum Ch"		ROH	NA	28.95	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00016442	198		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	1.98	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004336	4		1351	"R LIN,2K55,1%,TK100,100mW,0603"		ROH	NA	0.04	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00010541	105		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	1.05	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00039660	1		1351	"2K55,0.1%,TK25,100mW,0603,LIN RES/RT0603"		ROH	NA	0.26	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00007713	43		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.86	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00004567	2		1351	"51K1,1%,TK100,63mW,0603,LIN RES/"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00003407	2		1351	"100R,5%,TK200,125mW,0805,LIN RES/"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153120092	NA	A2C00047022	2		1351	"100uF,20%,16V,SMD,TA,ELEC CAP/B45197A310"		ROH	NA	4.58	PS_ARAMIS III_F.FERNAND	NO	4971182108
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00029909	8		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	8.24	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00010541	27		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.27	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00005646	9		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.18	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00010877	2		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00047805	5		1351	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	0.6	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00004322	1		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5337549793	NA	A2C00055574	1		1351	"IC MCU BLK/TMS470PVF349BBPZ,B,PQFP100,FL"		ROH	NA	36.76	PS_ARAMIS III_F.FERNAND	NO	4971181679
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00059117	1		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00004322	1		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00036416	1		1351	"10pF,5%,50V,C0G,0603,TINNED,CER CAP/C160"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00036434	1		1351	"47pF,5%,50V,C0G,0603,TINNED,CER CAP/C160"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00057096	1		1351	"470pF,5%,50V,C0G,0603,,CER CAP/C1608C0G1"		ROH	NA	0.03	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00010541	21		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.21	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C40002678	1		1351	"T BIP/BC846B (3k reel),SOT23"		ROH	NA	0.07	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C53041436	8		1351	"1,NPN,RET,R<b>=10k,R<e-b>=47k,100mA,50V,"		ROH	NA	0.72	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00034350	1		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	7.49	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00016442	10		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8681670093	NA	A2C00004324	5		1351	"R LIN,22K1,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	4971181775
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00029909	6		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	6.18	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00010877	6		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00059117	6		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.36	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00005646	3		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00004322	17		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.17	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00019592	2		1351	"R LIN,5K62,1%,TK100,63mW,0402"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00043039	3		1351	"D REC/ES1DHE3 or MURA120T3G,200V,1A,DO21"		ROH	NA	0.87	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00034982	6		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	15.42	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00016442	1		1351	"R LIN,165R,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010877	1		1351	"R LIN,3K24,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300093	NA	A2C00033507	1		1351	"11K,0.1%,TK25,63mW,0603,LIN RES/"		ROH	NA	0.26	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010918	10		1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.1	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010541	42		1351	"R LIN,43R,1%,TK100,100mW,0603"		ROH	NA	0.42	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004336	1		1351	"R LIN,2K55,1%,TK100,100mW,0603"		ROH	NA	0.01	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00010442	6		1351	"1K,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00004322	5		1351	"R LIN,5K62,1%,TK100,100mW,0603"		ROH	NA	0.05	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00059117	1		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.06	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00050073	54		1351	"2,N_CHAN,MOS,SMALLSIGNAL,30V,250mA,1.5Oh"		ROH	NA	18.36	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00007713	11		1351	"R LIN,681R,1%,TK100,100mW,0603"		ROH	NA	0.22	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00039667	4		1351	"22K,0.1%,TK25,100mW,0603,LIN RES/"		ROH	NA	1.44	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C8153300092	NA	A2C00047022	1		1351	"100uF,20%,16V,SMD,TA,ELEC CAP/B45197A310"		ROH	NA	2.29	PS_ARAMIS III_F.FERNAND	NO	4971182069
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00034350	5		1351	"32V,33V,7VA,FLYBACKCONV,TRAFO/"		ROH	NA	37.45	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00029909	4		1351	"10MHz,0.5%,CSTCE,CER RESONATOR"		ROH	NA	4.12	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00042588	2		1351	"825R,1%,TK100,100mW,0603,LIN RES/MCR"		ROH	NA	0.02	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00059117	3		1351	"5R6,1%,TK50,100mW,0603,LIN RES/"		ROH	NA	0.18	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00005646	13		1351	"100R,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.26	PS_ARAMIS III_F.FERNAND	NO	4971181653
357525	10/1/2013	ZSCR	551	035-1	0	'054	A2C5334566993	NA	A2C00047805	32		1351	"1nF,10%,200V,X7R,0805,Sn,CER CAP/ ++ Ope"		ROH	NA	3.84	PS_ARAMIS III_F.FERNAND	NO	4971181653
