area,tecnologia,division,proyecto
SMD,DEK,B&S 2,IGNM CUSW
SMD,DESPANELIZADO,B&S 2,IGNM CUSW
SMD,FUJI,B&S 2,IGNM CUSW
SMD,HORNO DE REFLUJO,B&S 2,IGNM CUSW
SMD,ICT,B&S 2,IGNM CUSW
SMD,LAQUEADO,B&S 2,IGNM CUSW
SMD,LASER,B&S 2,IGNM CUSW
SMD,MPM,B&S 2,IGNM CUSW
SMD,OLA,B&S 2,IGNM CUSW
SMD,PIN IN PASTE,B&S 2,IGNM CUSW
SMD,PROGRAMACION,B&S 2,IGNM CUSW
SMD,SIPLACE,B&S 2,IGNM CUSW
SMD,UNIVERSAL,B&S 2,IGNM CUSW
