area,tecnologia,defecto,causa,division,proyecto
WHS2,21,CADUCO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,CADUCO,METODO,CV&AM,FREIGHTLINER
WHS2,21,CADUCO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,CAMBIO DE INGENIERIA,METODO,CV&AM,FREIGHTLINER
WHS2,21,DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,DAÑADO POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,DERRAME,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,DERRAME,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,DERRAME POR TRANSPORTE,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,DERRAME POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,GOLPEADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,GOLPEADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,MAL MANEJO DE ALMACEN,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,MATERIAL DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,MATERIAL DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,MOJADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,MOJADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,21,OBSOLETO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,21,OBSOLETO,METODO,CV&AM,FREIGHTLINER
WHS2,21,SOBRE INVENTARIO,METODO,CV&AM,FREIGHTLINER
WHS2,22,CADUCO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,CADUCO,METODO,CV&AM,FREIGHTLINER
WHS2,22,CADUCO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,CAMBIO DE INGENIERIA,METODO,CV&AM,FREIGHTLINER
WHS2,22,DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,DAÑADO POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,DERRAME,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,DERRAME,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,DERRAME POR TRANSPORTE,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,DERRAME POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,GOLPEADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,GOLPEADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,MAL MANEJO DE ALMACEN,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,MATERIAL DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,MATERIAL DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,MOJADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,MOJADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,22,OBSOLETO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,22,OBSOLETO,METODO,CV&AM,FREIGHTLINER
WHS2,22,SOBRE INVENTARIO,METODO,CV&AM,FREIGHTLINER
WHS2,26,CADUCO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,CADUCO,METODO,CV&AM,FREIGHTLINER
WHS2,26,CADUCO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,CAMBIO DE INGENIERIA,METODO,CV&AM,FREIGHTLINER
WHS2,26,DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,DAÑADO POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,DERRAME,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,DERRAME,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,DERRAME POR TRANSPORTE,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,DERRAME POR TRANSPORTE,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,GOLPEADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,GOLPEADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,MAL MANEJO DE ALMACEN,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,MATERIAL DAÑADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,MATERIAL DAÑADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,MOJADO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,MOJADO,PROVEEDOR,CV&AM,FREIGHTLINER
WHS2,26,OBSOLETO,MANO DE OBRA,CV&AM,FREIGHTLINER
WHS2,26,OBSOLETO,METODO,CV&AM,FREIGHTLINER
WHS2,26,SOBRE INVENTARIO,METODO,CV&AM,FREIGHTLINER
