area,tecnologia,defecto,causa,division,proyecto
DIAGNOSTICO,JAULA DE CALIDAD,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,CAMBIO DE LAYOUT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,DEFECTO DE PROVEEDOR,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,DIAGNOSTICO EXAHUSTIVO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,ÍNDICE VIEJO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,MATERIAL OBSOLETO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,MUESTRA OBSOLETA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,PRUEBAS ABA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,UNIDADES CON SERIAL DUPLICADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,JAULA DE CALIDAD,UNIDADES DE PRUEBA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CAMBIO DE INGENIERIA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CAMBIO DE LAYOUT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CARCASA ABIERTA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CARCASA QUEBRADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CARCASA RAYADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,CARCAZA DAÑADA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,DATAMATRIX ILEGIBLE,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,DATAMATRIX INCORRECTO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,DATAMATRIX MAL IMPRESO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,DEFECTOS COSMETICOS Y /O RETRABAJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,MAL ENSAMBLADA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
DIAGNOSTICO,RETRABAJO,MAL FLUJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,DESPANALIZADO,DESPANALIZADAS SIN DATOS DE AOI ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,DESPANALIZADO,MAL DESPANALIZADAS,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,DESPANALIZADO,SIN INTERLOCKING,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,DESPANALIZADO,UNIDAD CAIDA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,DESPANALIZADO,UNIDAD DAÑADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,EMPAQUE,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,EMPAQUE,MAL MANEJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,EMPAQUE,NO LEE DATA MATRIZ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,EMPAQUE,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,EMPAQUE,UNIDAD CAIDA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,CARCASA ABIERTA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,CARCASA QUEBRADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,CARCASA RAYADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,CARCAZA DAÑADA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,MAL ENSAMBLADA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,MAL FLUJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,UNIDAD DAÑADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE CARCAZA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE LOGO,MAL ENSAMBLADA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ENSAMBLE DE LOGO,MAL MANEJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,CONTAMINACION,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,CORTOS,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,DATAMATRIX DESPLAZADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,DATAMATRIX ILEGIBLE,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,DATAMATRIX INCORRECTO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,DATAMATRIX MAL IMPRESO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,MAL FLUJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,PIN ELEVADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,SIN INTERLOCKING,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,UNIDAD CAIDA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,UNIDAD DAÑADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,UNIDAD GOLPEADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,ICT,UNIDADES DE PRUEBA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,FLUJO INADECUADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,LACA EN BOTON ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,MAL LAQUEADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,SIN INTERLOCKING,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,UNIDAD CAIDA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,UNIDAD CON EXCESO DE LACA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,UNIDAD DAÑADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,LAQUEADORA,UNIDADES DE PRUEBA ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PINTADO DE BOTON,BOTON FRANCTURADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PINTADO DE BOTON,BOTON QUEBRADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PINTADO DE BOTON,BOTÓN RAYADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PRODEL,IMPRESION DESPLAZADA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PRODEL,INFORMACION EN UNIDAD INCORRECTA,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,CONTAMINACION,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,CORTOS,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,DATAMATRIX DESPLAZADO ,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,DATAMATRIX ILEGIBLE,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,DATAMATRIX INCORRECTO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,DATAMATRIX MAL IMPRESO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
ENSAMBLE,PROGRAMING,MAL FLUJO,MANO DE OBRA,B&S,NISSAN KEY FOB SQUARE D
