area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Carcaza Dañada,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Cobre Expuesto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Arrancado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Dañado/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Pruebas De Ingenieria,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Set Up De Equipo,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Subensamble Dañado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Tapa Dañada,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Unidad Caida Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Conector Dañado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Exceso De Pruebas,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Muestra De Oro Obsoleta,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Pines De Conector Sumidos,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Pruebas De Ingenieria,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Set Up De Equipo,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,CISS,Unidad Caida Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Componente Arrancado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Componente Dañado/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Conector Dañado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Conector Manchado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Exceso De Pruebas,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Mal Diseño,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Muestra De Oro Obsoleta,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Pines De Conector Sumidos,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Pruebas De Ingenieria,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Set Up De Equipo,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Dta,Unidad Caida Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Componente Dañado/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Pines De Conector Sumidos,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Pruebas De Ingenieria,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Serial Duplicado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Caida Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Golpeada/Dañada,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Componentes Arrancados,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Componentes Dañados/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Exceso De Pruebas,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Sin Prueba Anterior,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Unidad Caída Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Ict,Unidad Dañada Por Equipo -Eos,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,PREFORME,COMPONENTE DAÑADO,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,PREFORME,FALLA DE EQUIPO,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Componentes Arrancados,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Componentes Dañados/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Contaminación,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Falla De Prensa,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Pcb Dañado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Pines Doblados Del Conector,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Pressfit,Unidad Caída Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Conector Dañado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Exceso De Pruebas,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Material Obsoleto,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Muestra De Oro Obsoleta,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Pines De Conector Sumidos,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Pruebas De Ingenieria,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Set Up De Equipo,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Prueba Final,Unidad Caida Al Piso,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Arrancados,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Dañados/Golpeado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Sawing,Pcb Mal Cortado,METODO,PSAD,VW20
BACKEND/ENSAMBLE FINAL,Sawing,Unidad Caída Al Piso,METODO,PSAD,VW20
SMD,Aoi,Componente Arrancado,METODO,PSAD,VW20
SMD,Aoi,Componente Dañado (Golpeado),METODO,PSAD,VW20
SMD,Aoi,Exceso De Pruebas,METODO,PSAD,VW20
SMD,Aoi,Liberación De Equipo,METODO,PSAD,VW20
SMD,Aoi,Pcb Abortado,METODO,PSAD,VW20
SMD,Aoi,Pruebas De Ingeniería,METODO,PSAD,VW20
SMD,Aoi,Sin Prueba Anterior,METODO,PSAD,VW20
SMD,Aoi,Unidad Caida Al Piso,METODO,PSAD,VW20
SMD,Aspi,Liberación De Equipo,METODO,PSAD,VW20
SMD,Aspi,Pánel Barrido,METODO,PSAD,VW20
SMD,Aspi,Pcb Abortado,METODO,PSAD,VW20
SMD,Aspi,Pruebas De Ingenieria,METODO,PSAD,VW20
SMD,Aspi,Unidad Caida Al Piso,METODO,PSAD,VW20
SMD,Asys,Desplazado,METODO,PSAD,VW20
SMD,Asys,Liberación De Equipo,METODO,PSAD,VW20
SMD,Asys,Panel Atorado,METODO,PSAD,VW20
SMD,Asys,Pruebas De Ingenieria,METODO,PSAD,VW20
SMD,Asys,Set Up Equipo,METODO,PSAD,VW20
SMD,Asys,Unidad Caida Al Piso,METODO,PSAD,VW20
SMD,Horno,Componente Arrancado,METODO,PSAD,VW20
SMD,Horno,Componente Dañado (Golpeado),METODO,PSAD,VW20
SMD,Horno,Componente De Canto (De Lado),METODO,PSAD,VW20
SMD,Horno,Componente Faltante,METODO,PSAD,VW20
SMD,Horno,Contaminación,METODO,PSAD,VW20
SMD,Horno,Cortos /Puente De Soldadura,METODO,PSAD,VW20
SMD,Horno,Desplazado,METODO,PSAD,VW20
SMD,Horno,Insuficiencia De Soldadura Lado A,METODO,PSAD,VW20
SMD,Horno,Insuficiencia De Soldadura Lado B,METODO,PSAD,VW20
SMD,Horno,Liberación De Equipo,METODO,PSAD,VW20
SMD,Horno,Panel Atorado,METODO,PSAD,VW20
SMD,Horno,Pcb Abortado,METODO,PSAD,VW20
SMD,Horno,Perlas De Soldadura,METODO,PSAD,VW20
SMD,Horno,Pruebas De Ingenieria,METODO,PSAD,VW20
SMD,Horno,Sin Prueba Anterior,METODO,PSAD,VW20
SMD,Horno,Soldadura Porosa,METODO,PSAD,VW20
SMD,Horno,Tombstone,METODO,PSAD,VW20
SMD,Horno,Unidad Caida Al Piso,METODO,PSAD,VW20
SMD,Impresion De Pasta,Contaminación,METODO,PSAD,VW20
SMD,Impresion De Pasta,Cortos /Puente De Soldadura,METODO,PSAD,VW20
SMD,Impresion De Pasta,Exceso De Soldadura,METODO,PSAD,VW20
SMD,Impresion De Pasta,Insuficiencia De Soldadura Lado A,METODO,PSAD,VW20
SMD,Impresion De Pasta,Insuficiencia De Soldadura Lado B,METODO,PSAD,VW20
SMD,Impresion De Pasta,Liberación De Equipo,METODO,PSAD,VW20
SMD,Impresion De Pasta,Panel Atorado,METODO,PSAD,VW20
SMD,Impresion De Pasta,Pcb Abortado,METODO,PSAD,VW20
SMD,Impresion De Pasta,Pcb Defectuoso,METODO,PSAD,VW20
SMD,Impresion De Pasta,Perlas De Soldadura,METODO,PSAD,VW20
SMD,Impresion De Pasta,Pruebas De Ingenieria,METODO,PSAD,VW20
SMD,Impresion De Pasta,Set Up Equipo,METODO,PSAD,VW20
SMD,Impresion De Pasta,Soldadura Porosa,METODO,PSAD,VW20
SMD,Impresion De Pasta,Unidad Caida Al Piso,METODO,PSAD,VW20
SMD,Laser,Cobre Expuesto,METODO,PSAD,VW20
SMD,Laser,Data Matrix Duplicado,METODO,PSAD,VW20
SMD,Laser,Data Matrix Ilegible,METODO,PSAD,VW20
SMD,Laser,Data Matrix Incorrecto,METODO,PSAD,VW20
SMD,Laser,Liberación De Equipo,METODO,PSAD,VW20
SMD,Laser,Material Obsoleto,METODO,PSAD,VW20
SMD,Laser,Panel Atorado,METODO,PSAD,VW20
SMD,Laser,Sin Impresión De Data Matrix,METODO,PSAD,VW20
SMD,Siplace,Componente Adicional,METODO,PSAD,VW20
SMD,Siplace,Componente Arrancado,METODO,PSAD,VW20
SMD,Siplace,Componente Boca Bajo,METODO,PSAD,VW20
SMD,Siplace,Componente Con Polaridad Invertida,METODO,PSAD,VW20
SMD,Siplace,Componente Dañado (Golpeado),METODO,PSAD,VW20
SMD,Siplace,Componente De Canto (De Lado),METODO,PSAD,VW20
SMD,Siplace,Componente Equivocado,METODO,PSAD,VW20
SMD,Siplace,Componente Faltante,METODO,PSAD,VW20
