area,tecnologia,defecto,causa,division,proyecto
SMD,LASER,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,MPM,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,OLA,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,PIN IN PASTE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,PROGRAMACION,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,S25,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,SIPLACE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,UNIVERSAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,X4,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
SMD,,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,ETM
BACKEND/ENSAMBLE FINAL,AMBIENTE,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,CRIMPING,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,DOSIFICADO,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,DOSIFICADO PACTAN,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,DOSIFICADO TIM,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,OBSOLESCENCIA,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,PRESS FIT,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,AOI,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,ASYS,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,DEK,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,DESPANELIZADO,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,DIAGNOSTICO,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,F4,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,FUJI,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,HORNO DE REFLUJO,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,HS 50,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,HS 60,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,ICT,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,LAQUEADO,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,LASER,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,MPM,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,OLA,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,PIN IN PASTE,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,PROGRAMACION,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,S25,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,SIPLACE,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,UNIVERSAL,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,X4,UNIDAD CAIDA AL PISO,METODO,PE,ETM
SMD,,UNIDAD CAIDA AL PISO,METODO,PE,ETM
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,AOI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,ASYS,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,DEK,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,DIAGNOSTICO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,F4,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,FUJI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,HORNO DE REFLUJO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,HS 50,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,HS 60,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,LAQUEADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,LASER,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,MPM,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,OLA,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,PIN IN PASTE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,PROGRAMACION,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,S25,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,SIPLACE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,UNIVERSAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
SMD,X4,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,FFS
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA AL PISO,METODO,PE,FFS
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,AOI,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,ASYS,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,DEK,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,DESPANELIZADO,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,DIAGNOSTICO,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,F4,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,FUJI,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,HORNO DE REFLUJO,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,HS 50,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,HS 60,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,ICT,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,LAQUEADO,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,LASER,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,MPM,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,OLA,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,PIN IN PASTE,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,PROGRAMACION,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,S25,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,SIPLACE,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,UNIVERSAL,UNIDAD CAIDA AL PISO,METODO,PE,FFS
SMD,X4,UNIDAD CAIDA AL PISO,METODO,PE,FFS
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
