area,tecnologia,linea,division,proyecto
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,LAND ROVER,PSAD,LAND ROVER
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,BOSE VW,PSAD,BOSE VW
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,OPEL 3i,PSAD,OPEL 3i
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,ASTON MARTIN,PSAD,ASTON MARTIN
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CGM,PSAD,CGM
