area,tecnologia,division,proyecto
SMD,DEK,B&S,TIS1C127
SMD,DESPANELIZADO,B&S,TIS1C127
SMD,FUJI,B&S,TIS1C127
SMD,HORNO DE REFLUJO,B&S,TIS1C127
SMD,ICT,B&S,TIS1C127
SMD,LAQUEADO,B&S,TIS1C127
SMD,LASER,B&S,TIS1C127
SMD,MPM,B&S,TIS1C127
SMD,OLA,B&S,TIS1C127
SMD,PIN IN PASTE,B&S,TIS1C127
SMD,PROGRAMACION,B&S,TIS1C127
SMD,SIPLACE,B&S,TIS1C127
SMD,UNIVERSAL,B&S,TIS1C127
