area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Carcasa Dañada,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Carcasa Dañada,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Carcasa Dañada,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Carcasa Dañada,Proveedor,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Cobre Expuesto,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Cobre Expuesto,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Arrancado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Arrancado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Dañado/Golpeado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Componente Dañado/Golpeado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Material Obsoleto,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Pruebas De Ingenieria,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Set Up De Equipo,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Subensamble Dañado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Subensamble Dañado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Tapa Dañada,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Tapa Dañada,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Tapa Dañada,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Tapa Dañada,Proveedor,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Unidad Caida Al Piso,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Atornillado Automatico,Unidad Caida Al Piso,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Componente Dañado/Golpeado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Componente Dañado/Golpeado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Material Obsoleto,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Pines De Conector Sumidos,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Pruebas De Ingenieria,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Serial Duplicado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Caida Al Piso,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Golpeada/Dañada,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Golpeada/Dañada,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Golpeada/Dañada,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Empaque,Unidad Golpeada/Dañada,Proveedor,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Componentes Arrancados,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Componentes Arrancados,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Componentes Dañados/Golpeado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Componentes Dañados/Golpeado,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Exceso De Pruebas,Medicion,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Material Obsoleto,Método,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Sin Prueba Anterior,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Sin Prueba Anterior,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Unidad Caída Al Piso,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Unidad Caída Al Piso,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Ict,Unidad Dañada Por Equipo -Eos,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Conector Dañado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Conector Dañado,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Conector Dañado,Proveedor,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Exceso De Pruebas,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Material Obsoleto,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Muestra De Oro Obsoleta,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Pines De Conector Sumidos,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Pines De Conector Sumidos,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Pruebas De Ingenieria,Metodo,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Set Up De Equipo,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Unidad Caida Al Piso,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Prueba Final,Unidad Caida Al Piso,Maquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Arrancados,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Arrancados,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Dañados/Golpeado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Componentes Dañados/Golpeado,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Pcb Mal Cortado,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Pcb Mal Cortado,Máquina,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Unidad Caída Al Piso,Mano De Obra,PSAD,GM BRASIL
BACKEND/ENSAMBLE FINAL,Sawing,Unidad Caída Al Piso,Maquina,PSAD,GM BRASIL
PTH,Aoi de Ola,Componente Arrancado,Mano De Obra,PSAD,GM BRASIL
PTH,Aoi de Ola,Componente Arrancado,Maquina,PSAD,GM BRASIL
PTH,Aoi de Ola,Componente Dañado (Golpeado),Mano De Obra,PSAD,GM BRASIL
PTH,Aoi de Ola,Componente Dañado (Golpeado),Maquina,PSAD,GM BRASIL
PTH,Aoi de Ola,Exceso De Pruebas,Mano De Obra,PSAD,GM BRASIL
PTH,Aoi de Ola,Liberación De Equipo,Metodo,PSAD,GM BRASIL
PTH,Aoi de Ola,Pcb Abortado,Maquina,PSAD,GM BRASIL
PTH,Aoi de Ola,Pruebas De Ingeniería,Metodo,PSAD,GM BRASIL
PTH,Aoi de Ola,Sin Prueba Anterior,Mano De Obra,PSAD,GM BRASIL
PTH,Aoi de Ola,Unidad Caida Al Piso,Equipo,PSAD,GM BRASIL
PTH,Aoi de Ola,Unidad Caida Al Piso,Mano De Obra,PSAD,GM BRASIL
PTH,Soldadura de Ola,Componente Arrancado,Mano De Obra,PSAD,GM BRASIL
PTH,Soldadura de Ola,Componente Arrancado,Maquina,PSAD,GM BRASIL
PTH,Soldadura de Ola,Componente fracturado,Equipo,PSAD,GM BRASIL
PTH,Soldadura de Ola,Componente fracturado,Mano De Obra,PSAD,GM BRASIL
PTH,Soldadura de Ola,Conector fracturado,Mano De Obra,PSAD,GM BRASIL
PTH,Soldadura de Ola,Conector fracturado,Maquina,PSAD,GM BRASIL
PTH,Soldadura de Ola,Conector fracturado,Metodo,PSAD,GM BRASIL
PTH,Soldadura de Ola,Conector quemado,Maquina,PSAD,GM BRASIL
